Time in Seconds,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3,Pb3-Pb4,Pb4,Fire-HF,Fire-CF,Amb-HF,Amb-CF
3107.266846,51.787781,923.363342,522.930054,140.128708,67.077492,40.883083,28.421499,123.984390,100.264946,43.147289,51.230049
3107.266846,51.787781,923.363342,522.930054,140.128708,67.077492,40.883083,28.421499,123.984390,100.264946,43.147289,51.230049
3119.923096,51.998718,923.996155,524.415710,140.762741,67.402611,41.038769,28.490522,131.715073,100.671761,43.361565,57.924362
3119.923096,51.998718,923.996155,524.415710,140.762741,67.402611,41.038769,28.490522,131.715073,100.671761,43.361565,57.924362
3119.923096,51.998718,923.996155,524.415710,140.762741,67.402611,41.038769,28.490522,131.715073,100.671761,43.361565,57.924362
3129.415283,52.156921,924.470764,525.526978,141.257599,67.652046,41.155972,28.542414,124.950485,100.977699,43.522923,51.815971
3129.415283,52.156921,924.470764,525.526978,141.257599,67.652046,41.155972,28.542414,124.950485,100.977699,43.522923,51.815971
3129.415283,52.156921,924.470764,525.526978,141.257599,67.652046,41.155972,28.542414,124.950485,100.977699,43.522923,51.815971
3143.653564,52.394226,925.182678,527.192810,142.091431,68.031364,41.332790,28.620537,132.617584,101.437813,43.765865,58.434486
3143.653564,52.394226,925.182678,527.192810,142.091431,68.031364,41.332790,28.620537,132.617584,101.437813,43.765865,58.434486
3143.653564,52.394226,925.182678,527.192810,142.091431,68.031364,41.332790,28.620537,132.617584,101.437813,43.765865,58.434486
3154.332275,52.572205,925.716614,528.444153,142.761337,68.324974,41.465988,28.679293,126.035858,101.783913,43.948788,52.440865
3154.332275,52.572205,925.716614,528.444153,142.761337,68.324974,41.465988,28.679293,126.035858,101.783913,43.948788,52.440865
3154.332275,52.572205,925.716614,528.444153,142.761337,68.324974,41.465988,28.679293,126.035858,101.783913,43.948788,52.440865
3165.010986,52.750183,926.250549,529.700073,143.468506,68.622322,41.599792,28.738218,133.414673,102.130859,44.132324,58.845715
3165.010986,52.750183,926.250549,529.700073,143.468506,68.622322,41.599792,28.738218,133.414673,102.130859,44.132324,58.845715
3165.010986,52.750183,926.250549,529.700073,143.468506,68.622322,41.599792,28.738218,133.414673,102.130859,44.132324,58.845715
3175.689697,52.928162,926.784485,530.962830,144.208206,68.929665,41.734219,28.797312,126.993538,102.478676,44.316505,52.980789
3175.689697,52.928162,926.784485,530.962830,144.208206,68.929665,41.734219,28.797312,126.993538,102.478676,44.316505,52.980789
3175.689697,52.928162,926.784485,530.962830,144.208206,68.929665,41.734219,28.797312,126.993538,102.478676,44.316505,52.980789
3191.707764,53.195129,927.585388,532.878052,145.375046,69.403023,41.937347,28.886349,134.499451,103.001991,44.594070,59.469322
3191.707764,53.195129,927.585388,532.878052,145.375046,69.403023,41.937347,28.886349,134.499451,103.001991,44.594070,59.469322
3191.707764,53.195129,927.585388,532.878052,145.375046,69.403023,41.937347,28.886349,134.499451,103.001991,44.594070,59.469322
3215.734863,53.595581,928.786743,535.810364,147.220718,70.154648,42.245800,29.020838,128.742767,103.790802,45.013569,53.925468
3215.734863,53.595581,928.786743,535.810364,147.220718,70.154648,42.245800,29.020838,128.742767,103.790802,45.013569,53.925468
3215.734863,53.595581,928.786743,535.810364,147.220718,70.154648,42.245800,29.020838,128.742767,103.790802,45.013569,53.925468
3251.775635,54.196261,930.392517,540.339111,150.458435,71.377296,42.718632,29.224850,137.243698,104.983780,45.650787,61.094719
3251.775635,54.196261,930.392517,540.339111,150.458435,71.377296,42.718632,29.224850,137.243698,104.983780,45.650787,61.094719
3251.775635,54.196261,930.392517,540.339111,150.458435,71.377296,42.718632,29.224850,137.243698,104.983780,45.650787,61.094719
3265.290771,54.421513,930.843018,542.054321,151.760254,71.855812,42.897472,29.301683,131.108337,105.434875,45.892563,55.402481
3265.290771,54.421513,930.843018,542.054321,151.760254,71.855812,42.897472,29.301683,131.108337,105.434875,45.892563,55.402481
3265.290771,54.421513,930.843018,542.054321,151.760254,71.855812,42.897472,29.301683,131.108337,105.434875,45.892563,55.402481
3285.563721,54.759395,931.518799,544.656128,153.895233,72.612289,43.169552,29.417717,138.831726,106.115425,46.258499,61.980942
3285.563721,54.759395,931.518799,544.656128,153.895233,72.612289,43.169552,29.417717,138.831726,106.115425,46.258499,61.980942
3285.563721,54.759395,931.518799,544.656128,153.895233,72.612289,43.169552,29.417717,138.831726,106.115425,46.258499,61.980942
3305.836426,55.097274,932.291809,547.276794,156.206543,73.420532,43.445896,29.534576,133.183777,106.801239,46.628944,56.559498
3305.836426,55.097274,932.291809,547.276794,156.206543,73.420532,43.445896,29.534576,133.183777,106.801239,46.628944,56.559498
3305.836426,55.097274,932.291809,547.276794,156.206543,73.420532,43.445896,29.534576,133.183777,106.801239,46.628944,56.559498
3321.041016,55.350684,933.052063,549.249023,158.037079,74.052132,43.655758,29.622707,140.685303,107.319382,46.910099,62.963032
3321.041016,55.350684,933.052063,549.249023,158.037079,74.052132,43.655758,29.622707,140.685303,107.319382,46.910099,62.963032
3321.041016,55.350684,933.052063,549.249023,158.037079,74.052132,43.655758,29.622707,140.685303,107.319382,46.910099,62.963032
3336.245850,55.604097,933.812317,551.224609,159.866531,74.713593,43.868446,29.711348,134.974686,107.840881,47.194286,57.554092
3336.245850,55.604097,933.812317,551.224609,159.866531,74.713593,43.868446,29.711348,134.974686,107.840881,47.194286,57.554092
3336.245850,55.604097,933.812317,551.224609,159.866531,74.713593,43.868446,29.711348,134.974686,107.840881,47.194286,57.554092
3351.450439,55.857507,934.572510,553.200684,161.689636,75.395699,44.084190,29.800528,142.506882,108.365875,47.481628,63.909901
3351.450439,55.857507,934.572510,553.200684,161.689636,75.395699,44.084190,29.800528,142.506882,108.365875,47.481628,63.909901
3351.450439,55.857507,934.572510,553.200684,161.689636,75.395699,44.084190,29.800528,142.506882,108.365875,47.481628,63.909901
3366.655029,56.110917,935.332764,555.174866,163.504578,76.102478,44.303238,29.890272,136.985870,108.894531,47.772259,58.607098
3366.655029,56.110917,935.332764,555.174866,163.504578,76.102478,44.303238,29.890272,136.985870,108.894531,47.772259,58.607098
3366.655029,56.110917,935.332764,555.174866,163.504578,76.102478,44.303238,29.890272,136.985870,108.894531,47.772259,58.607098
3381.859619,56.364327,936.092957,557.144958,165.307739,76.826126,44.525822,29.980616,144.509293,109.427094,48.066360,64.917595
3381.859619,56.364327,936.092957,557.144958,165.307739,76.826126,44.525822,29.980616,144.509293,109.427094,48.066360,64.917595
3381.859619,56.364327,936.092957,557.144958,165.307739,76.826126,44.525822,29.980616,144.509293,109.427094,48.066360,64.917595
3397.064453,56.617741,936.853210,559.109192,167.098541,77.571075,44.752174,30.071596,139.145737,109.963875,48.364170,59.717693
3397.064453,56.617741,936.853210,559.109192,167.098541,77.571075,44.752174,30.071596,139.145737,109.963875,48.364170,59.717693
3397.064453,56.617741,936.853210,559.109192,167.098541,77.571075,44.752174,30.071596,139.145737,109.963875,48.364170,59.717693
3412.269043,56.871151,937.613464,561.066101,168.874405,78.330292,44.982517,30.163250,146.629135,110.505348,48.665939,65.981026
3412.269043,56.871151,937.613464,561.066101,168.874405,78.330292,44.982517,30.163250,146.629135,110.505348,48.665939,65.981026
3412.269043,56.871151,937.613464,561.066101,168.874405,78.330292,44.982517,30.163250,146.629135,110.505348,48.665939,65.981026
3427.473633,57.124561,938.249146,563.013977,170.635468,79.108307,45.217060,30.255619,141.398788,111.052086,48.971931,60.880653
3427.473633,57.124561,938.249146,563.013977,170.635468,79.108307,45.217060,30.255619,141.398788,111.052086,48.971931,60.880653
3427.473633,57.124561,938.249146,563.013977,170.635468,79.108307,45.217060,30.255619,141.398788,111.052086,48.971931,60.880653
3442.678223,57.377970,938.755920,564.950989,172.379837,79.898827,45.455994,30.348753,148.817368,111.604729,49.282402,67.095436
3442.678223,57.377970,938.755920,564.950989,172.379837,79.898827,45.455994,30.348753,148.817368,111.604729,49.282402,67.095436
3442.678223,57.377970,938.755920,564.950989,172.379837,79.898827,45.455994,30.348753,148.817368,111.604729,49.282402,67.095436
3457.883057,57.631384,939.262756,566.875183,174.197708,80.709358,45.699490,30.442696,143.706329,112.163963,49.597591,62.093136
3457.883057,57.631384,939.262756,566.875183,174.197708,80.709358,45.699490,30.442696,143.706329,112.163963,49.597591,62.093136
3457.883057,57.631384,939.262756,566.875183,174.197708,80.709358,45.699490,30.442696,143.706329,112.163963,49.597591,62.093136
3473.087646,57.884794,939.769592,568.784790,176.154022,81.541725,45.947716,30.537502,151.052505,112.730408,49.917736,68.264656
3473.087646,57.884794,939.769592,568.784790,176.154022,81.541725,45.947716,30.537502,151.052505,112.730408,49.917736,68.264656
3473.087646,57.884794,939.769592,568.784790,176.154022,81.541725,45.947716,30.537502,151.052505,112.730408,49.917736,68.264656
3488.292236,58.138204,940.414612,570.678345,178.278992,82.408585,46.200836,30.633223,146.114380,113.304649,50.243057,63.370541
3488.292236,58.138204,940.414612,570.678345,178.278992,82.408585,46.200836,30.633223,146.114380,113.304649,50.243057,63.370541
3488.292236,58.138204,940.414612,570.678345,178.278992,82.408585,46.200836,30.633223,146.114380,113.304649,50.243057,63.370541
3492.093506,58.201558,940.604675,571.150757,178.821869,82.626717,46.264427,30.657211,152.390579,113.449532,50.325233,68.857803
3492.093506,58.201558,940.604675,571.150757,178.821869,82.626717,46.264427,30.657211,152.390579,113.449532,50.325233,68.857803
3492.093506,58.201558,940.604675,571.150757,178.821869,82.626717,46.264427,30.657211,152.390579,113.449532,50.325233,68.857803
3497.795166,58.296586,940.889771,571.856995,179.665298,82.960327,46.360512,30.693327,147.064987,113.667839,50.449139,63.877754
3497.795166,58.296586,940.889771,571.856995,179.665298,82.960327,46.360512,30.693327,147.064987,113.667839,50.449139,63.877754
3497.795166,58.296586,940.889771,571.856995,179.665298,82.960327,46.360512,30.693327,147.064987,113.667839,50.449139,63.877754
3506.347900,58.439132,941.317383,572.911072,181.000961,83.472839,46.506252,30.747810,153.426956,113.997536,50.636440,69.436394
3506.347900,58.439132,941.317383,572.911072,181.000961,83.472839,46.506252,30.747810,153.426956,113.997536,50.636440,69.436394
3506.347900,58.439132,941.317383,572.911072,181.000961,83.472839,46.506252,30.747810,153.426956,113.997536,50.636440,69.436394
3514.900391,58.581673,941.744995,573.959839,182.420151,84.002457,46.653637,30.802616,148.593414,114.330009,50.825523,64.697182
3514.900391,58.581673,941.744995,573.959839,182.420151,84.002457,46.653637,30.802616,148.593414,114.330009,50.825523,64.697182
3514.900391,58.581673,941.744995,573.959839,182.420151,84.002457,46.653637,30.802616,148.593414,114.330009,50.825523,64.697182
3523.453125,58.724219,942.172668,575.003418,183.940216,84.548775,46.802708,30.857752,154.783005,114.665314,51.016422,70.151779
3523.453125,58.724219,942.172668,575.003418,183.940216,84.548775,46.802708,30.857752,154.783005,114.665314,51.016422,70.151779
3523.453125,58.724219,942.172668,575.003418,183.940216,84.548775,46.802708,30.857752,154.783005,114.665314,51.016422,70.151779
3532.005615,58.866760,942.600281,576.041992,185.589752,85.118744,46.953499,30.913229,150.176575,115.003494,51.209160,65.551079
3532.005615,58.866760,942.600281,576.041992,185.589752,85.118744,46.953499,30.913229,150.176575,115.003494,51.209160,65.551079
3532.005615,58.866760,942.600281,576.041992,185.589752,85.118744,46.953499,30.913229,150.176575,115.003494,51.209160,65.551079
3540.558350,59.009306,943.018616,577.075684,187.412506,85.713226,47.106068,30.969057,156.194656,115.344589,51.403774,70.914421
3540.558350,59.009306,943.018616,577.075684,187.412506,85.713226,47.106068,30.969057,156.194656,115.344589,51.403774,70.914421
3540.558350,59.009306,943.018616,577.075684,187.412506,85.713226,47.106068,30.969057,156.194656,115.344589,51.403774,70.914421
3549.110840,59.151847,943.303711,578.104797,189.493805,86.340660,47.260464,31.025249,151.804138,115.688629,51.600311,66.459549
3549.110840,59.151847,943.303711,578.104797,189.493805,86.340660,47.260464,31.025249,151.804138,115.688629,51.600311,66.459549
3549.110840,59.151847,943.303711,578.104797,189.493805,86.340660,47.260464,31.025249,151.804138,115.688629,51.600311,66.459549
3557.663574,59.294393,943.588806,579.129395,192.038177,87.008781,47.416756,31.081818,157.651352,116.035622,51.798824,71.747833
3557.663574,59.294393,943.588806,579.129395,192.038177,87.008781,47.416756,31.081818,157.651352,116.035622,51.798824,71.747833
3557.663574,59.294393,943.588806,579.129395,192.038177,87.008781,47.416756,31.081818,157.651352,116.035622,51.798824,71.747833
3566.216064,59.436934,943.873840,580.149780,195.563980,87.745331,47.575020,31.138769,153.463913,116.385597,51.999382,67.461212
3566.216064,59.436934,943.873840,580.149780,195.563980,87.745331,47.575020,31.138769,153.463913,116.385597,51.999382,67.461212
3566.216064,59.436934,943.873840,580.149780,195.563980,87.745331,47.575020,31.138769,153.463913,116.385597,51.999382,67.461212
3574.768799,59.579480,944.158936,581.166199,198.896332,88.551666,47.735363,31.196117,159.141998,116.738556,52.202049,72.707985
3574.768799,59.579480,944.158936,581.166199,198.896332,88.551666,47.735363,31.196117,159.141998,116.738556,52.202049,72.707985
3574.768799,59.579480,944.158936,581.166199,198.896332,88.551666,47.735363,31.196117,159.141998,116.738556,52.202049,72.707985
3583.321289,59.722021,944.444031,582.178894,202.048523,89.419540,47.897907,31.253876,155.142746,117.094513,52.406925,68.600418
3583.321289,59.722021,944.444031,582.178894,202.048523,89.419540,47.897907,31.253876,155.142746,117.094513,52.406925,68.600418
3583.321289,59.722021,944.444031,582.178894,202.048523,89.419540,47.897907,31.253876,155.142746,117.094513,52.406925,68.600418
3591.874023,59.864567,944.729126,583.188232,205.027069,90.333702,48.062801,31.312056,160.651718,117.453461,52.614109,73.798965
3591.874023,59.864567,944.729126,583.188232,205.027069,90.333702,48.062801,31.312056,160.651718,117.453461,52.614109,73.798965
3591.874023,59.864567,944.729126,583.188232,205.027069,90.333702,48.062801,31.312056,160.651718,117.453461,52.614109,73.798965
3600.426514,60.007109,945.021301,584.194580,207.844574,91.286728,48.230217,31.370668,156.817963,117.815414,52.823730,69.850945
3600.426514,60.007109,945.021301,584.194580,207.844574,91.286728,48.230217,31.370668,156.817963,117.815414,52.823730,69.850945
3600.426514,60.007109,945.021301,584.194580,207.844574,91.286728,48.230217,31.370668,156.817963,117.815414,52.823730,69.850945
3608.979248,60.149654,945.448975,585.198425,210.506760,92.267311,48.400337,31.429728,162.161041,118.180359,53.035942,74.987595
3608.979248,60.149654,945.448975,585.198425,210.506760,92.267311,48.400337,31.429728,162.161041,118.180359,53.035942,74.987595
3608.979248,60.149654,945.448975,585.198425,210.506760,92.267311,48.400337,31.429728,162.161041,118.180359,53.035942,74.987595
3621.808105,60.363468,946.090393,586.699890,214.193665,93.783913,48.662292,31.519373,158.836349,118.733360,53.359520,71.487900
3621.808105,60.363468,946.090393,586.699890,214.193665,93.783913,48.662292,31.519373,158.836349,118.733360,53.359520,71.487900
3621.808105,60.363468,946.090393,586.699890,214.193665,93.783913,48.662292,31.519373,158.836349,118.733360,53.359520,71.487900
3641.051514,60.684192,947.052551,588.947510,219.130188,96.106056,49.072727,31.656404,165.034592,119.575500,53.858185,77.538673
3641.051514,60.684192,947.052551,588.947510,219.130188,96.106056,49.072727,31.656404,165.034592,119.575500,53.858185,77.538673
3641.051514,60.684192,947.052551,588.947510,219.130188,96.106056,49.072727,31.656404,165.034592,119.575500,53.858185,77.538673
3669.916504,61.165275,948.330566,592.317993,225.458420,99.609261,49.733780,31.868532,163.162323,120.867790,54.641331,75.399216
3669.916504,61.165275,948.330566,592.317993,225.458420,99.609261,49.733780,31.868532,163.162323,120.867790,54.641331,75.399216
3669.916504,61.165275,948.330566,592.317993,225.458420,99.609261,49.733780,31.868532,163.162323,120.867790,54.641331,75.399216
3713.214111,61.886902,949.773804,597.370850,232.842987,104.539330,50.831543,32.204887,171.414948,122.874207,55.910858,83.635590
3713.214111,61.886902,949.773804,597.370850,232.842987,104.539330,50.831543,32.204887,171.414948,122.874207,55.910858,83.635590
3713.214111,61.886902,949.773804,597.370850,232.842987,104.539330,50.831543,32.204887,171.414948,122.874207,55.910858,83.635590
3773.214111,62.886902,952.660706,604.322266,240.972641,110.883774,52.532650,32.714588,172.420258,125.794380,57.885876,83.999062
3773.214111,62.886902,952.660706,604.322266,240.972641,110.883774,52.532650,32.714588,172.420258,125.794380,57.885876,83.999062
3773.214111,62.886902,952.660706,604.322266,240.972641,110.883774,52.532650,32.714588,172.420258,125.794380,57.885876,83.999062
3833.214111,63.886902,954.773804,611.136230,247.811264,116.530151,54.374672,33.274235,183.042877,128.877182,60.123096,93.611763
3833.214111,63.886902,954.773804,611.136230,247.811264,116.530151,54.374672,33.274235,183.042877,128.877182,60.123096,93.611763
3833.214111,63.886902,954.773804,611.136230,247.811264,116.530151,54.374672,33.274235,183.042877,128.877182,60.123096,93.611763
3893.214111,64.886902,956.773804,617.735229,253.747971,121.246414,56.312576,33.886726,186.736755,132.114639,62.609180,93.824249
3893.214111,64.886902,956.773804,617.735229,253.747971,121.246414,56.312576,33.886726,186.736755,132.114639,62.609180,93.824249
3893.214111,64.886902,956.773804,617.735229,253.747971,121.246414,56.312576,33.886726,186.736755,132.114639,62.609180,93.824249
3953.214111,65.886902,959.660706,624.294006,259.002502,125.541557,58.306908,34.551384,199.564270,135.511597,65.317406,103.324715
3953.214111,65.886902,959.660706,624.294006,259.002502,125.541557,58.306908,34.551384,199.564270,135.511597,65.317406,103.324715
3953.214111,65.886902,959.660706,624.294006,259.002502,125.541557,58.306908,34.551384,199.564270,135.511597,65.317406,103.324715
4013.214111,66.886902,961.773804,630.880493,263.757599,129.673172,60.307682,35.264027,203.908478,139.107986,68.219032,103.287949
4013.214111,66.886902,961.773804,630.880493,263.757599,129.673172,60.307682,35.264027,203.908478,139.107986,68.219032,103.287949
4013.214111,66.886902,961.773804,630.880493,263.757599,129.673172,60.307682,35.264027,203.908478,139.107986,68.219032,103.287949
4073.214111,67.886902,963.773804,637.464722,268.112122,133.651978,62.281002,36.017712,215.365356,142.972214,71.285881,112.669472
4073.214111,67.886902,963.773804,637.464722,268.112122,133.651978,62.281002,36.017712,215.365356,142.972214,71.285881,112.669472
4073.214111,67.886902,963.773804,637.464722,268.112122,133.651978,62.281002,36.017712,215.365356,142.972214,71.285881,112.669472
4133.214355,68.886906,965.773804,643.993164,272.166626,137.514206,64.208954,36.803928,218.876175,147.147537,74.490562,112.156700
4133.214355,68.886906,965.773804,643.993164,272.166626,137.514206,64.208954,36.803928,218.876175,147.147537,74.490562,112.156700
4133.214355,68.886906,965.773804,643.993164,272.166626,137.514206,64.208954,36.803928,218.876175,147.147537,74.490562,112.156700
4148.214355,69.136906,966.273804,645.620789,273.158173,138.471939,64.687889,37.002354,223.954620,148.242752,75.312363,117.985519
4148.214355,69.136906,966.273804,645.620789,273.158173,138.471939,64.687889,37.002354,223.954620,148.242752,75.312363,117.985519
4148.214355,69.136906,966.273804,645.620789,273.158173,138.471939,64.687889,37.002354,223.954620,148.242752,75.312363,117.985519
4163.214355,69.386906,966.773804,647.242920,274.136505,139.425827,65.163605,37.202518,222.399139,149.354935,76.140709,114.243370
4163.214355,69.386906,966.773804,647.242920,274.136505,139.425827,65.163605,37.202518,222.399139,149.354935,76.140709,114.243370
4163.214355,69.386906,966.773804,647.242920,274.136505,139.425827,65.163605,37.202518,222.399139,149.354935,76.140709,114.243370
4185.714355,69.761906,967.523804,649.660706,275.563965,140.841202,65.869499,37.506210,228.091415,151.050461,77.393959,120.601189
4185.714355,69.761906,967.523804,649.660706,275.563965,140.841202,65.869499,37.506210,228.091415,151.050461,77.393959,120.601189
4185.714355,69.761906,967.523804,649.660706,275.563965,140.841202,65.869499,37.506210,228.091415,151.050461,77.393959,120.601189
4196.964355,69.949406,967.898804,650.865417,276.272156,141.547440,66.220490,37.658855,226.119385,151.910446,78.025604,116.549278
4196.964355,69.949406,967.898804,650.865417,276.272156,141.547440,66.220490,37.658855,226.119385,151.910446,78.025604,116.549278
4196.964355,69.949406,967.898804,650.865417,276.272156,141.547440,66.220490,37.658855,226.119385,151.910446,78.025604,116.549278
4208.214355,70.136906,968.410706,652.065735,276.969421,142.249512,66.569489,37.812237,230.420166,152.777390,78.660103,122.044167
4208.214355,70.136906,968.410706,652.065735,276.969421,142.249512,66.569489,37.812237,230.420166,152.777390,78.660103,122.044167
4208.214355,70.136906,968.410706,652.065735,276.969421,142.249512,66.569489,37.812237,230.420166,152.777390,78.660103,122.044167
4219.464355,70.324406,968.973206,653.262024,277.661926,142.950409,66.916473,37.966297,228.484665,153.650864,79.297279,118.030022
4219.464355,70.324406,968.973206,653.262024,277.661926,142.950409,66.916473,37.966297,228.484665,153.650864,79.297279,118.030022
4219.464355,70.324406,968.973206,653.262024,277.661926,142.950409,66.916473,37.966297,228.484665,153.650864,79.297279,118.030022
4230.714355,70.511906,969.535706,654.454712,278.344604,143.647629,67.261421,38.120975,232.684723,154.530365,79.936996,123.458290
4230.714355,70.511906,969.535706,654.454712,278.344604,143.647629,67.261421,38.120975,232.684723,154.530365,79.936996,123.458290
4230.714355,70.511906,969.535706,654.454712,278.344604,143.647629,67.261421,38.120975,232.684723,154.530365,79.936996,123.458290
4241.964355,70.699406,970.098206,655.644348,279.023285,144.344086,67.604324,38.276215,230.782181,155.415497,80.579071,119.488831
4241.964355,70.699406,970.098206,655.644348,279.023285,144.344086,67.604324,38.276215,230.782181,155.415497,80.579071,119.488831
4241.964355,70.699406,970.098206,655.644348,279.023285,144.344086,67.604324,38.276215,230.782181,155.415497,80.579071,119.488831
4253.214355,70.886906,970.660706,656.831543,279.692902,145.037231,67.945160,38.431957,234.885162,156.305832,81.223328,124.844620
4253.214355,70.886906,970.660706,656.831543,279.692902,145.037231,67.945160,38.431957,234.885162,156.305832,81.223328,124.844620
4253.214355,70.886906,970.660706,656.831543,279.692902,145.037231,67.945160,38.431957,234.885162,156.305832,81.223328,124.844620
4264.464355,71.074406,971.148804,658.016724,280.358887,145.729752,68.283943,38.588146,233.016357,157.200958,81.869553,120.927757
4264.464355,71.074406,971.148804,658.016724,280.358887,145.729752,68.283943,38.588146,233.016357,157.200958,81.869553,120.927757
4264.464355,71.074406,971.148804,658.016724,280.358887,145.729752,68.283943,38.588146,233.016357,157.200958,81.869553,120.927757
4275.714355,71.261906,971.523804,659.199829,281.016388,146.419174,68.620659,38.744728,237.026184,158.100494,82.517525,126.209633
4275.714355,71.261906,971.523804,659.199829,281.016388,146.419174,68.620659,38.744728,237.026184,158.100494,82.517525,126.209633
4275.714355,71.261906,971.523804,659.199829,281.016388,146.419174,68.620659,38.744728,237.026184,158.100494,82.517525,126.209633
4286.964355,71.449406,971.898804,660.380493,281.670593,147.108124,68.955299,38.901642,235.192154,159.004028,83.167023,122.357918
4286.964355,71.449406,971.898804,660.380493,281.670593,147.108124,68.955299,38.901642,235.192154,159.004028,83.167023,122.357918
4286.964355,71.449406,971.898804,660.380493,281.670593,147.108124,68.955299,38.901642,235.192154,159.004028,83.167023,122.357918
4303.839355,71.730656,972.461304,662.143860,282.636414,148.140137,69.452644,39.137608,239.656830,160.365494,84.143364,127.936821
4303.839355,71.730656,972.461304,662.143860,282.636414,148.140137,69.452644,39.137608,239.656830,160.365494,84.143364,127.936821
4303.839355,71.730656,972.461304,662.143860,282.636414,148.140137,69.452644,39.137608,239.656830,160.365494,84.143364,127.936821
4329.151855,72.152531,973.305054,664.764282,284.065796,149.748291,70.188438,39.492325,239.034088,162.419144,85.611267,124.933853
4329.151855,72.152531,973.305054,664.764282,284.065796,149.748291,70.188438,39.492325,239.034088,162.419144,85.611267,124.933853
4329.151855,72.152531,973.305054,664.764282,284.065796,149.748291,70.188438,39.492325,239.034088,162.419144,85.611267,124.933853
4367.120605,72.785343,974.570679,668.621521,286.160461,152.279053,71.270203,40.024536,245.304337,165.517990,87.817070,131.793671
4367.120605,72.785343,974.570679,668.621521,286.160461,152.279053,71.270203,40.024536,245.304337,165.517990,87.817070,131.793671
4367.120605,72.785343,974.570679,668.621521,286.160461,152.279053,71.270203,40.024536,245.304337,165.517990,87.817070,131.793671
4405.089355,73.418156,975.836304,672.394470,288.223541,154.933716,72.331528,40.555466,245.564392,168.632919,90.025146,129.431351
4405.089355,73.418156,975.836304,672.394470,288.223541,154.933716,72.331528,40.555466,245.564392,168.632919,90.025146,129.431351
4405.089355,73.418156,975.836304,672.394470,288.223541,154.933716,72.331528,40.555466,245.564392,168.632919,90.025146,129.431351
4443.058105,74.050968,977.101929,676.077759,290.251404,157.701584,73.370094,41.083893,251.631882,171.754333,92.231552,136.246872
4443.058105,74.050968,977.101929,676.077759,290.251404,157.701584,73.370094,41.083893,251.631882,171.754333,92.231552,136.246872
4443.058105,74.050968,977.101929,676.077759,290.251404,157.701584,73.370094,41.083893,251.631882,171.754333,92.231552,136.246872
4481.026855,74.683781,978.367554,679.669556,292.253174,160.407410,74.380875,41.608707,251.732895,174.874008,94.433167,133.803757
4481.026855,74.683781,978.367554,679.669556,292.253174,160.407410,74.380875,41.608707,251.732895,174.874008,94.433167,133.803757
4481.026855,74.683781,978.367554,679.669556,292.253174,160.407410,74.380875,41.608707,251.732895,174.874008,94.433167,133.803757
4518.995605,75.316593,979.633179,683.168762,294.216034,163.032181,75.363464,42.128868,257.619202,177.985229,96.627548,140.579300
4518.995605,75.316593,979.633179,683.168762,294.216034,163.032181,75.363464,42.128868,257.619202,177.985229,96.627548,140.579300
4518.995605,75.316593,979.633179,683.168762,294.216034,163.032181,75.363464,42.128868,257.619202,177.985229,96.627548,140.579300
4547.472168,75.791203,980.582397,685.741089,295.671265,164.966553,76.084984,42.515938,256.910095,180.311401,98.268272,137.565704
4547.472168,75.791203,980.582397,685.741089,295.671265,164.966553,76.084984,42.515938,256.910095,180.311401,98.268272,137.565704
4547.472168,75.791203,980.582397,685.741089,295.671265,164.966553,76.084984,42.515938,256.910095,180.311401,98.268272,137.565704
4558.150879,75.969181,980.938354,686.698425,296.211243,165.685455,76.353416,42.660637,260.500275,181.182388,98.882645,142.729523
4558.150879,75.969181,980.938354,686.698425,296.211243,165.685455,76.353416,42.660637,260.500275,181.182388,98.882645,142.729523
4558.150879,75.969181,980.938354,686.698425,296.211243,165.685455,76.353416,42.660637,260.500275,181.182388,98.882645,142.729523
4574.168945,76.236149,981.472290,688.118042,297.010437,166.755280,76.751389,42.876602,258.949188,182.485626,99.802383,139.096176
4574.168945,76.236149,981.472290,688.118042,297.010437,166.755280,76.751389,42.876602,258.949188,182.485626,99.802383,139.096176
4574.168945,76.236149,981.472290,688.118042,297.010437,166.755280,76.751389,42.876602,258.949188,182.485626,99.802383,139.096176
4598.195801,76.636597,982.273193,690.211609,298.183197,168.334198,77.338219,43.197906,263.509583,184.432602,101.177750,144.944138
4598.195801,76.636597,982.273193,690.211609,298.183197,168.334198,77.338219,43.197906,263.509583,184.432602,101.177750,144.944138
4598.195801,76.636597,982.273193,690.211609,298.183197,168.334198,77.338219,43.197906,263.509583,184.432602,101.177750,144.944138
4622.223145,77.037052,983.074097,692.270081,299.340149,169.894958,77.915344,43.516369,262.485657,186.370758,102.548485,141.776764
4622.223145,77.037052,983.074097,692.270081,299.340149,169.894958,77.915344,43.516369,262.485657,186.370758,102.548485,141.776764
4622.223145,77.037052,983.074097,692.270081,299.340149,169.894958,77.915344,43.516369,262.485657,186.370758,102.548485,141.776764
4646.250000,77.437500,983.875000,694.294312,300.476776,171.432846,78.483154,43.831821,266.963623,188.299377,103.914406,147.575256
4646.250000,77.437500,983.875000,694.294312,300.476776,171.432846,78.483154,43.831821,266.963623,188.299377,103.914406,147.575256
4646.250000,77.437500,983.875000,694.294312,300.476776,171.432846,78.483154,43.831821,266.963623,188.299377,103.914406,147.575256
4670.277344,77.837956,984.675903,696.285034,301.600800,172.955093,79.042007,44.144119,265.915009,190.217880,105.275345,144.442215
