,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3-Fire,Pb3-Amb,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.427052,0.24045086666666665,19.999548,20.000032,24.315789000000002,20.00003,19.999301000000003,19.999474,20.0,20.002697,20.001503,20.001503,20.001503,20.001074,20.001074,20.000131,20.000131,20.0014,20.0014,20.0014
2,28.827053999999997,0.48045089999999996,20.006421,20.001807,37.997347,20.004498,20.004691,20.006622,20.0,20.004547,20.006328,20.006328,20.006328,20.004458,20.004458,20.001969,20.001969,20.006651,20.006651,20.006651
3,43.227055,0.7204509166666667,20.011307000000002,20.015731,59.513783999999994,20.007033,20.007859,20.011938,20.00001,20.005392,20.011507,20.011507,20.011507,20.007868,20.007868,20.003870000000003,20.003870000000003,20.012457,20.012457,20.012457
4,57.62705699999999,0.9604509499999999,20.014756,20.065849,89.81079799999999,20.008759,20.010009,20.015698,20.000042999999998,20.005899,20.016461,20.016461,20.016461,20.011045000000003,20.011045000000003,20.005627,20.005627,20.01807,20.01807,20.01807
5,72.027059,1.2004509833333332,20.017148000000002,20.189003,123.04654,20.009657,20.011192,20.017936,20.000110999999997,20.005627,20.020651,20.020651,20.020651,20.013634,20.013634,20.007031,20.007031,20.022845,20.022845,20.022845
6,86.42706,1.440451,20.018176999999998,20.429506,144.271,20.009342999999998,20.010928,20.017647,20.000220000000002,20.004863,20.02297,20.02297,20.02297,20.014936,20.014936,20.007716000000002,20.007716000000002,20.025551999999998,20.025551999999998,20.025551999999998
7,100.82706,1.6804510000000001,20.021282,20.821209,163.01592,20.009273,20.010814,20.017079000000003,20.000369,20.004606,20.024573,20.024573,20.024573,20.015821,20.015821,20.008210000000002,20.008210000000002,20.027374,20.027374,20.027374
8,115.22706000000001,1.9204510000000001,20.029057,21.37429,184.84649,20.009421,20.01093,20.016794,20.00055,20.00445,20.025994,20.025994,20.025994,20.016566,20.016566,20.008638,20.008638,20.02892,20.02892,20.02892
9,129.62707,2.160451166666667,20.044289000000003,22.080838,215.48262999999997,20.009685,20.011167,20.016683,20.000756,20.004358,20.027386,20.027386,20.027386,20.017235,20.017235,20.009026000000002,20.009026000000002,20.030329000000002,20.030329000000002,20.030329000000002
10,144.02707,2.400451166666667,20.070396,22.924943,236.6145,20.010009,20.011466,20.016675,20.000978,20.004273,20.028866,20.028866,20.028866,20.017854999999997,20.017854999999997,20.009386,20.009386,20.031648999999998,20.031648999999998,20.031648999999998
11,158.42707,2.6404511666666663,20.110885,23.889388,266.74338,20.01024,20.011654999999998,20.016524,20.001212,20.004116,20.030417,20.030417,20.030417,20.018338,20.018338,20.00966,20.00966,20.032737,20.032737,20.032737
12,172.82707,2.8804511666666666,20.169787,24.958514,298.15858,20.010647,20.012016,20.016534,20.001454000000003,20.004222,20.032423,20.032423,20.032423,20.018873000000003,20.018873000000003,20.009961999999998,20.009961999999998,20.033818,20.033818,20.033818
13,187.22707,3.1204511666666668,20.250826999999997,26.117262,319.43438,20.011195999999998,20.012559,20.016913,20.001698,20.004268,20.035286,20.035286,20.035286,20.019576999999998,20.019576999999998,20.010328,20.010328,20.035098,20.035098,20.035098
14,201.62707,3.3604511666666665,20.356392,27.350159,334.83712,20.011443,20.012779000000002,20.016897,20.001945000000003,20.004081,20.038816,20.038816,20.038816,20.020156,20.020156,20.010562,20.010562,20.036074,20.036074,20.036074
15,216.02707,3.6004511666666668,20.489307,28.645329999999998,348.54758,20.011634,20.012908,20.01665,20.002191,20.003979,20.043341,20.043341,20.043341,20.020737,20.020737,20.010722,20.010722,20.03679,20.03679,20.03679
16,230.42708,3.840451333333333,20.65205,29.991688,367.35926,20.011888,20.013103,20.016466,20.002436,20.00395,20.04935,20.04935,20.04935,20.021507999999997,20.021507999999997,20.01087,20.01087,20.037430999999998,20.037430999999998,20.037430999999998
17,244.82708,4.080451333333333,20.846456,31.379367,392.62245,20.012257,20.013435,20.016473,20.002677,20.004043,20.057408,20.057408,20.057408,20.022669,20.022669,20.011052,20.011052,20.038123000000002,20.038123000000002,20.038123000000002
18,259.22708,4.320451333333334,21.073817000000002,32.802213,412.40957000000003,20.012729,20.013904999999998,20.016738,20.002914,20.004151,20.068156,20.068156,20.068156,20.024425,20.024425,20.011291,20.011291,20.038971,20.038971,20.038971
19,273.62708,4.560451333333333,21.334608,34.253924,427.91623,20.013091,20.014278,20.016911999999998,20.003145999999997,20.004156,20.081965,20.081965,20.081965,20.026791,20.026791,20.011499,20.011499,20.039759,20.039759,20.039759
20,288.02707999999996,4.800451333333332,21.629231,35.726114,441.61183,20.013397,20.014597,20.016967,20.003373,20.004168,20.099413000000002,20.099413000000002,20.099413000000002,20.029908,20.029908,20.011675,20.011675,20.040446,20.040446,20.040446
21,302.42708,5.040451333333333,21.957851,37.210584000000004,454.31614,20.013706,20.014934,20.017006,20.003595,20.004207,20.121252,20.121252,20.121252,20.033981,20.033981,20.011842,20.011842,20.041082,20.041082,20.041082
22,316.82709,5.2804515,22.320184,38.707058,464.95802000000003,20.014004999999997,20.015286,20.017044,20.003813,20.004237,20.148262,20.148262,20.148262,20.039209,20.039209,20.011997,20.011997,20.04168,20.04168,20.04168
23,331.22709,5.520451499999999,22.715636,40.221455,473.91862000000003,20.014281,20.015642,20.017048000000003,20.004025,20.00427,20.181204,20.181204,20.181204,20.045788,20.045788,20.012135,20.012135,20.042216,20.042216,20.042216
24,345.62709,5.7604515,23.143542,41.759361,482.15759,20.014565,20.016042000000002,20.017060999999998,20.004234,20.004325,20.220997,20.220997,20.220997,20.05396,20.05396,20.012269,20.012269,20.042723000000002,20.042723000000002,20.042723000000002
25,360.02709,6.0004515,23.603188,43.323788,490.03367000000003,20.014865,20.016503,20.017109,20.004437,20.004399,20.268516,20.268516,20.268516,20.06399,20.06399,20.012407999999997,20.012407999999997,20.043224,20.043224,20.043224
26,374.42708999999996,6.2404515,24.093754999999998,44.901371000000005,497.56454,20.015168,20.017022,20.017181,20.004635,20.004474,20.324571,20.324571,20.324571,20.076137,20.076137,20.012549,20.012549,20.043722,20.043722,20.043722
27,388.82709,6.4804515,24.614535999999998,46.474507,504.80373,20.015468,20.017598,20.017255,20.004829,20.004558,20.389877,20.389877,20.389877,20.090669000000002,20.090669000000002,20.012689,20.012689,20.044204999999998,20.044204999999998,20.044204999999998
28,403.2271,6.7204516666666665,25.164637,48.047652,513.25136,20.01579,20.018267,20.017364999999998,20.005018,20.004666,20.464934,20.464934,20.464934,20.107885,20.107885,20.012841,20.012841,20.044698999999998,20.044698999999998,20.044698999999998
29,417.6271,6.960451666666667,25.743085,49.638247,523.51909,20.016147,20.019054,20.017537,20.005203,20.004804999999998,20.550332,20.550332,20.550332,20.128086,20.128086,20.013015,20.013015,20.045234,20.045234,20.045234
30,432.0271,7.200451666666667,26.348778999999997,51.244713,533.94198,20.016539,20.019975,20.017782999999998,20.005384,20.004956,20.646643,20.646643,20.646643,20.151654,20.151654,20.013216,20.013216,20.045827,20.045827,20.045827
31,446.4271,7.440451666666666,26.980698999999998,52.840864,543.4909200000001,20.016925,20.021008,20.018037,20.005561,20.005093,20.754392000000003,20.754392000000003,20.754392000000003,20.178998,20.178998,20.013428,20.013428,20.046442000000003,20.046442000000003,20.046442000000003
32,460.8271,7.6804516666666665,27.637773,54.411441,552.2495200000001,20.017312,20.022185999999998,20.018279999999997,20.005736,20.005229999999997,20.874278,20.874278,20.874278,20.210564,20.210564,20.013648999999997,20.013648999999997,20.047063,20.047063,20.047063
33,475.2271,7.920451666666667,28.318888,55.9531,560.34054,20.017705,20.02355,20.018516,20.00591,20.005367,21.006996,21.006996,21.006996,20.246853,20.246853,20.013879,20.013879,20.047686,20.047686,20.047686
34,489.62710999999996,8.160451833333333,29.022564000000003,57.462817,567.8509799999999,20.018107,20.025146,20.018746,20.006081,20.005504000000002,21.15236,21.15236,21.15236,20.288235,20.288235,20.014119,20.014119,20.04831,20.04831,20.04831
35,504.02710999999994,8.400451833333332,29.747432,58.937236999999996,574.6721,20.018515,20.02702,20.018959,20.006252,20.005636,21.310146,21.310146,21.310146,20.335055999999998,20.335055999999998,20.014368,20.014368,20.048925,20.048925,20.048925
36,518.42711,8.640451833333334,30.491778000000004,60.373603,581.04668,20.018945000000002,20.029242,20.019171,20.006421,20.005777,21.480544000000002,21.480544000000002,21.480544000000002,20.387710000000002,20.387710000000002,20.014631,20.014631,20.049538000000002,20.049538000000002,20.049538000000002
37,532.82711,8.880451833333332,31.253956,61.770114,587.1442599999999,20.019406,20.031876999999998,20.019391,20.00659,20.005923000000003,21.66402,21.66402,21.66402,20.446619000000002,20.446619000000002,20.014914,20.014914,20.050158,20.050158,20.050158
38,547.2271099999999,9.120451833333332,32.032174,63.125277000000004,593.03102,20.019902,20.034985,20.019621,20.006759,20.006071,21.860452,21.860452,21.860452,20.511974,20.511974,20.015220000000003,20.015220000000003,20.050788,20.050788,20.050788
39,561.62711,9.360451833333334,32.824511,64.438195,598.56817,20.020431,20.038622,20.019845999999998,20.006926999999997,20.006216000000002,22.069754,22.069754,22.069754,20.584053,20.584053,20.015549,20.015549,20.051419,20.051419,20.051419
40,576.02712,9.600451999999999,33.629118,65.70822,603.87632,20.021009,20.042858,20.020072,20.007096,20.006366,22.292192,22.292192,22.292192,20.663206,20.663206,20.015907000000002,20.015907000000002,20.052055,20.052055,20.052055
41,590.4271200000001,9.840452,34.444098,66.936486,609.08385,20.02165,20.047757,20.020305,20.007264000000003,20.006521,22.527816,22.527816,22.527816,20.749755,20.749755,20.016302,20.016302,20.0527,20.0527,20.0527
42,604.82712,10.080452000000001,35.267265,68.148962,614.21625,20.022362,20.053376,20.020545000000002,20.007433,20.006676000000002,22.777229000000002,22.777229000000002,22.777229000000002,20.844074,20.844074,20.016738,20.016738,20.053357000000002,20.053357000000002,20.053357000000002
43,619.22712,10.320452,36.096934000000005,69.370263,619.04131,20.023155,20.059766,20.02078,20.007601,20.006828,23.040982999999997,23.040982999999997,23.040982999999997,20.946109,20.946109,20.017218,20.017218,20.054018,20.054018,20.054018
44,633.61014,10.560169,36.931929,70.603078,623.54346,20.024047,20.066975,20.02101,20.00777,20.006982,23.317854999999998,23.317854999999998,23.317854999999998,21.055583,21.055583,20.01775,20.01775,20.054683999999998,20.054683999999998,20.054683999999998
45,648.00129,10.800021500000001,37.771699,71.850314,627.83836,20.025060999999997,20.075076,20.021247,20.007939999999998,20.007141,23.607272000000002,23.607272000000002,23.607272000000002,21.172628,21.172628,20.018344,20.018344,20.055360999999998,20.055360999999998,20.055360999999998
46,662.4285,11.040474999999999,38.616861,73.116343,631.98205,20.026215,20.084127,20.021486,20.008110000000002,20.0073,23.909344,23.909344,23.909344,21.297929999999997,21.297929999999997,20.019009,20.019009,20.056048999999998,20.056048999999998,20.056048999999998
47,676.81965,11.2803275,39.466599,74.399178,635.92352,20.027525,20.094165,20.021722,20.008281,20.007454,24.223402,24.223402,24.223402,21.431558,21.431558,20.01975,20.01975,20.056746,20.056746,20.056746
48,691.2212,11.520353333333333,40.320451,75.695903,639.66178,20.029016,20.105253,20.021951,20.008452,20.007611999999998,24.548934,24.548934,24.548934,21.573238,21.573238,20.020577,20.020577,20.057448,20.057448,20.057448
49,705.6293400000001,11.760489000000002,41.179438,77.006642,643.3009,20.030720000000002,20.117481,20.022187,20.008623999999998,20.007773,24.885894,24.885894,24.885894,21.723164999999998,21.723164999999998,20.021504,20.021504,20.058166,20.058166,20.058166
