,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.408814999999999,0.24014691666666665,19.997072,20.000024,23.685610999999998,19.998558,20.0,20.0,19.998532,19.998532,19.998532,19.998929999999998,19.999498000000003,19.998929999999998,19.999498000000003,19.999451,19.999451,19.999451
2,28.817628999999997,0.4802938166666666,19.997644,20.001509,36.64952,19.998845000000003,19.999999,20.0,19.998101000000002,19.998101000000002,19.998101000000002,19.998632,19.999279,19.998632,19.999279,19.999283,19.999283,19.999283
3,43.226444,0.7204407333333334,19.998015,20.013958,57.153625,19.999026,19.999995000000002,20.0,19.997964,19.997964,19.997964,19.998520000000003,19.999183,19.998520000000003,19.999183,19.999211,19.999211,19.999211
4,57.635259,0.96058765,19.998293,20.06014,86.253128,19.999137,19.99999,20.0,19.997877,19.997877,19.997877,19.998435,19.999112,19.998435,19.999112,19.999157999999998,19.999157999999998,19.999157999999998
5,72.044073,1.20073455,19.998804,20.175458,119.52293,19.999216,19.999982,20.0,19.997825,19.997825,19.997825,19.998371,19.999056,19.998371,19.999056,19.999115,19.999115,19.999115
6,86.452888,1.4408814666666667,20.000178,20.403601000000002,141.04176,19.999274,19.999973999999998,20.0,19.99781,19.99781,19.99781,19.998321,19.999010000000002,19.998321,19.999010000000002,19.99908,19.99908,19.99908
7,100.8065,1.6801083333333333,20.003638,20.77896,159.24274,19.999319,19.999965,19.999999,19.997864,19.997864,19.997864,19.99829,19.998973,19.99829,19.998973,19.999051,19.999051,19.999051
8,115.21531,1.9202551666666667,20.011205,21.314289000000002,178.92773,19.999354999999998,19.999956,19.999999,19.998064000000003,19.998064000000003,19.998064000000003,19.998285,19.998944,19.998285,19.998944,19.999026999999998,19.999026999999998,19.999026999999998
9,129.62413,2.1604021666666666,20.025703,22.004445,209.28223,19.999382,19.999947,19.999998,19.998557,19.998557,19.998557,19.998329000000002,19.998929,19.998329000000002,19.998929,19.999009,19.999009,19.999009
10,144.03294,2.400549,20.050497,22.833187,231.15081,19.999405,19.999938,19.999998,19.999574,19.999574,19.999574,19.998458,19.998934,19.998458,19.998934,19.998998999999998,19.998998999999998,19.998998999999998
11,158.44175,2.6406958333333335,20.089217,23.783237,257.04135,19.999423999999998,19.999929,19.999997,20.001445999999998,20.001445999999998,20.001445999999998,19.998729,19.998971,19.998729,19.998971,19.998998999999998,19.998998999999998,19.998998999999998
12,172.85057,2.8808428333333334,20.145412,24.8386,290.6517,19.999439000000002,19.999921,19.999995000000002,20.004599,20.004599,20.004599,19.999222,19.99906,19.999222,19.99906,19.999013,19.999013,19.999013
13,187.20418,3.1200696666666667,20.222255,25.982302,314.05742999999995,19.999453,19.999913,19.999994,20.009535,20.009535,20.009535,20.000042999999998,19.999226,20.000042999999998,19.999226,19.999048000000002,19.999048000000002,19.999048000000002
14,201.61299,3.3602165,20.322889,27.200824,330.61623,19.999465,19.999905,19.999993,20.016865,20.016865,20.016865,20.001338,19.999515,20.001338,19.999515,19.999111,19.999111,19.999111
15,216.02181000000002,3.6003635000000003,20.450112,28.484340999999997,344.64768,19.999476,19.999898,19.999991,20.027286,20.027286,20.027286,20.003289000000002,20.000009,20.003289000000002,20.000009,19.999215,19.999215,19.999215
16,230.43062,3.8405103333333335,20.605895,29.820106,361.21884,19.999488,19.999892000000003,19.999989000000003,20.041520000000002,20.041520000000002,20.041520000000002,20.006106,20.000833,20.006106,20.000833,19.999381,19.999381,19.999381
17,244.83944,4.080657333333333,20.791838000000002,31.197751,386.22447,19.9995,19.999886,19.999987,20.060323999999998,20.060323999999998,20.060323999999998,20.010028,20.002145000000002,20.010028,20.002145000000002,19.999638,19.999638,19.999638
18,259.24825,4.320804166666666,21.009109,32.610853000000006,407.17724,19.999515,19.999879999999997,19.999985000000002,20.084467,20.084467,20.084467,20.015319,20.004125,20.015319,20.004125,20.000026000000002,20.000026000000002,20.000026000000002
19,273.60186,4.5600309999999995,21.257915,34.050940999999995,423.48330999999996,19.999534,19.999875,19.999983,20.114658,20.114658,20.114658,20.022251999999998,20.006957999999997,20.022251999999998,20.006957999999997,20.000601,20.000601,20.000601
20,288.01067,4.800177833333334,21.539051999999998,35.513116,437.60531,19.999563000000002,19.99987,19.999981,20.151709,20.151709,20.151709,20.031135,20.010835999999998,20.031135,20.010835999999998,20.001447,20.001447,20.001447
21,302.41949,5.040324833333333,21.853175,36.991655,450.73042999999996,19.999604,19.999865,19.999978,20.196428,20.196428,20.196428,20.042294000000002,20.015944,20.042294000000002,20.015944,20.002695000000003,20.002695000000003,20.002695000000003
22,316.8283,5.280471666666667,22.19952,38.480964,461.90117000000004,19.999666,19.999861,19.999976,20.249448,20.249448,20.249448,20.056023,20.022423,20.056023,20.022423,20.004518,20.004518,20.004518
23,331.23712,5.520618666666667,22.577662,39.986335,471.19347999999997,19.999754,19.999857000000002,19.999973999999998,20.311401999999998,20.311401999999998,20.311401999999998,20.07263,20.03041,20.07263,20.03041,20.007092999999998,20.007092999999998,20.007092999999998
24,345.64592999999996,5.7607655,22.986905,41.513736,479.63489000000004,19.999879999999997,19.999853,19.999972,20.382841,20.382841,20.382841,20.092415,20.040044,20.092415,20.040044,20.010596,20.010596,20.010596
