Displacement in m,Displacement in mm,Load in N,Load in kN
0.053998,53.998217,26083.542969,26.083543
0.054081,54.080684,26082.646484,26.082646
0.054081,54.080684,26081.751953,26.081752
0.054163,54.162618,26082.646484,26.082646
0.054163,54.162618,26081.751953,26.081752
0.054244,54.244038,26080.859375,26.080859
0.054244,54.244038,26079.970703,26.079971
0.054325,54.324940,26080.859375,26.080859
0.054325,54.324940,26079.970703,26.079971
0.054405,54.405335,26079.083984,26.079084
0.054485,54.485228,26078.199219,26.078199
0.054485,54.485228,26077.318359,26.077318
0.054565,54.564618,26078.199219,26.078199
0.054565,54.564618,26077.318359,26.077318
0.054644,54.643515,26076.439453,26.076439
0.054644,54.643515,26075.564453,26.075564
0.054722,54.721922,26076.439453,26.076439
0.054722,54.721922,26075.564453,26.075564
0.054800,54.799844,26074.691406,26.074691
0.054800,54.799844,26073.820312,26.073820
0.054877,54.877281,26074.691406,26.074691
0.054877,54.877281,26073.820312,26.073820
0.054954,54.954246,26072.951172,26.072951
0.054954,54.954246,26072.085938,26.072086
0.055031,55.030733,26072.951172,26.072951
0.055031,55.030733,26072.085938,26.072086
0.055107,55.106755,26071.222656,26.071223
0.055107,55.106755,26070.363281,26.070363
0.055182,55.182315,26071.222656,26.071223
0.055182,55.182315,26070.363281,26.070363
0.055257,55.257414,26069.505859,26.069506
0.055257,55.257414,26068.650391,26.068650
0.055332,55.332065,26069.505859,26.069506
0.055332,55.332065,26068.650391,26.068650
0.055406,55.406261,26067.796875,26.067797
0.055406,55.406261,26066.947266,26.066947
0.055480,55.480015,26067.796875,26.067797
0.055480,55.480015,26066.947266,26.066947
0.055553,55.553328,26066.099609,26.066100
0.055553,55.553328,26065.253906,26.065254
0.055626,55.626202,26066.099609,26.066100
0.055626,55.626202,26065.253906,26.065254
0.055699,55.698644,26064.412109,26.064412
0.055699,55.698644,26063.572266,26.063572
0.055771,55.770662,26064.412109,26.064412
0.055771,55.770662,26063.572266,26.063572
0.055842,55.842254,26062.734375,26.062734
0.055842,55.842254,26061.900391,26.061900
0.055913,55.913433,26062.734375,26.062734
0.055913,55.913433,26061.900391,26.061900
0.055984,55.984199,26061.068359,26.061068
0.055984,55.984199,26060.238281,26.060238
0.056055,56.054559,26061.068359,26.061068
0.056055,56.054559,26060.238281,26.060238
0.056125,56.124516,26059.410156,26.059410
0.056125,56.124516,26058.585938,26.058586
0.056194,56.194078,26059.410156,26.059410
0.056194,56.194078,26058.585938,26.058586
0.056263,56.263249,26057.761719,26.057762
0.056263,56.263249,26056.943359,26.056943
0.056332,56.332033,26057.761719,26.057762
0.056332,56.332033,26056.943359,26.056943
0.056400,56.400433,26056.125000,26.056125
0.056400,56.400433,26055.310547,26.055311
0.056468,56.468461,26056.125000,26.056125
0.056468,56.468461,26055.310547,26.055311
0.056536,56.536123,26054.496094,26.054496
0.056536,56.536123,26053.687500,26.053687
0.056603,56.603428,26054.496094,26.054496
0.056603,56.603428,26053.687500,26.053687
0.056670,56.670375,26052.878906,26.052879
0.056737,56.736972,26052.074219,26.052074
0.056737,56.736972,26051.269531,26.051270
0.056803,56.803230,26052.074219,26.052074
0.056803,56.803230,26051.269531,26.051270
0.056869,56.869149,26050.468750,26.050469
0.056869,56.869149,26049.671875,26.049672
0.056935,56.934744,26050.468750,26.050469
0.056935,56.934744,26049.671875,26.049672
0.057000,57.000015,26048.875000,26.048875
0.057000,57.000015,26048.082031,26.048082
0.057065,57.064969,26048.875000,26.048875
0.057065,57.064969,26048.082031,26.048082
0.057130,57.129618,26047.291016,26.047291
0.057130,57.129618,26046.501953,26.046502
0.057194,57.193965,26047.291016,26.047291
0.057194,57.193965,26046.501953,26.046502
0.057258,57.258017,26045.714844,26.045715
0.057258,57.258017,26044.931641,26.044932
0.057322,57.321787,26045.714844,26.045715
0.057322,57.321787,26044.931641,26.044932
0.057385,57.385292,26044.148438,26.044148
0.057385,57.385292,26043.369141,26.043369
0.057449,57.448540,26044.148438,26.044148
0.057449,57.448540,26043.369141,26.043369
0.057512,57.511542,26042.591797,26.042592
0.057512,57.511542,26041.816406,26.041816
0.057574,57.574309,26042.591797,26.042592
0.057574,57.574309,26041.816406,26.041816
0.057637,57.636842,26041.042969,26.041043
0.057637,57.636842,26040.271484,26.040271
0.057699,57.699155,26041.042969,26.041043
0.057699,57.699155,26040.271484,26.040271
0.057761,57.761259,26039.503906,26.039504
0.057761,57.761259,26038.736328,26.038736
0.057823,57.823163,26039.503906,26.039504
0.057823,57.823163,26038.736328,26.038736
0.057885,57.884879,26037.970703,26.037971
0.057885,57.884879,26037.208984,26.037209
0.057946,57.946417,26037.970703,26.037971
0.057946,57.946417,26037.208984,26.037209
0.058008,58.007784,26036.447266,26.036447
0.058008,58.007784,26035.689453,26.035689
0.058069,58.068994,26036.447266,26.036447
0.058069,58.068994,26035.689453,26.035689
0.058130,58.130052,26034.933594,26.034934
0.058130,58.130052,26034.177734,26.034178
0.058191,58.190972,26034.933594,26.034934
0.058191,58.190972,26034.177734,26.034178
0.058252,58.251761,26033.425781,26.033426
0.058252,58.251761,26032.675781,26.032676
0.058312,58.312431,26033.425781,26.033426
0.058312,58.312431,26032.675781,26.032676
0.058373,58.372993,26031.927734,26.031928
0.058373,58.372993,26031.181641,26.031182
0.058433,58.433458,26031.927734,26.031928
0.058433,58.433458,26031.181641,26.031182
0.058494,58.493845,26030.437500,26.030438
0.058554,58.554158,26029.695312,26.029695
0.058554,58.554158,26028.957031,26.028957
0.058614,58.614414,26029.695312,26.029695
0.058614,58.614414,26028.957031,26.028957
0.058675,58.674630,26028.218750,26.028219
0.058675,58.674630,26027.482422,26.027482
0.058735,58.734808,26028.218750,26.028219
0.058735,58.734808,26027.482422,26.027482
0.058795,58.794945,26026.748047,26.026748
0.058795,58.794945,26026.017578,26.026018
0.058855,58.855020,26026.748047,26.026748
0.058855,58.855020,26026.017578,26.026018
0.058915,58.914978,26025.287109,26.025287
0.058915,58.914978,26024.558594,26.024559
0.058975,58.974747,26025.287109,26.025287
0.058975,58.974747,26024.558594,26.024559
0.059034,59.034240,26023.833984,26.023834
0.059034,59.034240,26023.109375,26.023109
0.059093,59.093360,26023.833984,26.023834
0.059093,59.093360,26023.109375,26.023109
0.059152,59.152022,26022.388672,26.022389
0.059152,59.152022,26021.667969,26.021668
0.059210,59.210163,26022.388672,26.022389
0.059210,59.210163,26021.667969,26.021668
0.059268,59.267767,26020.951172,26.020951
0.059268,59.267767,26020.236328,26.020236
0.059325,59.324812,26020.951172,26.020951
0.059325,59.324812,26020.236328,26.020236
0.059381,59.381299,26019.521484,26.019521
0.059381,59.381299,26018.810547,26.018811
0.059437,59.437227,26019.521484,26.019521
0.059437,59.437227,26018.810547,26.018811
0.059493,59.492607,26018.101562,26.018102
0.059493,59.492607,26017.392578,26.017393
0.059547,59.547450,26018.101562,26.018102
0.059547,59.547450,26017.392578,26.017393
0.059602,59.601769,26016.687500,26.016687
0.059602,59.601769,26015.984375,26.015984
0.059656,59.655581,26016.687500,26.016687
0.059656,59.655581,26015.984375,26.015984
0.059709,59.708901,26015.283203,26.015283
0.059709,59.708901,26014.582031,26.014582
0.059762,59.761748,26015.283203,26.015283
0.059762,59.761748,26014.582031,26.014582
0.059814,59.814140,26013.884766,26.013885
0.059814,59.814140,26013.187500,26.013188
0.059866,59.866089,26013.884766,26.013885
0.059866,59.866089,26013.187500,26.013188
0.059918,59.917618,26012.494141,26.012494
0.059918,59.917618,26011.802734,26.011803
0.059969,59.968740,26012.494141,26.012494
0.059969,59.968740,26011.802734,26.011803
0.060019,60.019463,26011.111328,26.011111
0.060019,60.019463,26010.423828,26.010424
0.060070,60.069811,26011.111328,26.011111
0.060070,60.069811,26010.423828,26.010424
0.060120,60.119785,26009.736328,26.009736
0.060169,60.169406,26009.052734,26.009053
0.060169,60.169406,26008.369141,26.008369
0.060219,60.218681,26009.052734,26.009053
0.060219,60.218681,26008.369141,26.008369
0.060268,60.267616,26007.687500,26.007687
0.060268,60.267616,26007.009766,26.007010
0.060316,60.316231,26007.687500,26.007687
0.060316,60.316231,26007.009766,26.007010
0.060365,60.364526,26006.332031,26.006332
0.060365,60.364526,26005.656250,26.005656
0.060413,60.412515,26006.332031,26.006332
0.060413,60.412515,26005.656250,26.005656
0.060460,60.460206,26004.984375,26.004984
0.060460,60.460206,26004.312500,26.004313
0.060508,60.507607,26004.984375,26.004984
0.060508,60.507607,26004.312500,26.004313
0.060555,60.554720,26003.642578,26.003643
0.060555,60.554720,26002.974609,26.002975
0.060602,60.601555,26003.642578,26.003643
0.060602,60.601555,26002.974609,26.002975
0.060648,60.648117,26002.308594,26.002309
0.060648,60.648117,26001.644531,26.001645
0.060694,60.694411,26002.308594,26.002309
0.060694,60.694411,26001.644531,26.001645
0.060740,60.740445,26000.982422,26.000982
0.060740,60.740445,26000.320312,26.000320
0.060786,60.786221,26000.982422,26.000982
0.060786,60.786221,26000.320312,26.000320
0.060832,60.831744,25999.662109,25.999662
0.060832,60.831744,25999.005859,25.999006
0.060877,60.877018,25999.662109,25.999662
0.060877,60.877018,25999.005859,25.999006
0.060922,60.922045,25998.349609,25.998350
0.060922,60.922045,25997.697266,25.997697
0.060967,60.966834,25998.349609,25.998350
0.060967,60.966834,25997.697266,25.997697
0.061011,61.011389,25997.044922,25.997045
0.061011,61.011389,25996.394531,25.996395
0.061056,61.055709,25997.044922,25.997045
0.061056,61.055709,25996.394531,25.996395
0.061100,61.099797,25995.748047,25.995748
0.061100,61.099797,25995.101562,25.995102
0.061144,61.143659,25995.748047,25.995748
0.061144,61.143659,25995.101562,25.995102
0.061187,61.187301,25994.457031,25.994457
0.061187,61.187301,25993.814453,25.993814
0.061231,61.230723,25994.457031,25.994457
0.061231,61.230723,25993.814453,25.993814
0.061274,61.273925,25993.171875,25.993172
0.061274,61.273925,25992.533203,25.992533
0.061317,61.316911,25993.171875,25.993172
0.061317,61.316911,25992.533203,25.992533
0.061360,61.359685,25991.896484,25.991896
0.061360,61.359685,25991.259766,25.991260
0.061402,61.402250,25991.896484,25.991896
0.061402,61.402250,25991.259766,25.991260
0.061445,61.444607,25990.626953,25.990627
0.061445,61.444607,25989.994141,25.989994
0.061487,61.486758,25990.626953,25.990627
0.061487,61.486758,25989.994141,25.989994
0.061529,61.528709,25989.363281,25.989363
0.061570,61.570458,25988.734375,25.988734
0.061570,61.570458,25988.107422,25.988107
0.061612,61.612006,25988.734375,25.988734
0.061612,61.612006,25988.107422,25.988107
0.061653,61.653357,25987.482422,25.987482
0.061653,61.653357,25986.859375,25.986859
0.061695,61.694510,25987.482422,25.987482
0.061695,61.694510,25986.859375,25.986859
0.061735,61.735474,25986.238281,25.986238
0.061735,61.735474,25985.617188,25.985617
0.061776,61.776243,25986.238281,25.986238
0.061776,61.776243,25985.617188,25.985617
0.061817,61.816823,25984.998047,25.984998
0.061817,61.816823,25984.382812,25.984383
0.061857,61.857212,25984.998047,25.984998
0.061857,61.857212,25984.382812,25.984383
0.061897,61.897419,25983.767578,25.983768
0.061897,61.897419,25983.154297,25.983154
0.061937,61.937440,25983.767578,25.983768
0.061937,61.937440,25983.154297,25.983154
0.061977,61.977278,25982.541016,25.982541
0.061977,61.977278,25981.931641,25.981932
0.062017,62.016938,25982.541016,25.982541
0.062017,62.016938,25981.931641,25.981932
0.062056,62.056411,25981.324219,25.981324
0.062056,62.056411,25980.716797,25.980717
0.062096,62.095709,25981.324219,25.981324
0.062096,62.095709,25980.716797,25.980717
0.062135,62.134825,25980.111328,25.980111
0.062135,62.134825,25979.507812,25.979508
0.062174,62.173765,25980.111328,25.980111
0.062174,62.173765,25979.507812,25.979508
0.062213,62.212531,25978.906250,25.978906
0.062213,62.212531,25978.306641,25.978307
0.062251,62.251121,25978.906250,25.978906
0.062251,62.251121,25978.306641,25.978307
0.062290,62.289540,25977.708984,25.977709
0.062290,62.289540,25977.111328,25.977111
0.062328,62.327784,25977.708984,25.977709
0.062328,62.327784,25977.111328,25.977111
0.062366,62.365856,25976.515625,25.976516
0.062366,62.365856,25975.921875,25.975922
0.062404,62.403753,25976.515625,25.976516
0.062404,62.403753,25975.921875,25.975922
0.062441,62.441487,25975.330078,25.975330
0.062441,62.441487,25974.740234,25.974740
0.062479,62.479049,25975.330078,25.975330
0.062479,62.479049,25974.740234,25.974740
0.062516,62.516451,25974.152344,25.974152
0.062516,62.516451,25973.564453,25.973564
0.062554,62.553681,25974.152344,25.974152
0.062554,62.553681,25973.564453,25.973564
0.062591,62.590748,25972.978516,25.972979
0.062591,62.590748,25972.394531,25.972395
0.062628,62.627643,25972.978516,25.972979
0.062628,62.627643,25972.394531,25.972395
0.062664,62.664382,25971.812500,25.971812
0.062701,62.700965,25971.232422,25.971232
0.062701,62.700965,25970.654297,25.970654
0.062737,62.737375,25971.232422,25.971232
0.062737,62.737375,25970.654297,25.970654
0.062774,62.773630,25970.076172,25.970076
0.062774,62.773630,25969.500000,25.969500
0.062810,62.809728,25970.076172,25.970076
0.062810,62.809728,25969.500000,25.969500
0.062846,62.845662,25968.925781,25.968926
0.062846,62.845662,25968.353516,25.968354
0.062881,62.881440,25968.925781,25.968926
0.062881,62.881440,25968.353516,25.968354
0.062917,62.917061,25967.781250,25.967781
0.062917,62.917061,25967.212891,25.967213
0.062953,62.952526,25967.781250,25.967781
0.062953,62.952526,25967.212891,25.967213
0.062988,62.987834,25966.644531,25.966645
0.062988,62.987834,25966.078125,25.966078
0.063023,63.022986,25966.644531,25.966645
0.063023,63.022986,25966.078125,25.966078
0.063058,63.057981,25965.511719,25.965512
0.063058,63.057981,25964.949219,25.964949
0.063093,63.092828,25965.511719,25.965512
0.063093,63.092828,25964.949219,25.964949
0.063128,63.127525,25964.386719,25.964387
0.063128,63.127525,25963.826172,25.963826
0.063162,63.162066,25964.386719,25.964387
0.063162,63.162066,25963.826172,25.963826
0.063196,63.196458,25963.267578,25.963268
0.063196,63.196458,25962.710938,25.962711
0.063231,63.230701,25963.267578,25.963268
0.063231,63.230701,25962.710938,25.962711
0.063265,63.264795,25962.154297,25.962154
0.063265,63.264795,25961.601562,25.961602
0.063299,63.298739,25962.154297,25.962154
0.063299,63.298739,25961.601562,25.961602
0.063333,63.332543,25961.048828,25.961049
0.063333,63.332543,25960.496094,25.960496
0.063366,63.366190,25961.048828,25.961049
0.063366,63.366190,25960.496094,25.960496
0.063400,63.399702,25959.947266,25.959947
0.063400,63.399702,25959.398438,25.959398
0.063433,63.433059,25959.947266,25.959947
0.063433,63.433059,25959.398438,25.959398
0.063466,63.466281,25958.851562,25.958852
0.063466,63.466281,25958.306641,25.958307
0.063499,63.499354,25958.851562,25.958852
0.063499,63.499354,25958.306641,25.958307
0.063532,63.532285,25957.763672,25.957764
0.063532,63.532285,25957.220703,25.957221
0.063565,63.565083,25957.763672,25.957764
0.063565,63.565083,25957.220703,25.957221
0.063598,63.597731,25956.679688,25.956680
0.063598,63.597731,25956.140625,25.956141
0.063630,63.630238,25956.679688,25.956680
0.063630,63.630238,25956.140625,25.956141
0.063663,63.662611,25955.603516,25.955604
0.063695,63.694842,25955.066406,25.955066
0.063695,63.694842,25954.531250,25.954531
0.063727,63.726939,25955.066406,25.955066
0.063727,63.726939,25954.531250,25.954531
0.063759,63.758895,25953.998047,25.953998
0.063759,63.758895,25953.466797,25.953467
0.063791,63.790716,25953.998047,25.953998
0.063791,63.790716,25953.466797,25.953467
0.063822,63.822404,25952.935547,25.952936
0.063822,63.822404,25952.406250,25.952406
0.063854,63.853957,25952.935547,25.952936
0.063854,63.853957,25952.406250,25.952406
0.063885,63.885368,25951.878906,25.951879
0.063885,63.885368,25951.353516,25.951354
0.063917,63.916653,25951.878906,25.951879
0.063917,63.916653,25951.353516,25.951354
0.063948,63.947804,25950.828125,25.950828
0.063948,63.947804,25950.304688,25.950305
0.063979,63.978821,25950.828125,25.950828
0.063979,63.978821,25950.304688,25.950305
0.064010,64.009704,25949.783203,25.949783
0.064010,64.009704,25949.263672,25.949264
0.064040,64.040460,25949.783203,25.949783
0.064040,64.040460,25949.263672,25.949264
0.064071,64.071082,25948.744141,25.948744
0.064071,64.071082,25948.226562,25.948227
0.064102,64.101577,25948.744141,25.948744
0.064102,64.101577,25948.226562,25.948227
0.064132,64.131945,25947.710938,25.947711
0.064132,64.131945,25947.195312,25.947195
0.064162,64.162187,25947.710938,25.947711
0.064162,64.162187,25947.195312,25.947195
0.064192,64.192303,25946.681641,25.946682
0.064192,64.192303,25946.169922,25.946170
0.064222,64.222284,25946.681641,25.946682
0.064222,64.222284,25946.169922,25.946170
0.064252,64.252146,25945.660156,25.945660
0.064252,64.252146,25945.150391,25.945150
0.064282,64.281881,25945.660156,25.945660
0.064282,64.281881,25945.150391,25.945150
0.064311,64.311497,25944.642578,25.944643
0.064311,64.311497,25944.136719,25.944137
0.064341,64.340986,25944.642578,25.944643
0.064341,64.340986,25944.136719,25.944137
0.064370,64.370349,25943.630859,25.943631
0.064370,64.370349,25943.126953,25.943127
0.064400,64.399600,25943.630859,25.943631
0.064400,64.399600,25943.126953,25.943127
0.064429,64.428724,25942.625000,25.942625
0.064429,64.428724,25942.125000,25.942125
0.064458,64.457729,25942.625000,25.942625
0.064458,64.457729,25942.125000,25.942125
0.064487,64.486608,25941.625000,25.941625
0.064487,64.486608,25941.126953,25.941127
0.064515,64.515375,25941.625000,25.941625
0.064515,64.515375,25941.126953,25.941127
0.064544,64.544030,25940.628906,25.940629
0.064544,64.544030,25940.134766,25.940135
0.064573,64.572558,25940.628906,25.940629
0.064573,64.572558,25940.134766,25.940135
0.064601,64.600974,25939.640625,25.939641
0.064629,64.629272,25939.146484,25.939146
0.064629,64.629272,25938.656250,25.938656
0.064657,64.657450,25939.146484,25.939146
0.064657,64.657450,25938.656250,25.938656
0.064686,64.685516,25938.166016,25.938166
0.064686,64.685516,25937.677734,25.937678
0.064713,64.713471,25938.166016,25.938166
0.064713,64.713471,25937.677734,25.937678
0.064741,64.741306,25937.189453,25.937189
0.064741,64.741306,25936.703125,25.936703
0.064769,64.769037,25937.189453,25.937189
0.064769,64.769037,25936.703125,25.936703
0.064797,64.796649,25936.218750,25.936219
0.064797,64.796649,25935.736328,25.935736
0.064824,64.824149,25936.218750,25.936219
0.064824,64.824149,25935.736328,25.935736
0.064852,64.851545,25935.253906,25.935254
0.064852,64.851545,25934.773438,25.934773
0.064879,64.878821,25935.253906,25.935254
0.064879,64.878821,25934.773438,25.934773
0.064906,64.905994,25934.292969,25.934293
0.064906,64.905994,25933.814453,25.933814
0.064933,64.933054,25934.292969,25.934293
0.064933,64.933054,25933.814453,25.933814
0.064960,64.960003,25933.337891,25.933338
0.064960,64.960003,25932.863281,25.932863
0.064987,64.986847,25933.337891,25.933338
0.064987,64.986847,25932.863281,25.932863
0.065014,65.013580,25932.388672,25.932389
0.065014,65.013580,25931.916016,25.931916
0.065040,65.040208,25932.388672,25.932389
0.065040,65.040208,25931.916016,25.931916
0.065067,65.066732,25931.443359,25.931443
0.065067,65.066732,25930.972656,25.930973
0.065093,65.093145,25931.443359,25.931443
0.065093,65.093145,25930.972656,25.930973
0.065119,65.119453,25930.503906,25.930504
0.065119,65.119453,25930.037109,25.930037
0.065146,65.145664,25930.503906,25.930504
0.065146,65.145664,25930.037109,25.930037
0.065172,65.171763,25929.570312,25.929570
0.065172,65.171763,25929.105469,25.929105
0.065198,65.197758,25929.570312,25.929570
0.065198,65.197758,25929.105469,25.929105
0.065224,65.223657,25928.640625,25.928641
0.065224,65.223657,25928.177734,25.928178
0.065249,65.249443,25928.640625,25.928641
0.065249,65.249443,25928.177734,25.928178
0.065275,65.275140,25927.716797,25.927717
0.065275,65.275140,25927.255859,25.927256
0.065301,65.300725,25927.716797,25.927717
0.065301,65.300725,25927.255859,25.927256
0.065326,65.326214,25926.796875,25.926797
0.065326,65.326214,25926.339844,25.926340
0.065352,65.351605,25926.796875,25.926797
0.065352,65.351605,25926.339844,25.926340
0.065377,65.376893,25925.882812,25.925883
0.065402,65.402083,25925.427734,25.925428
0.065402,65.402083,25924.974609,25.924975
0.065427,65.427177,25925.427734,25.925428
0.065427,65.427177,25924.974609,25.924975
0.065452,65.452173,25924.521484,25.924521
0.065452,65.452173,25924.070312,25.924070
0.065477,65.477073,25924.521484,25.924521
0.065477,65.477073,25924.070312,25.924070
0.065502,65.501869,25923.619141,25.923619
0.065502,65.501869,25923.169922,25.923170
0.065527,65.526575,25923.619141,25.923619
0.065527,65.526575,25923.169922,25.923170
0.065551,65.551184,25922.722656,25.922723
0.065551,65.551184,25922.275391,25.922275
0.065576,65.575697,25922.722656,25.922723
0.065576,65.575697,25922.275391,25.922275
0.065600,65.600112,25921.830078,25.921830
0.065600,65.600112,25921.386719,25.921387
0.065624,65.624438,25921.830078,25.921830
0.065624,65.624438,25921.386719,25.921387
0.065649,65.648668,25920.943359,25.920943
0.065649,65.648668,25920.501953,25.920502
0.065673,65.672807,25920.943359,25.920943
0.065673,65.672807,25920.501953,25.920502
0.065697,65.696850,25920.060547,25.920061
0.065697,65.696850,25919.621094,25.919621
0.065721,65.720804,25920.060547,25.920061
0.065721,65.720804,25919.621094,25.919621
0.065745,65.744661,25919.183594,25.919184
0.065745,65.744661,25918.746094,25.918746
0.065768,65.768428,25919.183594,25.919184
0.065768,65.768428,25918.746094,25.918746
0.065792,65.792106,25918.310547,25.918311
0.065792,65.792106,25917.876953,25.917877
0.065816,65.815695,25918.310547,25.918311
0.065816,65.815695,25917.876953,25.917877
0.065839,65.839186,25917.443359,25.917443
0.065839,65.839186,25917.011719,25.917012
0.065863,65.862596,25917.443359,25.917443
0.065863,65.862596,25917.011719,25.917012
0.065886,65.885916,25916.580078,25.916580
0.065886,65.885916,25916.150391,25.916150
0.065909,65.909140,25916.580078,25.916580
0.065909,65.909140,25916.150391,25.916150
0.065932,65.932281,25915.720703,25.915721
0.065932,65.932281,25915.292969,25.915293
0.065955,65.955341,25915.720703,25.915721
0.065955,65.955341,25915.292969,25.915293
0.065978,65.978304,25914.867188,25.914867
0.065978,65.978304,25914.441406,25.914441
0.066001,66.001184,25914.867188,25.914867
0.066001,66.001184,25914.441406,25.914441
0.066024,66.023976,25914.017578,25.914018
0.066024,66.023976,25913.595703,25.913596
0.066047,66.046685,25914.017578,25.914018
0.066047,66.046685,25913.595703,25.913596
0.066069,66.069305,25913.173828,25.913174
0.066092,66.091843,25912.753906,25.912754
0.066092,66.091843,25912.333984,25.912334
0.066114,66.114292,25912.753906,25.912754
0.066114,66.114292,25912.333984,25.912334
0.066137,66.136658,25911.916016,25.911916
0.066137,66.136658,25911.498047,25.911498
0.066159,66.158943,25911.916016,25.911916
0.066159,66.158943,25911.498047,25.911498
0.066181,66.181138,25911.082031,25.911082
0.066181,66.181138,25910.667969,25.910668
0.066203,66.203251,25911.082031,25.911082
0.066203,66.203251,25910.667969,25.910668
0.066225,66.225283,25910.253906,25.910254
0.066225,66.225283,25909.841797,25.909842
0.066247,66.247240,25910.253906,25.910254
0.066247,66.247240,25909.841797,25.909842
0.066269,66.269107,25909.429688,25.909430
0.066269,66.269107,25909.019531,25.909020
0.066291,66.290893,25909.429688,25.909430
0.066291,66.290893,25909.019531,25.909020
0.066313,66.312596,25908.609375,25.908609
0.066313,66.312596,25908.201172,25.908201
0.066334,66.334218,25908.609375,25.908609
0.066334,66.334218,25908.201172,25.908201
0.066356,66.355765,25907.794922,25.907795
0.066356,66.355765,25907.388672,25.907389
0.066377,66.377223,25907.794922,25.907795
0.066377,66.377223,25907.388672,25.907389
0.066399,66.398606,25906.984375,25.906984
0.066399,66.398606,25906.580078,25.906580
0.066420,66.419914,25906.984375,25.906984
0.066420,66.419914,25906.580078,25.906580
0.066441,66.441134,25906.177734,25.906178
0.066441,66.441134,25905.777344,25.905777
0.066462,66.462286,25906.177734,25.906178
0.066462,66.462286,25905.777344,25.905777
0.066483,66.483349,25905.376953,25.905377
0.066483,66.483349,25904.976562,25.904977
0.066504,66.504337,25905.376953,25.905377
0.066504,66.504337,25904.976562,25.904977
0.066525,66.525251,25904.578125,25.904578
0.066525,66.525251,25904.181641,25.904182
0.066546,66.546082,25904.578125,25.904578
0.066546,66.546082,25904.181641,25.904182
0.066567,66.566840,25903.785156,25.903785
0.066567,66.566840,25903.390625,25.903391
0.066588,66.587523,25903.785156,25.903785
0.066588,66.587523,25903.390625,25.903391
0.066608,66.608123,25902.996094,25.902996
0.066608,66.608123,25902.603516,25.902604
0.066629,66.628650,25902.996094,25.902996
0.066629,66.628650,25902.603516,25.902604
0.066649,66.649102,25902.212891,25.902213
0.066649,66.649102,25901.822266,25.901822
0.066669,66.669479,25902.212891,25.902213
0.066669,66.669479,25901.822266,25.901822
0.066690,66.689774,25901.431641,25.901432
0.066710,66.710003,25901.042969,25.901043
0.066710,66.710003,25900.656250,25.900656
0.066730,66.730157,25901.042969,25.901043
0.066730,66.730157,25900.656250,25.900656
0.066750,66.750228,25900.269531,25.900270
0.066750,66.750228,25899.884766,25.899885
0.066770,66.770233,25900.269531,25.900270
0.066770,66.770233,25899.884766,25.899885
0.066790,66.790164,25899.500000,25.899500
0.066790,66.790164,25899.117188,25.899117
0.066810,66.810019,25899.500000,25.899500
0.066810,66.810019,25899.117188,25.899117
0.066830,66.829801,25898.734375,25.898734
0.066830,66.829801,25898.353516,25.898354
0.066850,66.849507,25898.734375,25.898734
0.066850,66.849507,25898.353516,25.898354
0.066869,66.869147,25897.972656,25.897973
0.066869,66.869147,25897.593750,25.897594
0.066889,66.888712,25897.972656,25.897973
0.066889,66.888712,25897.593750,25.897594
0.066908,66.908203,25897.214844,25.897215
0.066908,66.908203,25896.837891,25.896838
0.066928,66.927627,25897.214844,25.897215
0.066928,66.927627,25896.837891,25.896838
0.066947,66.946976,25896.462891,25.896463
0.066947,66.946976,25896.087891,25.896088
0.066966,66.966258,25896.462891,25.896463
0.066966,66.966258,25896.087891,25.896088
0.066985,66.985466,25895.712891,25.895713
0.066985,66.985466,25895.339844,25.895340
0.067005,67.004599,25895.712891,25.895713
0.067005,67.004599,25895.339844,25.895340
0.067024,67.023672,25894.968750,25.894969
0.067024,67.023672,25894.597656,25.894598
0.067043,67.042671,25894.968750,25.894969
0.067043,67.042671,25894.597656,25.894598
0.067062,67.061596,25894.228516,25.894229
0.067062,67.061596,25893.859375,25.893859
0.067080,67.080460,25894.228516,25.894229
0.067080,67.080460,25893.859375,25.893859
0.067099,67.099251,25893.490234,25.893490
0.067099,67.099251,25893.123047,25.893123
0.067118,67.117974,25893.490234,25.893490
0.067118,67.117974,25893.123047,25.893123
0.067137,67.136623,25892.757812,25.892758
0.067137,67.136623,25892.392578,25.892393
0.067155,67.155212,25892.757812,25.892758
0.067155,67.155212,25892.392578,25.892393
0.067174,67.173727,25892.029297,25.892029
0.067174,67.173727,25891.666016,25.891666
0.067192,67.192182,25892.029297,25.892029
0.067192,67.192182,25891.666016,25.891666
0.067211,67.210563,25891.304688,25.891305
0.067211,67.210563,25890.943359,25.890943
0.067229,67.228884,25891.304688,25.891305
0.067229,67.228884,25890.943359,25.890943
0.067247,67.247130,25890.583984,25.890584
0.067247,67.247130,25890.224609,25.890225
0.067265,67.265317,25890.583984,25.890584
0.067265,67.265317,25890.224609,25.890225
0.067283,67.283437,25889.867188,25.889867
0.067301,67.301489,25889.509766,25.889510
0.067301,67.301489,25889.154297,25.889154
0.067319,67.319475,25889.509766,25.889510
0.067319,67.319475,25889.154297,25.889154
0.067337,67.337394,25888.798828,25.888799
0.067337,67.337394,25888.443359,25.888443
0.067355,67.355253,25888.798828,25.888799
0.067355,67.355253,25888.443359,25.888443
0.067373,67.373045,25888.091797,25.888092
0.067373,67.373045,25887.738281,25.887738
0.067391,67.390777,25888.091797,25.888092
0.067391,67.390777,25887.738281,25.887738
