,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3,Pb3-Pb4,Pb4,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra
792,11404.801000000001,190.0800166666667,784.4909700000001,1005.3867,1105.1672,720.26955,297.87111,94.19042900000001,736.35699,736.35699,707.7045,707.7045,707.7045,942.3059099999999,942.3059099999999,942.3059099999999,806.9673700000001,806.9673700000001
793,11419.215,190.32025000000002,785.0382599999999,1005.7073,1105.3757,720.91452,300.0097,94.388745,736.84022,736.84022,708.2205299999999,708.2205299999999,708.2205299999999,942.53695,942.53695,942.53695,807.409,807.409
794,11433.63,190.5605,785.56295,1006.0255,1105.5495,721.53683,302.11624,94.583353,737.34322,737.34322,708.73068,708.73068,708.73068,942.7779199999999,942.7779199999999,942.7779199999999,807.85829,807.85829
795,11448.005,190.80008333333333,786.0963,1006.34,1105.7301,722.16388,304.18699,94.774123,737.86047,737.86047,709.2412400000001,709.2412400000001,709.2412400000001,942.98868,942.98868,942.98868,808.29908,808.29908
796,11462.412,191.0402,786.61986,1006.6511,1105.9043,722.77932,306.22547000000003,94.961241,738.3861099999999,738.3861099999999,709.75258,709.75258,709.75258,943.40532,943.40532,943.40532,808.70561,808.70561
797,11476.811000000002,191.28018333333335,787.1247099999999,1006.9587,1106.087,723.3779599999999,308.23511,95.145043,738.9228400000001,738.9228400000001,710.25995,710.25995,710.25995,943.71551,943.71551,943.71551,809.12155,809.12155
798,11491.232,191.52053333333333,787.63854,1007.263,1106.2919,723.98235,310.21629,95.32549300000001,739.46913,739.46913,710.77035,710.77035,710.77035,944.0287300000001,944.0287300000001,944.0287300000001,809.53323,809.53323
799,11505.61,191.76016666666666,788.1342,1007.564,1106.4656,724.56987,312.16778,95.50219799999999,740.0241900000001,740.0241900000001,711.27557,711.27557,711.27557,944.3019,944.3019,944.3019,809.9508599999999,809.9508599999999
800,11520.023000000001,192.00038333333336,788.63771,1007.8623,1106.6923,725.16238,314.09153,95.675224,740.58301,740.58301,711.78319,711.78319,711.78319,944.5505400000001,944.5505400000001,944.5505400000001,810.3523700000001,810.3523700000001
801,11534.421999999999,192.24036666666663,789.1234,1008.1588,1106.8749,725.7374900000001,315.99061,95.844637,741.14439,741.14439,712.2901,712.2901,712.2901,944.9231199999999,944.9231199999999,944.9231199999999,810.74335,810.74335
802,11548.821000000002,192.48035000000002,789.59645,1008.4533,1107.0667,726.2978400000001,317.86357000000004,96.010048,741.71225,741.71225,712.78769,712.78769,712.78769,945.32045,945.32045,945.32045,811.13325,811.13325
803,11563.22,192.72033333333331,790.0779200000001,1008.7459,1107.2697,726.86879,319.7125,96.171304,742.28498,742.28498,713.28695,713.28695,713.28695,945.44844,945.44844,945.44844,811.5536,811.5536
804,11577.618999999999,192.96031666666664,790.5633,1009.0366,1107.4796,727.44058,321.53823,96.329181,742.85924,742.85924,713.79269,713.79269,713.79269,945.6859400000001,945.6859400000001,945.6859400000001,811.95546,811.95546
805,11592.018,193.2003,791.03314,1009.3257,1107.638,727.99557,323.34186,96.483327,743.42994,743.42994,714.2986900000001,714.2986900000001,714.2986900000001,946.00464,946.00464,946.00464,812.3456,812.3456
806,11606.417,193.44028333333333,791.49005,1009.6126,1107.8238,728.5441,325.12419,96.633291,744.0143400000001,744.0143400000001,714.7946,714.7946,714.7946,946.265,946.265,946.265,812.75897,812.75897
807,11620.803999999998,193.68006666666665,791.96397,1009.8969,1108.0266,729.09679,326.88555,96.77842700000001,744.5907,744.5907,715.29517,715.29517,715.29517,946.58641,946.58641,946.58641,813.1481,813.1481
808,11635.222,193.92036666666667,792.42517,1010.1794,1108.2335,729.64327,328.62854,96.92064,745.16555,745.16555,715.79485,715.79485,715.79485,946.87314,946.87314,946.87314,813.53052,813.53052
809,11649.621000000001,194.16035000000002,792.88392,1010.4605,1108.3795,730.18161,330.35365,97.058858,745.7332200000001,745.7332200000001,716.29787,716.29787,716.29787,947.3716599999999,947.3716599999999,947.3716599999999,813.90177,813.90177
