,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.445448999999998,0.2407574833333333,23.733893,20.000024,20.001109,20.003135,20.0,20.0,20.001234,20.001234,20.001234,20.001068,20.001068,20.001326000000002,20.001326000000002,20.001789000000002,20.001789000000002,20.001789000000002
2,28.836181,0.48060301666666666,36.724538,20.001535,20.015577,20.013082,20.000002,20.0,20.010614,20.010614,20.010614,20.010992,20.010992,20.01093,20.01093,20.009451000000002,20.009451000000002,20.009451000000002
3,43.226912,0.7204485333333334,57.237541,20.014077,20.028233,20.019416,20.000016,20.0,20.022676999999998,20.022676999999998,20.022676999999998,20.023856,20.023856,20.023578,20.023578,20.018434,20.018434,20.018434
4,57.61764399999999,0.9602940666666665,86.272149,20.060404000000002,20.037648,20.023946,20.000059,20.0,20.034512,20.034512,20.034512,20.03673,20.03673,20.036277,20.036277,20.027223,20.027223,20.027223
5,72.008375,1.2001395833333333,119.5429,20.175831,20.044501999999998,20.026808,20.000142999999998,20.0,20.045301000000002,20.045301000000002,20.045301000000002,20.048653,20.048653,20.048004000000002,20.048004000000002,20.035124,20.035124,20.035124
6,86.453825,1.4408970833333332,141.07811,20.404475,20.04671,20.026042999999998,20.000273999999997,20.000002,20.052448000000002,20.052448000000002,20.052448000000002,20.056774,20.056774,20.055892,20.055892,20.040005999999998,20.040005999999998,20.040005999999998
7,100.84456,1.6807426666666667,159.34231,20.781443,20.049269,20.025094,20.000449,20.000004,20.057156,20.057156,20.057156,20.062322,20.062322,20.061193,20.061193,20.043164,20.043164,20.043164
8,115.23528999999999,1.9205881666666664,179.07631,21.31806,20.056328,20.024687,20.000660999999997,20.000009,20.061055,20.061055,20.061055,20.066945,20.066945,20.065557000000002,20.065557000000002,20.045713,20.045713,20.045713
9,129.62601999999998,2.1604336666666666,209.44242,22.008272,20.070622,20.024492000000002,20.000902,20.000017,20.06471,20.06471,20.06471,20.07113,20.07113,20.069471,20.069471,20.047938000000002,20.047938000000002,20.047938000000002
