TimeStamp,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud1_Top-O,Stud1_Top,Stud1_Mid-O,Stud1_Mid,Stud1_Bottom-O,Stud1_Bottom,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom
35:49.9,-28.541008,9.17022587,10.623631,10.625273,11.735138,11.733496,2.14113,2.137846,5.799425,5.796141,-2.1247,-2.134552,-15.743031,-15.743031,-36.608883,-36.605599,48.537575,48.547427
35:50.9,-28.71405,9.225824265,10.623631,10.625273,11.73678,11.735138,2.14113,2.137846,5.835548,5.832264,-2.167391,-2.177243,-15.762734,-15.762734,-36.648289,-36.645005,48.537575,48.547427
35:51.9,-28.771656,9.244333073,10.620348,10.62199,11.738422,11.73678,2.159192,2.155908,5.851968,5.848684,-2.169033,-2.178885,-15.77587,-15.77587,-36.677845,-36.674561,48.537575,48.547427
35:52.9,-28.833237,9.264119048,10.623631,10.625273,11.738422,11.73678,2.147698,2.144414,5.86182,5.858536,-2.196946,-2.206798,-15.79229,-15.79229,-36.707397,-36.704113,48.537575,48.547427
35:53.9,-28.890181,9.282415155,10.623631,10.625273,11.740065,11.738423,2.15755,2.154266,5.865104,5.86182,-2.252773,-2.262625,-15.798857,-15.798857,-36.7271,-36.723816,48.537575,48.547427
35:54.9,-28.936974,9.297449746,10.625274,10.626916,11.743348,11.741706,2.14113,2.137846,5.871672,5.868388,-2.269192,-2.279044,-15.805425,-15.805425,-36.753372,-36.750088,48.537575,48.547427
35:55.9,-29.009367,9.320709617,10.621989,10.623631,11.743348,11.741706,2.147698,2.144414,5.87824,5.874956,-2.27576,-2.285612,-15.815276,-15.815276,-36.763226,-36.759942,48.537575,48.547427
35:56.9,-29.049316,9.333545231,10.625274,10.626916,11.746633,11.744991,2.147698,2.144414,5.884808,5.881524,-2.302032,-2.311884,-15.818561,-15.818561,-36.779644,-36.77636,48.537575,48.547427
35:57.9,-29.094564,9.348083413,10.623631,10.625273,11.748274,11.746632,2.144414,2.14113,5.891376,5.888092,-2.315167,-2.325019,-15.821844,-15.821844,-36.789497,-36.786213,48.537575,48.547427
35:58.9,-29.13628,9.361486764,10.623631,10.625273,11.751558,11.749916,2.144414,2.14113,5.891376,5.888092,-2.348006,-2.357858,-15.828412,-15.828412,-36.805916,-36.802632,48.537575,48.547427
35:59.9,-29.170712,9.372549766,10.625274,10.626916,11.751558,11.749916,2.154266,2.150982,5.891376,5.888092,-2.364426,-2.374278,-15.841548,-15.841548,-36.825619,-36.822335,48.540859,48.550711
36:00.9,-29.193224,9.379782871,10.623631,10.625273,11.751558,11.749916,2.144414,2.14113,5.893017,5.889733,-2.380846,-2.390698,-15.844831,-15.844831,-36.842037,-36.838753,48.537575,48.547427
36:01.9,-29.221035,9.388718546,10.621989,10.623631,11.754842,11.7532,2.147698,2.144414,5.891376,5.888092,-2.387414,-2.397266,-15.851399,-15.851399,-36.855175,-36.851891,48.537575,48.547427
36:02.9,-29.256569,9.40013562,10.623631,10.625273,11.754842,11.7532,2.15755,2.154266,5.897943,5.894659,-2.370994,-2.380846,-15.857967,-15.857967,-36.868309,-36.865025,48.537575,48.547427
36:03.9,-29.294754,9.41240446,10.623631,10.625273,11.754842,11.7532,2.154266,2.150982,5.901227,5.897943,-2.374278,-2.38413,-15.854683,-15.854683,-36.874878,-36.871594,48.537575,48.547427
36:04.9,-29.312853,9.418219669,10.625274,10.626916,11.753201,11.751559,2.154266,2.150982,5.901227,5.897943,-2.380846,-2.390698,-15.861251,-15.861251,-36.878159,-36.874875,48.537575,48.547427
36:05.9,-29.341988,9.427580744,10.623631,10.625273,11.758126,11.756484,2.144414,2.14113,5.897943,5.894659,-2.387414,-2.397266,-15.864535,-15.864535,-36.894581,-36.891297,48.537575,48.547427
36:06.9,-29.355671,9.431977092,10.621989,10.623631,11.758126,11.756484,2.147698,2.144414,5.901227,5.897943,-2.407117,-2.416969,-15.87767,-15.87767,-36.910999,-36.907715,48.537575,48.547427
36:07.9,-29.37068,9.436799484,10.623631,10.625273,11.76141,11.759768,2.14113,2.137846,5.89466,5.891376,-2.433388,-2.44324,-15.87767,-15.87767,-36.920849,-36.917565,48.537575,48.547427
36:09.0,-29.393635,9.444174926,10.621989,10.623631,11.763052,11.76141,2.160834,2.15755,5.901227,5.897943,-2.436672,-2.446524,-15.890806,-15.890806,-36.933987,-36.930703,48.537575,48.547427
36:10.0,-29.413719,9.450627915,10.623631,10.625273,11.76141,11.759768,2.136204,2.13292,5.901227,5.897943,-2.448166,-2.458018,-15.890806,-15.890806,-36.943836,-36.940552,48.537575,48.547427
36:11.0,-29.433142,9.456868525,10.623631,10.625273,11.763052,11.76141,2.147698,2.144414,5.901227,5.897943,-2.466228,-2.47608,-15.900658,-15.900658,-36.950405,-36.947121,48.537575,48.547427
36:12.0,-29.433142,9.456868525,10.621989,10.623631,11.76141,11.759768,2.15755,2.154266,5.904511,5.901227,-2.492499,-2.502351,-15.897374,-15.897374,-36.95369,-36.950406,48.537575,48.547427
36:13.0,-29.448812,9.461903296,10.623631,10.625273,11.764694,11.763052,2.147698,2.144414,5.907795,5.904511,-2.495783,-2.505635,-15.903941,-15.903941,-36.960258,-36.956974,48.537575,48.547427
36:14.0,-29.462057,9.466158914,10.621989,10.623631,11.766336,11.764694,2.147698,2.144414,5.904511,5.901227,-2.505635,-2.515487,-15.907226,-15.907226,-36.966824,-36.96354,48.537575,48.547427
36:15.0,-29.4753,9.47041389,10.623631,10.625273,11.763052,11.76141,2.137846,2.134562,5.901227,5.897943,-2.515487,-2.525339,-15.913794,-15.913794,-36.970108,-36.966824,48.537575,48.547427
36:16.0,-29.488543,9.474668866,10.621989,10.623631,11.763052,11.76141,2.160834,2.15755,5.907795,5.904511,-2.499067,-2.508919,-15.913794,-15.913794,-36.979961,-36.976677,48.537575,48.547427
36:17.0,-29.486555,9.474030122,10.623631,10.625273,11.766336,11.764694,2.144414,2.14113,5.911079,5.907795,-2.505635,-2.515487,-15.917077,-15.917077,-36.986526,-36.983242,48.537575,48.547427
36:18.0,-29.494501,9.476583171,10.621989,10.623631,11.764694,11.763052,2.14113,2.137846,5.911079,5.907795,-2.512203,-2.522055,-15.913794,-15.913794,-37.006233,-37.002949,48.537575,48.547427
36:19.0,-29.512821,9.482469387,10.621989,10.623631,11.766336,11.764694,2.147698,2.144414,5.907795,5.904511,-2.522054,-2.531906,-15.923645,-15.923645,-37.016083,-37.012799,48.537575,48.547427
36:20.0,-29.501785,9.478923521,10.62281,10.624452,11.767978,11.766336,2.150982,2.147698,5.911079,5.907795,-2.556536,-2.566388,-15.930213,-15.930213,-37.025936,-37.022652,48.537575,48.547427
36:21.0,-29.505316,9.480058031,10.623631,10.625273,11.76962,11.767978,2.150982,2.147698,5.911079,5.907795,-2.561461,-2.571313,-15.936781,-15.936781,-37.042355,-37.039071,48.537575,48.547427
36:22.0,-29.504213,9.479703637,10.623631,10.625273,11.76962,11.767978,2.142772,2.139488,5.907795,5.904511,-2.576239,-2.586091,-15.933496,-15.933496,-37.045639,-37.042355,48.537575,48.547427
36:23.0,-29.506199,9.480341739,10.623631,10.625273,11.767978,11.766336,2.14113,2.137846,5.911079,5.907795,-2.594301,-2.604153,-15.940064,-15.940064,-37.052204,-37.04892,48.540859,48.550711
36:24.0,-29.506861,9.480554439,10.624453,10.626095,11.771262,11.76962,2.144414,2.14113,5.914363,5.911079,-2.584449,-2.594301,-15.943348,-15.943348,-37.058773,-37.055489,48.537575,48.547427
36:25.0,-29.502668,9.479207228,10.623631,10.625273,11.771262,11.76962,2.154266,2.150982,5.914363,5.911079,-2.597585,-2.607437,-15.946632,-15.946632,-37.065342,-37.062058,48.537575,48.547427
36:26.1,-29.507744,9.480838147,10.621989,10.623631,11.771262,11.76962,2.147698,2.144414,5.911079,5.907795,-2.597585,-2.607437,-15.943348,-15.943348,-37.070267,-37.066983,48.537575,48.547427
36:27.0,-29.516352,9.483603898,10.623631,10.625273,11.772904,11.771262,2.147698,2.144414,5.914363,5.911079,-2.630424,-2.640276,-15.949916,-15.949916,-37.08176,-37.078476,48.537575,48.547427
36:28.1,-29.508627,9.481121855,10.623631,10.625273,11.772904,11.771262,2.14113,2.137846,5.914363,5.911079,-2.617288,-2.62714,-15.9532,-15.9532,-37.078476,-37.075192,48.537575,48.547427
36:29.1,-29.504435,9.479774966,10.625274,10.626916,11.771262,11.76962,2.15755,2.154266,5.914363,5.911079,-2.617288,-2.62714,-15.959767,-15.959767,-37.085045,-37.081761,48.537575,48.547427
36:30.1,-29.503551,9.479490936,10.621989,10.623631,11.771262,11.76962,2.14113,2.137846,5.912721,5.909437,-2.61893,-2.628782,-15.959767,-15.959767,-37.088329,-37.085045,48.537575,48.547427
36:31.1,-29.504213,9.479703637,10.623631,10.625273,11.772904,11.771262,2.137846,2.134562,5.914363,5.911079,-2.620572,-2.630424,-15.959767,-15.959767,-37.091614,-37.08833,48.537575,48.547427
36:32.1,-29.501785,9.478923521,10.621989,10.623631,11.772904,11.771262,2.144414,2.14113,5.914363,5.911079,-2.633708,-2.64356,-15.963052,-15.963052,-37.101463,-37.098179,48.537575,48.547427
36:33.1,-29.488543,9.474668866,10.623631,10.625273,11.772904,11.771262,2.150982,2.147698,5.907795,5.904511,-2.623856,-2.633708,-15.96962,-15.96962,-37.104748,-37.101464,48.537575,48.547427
36:34.1,-29.488764,9.474739873,10.610496,10.612138,11.80246,11.800818,2.137846,2.134562,5.911079,5.907795,-2.64356,-2.653412,-15.971261,-15.971261,-37.104748,-37.101464,48.537575,48.547427
36:35.1,-29.491411,9.475590354,10.580939,10.582581,11.81067,11.809028,2.147698,2.144414,5.911079,5.907795,-2.650127,-2.659979,-15.972903,-15.972903,-37.114601,-37.111317,48.537575,48.547427
36:36.1,-29.483686,9.473108312,10.582582,10.584224,11.809028,11.807386,2.14113,2.137846,5.911079,5.907795,-2.682967,-2.692819,-15.982755,-15.982755,-37.13102,-37.127736,48.537575,48.547427
36:37.1,-29.479273,9.471690415,10.582582,10.584224,11.812311,11.810669,2.14934,2.146056,5.914363,5.911079,-2.691176,-2.701028,-15.986039,-15.986039,-37.150723,-37.147439,48.537575,48.547427
36:38.1,-29.475079,9.470342883,10.580939,10.582581,11.813953,11.812311,2.144414,2.14113,5.914363,5.911079,-2.682967,-2.692819,-15.989323,-15.989323,-37.157291,-37.154007,48.537575,48.547427
36:39.1,-29.466471,9.467577132,10.580939,10.582581,11.815596,11.813954,2.147698,2.144414,5.916005,5.912721,-2.689534,-2.699386,-15.989323,-15.989323,-37.160572,-37.157288,48.537575,48.547427
36:40.1,-29.451902,9.462896113,10.585866,10.587508,11.813953,11.812311,2.150982,2.147698,5.911079,5.907795,-2.679683,-2.689535,-15.992607,-15.992607,-37.163857,-37.160573,48.537575,48.547427
36:41.1,-29.43844,9.458570772,10.582582,10.584224,11.815596,11.813954,2.154266,2.150982,5.911079,5.907795,-2.689534,-2.699386,-15.999174,-15.999174,-37.163857,-37.160573,48.537575,48.547427
36:42.1,-29.439323,9.45885448,10.582582,10.584224,11.818879,11.817237,2.144414,2.14113,5.911079,5.907795,-2.70267,-2.712522,-15.995891,-15.995891,-37.167141,-37.163857,48.537575,48.547427
36:43.1,-29.431377,9.45630143,10.582582,10.584224,11.820521,11.818879,2.150982,2.147698,5.914363,5.911079,-2.689534,-2.699386,-15.995891,-15.995891,-37.170425,-37.167141,48.537575,48.547427
36:44.1,-29.426521,9.454741197,10.582582,10.584224,11.817238,11.815596,2.14934,2.146056,5.911079,5.907795,-2.712522,-2.722374,-15.999174,-15.999174,-37.170425,-37.167141,48.540859,48.550711
36:45.1,-29.408201,9.448854981,10.584224,10.585866,11.820521,11.818879,2.144414,2.14113,5.911079,5.907795,-2.70267,-2.712522,-16.002459,-16.002459,-37.17371,-37.170426,48.537575,48.547427
36:46.1,-29.405554,9.4480045,10.582582,10.584224,11.818879,11.817237,2.147698,2.144414,5.914363,5.911079,-2.728942,-2.738794,-16.002459,-16.002459,-37.180275,-37.176991,48.537575,48.547427
36:47.1,-29.387674,9.442259656,10.579298,10.58094,11.817238,11.815596,2.150982,2.147698,5.911079,5.907795,-2.738793,-2.748645,-16.009026,-16.009026,-37.186844,-37.18356,48.537575,48.547427
36:48.1,-29.375315,9.43828871,10.579298,10.58094,11.818879,11.817237,2.147698,2.144414,5.907795,5.904511,-2.755213,-2.765065,-16.009026,-16.009026,-37.193413,-37.190129,48.537575,48.547427
36:49.1,-29.374653,9.438076009,10.580939,10.582581,11.817238,11.815596,2.147698,2.144414,5.914363,5.911079,-2.748645,-2.758497,-16.01231,-16.01231,-37.199982,-37.196698,48.540859,48.550711
36:50.1,-29.369797,9.436515776,10.582582,10.584224,11.817238,11.815596,2.142772,2.139488,5.914363,5.911079,-2.761781,-2.771633,-16.01231,-16.01231,-37.201622,-37.198338,48.539215,48.549067
36:51.1,-29.354126,9.431480684,10.580939,10.582581,11.817238,11.815596,2.150982,2.147698,5.914363,5.911079,-2.761781,-2.771633,-16.01231,-16.01231,-37.206547,-37.203263,48.537575,48.547427
36:52.1,-29.344856,9.428502233,10.580939,10.582581,11.818879,11.817237,2.150982,2.147698,5.911079,5.907795,-2.763423,-2.773275,-16.015594,-16.015594,-37.209831,-37.206547,48.537575,48.547427
36:53.1,-29.340443,9.427084336,10.582582,10.584224,11.820521,11.818879,2.154266,2.150982,5.914363,5.911079,-2.781484,-2.791336,-16.01231,-16.01231,-37.213116,-37.209832,48.537575,48.547427
36:54.1,-29.330288,9.423821534,10.582582,10.584224,11.822164,11.820522,2.144414,2.14113,5.911079,5.907795,-2.774916,-2.784768,-16.018877,-16.018877,-37.219685,-37.216401,48.537575,48.547427
36:55.1,-29.320135,9.420559376,10.580939,10.582581,11.827089,11.825447,2.154266,2.150982,5.914363,5.911079,-2.797904,-2.807756,-16.022161,-16.022161,-37.219685,-37.216401,48.537575,48.547427
36:56.1,-29.307554,9.4165171,10.580939,10.582581,11.830374,11.828732,2.150982,2.147698,5.914363,5.911079,-2.7782,-2.788052,-16.022161,-16.022161,-37.227894,-37.22461,48.537575,48.547427
36:57.1,-29.298946,9.41375135,10.584224,10.585866,11.828732,11.82709,2.150982,2.147698,5.914363,5.911079,-2.79462,-2.804472,-16.025446,-16.025446,-37.22625,-37.222966,48.537575,48.547427
36:58.1,-29.291002,9.411198943,10.582582,10.584224,11.827089,11.825447,2.144414,2.14113,5.912721,5.909437,-2.7782,-2.788052,-16.022161,-16.022161,-37.229534,-37.22625,48.537575,48.547427
36:59.1,-29.272461,9.405241719,10.580939,10.582581,11.828732,11.82709,2.144414,2.14113,5.907795,5.904511,-2.79462,-2.804472,-16.025446,-16.025446,-37.232819,-37.229535,48.537575,48.547427
37:00.1,-29.268047,9.403823501,10.582582,10.584224,11.828732,11.82709,2.15755,2.154266,5.914363,5.911079,-2.788052,-2.797904,-16.02873,-16.02873,-37.232819,-37.229535,48.537575,48.547427
37:01.1,-29.255688,9.399852554,10.58176,10.583402,11.828732,11.82709,2.144414,2.14113,5.914363,5.911079,-2.79462,-2.804472,-16.025446,-16.025446,-37.232819,-37.229535,48.537575,48.547427
37:02.1,-29.248625,9.397583213,10.580939,10.582581,11.830374,11.828732,2.154266,2.150982,5.911079,5.907795,-2.797904,-2.807756,-16.02873,-16.02873,-37.236103,-37.232819,48.537575,48.547427
37:03.1,-29.236485,9.393682631,10.580939,10.582581,11.828732,11.82709,2.147698,2.144414,5.911079,5.907795,-2.807756,-2.817608,-16.02873,-16.02873,-37.236103,-37.232819,48.537575,48.547427
37:04.1,-29.221254,9.38878891,10.580939,10.582581,11.828732,11.82709,2.144414,2.14113,5.917647,5.914363,-2.807756,-2.817608,-16.032013,-16.032013,-37.245953,-37.242669,48.537575,48.547427
37:05.1,-29.215958,9.387087305,10.580939,10.582581,11.828732,11.82709,2.160834,2.15755,5.917647,5.914363,-2.81104,-2.820892,-16.035297,-16.035297,-37.239388,-37.236104,48.537575,48.547427
37:06.1,-29.208012,9.384534256,10.582582,10.584224,11.827089,11.825447,2.14113,2.137846,5.914363,5.911079,-2.850447,-2.860299,-16.038582,-16.038582,-37.252522,-37.249238,48.540859,48.550711
37:07.1,-29.196756,9.380917703,10.582582,10.584224,11.827089,11.825447,2.124711,2.121427,5.914363,5.911079,-2.876718,-2.88657,-16.045149,-16.045149,-37.275509,-37.272225,48.537575,48.547427
37:08.1,-29.177113,9.374606407,10.58176,10.583402,11.832015,11.830373,2.14113,2.137846,5.914363,5.911079,-2.899705,-2.909557,-16.051716,-16.051716,-37.288643,-37.285359,48.537575,48.547427
37:08.9,-29.176449,9.374393064,10.577656,10.579298,11.826268,11.824626,2.169044,2.16576,5.901227,5.897943,-2.958816,-2.968668,-16.06321,-16.06321,-37.283718,-37.280434,48.539215,48.549067
37:09.9,-29.17005,9.372337065,10.579298,10.58094,11.828732,11.82709,2.150982,2.147698,5.914363,5.911079,-2.902989,-2.912841,-16.058285,-16.058285,-37.30835,-37.305066,48.537575,48.547427
37:10.9,-29.153053,9.366875929,10.582582,10.584224,11.830374,11.828732,2.150982,2.147698,5.914363,5.911079,-2.902989,-2.912841,-16.064852,-16.064852,-37.321484,-37.3182,48.537575,48.547427
37:11.9,-29.132969,9.36042294,10.580939,10.582581,11.832015,11.830373,2.14113,2.137846,5.914363,5.911079,-2.909557,-2.919409,-16.071421,-16.071421,-37.324768,-37.321484,48.537575,48.547427
37:12.9,-29.116856,9.355245833,10.580939,10.582581,11.832015,11.830373,2.150982,2.147698,5.914363,5.911079,-2.896422,-2.906274,-16.068136,-16.068136,-37.328053,-37.324769,48.537575,48.547427
37:13.9,-29.102289,9.350565456,10.582582,10.584224,11.833657,11.832015,2.150982,2.147698,5.914363,5.911079,-2.922693,-2.932545,-16.064852,-16.064852,-37.328053,-37.324769,48.537575,48.547427
37:14.9,-29.094786,9.348154742,10.582582,10.584224,11.833657,11.832015,2.142772,2.139488,5.911079,5.907795,-2.909557,-2.919409,-16.071421,-16.071421,-37.328053,-37.324769,48.537575,48.547427
37:15.9,-29.082867,9.344325167,10.584224,10.585866,11.832015,11.830373,2.150982,2.147698,5.911079,5.907795,-2.912841,-2.922693,-16.074703,-16.074703,-37.337902,-37.334618,48.537575,48.547427
37:16.9,-29.082645,9.344253839,10.580939,10.582581,11.832015,11.830373,2.144414,2.14113,5.911079,5.907795,-2.909557,-2.919409,-16.074703,-16.074703,-37.337902,-37.334618,48.540859,48.550711
37:17.9,-29.063223,9.33801355,10.58176,10.583402,11.832015,11.830373,2.144414,2.14113,5.911079,5.907795,-2.919409,-2.929261,-16.077988,-16.077988,-37.341187,-37.337903,48.537575,48.547427
37:18.9,-29.039827,9.330496415,10.580939,10.582581,11.832015,11.830373,2.146056,2.142772,5.911079,5.907795,-2.922693,-2.932545,-16.077988,-16.077988,-37.337902,-37.334618,48.537575,48.547427
37:19.9,-29.033205,9.328368767,10.580939,10.582581,11.832015,11.830373,2.144414,2.14113,5.911079,5.907795,-2.932545,-2.942397,-16.084555,-16.084555,-37.344471,-37.341187,48.537575,48.547427
37:20.9,-29.027466,9.326524826,10.582582,10.584224,11.832015,11.830373,2.147698,2.144414,5.911079,5.907795,-2.935829,-2.945681,-16.084555,-16.084555,-37.344471,-37.341187,48.537575,48.547427
37:21.9,-29.008705,9.320496917,10.584224,10.585866,11.828732,11.82709,2.147698,2.144414,5.911079,5.907795,-2.925977,-2.935829,-16.084555,-16.084555,-37.347755,-37.344471,48.537575,48.547427
37:22.9,-29.002304,9.318440275,10.582582,10.584224,11.828732,11.82709,2.137846,2.134562,5.914363,5.911079,-2.942396,-2.952248,-16.084555,-16.084555,-37.35104,-37.347756,48.537575,48.547427
37:23.9,-28.983986,9.312554702,10.580939,10.582581,11.830374,11.828732,2.14113,2.137846,5.914363,5.911079,-2.939113,-2.948965,-16.087839,-16.087839,-37.354321,-37.351037,48.537575,48.547427
37:24.9,-28.974936,9.309646937,10.580939,10.582581,11.832015,11.830373,2.150982,2.147698,5.911079,5.907795,-2.939113,-2.948965,-16.087839,-16.087839,-37.354321,-37.351037,48.537575,48.547427
37:25.9,-28.958824,9.304470151,10.584224,10.585866,11.830374,11.828732,2.15755,2.154266,5.914363,5.911079,-2.948964,-2.958816,-16.091124,-16.091124,-37.357605,-37.354321,48.537575,48.547427
37:26.9,-28.940504,9.298583935,10.582582,10.584224,11.830374,11.828732,2.136204,2.13292,5.911079,5.907795,-2.939113,-2.948965,-16.091124,-16.091124,-37.360889,-37.357605,48.537575,48.547427
37:27.9,-28.928585,9.294754361,10.580939,10.582581,11.832015,11.830373,2.139488,2.136204,5.914363,5.911079,-2.94568,-2.955532,-16.091124,-16.091124,-37.360889,-37.357605,48.537575,48.547427
37:28.9,-28.92704,9.294257952,10.580939,10.582581,11.830374,11.828732,2.144414,2.14113,5.914363,5.911079,-2.955532,-2.965384,-16.094408,-16.094408,-37.364174,-37.36089,48.537575,48.547427
37:29.9,-28.908722,9.288372379,10.583403,10.585045,11.832015,11.830373,2.144414,2.14113,5.914363,5.911079,-2.952248,-2.9621,-16.094408,-16.094408,-37.372383,-37.369099,48.537575,48.547427
37:30.9,-28.897024,9.284613811,10.584224,10.585866,11.832015,11.830373,2.137846,2.134562,5.914363,5.911079,-2.97852,-2.988372,-16.091124,-16.091124,-37.377308,-37.374024,48.540859,48.550711
37:31.9,-28.889078,9.282060761,10.584224,10.585866,11.828732,11.82709,2.154266,2.150982,5.911079,5.907795,-2.971952,-2.981804,-16.097691,-16.097691,-37.383877,-37.380593,48.537575,48.547427
37:32.9,-28.868109,9.275323422,10.579298,10.58094,11.830374,11.828732,2.154266,2.150982,5.914363,5.911079,-2.985087,-2.994939,-16.097691,-16.097691,-37.383877,-37.380593,48.537575,48.547427
37:33.9,-28.859501,9.272557671,10.582582,10.584224,11.830374,11.828732,2.150982,2.147698,5.914363,5.911079,-2.981804,-2.991656,-16.097691,-16.097691,-37.39373,-37.390446,48.537575,48.547427
37:34.9,-28.846701,9.268445031,10.580939,10.582581,11.832015,11.830373,2.14113,2.137846,5.914363,5.911079,-2.990013,-2.999865,-16.100975,-16.100975,-37.39373,-37.390446,48.537575,48.547427
37:35.9,-28.833458,9.264190055,10.584224,10.585866,11.830374,11.828732,2.154266,2.150982,5.914363,5.911079,-2.991655,-3.001507,-16.094408,-16.094408,-37.390446,-37.387162,48.537575,48.547427
37:36.9,-28.826174,9.261849706,10.58176,10.583402,11.830374,11.828732,2.137846,2.134562,5.911079,5.907795,-2.988371,-2.998223,-16.104259,-16.104259,-37.39373,-37.390446,48.537575,48.547427
37:37.9,-28.825953,9.261778699,10.582582,10.584224,11.832015,11.830373,2.160834,2.15755,5.914363,5.911079,-2.981804,-2.991656,-16.100975,-16.100975,-37.390446,-37.387162,48.537575,48.547427
37:38.9,-28.796597,9.252346616,10.580939,10.582581,11.830374,11.828732,2.144414,2.14113,5.914363,5.911079,-2.991655,-3.001507,-16.104259,-16.104259,-37.390446,-37.387162,48.537575,48.547427
37:39.9,-28.802778,9.254332571,10.580939,10.582581,11.831194,11.829552,2.147698,2.144414,5.917647,5.914363,-2.985087,-2.994939,-16.104259,-16.104259,-37.39373,-37.390446,48.53429,48.544142
37:40.9,-28.78203,9.247666239,10.582582,10.584224,11.830374,11.828732,2.14113,2.137846,5.911079,5.907795,-2.991655,-3.001507,-16.100975,-16.100975,-37.39373,-37.390446,48.540859,48.550711
37:41.9,-28.766581,9.242702475,10.579298,10.58094,11.830374,11.828732,2.150982,2.147698,5.911079,5.907795,-2.97852,-2.988372,-16.100975,-16.100975,-37.390446,-37.387162,48.537575,48.547427
37:42.9,-28.756428,9.239440316,10.579298,10.58094,11.832015,11.830373,2.150982,2.147698,5.914363,5.911079,-2.991655,-3.001507,-16.100975,-16.100975,-37.39373,-37.390446,48.537575,48.547427
37:44.0,-28.752234,9.238092784,10.582582,10.584224,11.830374,11.828732,2.150982,2.147698,5.914363,5.911079,-2.988371,-2.998223,-16.107542,-16.107542,-37.397011,-37.393727,48.537575,48.547427
37:45.0,-28.740976,9.234475589,10.582582,10.584224,11.830374,11.828732,2.147698,2.144414,5.911079,5.907795,-2.994939,-3.004791,-16.104259,-16.104259,-37.40358,-37.400296,48.537575,48.547427
37:46.0,-28.733252,9.231993868,10.582582,10.584224,11.830374,11.828732,2.154266,2.150982,5.914363,5.911079,-3.001507,-3.011359,-16.104259,-16.104259,-37.406864,-37.40358,48.537575,48.547427
37:47.0,-28.721333,9.228164293,10.582582,10.584224,11.830374,11.828732,2.147698,2.144414,5.911079,5.907795,-3.014643,-3.024495,-16.107542,-16.107542,-37.40358,-37.400296,48.537575,48.547427
37:48.0,-28.701469,9.22178199,10.580939,10.582581,11.832015,11.830373,2.147698,2.144414,5.914363,5.911079,-3.044198,-3.05405,-16.114111,-16.114111,-37.419998,-37.416714,48.537575,48.547427
37:49.0,-28.694626,9.219583334,10.582582,10.584224,11.833657,11.832015,2.147698,2.144414,5.914363,5.911079,-3.090173,-3.100025,-16.120678,-16.120678,-37.426567,-37.423283,48.537575,48.547427
37:50.0,-28.673437,9.212775308,10.583403,10.585045,11.830374,11.828732,2.150982,2.147698,5.914363,5.911079,-3.090173,-3.100025,-16.117395,-16.117395,-37.43642,-37.433136,48.537575,48.547427
37:51.0,-28.664389,9.209868186,10.582582,10.584224,11.830374,11.828732,2.144414,2.14113,5.911079,5.907795,-3.096741,-3.106593,-16.123962,-16.123962,-37.439705,-37.436421,48.537575,48.547427
37:52.0,-28.656002,9.207173443,10.580939,10.582581,11.832015,11.830373,2.150982,2.147698,5.911079,5.907795,-3.093457,-3.103309,-16.123962,-16.123962,-37.44627,-37.442986,48.540859,48.550711
37:53.0,-28.638565,9.201570935,10.580939,10.582581,11.832015,11.830373,2.144414,2.14113,5.914363,5.911079,-3.096741,-3.106593,-16.127247,-16.127247,-37.452839,-37.449555,48.537575,48.547427
37:54.0,-28.633488,9.199939694,10.582582,10.584224,11.831194,11.829552,2.14113,2.137846,5.914363,5.911079,-3.088531,-3.098383,-16.130529,-16.130529,-37.451195,-37.447911,48.537575,48.547427
37:55.0,-28.620907,9.195897419,10.582582,10.584224,11.831194,11.829552,2.144414,2.14113,5.911079,5.907795,-3.109876,-3.119728,-16.127247,-16.127247,-37.459408,-37.456124,48.540859,48.550711
37:56.0,-28.599056,9.188876693,10.580939,10.582581,11.832015,11.830373,2.154266,2.150982,5.911079,5.907795,-3.096741,-3.106593,-16.133814,-16.133814,-37.456123,-37.452839,48.537575,48.547427
37:57.0,-28.601044,9.189515437,10.582582,10.584224,11.830374,11.828732,2.14113,2.137846,5.911079,5.907795,-3.116444,-3.126296,-16.133814,-16.133814,-37.462688,-37.459404,48.537575,48.547427
37:58.0,-28.577427,9.181927295,10.582582,10.584224,11.832015,11.830373,2.154266,2.150982,5.911079,5.907795,-3.100025,-3.109877,-16.137098,-16.137098,-37.459408,-37.456124,48.537575,48.547427
37:59.0,-28.565067,9.177956027,10.580939,10.582581,11.832015,11.830373,2.142772,2.139488,5.914363,5.911079,-3.116444,-3.126296,-16.140381,-16.140381,-37.465973,-37.462689,48.537575,48.547427
38:00.0,-28.560873,9.176608495,10.582582,10.584224,11.832015,11.830373,2.150982,2.147698,5.914363,5.911079,-3.103309,-3.113161,-16.140381,-16.140381,-37.469257,-37.465973,48.540859,48.550711
38:01.0,-28.551382,9.173559037,10.580939,10.582581,11.832015,11.830373,2.144414,2.14113,5.914363,5.911079,-3.096741,-3.106593,-16.143665,-16.143665,-37.472542,-37.469258,48.540859,48.550711
