TimeStamp,Kyowa PG 500 KUM _Applied Load kN_(bar),Load in kN,Stud1_Mid_O,Stud1_Mid,Stud2_Mid_O,Stud2_Mid,Stud3_Mid_O,Stud3_Mid,Stud4_Mid_O,Stud4_Mid,Stud5_Mid_O,Stud5_Mid,Stud6_Mid_O,Stud6_Mid,Stud2_Axial_O,Stud2_Axial,Stud3_Axial_O,Stud3_Axial,Stud4_Axial_O,Stud4_Axial,Stud5_Axial_O,Stud5_Axial
0.028153935,-0.00927,0.002978451,0,0,0,0,0.01642,0,-0.09195,0,-0.009852,0,-0.022988,0,-0.001642,0,-0.003284,0,-0.004926,0,0.013136,0
0.028165509,-0.003973,0.001276525,-0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.019704,0.072246,0,0.009852,0.003284,0.026272,-0.001642,0,0,0.003284,-0.001642,0.003284,0.001642,0.011494
0.028174769,-0.004856,0.001560233,0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.029555,0.062395,0.006568,0.01642,0.003284,0.026272,-0.001642,0,0.001642,0.004926,0,0.004926,-0.001642,0.014778
0.028184028,-0.002649,0.000851124,0,0,0.009852,0.009852,0,0.01642,-0.01642,0.07553,0.003284,0.013136,0.003284,0.026272,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,0,0.013136
0.028193287,-0.009932,0.003191152,0.003284,0.003284,0.009852,0.009852,-0.003284,0.019704,-0.032839,0.059111,0.003284,0.013136,0.003284,0.026272,-0.003284,0.001642,-0.001642,0.001642,-0.001642,0.003284,0.001642,0.011494
0.028202546,-0.008387,0.002694743,0,0,0.003284,0.003284,0.003284,0.013136,-0.026271,0.065679,0.009852,0.019704,0.009852,0.03284,0,0.001642,-0.001642,0.001642,-0.003284,0.001642,0.001642,0.011494
0.028211806,0.002869,-0.00092181,-0.003284,0.003284,0.006568,0.006568,0,0.01642,-0.006568,0.085382,0,0.009852,0.003284,0.026272,-0.001642,0,0,0.003284,0,0.004926,0,0.013136
0.028221065,-0.00309,0.000992817,-0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.022987,0.068963,0.003284,0.013136,0.006568,0.029556,-0.003284,0.001642,0,0.003284,-0.001642,0.003284,-0.000821,0.013957
0.028230324,0.009932,-0.003191152,0,0,0,0,0,0.01642,0.01642,0.10837,-0.003284,0.006568,0.003284,0.026272,-0.003284,0.001642,-0.001642,0.001642,-0.001642,0.003284,0.003284,0.009852
0.028239583,-0.006842,0.002198335,-0.003284,0.003284,0,0,0,0.01642,-0.019704,0.072246,-0.003284,0.006568,0.009852,0.03284,-0.003284,0.001642,0,0.003284,0,0.004926,0.003284,0.009852
0.028248843,-0.009049,0.002907444,0,0,0,0,0.003284,0.013136,-0.006568,0.085382,0,0.009852,0.003284,0.026272,-0.003284,0.001642,0.001642,0.004926,0,0.004926,-0.001642,0.014778
0.028258102,0.000883,-0.000283708,-0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,-0.019704,0.072246,-0.003284,0.006568,0.006568,0.029556,-0.001642,0,0,0.003284,0.001642,0.006568,0.003284,0.009852
0.028267361,0.001986,-0.000638102,0.003284,0.003284,0,0,0,0.01642,0.014778,0.106728,0,0.009852,0.003284,0.026272,0,0.001642,0,0.003284,0,0.004926,0.001642,0.011494
0.028278935,-0.012139,0.003900261,0,0,0,0,-0.006568,0.022988,0.009852,0.101802,-0.013136,0.003284,0.006568,0.029556,-0.001642,0,-0.001642,0.001642,0.001642,0.006568,0,0.013136
0.028288194,0.003311,-0.001063824,-0.001642,0.001642,0.003284,0.003284,-0.003284,0.019704,0.013136,0.105086,-0.003284,0.006568,0.006568,0.029556,-0.003284,0.001642,-0.000821,0.002463,-0.001642,0.003284,0.003284,0.009852
0.028297454,-0.002869,0.00092181,0,0,0.006568,0.006568,0.003284,0.013136,-0.003284,0.088666,-0.013136,0.003284,0.003284,0.026272,-0.001642,0,0.001642,0.004926,0,0.004926,-0.001642,0.014778
0.028306713,0.003531,-0.00113451,0,0,0.003284,0.003284,-0.003284,0.019704,0.003284,0.095234,0,0.009852,0.003284,0.026272,-0.003284,0.001642,0.001642,0.004926,-0.001642,0.003284,0,0.013136
0.028315972,0.003973,-0.001276525,-0.003284,0.003284,0,0,0,0.01642,-0.032839,0.059111,-0.01642,0.006568,0.003284,0.026272,-0.001642,0,0,0.003284,0,0.004926,0.004926,0.00821
0.028325231,-0.002649,0.000851124,-0.003284,0.003284,0,0,-0.006568,0.022988,0.013136,0.105086,0.003284,0.013136,0.009852,0.03284,-0.001642,0,0.001642,0.004926,0.001642,0.006568,0.004926,0.00821
0.028334491,0.000662,-0.000212701,0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,-0.032839,0.059111,-0.009852,0,0.006568,0.029556,-0.004926,0.003284,0,0.003284,0.001642,0.006568,0.001642,0.011494
0.02834375,0.002649,-0.000851124,0,0,0.003284,0.003284,-0.003284,0.019704,-0.01642,0.07553,-0.003284,0.006568,0.006568,0.029556,-0.003284,0.001642,0,0.003284,0.001642,0.006568,0.001642,0.011494
0.028353009,0.00309,-0.000992817,0,0,0.003284,0.003284,0,0.01642,-0.006568,0.085382,0.006568,0.01642,0.006568,0.029556,-0.001642,0,0,0.003284,0.001642,0.006568,0.003284,0.009852
0.028362269,-0.002649,0.000851124,-0.001642,0.001642,0.006568,0.006568,0.003284,0.013136,0.014778,0.106728,-0.003284,0.006568,0.009852,0.03284,-0.001642,0,0,0.003284,0,0.004926,0.004105,0.009031
0.028371528,0.002869,-0.00092181,0,0,0.003284,0.003284,0,0.01642,-0.019704,0.072246,-0.006568,0.003284,0.003284,0.026272,0,0.001642,0.001642,0.004926,0,0.004926,0.001642,0.011494
0.028380787,0.002207,-0.000709109,-0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.00821,0.08374,0.001642,0.011494,0.003284,0.026272,-0.003284,0.001642,0,0.003284,0,0.004926,0.001642,0.011494
0.028390046,-0.019644,0.006311617,-0.001642,0.001642,0,0,0.001642,0.014778,-0.001642,0.090308,-0.006568,0.003284,0.003284,0.026272,0,0.001642,0.001642,0.004926,-0.001642,0.003284,0,0.013136
0.02840162,0.006842,-0.002198335,-0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,0,0.09195,-0.006568,0.003284,0.009852,0.03284,-0.001642,0,-0.001642,0.001642,-0.001642,0.003284,0.003284,0.009852
0.02841088,-0.001545,0.000496409,-0.006568,0.006568,0.003284,0.003284,0,0.01642,0.01642,0.10837,0.003284,0.013136,0.003284,0.026272,-0.003284,0.001642,0,0.003284,0,0.004926,0.003284,0.009852
0.028420139,-0.008387,0.002694743,0.003284,0.003284,0.003284,0.003284,0,0.01642,0.01642,0.10837,-0.006568,0.003284,0.006568,0.029556,-0.001642,0,0.001642,0.004926,0,0.004926,0.001642,0.011494
0.028429398,0,0,0.003284,0.003284,0,0,0,0.01642,-0.019704,0.072246,0.009852,0.019704,0.006568,0.029556,-0.003284,0.001642,0,0.003284,-0.001642,0.003284,0,0.013136
0.028438657,-0.001766,0.000567416,0,0,0.003284,0.003284,-0.006568,0.022988,0.026271,0.118221,0.006568,0.01642,0.003284,0.026272,0,0.001642,0,0.003284,-0.003284,0.001642,0,0.013136
0.028447917,-0.013022,0.004183969,-0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,0.039407,0.131357,0,0.009852,0.003284,0.026272,-0.003284,0.001642,-0.001642,0.001642,-0.003284,0.001642,0,0.013136
0.028457176,-0.010594,0.003403852,0.003284,0.003284,0.003284,0.003284,0,0.01642,0.009852,0.101802,-0.003284,0.006568,0.003284,0.026272,-0.001642,0,0.001642,0.004926,-0.003284,0.001642,0.001642,0.011494
0.028466435,0.116759,-0.037514667,0.006568,0.006568,0.003284,0.003284,0.003284,0.013136,0.019704,0.111654,-0.009852,0,0.006568,0.029556,-0.003284,0.001642,-0.001642,0.001642,-0.001642,0.003284,-0.001642,0.014778
0.028475694,0.081665,-0.026238965,0.003284,0.003284,0,0,0.003284,0.013136,0.009852,0.101802,-0.003284,0.006568,0,0.022988,-0.003284,0.001642,0,0.003284,0,0.004926,0,0.013136
0.028484954,0.097998,-0.031486757,-0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,-0.022987,0.068963,-0.003284,0.006568,0.006568,0.029556,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,0.003284,0.009852
0.028494213,0.23109,-0.074249217,0,0,0,0,0,0.01642,-0.014778,0.077172,-0.003284,0.006568,0.009852,0.03284,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,0,0.013136
0.028503472,0.324673,-0.104317435,0,0,0.003284,0.003284,0.003284,0.013136,-0.01642,0.07553,-0.006568,0.003284,0.003284,0.026272,-0.001642,0,0,0.003284,-0.001642,0.003284,-0.003284,0.01642
0.028512731,0.373231,-0.11991912,0.003284,0.003284,0,0,-0.003284,0.019704,0.006568,0.098518,-0.004926,0.004926,0.003284,0.026272,-0.004105,0.002463,0.001642,0.004926,-0.001642,0.003284,0,0.013136
0.028524306,0.517579,-0.166298133,-0.003284,0.003284,0,0,0.006568,0.009852,0.032839,0.124789,-0.003284,0.006568,0,0.022988,-0.003284,0.001642,-0.001642,0.001642,0,0.004926,0.001642,0.011494
0.028533565,0.551569,-0.17721912,0,0,0,0,-0.006568,0.022988,-0.036123,0.055827,0.006568,0.01642,0.003284,0.026272,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,0,0.013136
0.028542824,0.530381,-0.170411415,-0.003284,0.003284,0.006568,0.006568,0,0.01642,0.009852,0.101802,-0.003284,0.006568,0,0.022988,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,0,0.013136
0.028552083,0.536561,-0.172397049,0,0,0,0,0,0.01642,-0.022987,0.068963,0,0.009852,0,0.022988,-0.001642,0,-0.001642,0.001642,-0.001642,0.003284,0.001642,0.011494
0.028561343,0.535899,-0.172184349,-0.003284,0.003284,0.009852,0.009852,0,0.01642,-0.003284,0.088666,-0.003284,0.006568,-0.003284,0.019704,-0.001642,0,-0.001642,0.001642,-0.001642,0.003284,0,0.013136
0.028570602,0.607852,-0.195302848,0,0,0.003284,0.003284,0.003284,0.013136,-0.022987,0.068963,-0.01642,0.006568,-0.003284,0.019704,-0.003284,0.001642,0.001642,0.004926,0,0.004926,0.001642,0.011494
0.028579861,0.583794,-0.187573012,0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,0.006568,0.098518,0.006568,0.01642,0.003284,0.026272,-0.001642,0,0,0.003284,0,0.004926,0,0.013136
0.02858912,0.570992,-0.18345973,0,0,0,0,0.003284,0.013136,0,0.09195,0.006568,0.01642,0.003284,0.026272,-0.004926,0.003284,-0.001642,0.001642,-0.003284,0.001642,-0.001642,0.014778
0.02859838,0.571434,-0.183601744,0,0,0,0,0.003284,0.013136,0.026271,0.118221,-0.003284,0.006568,0.003284,0.026272,0,0.001642,0.001642,0.004926,-0.001642,0.003284,0.001642,0.011494
0.028607639,0.586663,-0.188494822,0,0,0,0,-0.003284,0.019704,0.003284,0.095234,-0.009852,0,0,0.022988,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,0,0.013136
0.028616898,0.586884,-0.188565829,0,0,0,0,0.003284,0.013136,-0.009852,0.082098,0.003284,0.013136,0.009852,0.03284,-0.003284,0.001642,-0.001642,0.001642,-0.003284,0.001642,0,0.013136
0.028626157,0.577172,-0.185445364,0,0,0.003284,0.003284,0,0.01642,-0.003284,0.088666,0,0.009852,0.003284,0.026272,-0.004926,0.003284,0,0.003284,-0.001642,0.003284,0.001642,0.011494
0.028635417,0.586001,-0.188282121,0,0,0.003284,0.003284,0.001642,0.014778,-0.034481,0.057469,0.009852,0.019704,0.004926,0.027914,-0.006568,0.004926,0,0.003284,-0.003284,0.001642,0,0.013136
0.028646991,0.571213,-0.183530737,-0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.006568,0.085382,-0.003284,0.006568,0.006568,0.029556,-0.003284,0.001642,0,0.003284,0.001642,0.006568,0.001642,0.011494
0.02865625,0.585118,-0.187998413,0.003284,0.003284,0.006568,0.006568,0,0.01642,-0.026271,0.065679,0,0.009852,0.006568,0.029556,-0.003284,0.001642,0,0.003284,0,0.004926,0,0.013136
0.028665509,0.576731,-0.18530367,0,0,0,0,0,0.01642,-0.003284,0.088666,-0.006568,0.003284,0.006568,0.029556,-0.003284,0.001642,0,0.003284,0,0.004926,0,0.013136
0.028674769,0.57342,-0.184239846,-0.003284,0.003284,0,0,0,0.01642,0.026271,0.118221,-0.013136,0.003284,0.006568,0.029556,-0.003284,0.001642,0,0.003284,0.001642,0.006568,0.003284,0.009852
0.028684028,0.577614,-0.185587378,0,0,0,0,-0.006568,0.022988,0.006568,0.098518,0.003284,0.013136,0.003284,0.026272,-0.001642,0,0,0.003284,0,0.004926,0.001642,0.011494
0.028693287,0.575407,-0.184878269,-0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.019704,0.072246,0.013136,0.022988,0.003284,0.026272,-0.001642,0,0,0.003284,0,0.004926,0,0.013136
0.028702546,0.567902,-0.182466913,0,0,0.003284,0.003284,-0.006568,0.022988,-0.006568,0.085382,0,0.009852,0.006568,0.029556,-0.001642,0,0,0.003284,-0.003284,0.001642,0.003284,0.009852
0.028711806,0.566137,-0.181899818,0.003284,0.003284,0.003284,0.003284,0,0.01642,-0.003284,0.088666,-0.006568,0.003284,0.003284,0.026272,-0.003284,0.001642,0,0.003284,0,0.004926,-0.003284,0.01642
0.028721065,0.568785,-0.182750621,0,0,0.003284,0.003284,0.003284,0.013136,-0.031197,0.060753,0.003284,0.013136,0.006568,0.029556,0,0.001642,-0.001642,0.001642,0,0.004926,0,0.013136
0.028730324,0.575186,-0.184807262,0,0,0,0,0,0.01642,-0.021345,0.070605,-0.003284,0.006568,0.006568,0.029556,-0.001642,0,0,0.003284,-0.000821,0.004105,0.003284,0.009852
0.028739583,0.567019,-0.182183205,0,0,0.003284,0.003284,0.006568,0.009852,-0.004926,0.087024,0.003284,0.013136,0.003284,0.026272,-0.003284,0.001642,-0.001642,0.001642,0.000821,0.005747,0,0.013136
0.028748843,0.583352,-0.187430998,0,0,0.003284,0.003284,0.003284,0.013136,-0.022987,0.068963,0.003284,0.013136,0.006568,0.029556,-0.003284,0.001642,0,0.003284,0,0.004926,0.003284,0.009852
0.028758102,0.840707,-0.270119159,0,0,0.003284,0.003284,0.003284,0.013136,-0.006568,0.085382,0.003284,0.013136,0.009852,0.03284,-0.003284,0.001642,0,0.003284,-0.003284,0.001642,-0.001642,0.014778
0.028769676,1.614979,-0.518892753,0,0,0,0,0.003284,0.013136,-0.044333,0.047617,0.006568,0.01642,0.003284,0.026272,-0.003284,0.001642,0.001642,0.004926,-0.001642,0.003284,0.004926,0.00821
0.028778935,1.254329,-0.403015908,0,0,0.003284,0.003284,0,0.01642,-0.006568,0.085382,-0.006568,0.003284,0.003284,0.026272,-0.003284,0.001642,0,0.003284,0,0.004926,-0.006568,0.019704
0.028789352,1.846289,-0.593212656,0.003284,0.003284,0,0,0.003284,0.013136,-0.024629,0.067321,-0.009852,0,0.003284,0.026272,-0.003284,0.001642,0.001642,0.004926,0,0.004926,-0.014777,0.027913
0.028798611,1.835916,-0.589879811,0,0,0.003284,0.003284,-0.003284,0.019704,-0.022987,0.068963,-0.009852,0,0.009852,0.03284,-0.001642,0,-0.001642,0.001642,0,0.004926,-0.013957,0.027093
0.02880787,2.051335,-0.659093936,0,0,0.006568,0.006568,0,0.01642,-0.036123,0.055827,-0.003284,0.006568,0.003284,0.026272,-0.009852,0.00821,0,0.003284,0,0.004926,-0.037765,0.050901
0.02881713,2.779477,-0.89304596,0.003284,0.003284,0.003284,0.003284,0.003284,0.013136,-0.006568,0.085382,-0.003284,0.006568,0.009852,0.03284,-0.018061,0.016419,0.001642,0.004926,-0.001642,0.003284,-0.049258,0.062394
0.028826389,2.775062,-0.891627421,0,0,0.003284,0.003284,0,0.01642,0.013136,0.105086,0.009852,0.019704,-0.003284,0.019704,-0.016419,0.014777,0,0.003284,-0.001642,0.003284,-0.049258,0.062394
0.028835648,2.752549,-0.884393994,0,0,0,0,0.003284,0.013136,-0.013136,0.078814,0.009852,0.019704,0.006568,0.029556,-0.018061,0.016419,0.001642,0.004926,-0.003284,0.001642,-0.0509,0.064036
0.028844907,2.729816,-0.877089881,0,0,0,0,0,0.01642,-0.026271,0.065679,0.003284,0.013136,0.003284,0.026272,-0.018061,0.016419,0,0.003284,-0.001642,0.003284,-0.049258,0.062394
0.028854167,2.737541,-0.879571923,0,0,0.003284,0.003284,0,0.01642,-0.055827,0.036123,0.003284,0.013136,0,0.022988,-0.016419,0.014777,0,0.003284,-0.001642,0.003284,-0.049258,0.062394
0.028863426,2.732023,-0.87779899,0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,-0.036123,0.055827,0.009852,0.019704,0.003284,0.026272,-0.019703,0.018061,0,0.003284,0,0.004926,-0.049258,0.062394
0.028872685,3.049854,-0.97991809,0.003284,0.003284,0.006568,0.006568,-0.003284,0.019704,-0.039407,0.052543,-0.006568,0.003284,-0.006568,0.01642,-0.036123,0.034481,-0.013135,0.009851,-0.003284,0.001642,-0.083739,0.096875
0.028881944,3.407855,-1.094943812,0.003284,0.003284,0,0,-0.009852,0.026272,-0.032839,0.059111,-0.003284,0.006568,-0.009852,0.013136,-0.041048,0.039406,-0.015598,0.012314,-0.003284,0.001642,-0.088665,0.101801
0.028893519,3.370775,-1.083030008,0.003284,0.003284,0,0,-0.003284,0.019704,-0.019704,0.072246,-0.003284,0.006568,-0.009852,0.013136,-0.041048,0.039406,-0.016419,0.013135,-0.001642,0.003284,-0.090307,0.103443
0.028902778,3.370775,-1.083030008,0.003284,0.003284,0.003284,0.003284,-0.003284,0.019704,-0.052543,0.039407,-0.003284,0.006568,-0.019704,0.003284,-0.047616,0.045974,-0.021345,0.018061,-0.001642,0.003284,-0.098517,0.111653
0.028912037,5.965733,-1.916790013,0.019704,0.019704,0.001642,0.001642,-0.003284,0.019704,-0.011494,0.080456,-0.003284,0.006568,-0.052543,0.029555,-0.08456,0.082918,-0.064036,0.060752,-0.006568,0.001642,-0.155985,0.169121
0.028921296,4.297782,-1.380877357,0.013136,0.013136,0.004926,0.004926,-0.006568,0.022988,-0.014778,0.077172,-0.003284,0.006568,-0.055827,0.032839,-0.082097,0.080455,-0.067319,0.064035,-0.013136,0.00821,-0.157627,0.170763
0.028930556,4.289836,-1.378324307,0.01642,0.01642,0.003284,0.003284,-0.006568,0.022988,-0.036123,0.055827,0,0.009852,-0.055827,0.032839,-0.085381,0.083739,-0.065677,0.062393,-0.013136,0.00821,-0.159269,0.172405
0.028939815,4.279904,-1.375133155,0.01642,0.01642,0,0,-0.006568,0.022988,-0.050901,0.041049,-0.00821,0.001642,-0.059111,0.036123,-0.085381,0.083739,-0.064036,0.060752,-0.016419,0.011493,-0.163373,0.176509
0.028949074,4.721336,-1.516965257,0.01642,0.01642,0.003284,0.003284,0,0.01642,-0.027913,0.064037,0,0.009852,-0.059111,0.036123,-0.095232,0.09359,-0.075529,0.072245,-0.027092,0.022166,-0.174046,0.187182
0.028958333,4.955957,-1.592348984,0.018062,0.018062,0.003284,0.003284,0,0.01642,-0.031197,0.060753,-0.003284,0.006568,-0.059111,0.036123,-0.106726,0.105084,-0.087023,0.083739,-0.04269,0.037764,-0.184719,0.197855
0.028967593,4.681607,-1.504200329,0.01642,0.01642,0.003284,0.003284,-0.009852,0.026272,-0.013136,0.078814,0.009852,0.019704,-0.059111,0.036123,-0.103442,0.1018,-0.087023,0.083739,-0.039407,0.034481,-0.187182,0.200318
0.028976852,4.659094,-1.496966902,0.01642,0.01642,0.003284,0.003284,-0.006568,0.022988,-0.049259,0.042691,0.003284,0.013136,-0.062395,0.039407,-0.105084,0.103442,-0.085381,0.082097,-0.039407,0.034481,-0.18554,0.198676
0.028986111,4.661081,-1.497605325,0.019704,0.019704,0.003284,0.003284,-0.006568,0.022988,0.013136,0.105086,-0.006568,0.003284,-0.062395,0.039407,-0.105084,0.103442,-0.088665,0.085381,-0.039407,0.034481,-0.188824,0.20196
0.02899537,4.659536,-1.497108917,0.019704,0.019704,0,0,-0.003284,0.019704,-0.00821,0.08374,0.003284,0.013136,-0.062395,0.039407,-0.108368,0.106726,-0.086202,0.082918,-0.04269,0.037764,-0.187182,0.200318
0.02900463,4.637464,-1.490017183,0.01642,0.01642,0.006568,0.006568,-0.013136,0.029556,-0.045975,0.045975,0,0.009852,-0.065679,0.042691,-0.106726,0.105084,-0.085381,0.082097,-0.041049,0.036123,-0.18554,0.198676
0.029016204,4.643203,-1.491861124,0.019704,0.019704,0,0,-0.009852,0.026272,-0.011494,0.080456,0.006568,0.01642,-0.065679,0.042691,-0.106726,0.105084,-0.086202,0.082918,-0.039407,0.034481,-0.187182,0.200318
0.029025463,4.640334,-1.490939314,0.019704,0.019704,0,0,0,0.01642,-0.052543,0.039407,-0.006568,0.003284,-0.062395,0.039407,-0.106726,0.105084,-0.087023,0.083739,-0.039407,0.034481,-0.18554,0.198676
0.029034722,4.622897,-1.485336806,0.022987,0.022987,0.003284,0.003284,-0.006568,0.022988,-0.085382,0.006568,-0.003284,0.006568,-0.065679,0.042691,-0.106726,0.105084,-0.087023,0.083739,-0.039407,0.034481,-0.187182,0.200318
0.029043981,4.617599,-1.483634559,0.022987,0.022987,0,0,-0.006568,0.022988,-0.052543,0.039407,-0.003284,0.006568,-0.065679,0.042691,-0.105084,0.103442,-0.085381,0.082097,-0.039407,0.034481,-0.18554,0.198676
0.029053241,4.624001,-1.485691521,0.01642,0.01642,0.004926,0.004926,-0.006568,0.022988,-0.054185,0.037765,0.001642,0.011494,-0.068963,0.045975,-0.106726,0.105084,-0.088665,0.085381,-0.039407,0.034481,-0.187182,0.200318
0.0290625,4.612082,-1.481861947,0.022987,0.022987,0.003284,0.003284,-0.009852,0.026272,-0.07553,0.01642,0.006568,0.01642,-0.065679,0.042691,-0.105084,0.103442,-0.085381,0.082097,-0.041049,0.036123,-0.187182,0.200318
0.029071759,4.614068,-1.482500048,0.01642,0.01642,0.006568,0.006568,-0.003284,0.019704,-0.036123,0.055827,-0.003284,0.006568,-0.068963,0.045975,-0.106726,0.105084,-0.087023,0.083739,-0.039407,0.034481,-0.187182,0.200318
0.029081019,4.571029,-1.468671618,0.019704,0.019704,0,0,-0.006568,0.022988,-0.026271,0.065679,0.003284,0.013136,-0.068963,0.045975,-0.105084,0.103442,-0.087023,0.083739,-0.041049,0.036123,-0.18554,0.198676
0.029090278,4.545205,-1.460374367,0.019704,0.019704,0,0,-0.022987,0.039407,-0.049259,0.042691,0,0.009852,0.003284,0.026272,-0.106726,0.105084,-0.087023,0.083739,-0.037765,0.032839,-0.187182,0.200318
0.029099537,4.428667,-1.422930707,0.026271,0.026271,-0.059111,0.059111,-0.07553,0.09195,-0.128073,0.036123,0,0.009852,0.246295,0.269283,-0.108368,0.106726,-0.087023,0.083739,-0.041049,0.036123,-0.188824,0.20196
0.029108796,4.413437,-1.418037308,0.177332,0.177332,-0.01642,0.01642,-0.078814,0.095234,-0.144493,0.052543,0.013136,0.022988,0.272566,0.295554,-0.103442,0.1018,-0.087023,0.083739,-0.039407,0.034481,-0.183898,0.197034
0.029118056,4.306611,-1.383714114,0.180616,0.180616,-0.01642,0.01642,-0.07553,0.09195,-0.121505,0.029555,0,0.009852,0.274208,0.297196,-0.105084,0.103442,-0.08456,0.081276,-0.039407,0.034481,-0.181435,0.194571
0.029127315,4.346781,-1.396620735,0.180616,0.180616,-0.01642,0.01642,-0.088666,0.105086,-0.108369,0.016419,-0.003284,0.006568,0.27585,0.298838,-0.103442,0.1018,-0.087023,0.083739,-0.039407,0.034481,-0.183898,0.197034
0.029138889,4.067575,-1.306911848,0.180616,0.180616,-0.013136,0.013136,-0.078814,0.095234,-0.114937,0.022987,-0.003284,0.006568,0.279134,0.302122,-0.104263,0.102621,-0.087023,0.083739,-0.039407,0.034481,-0.187182,0.200318
0.029148148,3.917047,-1.258547201,0.180616,0.180616,-0.01642,0.01642,-0.085382,0.101802,-0.128073,0.036123,0.003284,0.013136,0.272566,0.295554,-0.105084,0.103442,-0.085381,0.082097,-0.039407,0.034481,-0.182256,0.195392
0.029157407,3.932056,-1.263369593,0.180616,0.180616,-0.006568,0.006568,-0.082098,0.098518,-0.085382,0.006568,0.009852,0.019704,0.279134,0.302122,-0.103442,0.1018,-0.087023,0.083739,-0.039407,0.034481,-0.183898,0.197034
0.029166667,3.93338,-1.263794994,0.180616,0.180616,0,0,-0.078814,0.095234,-0.144493,0.052543,0,0.009852,0.280776,0.303764,-0.105084,0.103442,-0.085381,0.082097,-0.038586,0.03366,-0.187182,0.200318
0.029175926,3.950375,-1.269255488,0.180616,0.180616,-0.003284,0.003284,-0.082098,0.098518,-0.15106,0.05911,0,0.009852,0.282418,0.305406,-0.105084,0.103442,-0.087023,0.083739,-0.039407,0.034481,-0.187182,0.200318
0.029185185,3.948168,-1.268546378,0.180616,0.180616,0,0,-0.082098,0.098518,-0.154344,0.062394,0,0.009852,0.272566,0.295554,-0.103442,0.1018,-0.087023,0.083739,-0.041049,0.036123,-0.18554,0.198676
0.029194444,3.951258,-1.269539195,0.180616,0.180616,0,0,-0.078814,0.095234,-0.131357,0.039407,-0.006568,0.003284,0.272566,0.295554,-0.106726,0.105084,-0.087023,0.083739,-0.041049,0.036123,-0.187182,0.200318
0.029203704,3.97024,-1.275638112,0.180616,0.180616,-0.006568,0.006568,-0.078814,0.095234,-0.16748,0.07553,-0.003284,0.006568,0.272566,0.295554,-0.105084,0.103442,-0.085381,0.082097,-0.037765,0.032839,-0.18554,0.198676
0.029212963,3.965605,-1.274148887,0.180616,0.180616,-0.003284,0.003284,-0.082098,0.098518,-0.15106,0.05911,-0.009852,0,0.272566,0.295554,-0.106726,0.105084,-0.083739,0.080455,-0.039407,0.034481,-0.187182,0.200318
0.029222222,3.962294,-1.273085062,0.180616,0.180616,-0.009852,0.009852,-0.088666,0.105086,-0.139567,0.047617,-0.003284,0.006568,0.274208,0.297196,-0.106726,0.105084,-0.087023,0.083739,-0.039407,0.034481,-0.18554,0.198676
0.029231481,3.97024,-1.275638112,0.174048,0.174048,-0.006568,0.006568,-0.07553,0.09195,-0.114937,0.022987,0.003284,0.013136,0.272566,0.295554,-0.105084,0.103442,-0.087023,0.083739,-0.041049,0.036123,-0.183898,0.197034
0.029240741,3.975758,-1.277411045,0.180616,0.180616,0,0,-0.085382,0.101802,-0.146135,0.054185,-0.001642,0.00821,0.272566,0.295554,-0.105084,0.103442,-0.085381,0.082097,-0.041049,0.036123,-0.186361,0.199497
0.02925,3.978406,-1.278261848,0.180616,0.180616,0,0,-0.085382,0.101802,-0.137925,0.045975,-0.003284,0.006568,0.279134,0.302122,-0.103442,0.1018,-0.087023,0.083739,-0.041049,0.036123,-0.18554,0.198676
0.029261574,3.97642,-1.277623746,0.174048,0.174048,-0.009852,0.009852,-0.082098,0.098518,-0.160912,0.068962,0.003284,0.013136,0.279134,0.302122,-0.106726,0.105084,-0.085381,0.082097,-0.039407,0.034481,-0.18554,0.198676
0.029270833,3.992753,-1.282871539,0.170764,0.170764,-0.013136,0.013136,-0.082098,0.098518,-0.095234,0.003284,-0.013136,0.003284,0.27585,0.298838,-0.103442,0.1018,-0.085381,0.082097,-0.039407,0.034481,-0.187182,0.200318
0.029280093,3.994518,-1.283438633,0.174048,0.174048,-0.01642,0.01642,-0.082098,0.098518,-0.147776,0.055826,0,0.009852,0.279134,0.302122,-0.103442,0.1018,-0.087023,0.083739,-0.039407,0.034481,-0.18554,0.198676
