,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
548,7891.2218,131.52036333333334,412.8436,831.74712,1050.3097,243.0608,104.51785,59.454249,352.06521000000004,352.06521000000004,352.06521000000004,213.98417,176.99283,213.98417,176.99283,253.3681,253.36811,253.36811
549,7905.6253,131.76042166666667,413.14089,832.2008099999999,1050.5896,243.63771,104.63450999999999,59.506085999999996,352.36454,352.36454,352.36454,214.2259,177.24346,214.2259,177.24346,253.72997999999998,253.72999,253.72999
550,7920.0288,132.00048,413.43825,832.65192,1050.8694,244.22492999999997,104.75078,59.557520999999994,352.66325,352.66325,352.66325,214.46721000000002,177.49434,214.46721000000002,177.49434,254.09207999999998,254.09208999999998,254.09208999999998
551,7934.4323,132.24053833333335,413.73489,833.1005700000001,1051.143,244.82856,104.86653999999999,59.608557,352.9613,352.9613,352.9613,214.70801,177.74553,214.70801,177.74553,254.45387000000002,254.45387000000002,254.45387000000002
552,7948.8358,132.48059666666666,414.03062,833.54674,1051.4035,245.45085,104.98194,59.659206999999995,353.25807000000003,353.25807000000003,353.25807000000003,214.94772999999998,177.99667,214.94772999999998,177.99667,254.8163,254.8163,254.8163
553,7963.2393,132.720655,414.32589,833.9903099999999,1051.6611,246.10043,105.09688999999999,59.709481999999994,353.55471,353.55471,353.55471,215.18753999999998,178.24844,215.18753999999998,178.24844,255.17916,255.17916,255.17916
554,7977.6005,132.96000833333332,414.61987,834.43053,1051.9177,246.77395,105.21137,59.759315,353.85082,353.85082,353.85082,215.42692000000002,178.50054,215.42692000000002,178.50054,255.54137000000003,255.54137999999998,255.54137999999998
555,7992.004,133.20006666666666,414.914,834.8679,1052.1773,247.45614,105.32548999999999,59.80879,354.14594,354.14594,354.14594,215.66592000000003,178.753,215.66592000000003,178.753,255.90464,255.90465,255.90465
556,8006.4075,133.440125,415.20758,835.30308,1052.4505,248.13086,105.4395,59.857983,354.44113,354.44113,354.44113,215.90527999999998,179.00653,215.90527999999998,179.00653,256.26912999999996,256.26914,256.26914
557,8020.811,133.68018333333333,415.50065,835.73551,1052.7263,248.79111,105.55317,59.90683000000001,354.7361,354.7361,354.7361,216.14469,179.26093,216.14469,179.26093,256.63419,256.6342,256.6342
558,8035.2145,133.92024166666667,415.79371000000003,836.16538,1053.0031,249.43197,105.66649,59.955344999999994,355.03033999999997,355.03033999999997,355.03033999999997,216.38382000000001,179.51588999999998,216.38382000000001,179.51588999999998,257.00065,257.00065,257.00065
559,8049.618,134.1603,416.08504,836.59291,1053.2808,250.05545,105.77949,60.003536,355.32448,355.32448,355.32448,216.62291000000002,179.77159,216.62291000000002,179.77159,257.36777,257.36778,257.36778
560,8064.0215,134.40035833333334,416.37646,837.01818,1053.5579,250.66075,105.89214,60.051409,355.61841,355.61841,355.61841,216.86135,180.02774,216.86135,180.02774,257.736,257.736,257.736
561,8078.425,134.64041666666668,416.66767000000004,837.4414,1053.8358,251.25115,106.00448,60.09896,355.91202999999996,355.91202999999996,355.91202999999996,217.10011,180.28486,217.10011,180.28486,258.10559,258.10559,258.10559
562,8092.8285,134.880475,416.95752999999996,837.86261,1054.1137,251.82709,106.11636000000001,60.146212,356.20547,356.20547,356.20547,217.33916000000002,180.54287,217.33916000000002,180.54287,258.47549,258.47549,258.47549
563,8107.2271,135.12045166666667,417.24724,838.28185,1054.3904,252.38977999999997,106.22787,60.193158999999994,356.49877999999995,356.49877999999995,356.49877999999995,217.57809,180.8013,217.57809,180.8013,258.84623,258.84623,258.84623
564,8121.6212,135.36035333333334,417.53647,838.6989599999999,1054.6545,252.94118999999998,106.33882,60.239812,356.79181,356.79181,356.79181,217.81699,181.06011999999998,217.81699,181.06011999999998,259.21785,259.21785,259.21785
565,8136.0153,135.600255,417.82482000000005,839.11359,1054.9129,253.48126000000002,106.44943,60.28615799999999,357.08403,357.08403,357.08403,218.05601000000001,181.3195,218.05601000000001,181.3195,259.58986,259.58986,259.58986
