,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3,Pb3-Pb4,Pb4,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra
0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,14.434033,0.240567217,20.002343,20.000024,23.71663,20.002437,20,20,20.002491,20.002491,20.001835,20.001835,20.001835,20.00202,20.00202,20.00202,20.002869,20.002869
2,28.811683,0.480194717,20.018791,20.001523,36.736737,20.019159,20.000001,20,20.01863,20.01863,20.012621,20.012621,20.012621,20.012408,20.012408,20.012408,20.019589,20.019589
3,43.245716,0.720761933,20.033659,20.014075,57.361988,20.034088,20.000018,20,20.040521,20.040521,20.028343,20.028343,20.028343,20.027528,20.027528,20.027528,20.041794,20.041794
4,57.623366,0.960389433,20.044969,20.060546,86.665951,20.045515,20.000081,20,20.062492,20.062492,20.044441,20.044441,20.044441,20.043112,20.043112,20.043112,20.064199,20.064199
5,72.001015,1.200016917,20.053369,20.176261,120.03219,20.053381,20.000217,20.000001,20.082606,20.082606,20.059441,20.059441,20.059441,20.057672,20.057672,20.057672,20.084754,20.084754
6,86.435048,1.440584133,20.056176,20.405534,141.60554,20.054747,20.000444,20.000002,20.096639,20.096639,20.069832,20.069832,20.069832,20.067871,20.067871,20.067871,20.098983,20.098983
7,100.8127,1.680211667,20.058367,20.783391,160.01306,20.05356,20.000767,20.000006,20.105616,20.105616,20.076348,20.076348,20.076348,20.074345,20.074345,20.074345,20.10795,20.10795
8,115.24673,1.920778833,20.06479,21.322171,180.12041,20.052553,20.001175,20.000014,20.112282,20.112282,20.081224,20.081224,20.081224,20.07928,20.07928,20.07928,20.114494,20.114494
9,129.62438,2.160406333,20.078567,22.01497,210.88346,20.052112,20.00165,20.000027,20.117873,20.117873,20.085327,20.085327,20.085327,20.083607,20.083607,20.083607,20.11985,20.11985
10,144.00203,2.400033833,20.102872,22.844748,232.55845,20.052225,20.002175,20.000049,20.122962,20.122962,20.088988,20.088988,20.088988,20.087809,20.087809,20.087809,20.124526,20.124526
11,158.43606,2.640601,20.141267,23.797426,259.55386,20.052898,20.002738,20.000081,20.128024,20.128024,20.092428,20.092428,20.092428,20.09229,20.09229,20.09229,20.128881,20.128881
12,172.81371,2.8802285,20.196889,24.855522,292.87664,20.053864,20.003326,20.000124,20.133093,20.133093,20.095579,20.095579,20.095579,20.097256,20.097256,20.097256,20.132783,20.132783
13,187.24775,3.120795833,20.274408,26.004388,315.86565,20.056625,20.003933,20.000181,20.139642,20.139642,20.099231,20.099231,20.099231,20.103796,20.103796,20.103796,20.137539,20.137539
14,201.6254,3.360423333,20.375638,27.228309,332.23317,20.060248,20.004553,20.000251,20.147743,20.147743,20.103372,20.103372,20.103372,20.112144,20.112144,20.112144,20.143014,20.143014
15,216.00305,3.600050833,20.501767,28.512551,346.15321,20.063649,20.005186,20.000335,20.156578,20.156578,20.107169,20.107169,20.107169,20.122014,20.122014,20.122014,20.148079,20.148079
16,230.43708,3.840618,20.656006,29.851502,363.40652,20.067888,20.005837,20.000435,20.166754,20.166754,20.110812,20.110812,20.110812,20.13406,20.13406,20.13406,20.153194,20.153194
17,244.81473,4.0802455,20.84009,31.232402,388.7244,20.073815,20.006508,20.000549,20.17893,20.17893,20.114726,20.114726,20.114726,20.149255,20.149255,20.149255,20.15906,20.15906
18,259.24876,4.320812667,21.055402,32.648904,409.35933,20.082073,20.007204,20.000679,20.194068,20.194068,20.119318,20.119318,20.119318,20.168531,20.168531,20.168531,20.166449,20.166449
19,273.62641,4.560440167,21.302317,34.095116,425.46673,20.092633,20.007932,20.000824,20.212919,20.212919,20.125176,20.125176,20.125176,20.192333,20.192333,20.192333,20.175802,20.175802
20,288.00406,4.800067667,21.580209,35.56029,439.45156,20.105139,20.008704,20.000984,20.235649,20.235649,20.132368,20.132368,20.132368,20.220909,20.220909,20.220909,20.187053,20.187053
21,302.43809,5.040634833,21.890269,37.041491,452.46876,20.119866,20.009538,20.001159,20.262906,20.262906,20.141276,20.141276,20.141276,20.254891,20.254891,20.254891,20.200595,20.200595
22,316.81574,5.280262333,22.231785,38.533941,463.45857,20.136999,20.010452,20.001351,20.295381,20.295381,20.152275,20.152275,20.152275,20.294792,20.294792,20.294792,20.216849,20.216849
23,331.24978,5.520829667,22.604161,40.043184,472.60768,20.156704,20.011466,20.00156,20.333745,20.333745,20.165387,20.165387,20.165387,20.341088,20.341088,20.341088,20.236162,20.236162
24,345.62743,5.760457167,23.006775,41.575067,480.97919,20.179231,20.012603,20.001786,20.378634,20.378634,20.180826,20.180826,20.180826,20.394261,20.394261,20.394261,20.258944,20.258944
25,360.00508,6.000084667,23.438209,43.130264,488.92927,20.204794,20.013886,20.002032,20.430473,20.430473,20.199073,20.199073,20.199073,20.454704,20.454704,20.454704,20.285508,20.285508
26,374.43911,6.240651833,23.899403,44.705226,496.51193,20.233668,20.015348,20.002299,20.490005,20.490005,20.220713,20.220713,20.220713,20.523169,20.523169,20.523169,20.316332,20.316332
27,388.81676,6.480279333,24.388704,46.276834,503.71126,20.265845,20.017015,20.00259,20.557486,20.557486,20.246022,20.246022,20.246022,20.599948,20.599948,20.599948,20.351671,20.351671
28,403.25079,6.7208465,24.905285,47.846287,511.84949,20.301438,20.01892,20.002909,20.633305,20.633305,20.27534,20.27534,20.27534,20.685488,20.685488,20.685488,20.391902,20.391902
29,417.62844,6.960474,25.448173,49.43038,521.89347,20.340574,20.021097,20.003259,20.717917,20.717917,20.308963,20.308963,20.308963,20.78024,20.78024,20.78024,20.437407,20.437407
30,432.00609,7.2001015,26.015396,51.030033,532.29368,20.383265,20.023575,20.003644,20.811597,20.811597,20.347118,20.347118,20.347118,20.884377,20.884377,20.884377,20.488477,20.488477
31,446.44013,7.440668833,26.608033,52.626264,541.95597,20.429654,20.026402,20.004072,20.914961,20.914961,20.390207,20.390207,20.390207,20.998666,20.998666,20.998666,20.545563,20.545563
32,460.81778,7.680296333,27.224067,54.198292,550.86011,20.479691,20.029611,20.004547,21.02804,21.02804,20.438358,20.438358,20.438358,21.123166,21.123166,21.123166,20.608737,20.608737
33,475.25181,7.9208635,27.862393,55.741342,559.09398,20.533291,20.03324,20.005077,21.151085,21.151085,20.491738,20.491738,20.491738,21.258125,21.258125,21.258125,20.678218,20.678218
34,489.62946,8.160491,28.521717,57.252931,566.73002,20.590559,20.037328,20.00567,21.284296,21.284296,20.550526,20.550526,20.550526,21.403796,21.403796,21.403796,20.75417,20.75417
35,504.00711,8.4001185,29.199294,58.726515,573.64197,20.65141,20.041907,20.006333,21.427534,21.427534,20.614759,20.614759,20.614759,21.559999,21.559999,21.559999,20.836563,20.836563
36,518.44114,8.640685667,29.89607,60.165234,580.10311,20.71611,20.047032,20.007079,21.581543,21.581543,20.684838,20.684838,20.684838,21.727485,21.727485,21.727485,20.925849,20.925849
37,532.81879,8.880313167,30.609258,61.564038,586.26297,20.784472,20.052735,20.007915,21.746112,21.746112,20.760792,20.760792,20.760792,21.906101,21.906101,21.906101,21.022045,21.022045
38,547.25282,9.120880333,31.337147,62.921293,592.17879,20.856741,20.059055,20.008855,21.921341,21.921341,20.84281,20.84281,20.84281,22.09611,22.09611,22.09611,21.12527,21.12527
39,561.63047,9.360507833,32.078142,64.236098,597.76233,20.932906,20.06603,20.009909,22.107308,22.107308,20.931016,20.931016,20.931016,22.29762,22.29762,22.29762,21.23569,21.23569
40,576.00812,9.600135333,32.828778,65.505264,603.09834,21.01251,20.073684,20.011088,22.303686,22.303686,21.025267,21.025267,21.025267,22.510205,22.510205,22.510205,21.353202,21.353202
41,590.44216,9.840702667,33.589882,66.733895,608.33241,21.096102,20.082084,20.01241,22.511176,22.511176,21.125961,21.125961,21.125961,22.734673,22.734673,22.734673,21.478405,21.478405
42,604.81981,10.08033017,34.358211,67.940226,613.49806,21.18328,20.091253,20.013887,22.729306,22.729306,21.233121,21.233121,21.233121,22.9706,22.9706,22.9706,21.611081,21.611081
43,619.25384,10.32089733,35.131746,69.153466,618.37682,21.274183,20.101228,20.015534,22.958126,22.958126,21.346734,21.346734,21.346734,23.217891,23.217891,23.217891,21.751125,21.751125
44,633.63149,10.56052483,35.908343,70.378171,622.9306,21.36896,20.112043,20.017366,23.197443,23.197443,21.466562,21.466562,21.466562,23.476201,23.476201,23.476201,21.898837,21.898837
45,648.00914,10.80015233,36.688821,71.614461,627.24829,21.467265,20.123706,20.019394,23.446408,23.446408,21.592349,21.592349,21.592349,23.744688,23.744688,23.744688,22.053676,22.053676
46,662.44317,11.0407195,37.474812,72.869448,631.41296,21.568845,20.136299,20.021643,23.705882,23.705882,21.724957,21.724957,21.724957,24.024349,24.024349,24.024349,22.215719,22.215719
47,676.82082,11.280347,38.263795,74.141031,635.38279,21.674319,20.149835,20.024126,23.975347,23.975347,21.863887,21.863887,21.863887,24.314691,24.314691,24.314691,22.385544,22.385544
48,691.25485,11.52091417,39.055501,75.427526,639.14467,21.782531,20.164347,20.02686,24.254395,24.254395,22.009093,22.009093,22.009093,24.615471,24.615471,24.615471,22.562538,22.562538
49,705.6325,11.76054167,39.84989,76.727149,642.80573,21.894421,20.179863,20.029862,24.542819,24.542819,22.160518,22.160518,22.160518,24.926355,24.926355,24.926355,22.746787,22.746787
50,720.01015,12.00016917,40.646171,78.035725,646.39017,22.009049,20.19638,20.033144,24.840013,24.840013,22.317938,22.317938,22.317938,25.246622,25.246622,25.246622,22.937764,22.937764
51,734.44419,12.2407365,41.446965,79.356827,649.87528,22.12744,20.213989,20.036736,25.14688,25.14688,22.481878,22.481878,22.481878,25.577366,25.577366,25.577366,23.136061,23.136061
52,748.82184,12.480364,42.251211,80.686611,653.19741,22.249471,20.232685,20.04065,25.462477,25.462477,22.65123,22.65123,22.65123,25.917082,25.917082,25.917082,23.342118,23.342118
53,763.25587,12.72093117,43.058983,82.025426,656.43768,22.374159,20.252492,20.044905,25.787172,25.787172,22.827382,22.827382,22.827382,26.266258,26.266258,26.266258,23.553878,23.553878
54,777.63352,12.96055867,43.869814,83.37655,659.65427,22.502984,20.273434,20.049519,26.120761,26.120761,23.009542,23.009542,23.009542,26.62519,26.62519,26.62519,23.773477,23.773477
55,792.01117,13.20018617,44.682759,84.741937,662.81891,22.633697,20.29549,20.054501,26.461939,26.461939,23.19665,23.19665,23.19665,26.992719,26.992719,26.992719,23.999942,23.999942
56,806.4452,13.44075333,45.501016,86.134937,665.88048,22.768125,20.31877,20.059888,26.812007,26.812007,23.390468,23.390468,23.390468,27.370291,27.370291,27.370291,24.232734,24.232734
57,820.82285,13.68038083,46.322603,87.568373,668.91246,22.904944,20.343248,20.065689,27.170701,27.170701,23.590156,23.590156,23.590156,27.756743,27.756743,27.756743,24.47196,24.47196
58,835.2005,13.92000833,47.147119,89.0811,671.95152,23.044938,20.368881,20.07191,27.537339,27.537339,23.79533,23.79533,23.79533,28.151262,28.151262,28.151262,24.717631,24.717631
59,849.63454,14.16057567,47.978792,90.769957,675.05702,23.18994,20.395799,20.078592,27.912629,27.912629,24.006924,24.006924,24.006924,28.555262,28.555262,28.555262,24.970902,24.970902
60,864.01219,14.40020317,48.817019,92.674554,678.19114,23.340058,20.423971,20.085742,28.296051,28.296051,24.224245,24.224245,24.224245,28.967744,28.967744,28.967744,25.23196,25.23196
61,878.44622,14.64077033,49.662288,94.832604,681.4339,23.493595,20.453422,20.093378,28.687672,28.687672,24.447165,24.447165,24.447165,29.388447,29.388447,29.388447,25.499274,25.499274
62,892.82387,14.88039783,50.516569,97.263151,684.75732,23.6474,20.484172,20.101516,29.086925,29.086925,24.676248,24.676248,24.676248,29.817997,29.817997,29.817997,25.770713,25.770713
63,907.20152,15.12002533,51.384473,99.922196,688.08194,23.804143,20.516181,20.110155,29.494138,29.494138,24.911486,24.911486,24.911486,30.255566,30.255566,30.255566,26.045901,26.045901
64,921.63555,15.3605925,52.273627,102.65284,691.32567,23.965872,20.54959,20.119345,29.911551,29.911551,25.153436,25.153436,25.153436,30.703909,30.703909,30.703909,26.329628,26.329628
65,936.0132,15.60022,53.18299,105.29894,694.50312,24.132514,20.58435,20.129088,30.336938,30.336938,25.401399,25.401399,25.401399,31.161775,31.161775,31.161775,26.620731,26.620731
66,950.44723,15.84078717,54.109929,107.86113,697.64479,24.301412,20.620465,20.139405,30.77122,30.77122,25.656077,25.656077,25.656077,31.629949,31.629949,31.629949,26.917872,26.917872
67,964.82488,16.08041467,55.054966,110.34532,700.75166,24.47718,20.657972,20.150309,31.21548,31.21548,25.917852,25.917852,25.917852,32.108702,32.108702,32.108702,27.22325,27.22325
68,979.20253,16.32004217,56.011373,112.75166,703.75225,24.656757,20.696817,20.161795,31.66952,31.66952,26.18586,26.18586,26.18586,32.597417,32.597417,32.597417,27.535841,27.535841
69,993.63657,16.5606095,56.97976,115.08117,706.69217,24.841373,20.737177,20.173924,32.134039,32.134039,26.462012,26.462012,26.462012,33.098085,33.098085,33.098085,27.857115,27.857115
70,1008.0142,16.80023667,57.957428,117.14832,709.59423,25.031632,20.779004,20.186688,32.608908,32.608908,26.745006,26.745006,26.745006,33.609335,33.609335,33.609335,28.186591,28.186591
71,1022.4482,17.04080333,58.936727,118.91681,712.46389,25.224848,20.822317,20.200105,33.093466,33.093466,27.035604,27.035604,27.035604,34.13209,34.13209,34.13209,28.524276,28.524276
72,1036.8259,17.28043167,59.914184,120.49924,715.26742,25.423398,20.867131,20.214189,33.587027,33.587027,27.332043,27.332043,27.332043,34.665231,34.665231,34.665231,28.870749,28.870749
73,1051.2035,17.52005833,60.885472,121.95053,717.99058,25.626227,20.913408,20.228925,34.090698,34.090698,27.635481,27.635481,27.635481,35.20724,35.20724,35.20724,29.224429,29.224429
74,1065.6376,17.76062667,61.85026,123.3082,720.68162,25.8334,20.961359,20.244388,34.60427,34.60427,27.946325,27.946325,27.946325,35.759997,35.759997,35.759997,29.5861,29.5861
75,1080.0152,18.00025333,62.804644,124.58977,723.3343,26.043982,21.010921,20.260564,35.126618,35.126618,28.263123,28.263123,28.263123,36.322812,36.322812,36.322812,29.955013,29.955013
76,1094.4493,18.24082167,63.745802,125.81387,725.92955,26.258897,21.062114,20.27747,35.657347,35.657347,28.586155,28.586155,28.586155,36.894686,36.894686,36.894686,30.330643,30.330643
77,1108.8269,18.48044833,64.668585,127.00037,728.45237,26.475695,21.11495,20.295122,36.194133,36.194133,28.914534,28.914534,28.914534,37.474622,37.474622,37.474622,30.712692,30.712692
78,1123.2046,18.72007667,65.573875,128.15192,730.93276,26.695133,21.169369,20.313496,36.737884,36.737884,29.248474,29.248474,29.248474,38.060581,38.060581,38.060581,31.098563,31.098563
79,1137.6386,18.96064333,66.463707,129.27532,733.38948,26.917439,21.225606,20.332681,37.289431,37.289431,29.589315,29.589315,29.589315,38.653735,38.653735,38.653735,31.492195,31.492195
80,1152.0162,19.20027,67.336327,130.37011,735.80442,27.141945,21.283562,20.352653,37.846004,37.846004,29.935461,29.935461,29.935461,39.252678,39.252678,39.252678,31.891808,31.891808
81,1166.4503,19.44083833,68.192603,131.43711,738.14101,27.369383,21.343224,20.373434,38.406373,38.406373,30.285286,30.285286,30.285286,39.857176,39.857176,39.857176,32.297037,32.297037
82,1180.8279,19.680465,69.030226,132.47743,740.44701,27.596805,21.404632,20.395042,38.970246,38.970246,30.640529,30.640529,30.640529,40.465633,40.465633,40.465633,32.707156,32.707156
83,1195.2056,19.92009333,69.847531,133.49059,742.71927,27.828437,21.46767,20.417448,39.537466,39.537466,30.999221,30.999221,30.999221,41.076405,41.076405,41.076405,33.120503,33.120503
84,1209.6396,20.16066,70.650844,134.48191,744.97955,28.060151,21.532567,20.440752,40.108103,40.108103,31.362382,31.362382,31.362382,41.691357,41.691357,41.691357,33.538665,33.538665
85,1224.0173,20.40028833,71.436402,135.45064,747.18537,28.295348,21.599189,20.464928,40.681743,40.681743,31.728766,31.728766,31.728766,42.308922,42.308922,42.308922,33.961896,33.961896
86,1238.4513,20.640855,72.20669,136.39786,749.35883,28.531295,21.667569,20.489991,41.255971,41.255971,32.097002,32.097002,32.097002,42.927746,42.927746,42.927746,34.386752,34.386752
87,1252.8289,20.88048167,72.959919,137.32467,751.51319,28.771266,21.737691,20.515949,41.830728,41.830728,32.468191,32.468191,32.468191,43.547892,43.547892,43.547892,34.814411,34.814411
88,1267.2066,21.12011,73.694055,138.23007,753.64312,29.010672,21.809376,20.542761,42.40471,42.40471,32.84079,32.84079,32.84079,44.167275,44.167275,44.167275,35.243655,35.243655
89,1281.6406,21.36067667,74.412235,139.11862,755.72313,29.251966,21.882936,20.570542,42.980255,42.980255,33.216514,33.216514,33.216514,44.787855,44.787855,44.787855,35.675779,35.675779
90,1296.0183,21.600305,75.114904,139.98939,757.76441,29.494439,21.958225,20.599247,43.555378,43.555378,33.594826,33.594826,33.594826,45.408486,45.408486,45.408486,36.109904,36.109904
91,1310.4523,21.84087167,75.803491,140.84291,759.78055,29.739736,22.035196,20.628903,44.128929,44.128929,33.974596,33.974596,33.974596,46.027719,46.027719,46.027719,36.545055,36.545055
92,1324.83,22.0805,76.476926,141.67995,761.78978,29.986287,22.113867,20.659516,44.701656,44.701656,34.357086,34.357086,34.357086,46.645248,46.645248,46.645248,36.98197,36.98197
93,1339.2076,22.32012667,77.133171,142.49961,763.74973,30.229772,22.194081,20.691035,45.271571,45.271571,34.739696,34.739696,34.739696,47.259701,47.259701,47.259701,37.41892,37.41892
94,1353.6416,22.56069333,77.776151,143.30553,765.6751,30.477794,22.276093,20.723583,45.840132,45.840132,35.12231,35.12231,35.12231,47.872976,47.872976,47.872976,37.856567,37.856567
95,1368.0193,22.80032167,78.402373,144.09671,767.58465,30.72082,22.359767,20.757105,46.40599,46.40599,35.506396,35.506396,35.506396,48.483923,48.483923,48.483923,38.293943,38.293943
96,1382.4533,23.04088833,79.015517,144.87364,769.48253,30.966812,22.445086,20.791608,46.968771,46.968771,35.891452,35.891452,35.891452,49.094181,49.094181,49.094181,38.733016,38.733016
97,1396.831,23.28051667,79.615668,145.63679,771.35264,31.217401,22.531988,20.827092,47.529497,47.529497,36.277874,36.277874,36.277874,49.701522,49.701522,49.701522,39.173015,39.173015
98,1411.2086,23.52014333,80.19855,146.38514,773.18044,31.465125,22.620319,20.863506,48.085742,48.085742,36.665252,36.665252,36.665252,50.302462,50.302462,50.302462,39.611114,39.611114
99,1425.6427,23.76071167,80.767929,147.1221,775.00064,31.708114,22.710382,20.900994,48.640226,48.640226,37.05634,37.05634,37.05634,50.901217,50.901217,50.901217,40.048179,40.048179
100,1440.0229,24.00038167,81.327725,147.84669,776.81796,31.9565,22.801985,20.939485,49.191012,49.191012,37.444882,37.444882,37.444882,51.494501,51.494501,51.494501,40.484518,40.484518
101,1454.4006,24.24001,81.872011,148.56773,778.6146,32.205503,22.894937,20.9789,49.73529,49.73529,37.831022,37.831022,37.831022,52.081523,52.081523,52.081523,40.918361,40.918361
102,1468.8346,24.48057667,82.404287,149.30559,780.3773,32.45262,22.989523,21.019389,50.276804,50.276804,38.219187,38.219187,38.219187,52.664897,52.664897,52.664897,41.351298,41.351298
103,1483.2123,24.720205,82.925906,150.06104,782.11643,32.698716,23.085587,21.060873,50.81321,50.81321,38.604951,38.604951,38.604951,53.243402,53.243402,53.243402,41.782147,41.782147
104,1497.6463,24.96077167,83.440155,150.83435,783.84206,32.944132,23.18308,21.103368,51.345552,51.345552,38.98995,38.98995,38.98995,53.817727,53.817727,53.817727,42.211066,42.211066
105,1512.0239,25.20039833,83.947153,151.6258,785.54925,33.185928,23.281974,21.146865,51.873083,51.873083,39.374088,39.374088,39.374088,54.387807,54.387807,54.387807,42.637961,42.637961
106,1526.4016,25.44002667,84.449139,152.43425,787.21021,33.426194,23.382054,21.191274,52.393613,52.393613,39.75695,39.75695,39.75695,54.950258,54.950258,54.950258,43.062113,43.062113
107,1540.8356,25.68059333,84.94475,153.26345,788.85222,33.671725,23.483644,21.236763,52.910974,52.910974,40.138169,40.138169,40.138169,55.505878,55.505878,55.505878,43.483115,43.483115
108,1555.2133,25.92022167,85.433763,154.11221,790.47791,33.914201,23.586555,21.283233,53.423188,53.423188,40.519043,40.519043,40.519043,56.056135,56.056135,56.056135,43.90281,43.90281
109,1569.6473,26.16078833,85.915071,154.97947,792.08421,34.156658,23.690708,21.330691,53.931253,53.931253,40.897553,40.897553,40.897553,56.601992,56.601992,56.601992,44.320179,44.320179
110,1584.025,26.40041667,86.390331,155.8645,793.64794,34.399719,23.796117,21.379131,54.434151,54.434151,41.274629,41.274629,41.274629,57.143518,57.143518,57.143518,44.73351,44.73351
111,1598.4026,26.64004333,86.859186,156.76599,795.17703,34.640915,23.902507,21.428449,54.930453,54.930453,41.646086,41.646086,41.646086,57.679992,57.679992,57.679992,45.143688,45.143688
112,1612.8366,26.88061,87.32457,157.68791,796.70255,34.885056,24.010291,21.478821,55.424602,55.424602,42.01733,42.01733,42.01733,58.212532,58.212532,58.212532,45.552675,45.552675
113,1627.2143,27.12023833,87.785777,158.62285,798.21518,35.127564,24.119218,21.530142,55.911572,55.911572,42.387856,42.387856,42.387856,58.741553,58.741553,58.741553,45.959414,45.959414
114,1641.6483,27.360805,88.240851,159.55564,799.69116,35.366157,24.229275,21.58241,56.395063,56.395063,42.757346,42.757346,42.757346,59.269372,59.269372,59.269372,46.363971,46.363971
115,1656.0376,27.60062667,88.69165,160.48422,801.14231,35.60871,24.340478,21.635643,56.872267,56.872267,43.12485,43.12485,43.12485,59.791491,59.791491,59.791491,46.765366,46.765366
116,1670.4153,27.840255,89.140372,161.40631,802.57751,35.85103,24.452526,21.689694,57.344005,57.344005,43.48526,43.48526,43.48526,60.308545,60.308545,60.308545,47.163034,47.163034
117,1684.8493,28.08082167,89.583904,162.32513,804.00732,36.090893,24.565807,21.744735,57.811494,57.811494,43.846253,43.846253,43.846253,60.821264,60.821264,60.821264,47.558018,47.558018
118,1699.227,28.32045,90.024578,163.23923,805.40578,36.332252,24.680103,21.800674,58.275911,58.275911,44.206396,44.206396,44.206396,61.319667,61.319667,61.319667,47.951761,47.951761
119,1713.6046,28.56007667,90.462833,164.14678,806.77565,36.569996,24.795185,21.857404,58.732901,58.732901,44.565357,44.565357,44.565357,61.813201,61.813201,61.813201,48.341378,48.341378
120,1728.0387,28.800645,90.898173,165.05135,808.13803,36.812606,24.911462,21.915124,59.187581,59.187581,44.921816,44.921816,44.921816,62.291019,62.291019,62.291019,48.729857,48.729857
121,1742.4163,29.04027167,91.330649,165.95117,809.48833,37.049104,25.028708,21.973698,59.638781,59.638781,45.278384,45.278384,45.278384,62.765799,62.765799,62.765799,49.116238,49.116238
122,1756.8503,29.28083833,91.761334,166.8462,810.82038,37.286808,25.146878,22.033125,60.087053,60.087053,45.631691,45.631691,45.631691,63.231345,63.231345,63.231345,49.499603,49.499603
123,1771.228,29.52046667,92.187171,167.73648,812.14038,37.529087,25.265967,22.093406,60.531659,60.531659,45.98295,45.98295,45.98295,63.689097,63.689097,63.689097,49.878496,49.878496
124,1785.6056,29.76009333,92.612423,168.62032,813.45085,37.768176,25.385707,22.154391,60.971411,60.971411,46.329707,46.329707,46.329707,64.143966,64.143966,64.143966,50.254719,50.254719
125,1800.0183,30.000305,93.033911,169.50051,814.75787,38.00617,25.506467,22.216249,61.409238,61.409238,46.674984,46.674984,46.674984,64.597132,64.597132,64.597132,50.630778,50.630778
126,1814.4446,30.24074333,93.453259,170.3775,816.05603,38.245454,25.628286,22.279023,61.842341,61.842341,47.019207,47.019207,47.019207,65.04612,65.04612,65.04612,51.003862,51.003862
127,1828.8114,30.48019,93.867537,171.24846,817.32952,38.483846,25.750748,22.342492,62.269634,62.269634,47.365226,47.365226,47.365226,65.491328,65.491328,65.491328,51.372867,51.372867
128,1843.2455,30.72075833,94.275935,172.11502,818.59862,38.722928,25.874068,22.406742,62.694292,62.694292,47.708499,47.708499,47.708499,65.931976,65.931976,65.931976,51.73982,51.73982
129,1857.6387,30.960645,94.676204,172.97834,819.86551,38.96185,25.998296,22.471806,63.114182,63.114182,48.05039,48.05039,48.05039,66.371135,66.371135,66.371135,52.104711,52.104711
130,1872.0163,31.20027167,95.06775,173.84807,821.11409,39.196055,26.12308,22.537503,63.532351,63.532351,48.390142,48.390142,48.390142,66.80585,66.80585,66.80585,52.466192,52.466192
131,1886.4504,31.44084,95.454418,174.74122,822.33468,39.432575,26.248797,22.604019,63.943849,63.943849,48.729453,48.729453,48.729453,67.237879,67.237879,67.237879,52.827635,52.827635
132,1900.828,31.68046667,95.835166,175.65883,823.54497,39.669512,26.375283,22.671249,64.350641,64.350641,49.068155,49.068155,49.068155,67.665183,67.665183,67.665183,53.18453,53.18453
133,1915.234,31.92056667,96.211963,176.60178,824.74876,39.904658,26.502356,22.739129,64.755153,64.755153,49.402911,49.402911,49.402911,68.088507,68.088507,68.088507,53.538435,53.538435
