,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3-Amb,Pb3-Fire,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
250,3600.0161,60.00026833,138.76736,493.81938,928.5052,57.772074,75.380982,29.997117,24.480464,23.169885,99.321385,99.321385,99.321385,87.224116,87.224116,41.197432,41.197432,38.32859,38.32859,38.32859
251,3614.4104,60.24017333,139.37385,495.66895,929.17159,57.985553,75.705325,30.089235,24.536363,23.216057,99.705826,99.705826,99.705826,87.552684,87.552684,41.36511,41.36511,38.473341,38.473341,38.473341
252,3628.8184,60.48030667,139.97826,497.50055,929.83784,58.200145,76.032068,30.181613,24.59261,23.262602,100.09481,100.09481,100.09481,87.884659,87.884659,41.533086,41.533086,38.618435,38.618435,38.618435
253,3643.2125,60.72020833,140.58518,499.31362,930.50408,58.415915,76.361405,30.2743,24.649215,23.309507,100.4879,100.4879,100.4879,88.220157,88.220157,41.701332,41.701332,38.763922,38.763922,38.763922
254,3657.6105,60.960175,141.21183,501.10772,931.16951,58.632617,76.693222,30.367332,24.706158,23.356748,100.88495,100.88495,100.88495,88.559252,88.559252,41.869884,41.869884,38.909781,38.909781,38.909781
255,3672.004,61.20006667,141.86082,502.88374,931.82955,58.850458,77.027866,30.460771,24.763448,23.404316,101.2865,101.2865,101.2865,88.901849,88.901849,42.038782,42.038782,39.055921,39.055921,39.055921
256,3686.402,61.44003333,142.53152,504.64208,932.47524,59.069394,77.365896,30.554641,24.821067,23.452242,101.6925,101.6925,101.6925,89.248275,89.248275,42.208122,42.208122,39.202364,39.202364,39.202364
257,3700.8156,61.68026,143.22507,506.38438,933.11733,59.289639,77.707565,30.649022,24.879084,23.500565,102.1039,102.1039,102.1039,89.59904,89.59904,42.37795,42.37795,39.349269,39.349269,39.349269
258,3715.2142,61.92023667,143.94203,508.10995,933.75795,59.511255,78.053719,30.744129,24.937463,23.549249,102.52161,102.52161,102.52161,89.953916,89.953916,42.548121,42.548121,39.496587,39.496587,39.496587
259,3729.608,62.16013333,144.68403,509.8183,934.39687,59.733855,78.404256,30.839902,24.996154,23.598251,102.94547,102.94547,102.94547,90.313411,90.313411,42.718602,42.718602,39.644228,39.644228,39.644228
260,3744.0067,62.40011167,145.45432,511.51137,935.03413,59.957669,78.760408,30.935906,25.055174,23.647582,103.37753,103.37753,103.37753,90.677725,90.677725,42.889574,42.889574,39.792485,39.792485,39.792485
261,3758.4198,62.64033,146.25691,513.19141,935.67101,60.182951,79.123714,31.03235,25.114596,23.697313,103.82052,103.82052,103.82052,91.047915,91.047915,43.06118,43.06118,39.941338,39.941338,39.941338
262,3772.8114,62.88019,147.09675,514.85822,936.30774,60.409435,79.494425,31.129233,25.17437,23.747396,104.276,104.276,104.276,91.424378,91.424378,43.233253,43.233253,40.09062,40.09062,40.09062
263,3787.2015,63.120025,147.98401,516.51298,936.94128,60.637291,79.873982,31.226542,25.23445,23.797803,104.7459,104.7459,104.7459,91.80752,91.80752,43.405645,43.405645,40.240298,40.240298,40.240298
264,3801.6131,63.36021833,148.94686,518.16129,937.56061,60.866668,80.264146,31.324415,25.29491,23.848583,105.23276,105.23276,105.23276,92.199677,92.199677,43.578626,43.578626,40.390628,40.390628,40.390628
265,3816.0096,63.60016,150.00557,519.80549,938.17236,61.097605,80.666414,31.422843,25.355752,23.899724,105.73732,105.73732,105.73732,92.601212,92.601212,43.75228,43.75228,40.541556,40.541556,40.541556
266,3830.4067,63.84011167,151.1554,521.44639,938.78255,61.33008,81.081952,31.521998,25.416935,23.951207,106.26107,106.26107,106.26107,93.01385,93.01385,43.926531,43.926531,40.693126,40.693126,40.693126
267,3844.8029,64.08004833,152.3864,523.08591,939.39038,61.564299,81.512257,31.622046,25.47847,24.003057,106.80484,106.80484,106.80484,93.438801,93.438801,44.101398,44.101398,40.845504,40.845504,40.845504
268,3859.201,64.32001667,153.6872,524.72465,939.99719,61.800511,81.958649,31.722435,25.540358,24.055264,107.36954,107.36954,107.36954,93.878082,93.878082,44.276836,44.276836,40.998519,40.998519,40.998519
269,3873.6193,64.56032167,155.05707,526.36386,940.60518,62.038899,82.42221,31.823394,25.602672,24.107838,107.95682,107.95682,107.95682,94.333034,94.333034,44.453027,44.453027,41.152332,41.152332,41.152332
270,3888.0199,64.80033167,156.48806,528.00222,941.21393,62.27955,82.903234,31.924889,25.665371,24.16078,108.56742,108.56742,108.56742,94.803532,94.803532,44.629875,44.629875,41.306841,41.306841,41.306841
271,3902.4017,65.04002833,157.97007,529.63715,941.82264,62.52242,83.401514,32.026881,25.728344,24.214029,109.19703,109.19703,109.19703,95.289858,95.289858,44.807418,44.807418,41.461935,41.461935,41.461935
272,3916.8052,65.28008667,159.47715,531.27044,942.42991,62.768151,83.917784,32.129532,25.791694,24.267672,109.84996,109.84996,109.84996,95.795695,95.795695,44.985818,44.985818,41.617951,41.617951,41.617951
273,3931.2088,65.52014667,160.99696,532.90264,943.03759,63.01702,84.452905,32.232916,25.855481,24.321637,110.53041,110.53041,110.53041,96.32392,96.32392,45.165036,45.165036,41.775158,41.775158,41.775158
274,3945.6124,65.76020667,162.54583,534.53194,943.64496,63.26905,85.005913,32.337524,25.919651,24.37596,111.2319,111.2319,111.2319,96.873267,96.873267,45.344995,45.344995,41.933172,41.933172,41.933172
275,3960.0159,66.000265,164.13381,536.15759,944.24348,63.524679,85.577806,32.442802,25.98418,24.430655,111.95362,111.95362,111.95362,97.444836,97.444836,45.525767,45.525767,42.092061,42.092061,42.092061
276,3974.4195,66.240325,165.76143,537.77951,944.79171,63.784225,86.170474,32.548625,26.049104,24.485719,112.70233,112.70233,112.70233,98.040193,98.040193,45.707652,45.707652,42.251926,42.251926,42.251926
277,3988.8018,66.48003,167.43893,539.39741,945.31031,64.047907,86.786156,32.655067,26.114381,24.541098,113.48153,113.48153,113.48153,98.660176,98.660176,45.890514,45.890514,42.412741,42.412741,42.412741
278,4003.2054,66.72009,169.18889,541.0133,945.82367,64.31591,87.42918,32.762406,26.180039,24.59684,114.2951,114.2951,114.2951,99.307224,99.307224,46.074373,46.074373,42.574836,42.574836,42.574836
279,4017.6089,66.96014833,171.03593,542.62905,946.33858,64.588935,88.107589,32.870764,26.246131,24.653029,115.14963,115.14963,115.14963,99.986061,99.986061,46.259497,46.259497,42.738599,42.738599,42.738599
280,4032.0125,67.20020833,173.01298,544.24407,946.85939,64.867231,88.828053,32.980147,26.312638,24.709632,116.05538,116.05538,116.05538,100.7027,100.7027,46.445936,46.445936,42.903839,42.903839,42.903839
281,4046.416,67.44026667,175.24047,545.85903,947.39345,65.151246,89.598972,33.091021,26.379557,24.766618,117.02386,117.02386,117.02386,101.46277,101.46277,46.63398,46.63398,43.070656,43.070656,43.070656
282,4060.8175,67.68029167,177.84495,547.47466,947.93135,65.441141,90.429809,33.203138,26.446859,24.823993,118.06727,118.06727,118.06727,102.27529,102.27529,46.823658,46.823658,43.239229,43.239229,43.239229
283,4075.201,67.92001667,180.71548,549.09107,948.47526,65.737237,91.331053,33.316201,26.514539,24.881761,119.19461,119.19461,119.19461,103.16641,103.16641,47.014833,47.014833,43.409611,43.409611,43.409611
284,4089.617,68.16028333,183.88412,550.71137,949.01911,66.040399,92.307867,33.430343,26.582693,24.939876,120.41599,120.41599,120.41599,104.14567,104.14567,47.207591,47.207591,43.582051,43.582051,43.582051
285,4104.0075,68.400125,187.49198,552.33606,949.55326,66.35149,93.379802,33.545732,26.65128,24.99839,121.71186,121.71186,121.71186,105.20562,105.20562,47.402179,47.402179,43.756585,43.756585,43.756585
286,4118.4101,68.64016833,191.85124,553.96479,950.08541,66.670756,94.565264,33.662448,26.72027,25.057252,123.08531,123.08531,123.08531,106.33941,106.33941,47.598748,47.598748,43.933199,43.933199,43.933199
287,4132.8128,68.88021333,197.49228,555.59974,950.61982,66.999447,95.853465,33.780782,26.789753,25.116548,124.57157,124.57157,124.57157,107.55278,107.55278,47.797599,47.797599,44.112295,44.112295,44.112295
288,4147.2129,69.120215,203.75823,557.24094,951.15495,67.338805,97.221814,33.901202,26.859688,25.176221,126.16622,126.16622,126.16622,108.85558,108.85558,47.998546,47.998546,44.293989,44.293989,44.293989
289,4161.6063,69.360105,209.78255,558.88935,951.6781,67.689828,98.711545,34.022805,26.930047,25.236198,127.86989,127.86989,127.86989,110.26187,110.26187,48.201588,48.201588,44.478392,44.478392,44.478392
290,4176.0148,69.60024667,215.22816,560.54756,952.19791,68.053795,100.29793,34.146031,27.000919,25.2965,129.65983,129.65983,129.65983,111.75032,111.75032,48.407289,48.407289,44.665782,44.665782,44.665782
291,4190.4184,69.84030667,220.21574,562.21732,952.71712,68.432298,101.94218,34.27115,27.072316,25.357242,131.52459,131.52459,131.52459,113.28539,113.28539,48.615746,48.615746,44.856311,44.856311,44.856311
292,4204.8005,70.08000833,224.77855,563.89775,953.23947,68.826324,103.60635,34.398068,27.144124,25.418184,133.47864,133.47864,133.47864,114.89871,114.89871,48.826876,48.826876,45.049866,45.049866,45.049866
293,4219.2008,70.32001333,228.98032,565.59106,953.77423,69.236573,105.31583,34.526843,27.216447,25.479343,135.51671,135.51671,135.51671,116.58132,116.58132,49.040709,49.040709,45.246345,45.246345,45.246345
294,4233.6143,70.56023833,232.87078,567.29973,954.32031,69.66506,107.04239,34.658262,27.28939,25.540867,137.62523,137.62523,137.62523,118.32051,118.32051,49.257908,49.257908,45.446227,45.446227,45.446227
295,4248.0111,70.800185,236.49379,569.02179,954.86782,70.111658,108.78227,34.791486,27.362845,25.602735,139.78698,139.78698,139.78698,120.10714,120.10714,49.478434,49.478434,45.648038,45.648038,45.648038
296,4262.4059,71.04009833,239.88054,570.75606,955.41788,70.575873,110.52838,34.927034,27.436809,25.664958,141.99232,141.99232,141.99232,121.93321,121.93321,49.70278,49.70278,45.851429,45.851429,45.851429
297,4276.8153,71.280255,243.08716,572.50389,955.95907,71.058787,112.26789,35.065246,27.511393,25.727548,144.2413,144.2413,144.2413,123.78423,123.78423,49.931429,49.931429,46.057683,46.057683,46.057683
298,4291.2178,71.52029667,246.13702,574.2642,956.49258,71.559515,113.99206,35.206449,27.586568,25.790548,146.52131,146.52131,146.52131,125.64471,125.64471,50.164582,50.164582,46.267784,46.267784,46.267784
299,4305.6148,71.76024667,249.048,576.03478,957.02433,72.077271,115.6889,35.35123,27.662313,25.853903,148.821,148.821,148.821,127.49498,127.49498,50.402425,50.402425,46.481704,46.481704,46.481704
300,4320.0166,72.00027667,251.84515,577.81521,957.55796,72.611084,117.3303,35.499129,27.738699,25.917723,151.13876,151.13876,151.13876,129.3457,129.3457,50.645732,50.645732,46.699266,46.699266,46.699266
301,4334.4081,72.240135,254.54018,579.60392,958.09074,73.158296,118.93225,35.650119,27.815703,25.981843,153.46862,153.46862,153.46862,131.19206,131.19206,50.894742,50.894742,46.920708,46.920708,46.920708
302,4348.8062,72.48010333,257.14735,581.39978,958.62511,73.717657,120.48787,35.804458,27.893364,26.046433,155.80383,155.80383,155.80383,133.0229,133.0229,51.149462,51.149462,47.146947,47.146947,47.146947
303,4363.2082,72.72013667,259.67665,583.20236,959.15962,74.286887,121.9873,35.962606,27.971769,26.111473,158.147,158.147,158.147,134.83452,134.83452,51.41045,51.41045,47.379161,47.379161,47.379161
304,4377.6143,72.96023833,262.12955,585.01036,959.69551,74.864934,123.46093,36.124929,28.050906,26.176986,160.50287,160.50287,160.50287,136.64992,136.64992,51.678331,51.678331,47.61772,47.61772,47.61772
305,4392.0123,73.200205,264.50259,586.82339,960.22019,75.44928,124.90837,36.290362,28.130782,26.24286,162.86651,162.86651,162.86651,138.46998,138.46998,51.952668,51.952668,47.86297,47.86297,47.86297
306,4406.4029,73.44004833,266.80702,588.64046,960.72873,76.038586,126.33602,36.459128,28.211418,26.309154,165.23328,165.23328,165.23328,140.29864,140.29864,52.233547,52.233547,48.115306,48.115306,48.115306
307,4420.8092,73.68015333,269.04646,590.46181,961.23622,76.631382,127.74669,36.631449,28.292872,26.375912,167.6001,167.6001,167.6001,142.11838,142.11838,52.521691,52.521691,48.374816,48.374816,48.374816
308,4435.2156,73.92026,271.23353,592.28666,961.74425,77.226687,129.14389,36.807692,28.375219,26.44313,169.9573,169.9573,169.9573,143.92439,143.92439,52.81691,52.81691,48.640593,48.640593,48.640593
309,4449.6002,74.16000333,273.36179,594.11141,962.25575,77.822792,130.5133,36.986913,28.458397,26.51083,172.29714,172.29714,172.29714,145.6961,145.6961,53.119038,53.119038,48.912404,48.912404,48.912404
310,4464.0019,74.40003167,275.44607,595.93598,962.78219,78.419093,131.86144,37.169192,28.542444,26.579017,174.61728,174.61728,174.61728,147.45942,147.45942,53.428943,53.428943,49.190358,49.190358,49.190358
311,4478.4036,74.64006,277.49259,597.76067,963.31363,79.015037,133.19754,37.354703,28.627488,26.647714,176.91703,176.91703,176.91703,149.21367,149.21367,53.746354,53.746354,49.473944,49.473944,49.473944
312,4492.8114,74.88019,279.50348,599.58381,963.8485,79.609701,134.52442,37.544044,28.713527,26.716966,179.19797,179.19797,179.19797,150.96978,150.96978,54.070729,54.070729,49.76342,49.76342,49.76342
313,4507.208,75.12013333,281.46202,601.40379,964.38193,80.20244,135.84208,37.736842,28.80052,26.786698,181.48917,181.48917,181.48917,152.76854,152.76854,54.402146,54.402146,50.059261,50.059261,50.059261
314,4521.6111,75.360185,283.37429,603.21982,964.90444,80.792258,137.15402,37.932066,28.888543,26.856895,183.78038,183.78038,183.78038,154.54916,154.54916,54.740329,54.740329,50.360416,50.360416,50.360416
315,4536.0023,75.60003833,285.27289,605.03105,965.42052,81.37895,138.46619,38.130797,28.977587,26.927626,186.04741,186.04741,186.04741,156.32734,156.32734,55.085333,55.085333,50.666999,50.666999,50.666999
316,4550.4066,75.84011,287.13865,606.83712,965.93629,81.962373,139.77364,38.332049,29.067703,26.998953,188.29095,188.29095,188.29095,158.08136,158.08136,55.437403,55.437403,50.978976,50.978976,50.978976
317,4564.805,76.08008333,288.95896,608.63765,966.45199,82.542182,141.07511,38.535779,29.158957,27.07088,190.52257,190.52257,190.52257,159.81258,159.81258,55.796213,55.796213,51.295964,51.295964,51.295964
318,4579.2125,76.32020833,290.74918,610.43169,966.96714,83.118141,142.37288,38.742373,29.251318,27.143394,192.74298,192.74298,192.74298,161.51897,161.51897,56.161716,56.161716,51.617914,51.617914,51.617914
319,4593.6028,76.56004667,292.50534,612.21786,967.48362,83.688287,143.66687,38.951833,29.34481,27.216503,194.95774,194.95774,194.95774,163.19776,163.19776,56.533779,56.533779,51.944366,51.944366,51.944366
320,4608.0015,76.800025,294.23424,613.99551,967.99968,84.249949,144.96024,39.163182,29.439427,27.290228,197.15644,197.15644,197.15644,164.85121,164.85121,56.911922,56.911922,52.274838,52.274838,52.274838
321,4622.4038,77.04006333,295.94171,615.76538,968.51558,84.801187,146.2558,39.376845,29.535253,27.364602,199.33492,199.33492,199.33492,166.48261,166.48261,57.296635,57.296635,52.609566,52.609566,52.609566
322,4636.8006,77.28001,297.62714,617.52608,969.03186,85.341388,147.55381,39.593282,29.632281,27.439628,201.49002,201.49002,201.49002,168.08993,168.08993,57.687256,57.687256,52.947833,52.947833,52.947833
323,4651.2098,77.52016333,299.28896,619.27769,969.54827,85.870273,148.85259,39.811454,29.730516,27.515362,203.62359,203.62359,203.62359,169.67525,169.67525,58.083885,58.083885,53.289548,53.289548,53.289548
324,4665.6014,77.76002333,300.92604,621.01904,970.06486,86.388099,150.15866,40.031298,29.829973,27.591755,205.73006,205.73006,205.73006,171.23956,171.23956,58.486144,58.486144,53.634169,53.634169,53.634169
325,4680.0132,78.00022,302.54406,622.75021,970.58187,86.895057,151.48229,40.253666,29.93065,27.668871,207.80565,207.80565,207.80565,172.78267,172.78267,58.893899,58.893899,53.981584,53.981584,53.981584
326,4694.4037,78.24006167,304.14242,624.47063,971.0908,87.391627,152.82168,40.477623,30.03257,27.746716,209.84672,209.84672,209.84672,174.30174,174.30174,59.306981,59.306981,54.331181,54.331181,54.331181
327,4708.8045,78.480075,305.72029,626.17938,971.58755,87.877844,154.17509,40.702748,30.135694,27.825257,211.85107,211.85107,211.85107,175.79853,175.79853,59.724892,59.724892,54.682778,54.682778,54.682778
328,4723.2131,78.72021833,307.27922,627.87791,972.08273,88.35468,155.54081,40.929939,30.240126,27.904609,213.81594,213.81594,213.81594,177.27455,177.27455,60.148025,60.148025,55.03575,55.03575,55.03575
329,4737.6019,78.96003167,308.81682,629.56408,972.5753,88.821906,156.91715,41.158149,30.345782,27.984725,215.72929,215.72929,215.72929,178.73015,178.73015,60.575577,60.575577,55.389191,55.389191,55.389191
330,4752.0072,79.20012,310.33521,631.23813,973.06734,89.280184,158.28602,41.38655,30.452661,28.065584,217.56178,217.56178,217.56178,180.16694,180.16694,61.007613,61.007613,55.741045,55.741045,55.741045
331,4766.4033,79.440055,311.84018,632.90043,973.55959,89.729749,159.57904,41.615907,30.560845,28.147304,219.2322,219.2322,219.2322,181.58154,181.58154,61.443943,61.443943,56.092179,56.092179,56.092179
332,4780.8047,79.68007833,313.33345,634.55008,974.05058,90.171222,160.8426,41.846489,30.670245,28.229833,220.79774,220.79774,220.79774,182.97704,182.97704,61.88409,61.88409,56.444004,56.444004,56.444004
333,4795.2106,79.92017667,314.81013,636.18766,974.54076,90.604612,162.10378,42.077594,30.780952,28.313206,222.32733,222.32733,222.32733,184.33624,184.33624,62.328178,62.328178,56.797025,56.797025,56.797025
334,4809.6027,80.160045,316.28503,637.81193,975.03406,91.030839,163.36633,42.309511,30.892842,28.397461,223.79345,223.79345,223.79345,185.61683,185.61683,62.77549,62.77549,57.151067,57.151067,57.151067
335,4824.0149,80.40024833,317.72993,639.42366,975.54049,91.449561,164.63512,42.543089,31.006013,28.482586,225.24048,225.24048,225.24048,186.8848,186.8848,63.226126,63.226126,57.505879,57.505879,57.505879
336,4838.4052,80.64008667,319.15943,641.02228,976.05131,91.861761,165.90998,42.776556,31.12038,28.568537,226.68509,226.68509,226.68509,188.14475,188.14475,63.679551,63.679551,57.861378,57.861378,57.861378
337,4852.8006,80.88001,320.57409,642.60699,976.56237,92.266978,167.18908,43.01013,31.235916,28.655346,228.12856,228.12856,228.12856,189.39213,189.39213,64.135451,64.135451,58.217959,58.217959,58.217959
338,4867.2079,81.12013167,321.98025,644.17964,977.073,92.666077,168.47363,43.244877,31.352707,28.743091,229.57514,229.57514,229.57514,190.6305,190.6305,64.593802,64.593802,58.576487,58.576487,58.576487
339,4881.6126,81.36021,323.36996,645.73984,977.57075,93.059762,169.76147,43.479272,31.470751,28.831802,231.02133,231.02133,231.02133,191.86282,191.86282,65.05476,65.05476,58.937192,58.937192,58.937192
340,4896.006,81.6001,324.74118,647.28634,978.06131,93.446246,171.04228,43.712184,31.589901,28.921417,232.4672,232.4672,232.4672,193.092,193.092,65.518184,65.518184,59.300464,59.300464,59.300464
341,4910.4126,81.84021,326.08943,648.81998,978.55101,93.823922,172.31647,43.945897,31.710246,29.011949,233.91285,233.91285,233.91285,194.3201,194.3201,65.984147,65.984147,59.663792,59.663792,59.663792
342,4924.8069,82.080115,327.4268,650.3407,979.0385,94.192041,173.5915,44.180389,31.831726,29.103438,235.35806,235.35806,235.35806,195.5437,195.5437,66.452084,66.452084,60.021228,60.021228,60.021228
343,4939.2168,82.32028,328.75407,651.84858,979.513,94.551774,174.88915,44.414521,31.954375,29.195886,236.806,236.806,236.806,196.76387,196.76387,66.921197,66.921197,60.37428,60.37428,60.37428
344,4953.6056,82.56009333,330.07153,653.34319,979.97151,94.905426,176.20442,44.647192,32.078097,29.289259,238.25609,238.25609,238.25609,197.97992,197.97992,67.390963,67.390963,60.72898,60.72898,60.72898
345,4968.0145,82.80024167,331.3868,654.82499,980.42383,95.251959,177.53251,44.881059,32.202934,29.383626,239.70668,239.70668,239.70668,199.18992,199.18992,67.861393,67.861393,61.097291,61.097291,61.097291
346,4982.4073,83.04012167,332.69724,656.29445,980.8746,95.592959,178.86763,45.112648,32.328851,29.478942,241.15795,241.15795,241.15795,200.39629,200.39629,68.331888,68.331888,61.470673,61.470673,61.470673
347,4996.8076,83.28012667,333.99781,657.75114,981.33418,95.929938,180.18995,45.344196,32.455805,29.575249,242.60832,242.60832,242.60832,201.60066,201.60066,68.803278,68.803278,61.843731,61.843731,61.843731
348,5011.2074,83.52012333,335.28475,659.196,981.80466,96.259904,181.50763,45.573239,32.583821,29.672532,244.05904,244.05904,244.05904,202.8008,202.8008,69.27427,69.27427,62.223779,62.223779,62.223779
349,5025.6055,83.76009167,336.55939,660.62873,982.27665,96.587111,182.82685,45.802653,32.712845,29.770799,245.50874,245.50874,245.50874,203.99799,203.99799,69.745336,69.745336,62.601534,62.601534,62.601534
350,5040.0141,84.000235,337.81865,662.0501,982.75033,96.910797,184.1525,46.030604,32.842906,29.870078,246.95882,246.95882,246.95882,205.19312,205.19312,70.216832,70.216832,62.976889,62.976889,62.976889
351,5054.4024,84.24004,339.06168,663.45942,983.2177,97.2305,185.48772,46.257723,32.973878,29.970306,248.40753,248.40753,248.40753,206.38445,206.38445,70.686516,70.686516,63.348781,63.348781,63.348781
352,5068.8044,84.48007333,340.29184,664.85705,983.67247,97.543789,186.85175,46.486347,33.105778,30.071532,249.85551,249.85551,249.85551,207.5714,207.5714,71.154251,71.154251,63.71423,63.71423,63.71423
353,5083.2074,84.72012333,341.5115,666.24414,984.12579,97.853749,188.26041,46.715808,33.238644,30.17378,251.30303,251.30303,251.30303,208.75501,208.75501,71.622723,71.622723,64.048097,64.048097,64.048097
354,5097.609,84.96015,342.72311,667.62006,984.5783,98.156582,189.71568,46.944951,33.372422,30.27702,252.74926,252.74926,252.74926,209.93403,209.93403,72.089316,72.089316,64.367208,64.367208,64.367208
355,5112.0112,85.20018667,343.92628,668.9848,985.02958,98.453477,191.21754,47.173033,33.507065,30.381228,254.19415,254.19415,254.19415,211.11076,211.11076,72.553331,72.553331,64.683896,64.683896,64.683896
356,5126.4051,85.440085,345.11972,670.33811,985.48071,98.745309,192.76593,47.400041,33.642536,30.486399,255.63747,255.63747,255.63747,212.28458,212.28458,73.015705,73.015705,64.999283,64.999283,64.999283
357,5140.806,85.6801,346.30554,671.68033,985.93163,99.031285,194.37029,47.62641,33.778852,30.592546,257.07836,257.07836,257.07836,213.45471,213.45471,73.475294,73.475294,65.315934,65.315934,65.315934
358,5155.2094,85.92015667,347.4848,673.01197,986.38231,99.310811,195.99862,47.8525,33.916025,30.699697,258.51743,258.51743,258.51743,214.62202,214.62202,73.932643,73.932643,65.631834,65.631834,65.631834
359,5169.6044,86.16007333,348.65758,674.33239,986.83245,99.584968,197.60991,48.07766,34.053995,30.807813,259.95306,259.95306,259.95306,215.78589,215.78589,74.386797,74.386797,65.945413,65.945413,65.945413
360,5184.0128,86.40021333,349.82433,675.64214,987.28239,99.854015,199.22899,48.303784,34.192767,30.916908,261.38625,261.38625,261.38625,216.94562,216.94562,74.838645,74.838645,66.258925,66.258925,66.258925
361,5198.4022,86.64003667,350.98312,676.9408,987.7322,100.11825,200.85692,48.528576,34.33229,31.026969,262.81543,262.81543,262.81543,218.10262,218.10262,75.2876,75.2876,66.575492,66.575492,66.575492
362,5212.8133,86.88022167,352.13475,678.23073,988.18021,100.37897,202.49808,48.750285,34.472585,31.137976,264.24133,264.24133,264.24133,219.25689,219.25689,75.734481,75.734481,66.882396,66.882396,66.882396
363,5227.2153,87.120255,353.28114,679.52851,988.60915,100.63548,204.1561,48.973693,34.613671,31.250006,265.66447,265.66447,265.66447,220.40778,220.40778,76.17785,76.17785,67.193416,67.193416,67.193416
364,5241.6161,87.36026833,354.42311,680.84186,989.01323,100.8882,205.83236,49.197608,34.755442,31.362923,267.08406,267.08406,267.08406,221.55421,221.55421,76.617318,76.617318,67.503978,67.503978,67.503978
365,5256.0078,87.60013,355.56226,682.1706,989.40527,101.13754,207.52948,49.419539,34.897854,31.476754,268.50163,268.50163,268.50163,222.69759,222.69759,77.054908,77.054908,67.812839,67.812839,67.812839
366,5270.4,87.84,356.6985,683.51388,989.79113,101.38399,209.20111,49.639803,35.040914,31.591442,269.91609,269.91609,269.91609,223.83844,223.83844,77.488472,77.488472,68.116353,68.116353,68.116353
367,5284.8076,88.08012667,357.83186,684.87159,990.17277,101.62686,210.75169,49.860185,35.184733,31.707144,271.3299,271.3299,271.3299,224.97788,224.97788,77.919722,77.919722,68.420093,68.420093,68.420093
368,5299.2005,88.32000833,358.96424,686.24176,990.55473,101.86677,212.24676,50.078918,35.329196,31.823738,272.7423,272.7423,272.7423,226.11628,226.11628,78.347341,78.347341,68.719109,68.719109,68.719109
369,5313.6079,88.56013167,360.09757,687.62305,990.93683,102.10415,213.73228,50.296989,35.474311,31.941279,274.15377,274.15377,274.15377,227.25306,227.25306,78.77138,78.77138,69.018955,69.018955,69.018955
370,5328.0056,88.80009333,361.23211,689.01449,991.31814,102.33852,215.23669,50.514943,35.620065,32.059697,275.56379,275.56379,275.56379,228.38969,228.38969,79.191449,79.191449,69.316649,69.316649,69.316649
371,5342.4083,89.04013833,362.36585,690.41449,991.7023,102.56994,216.76862,50.732819,35.766394,32.179023,276.97145,276.97145,276.97145,229.52593,229.52593,79.607354,79.607354,69.613914,69.613914,69.613914
372,5356.8129,89.280215,363.49948,691.82251,992.07857,102.79874,218.33249,50.949769,35.913359,32.299217,278.37796,278.37796,278.37796,230.66199,230.66199,80.019452,80.019452,69.911133,69.911133,69.911133
373,5371.2047,89.52007833,364.63174,693.23666,992.44501,103.02552,219.92841,51.165402,36.060831,32.42025,279.78444,279.78444,279.78444,231.79897,231.79897,80.426976,80.426976,70.21082,70.21082,70.21082
374,5385.6008,89.76001333,365.76388,694.65601,992.81232,103.24999,221.56399,51.379144,36.208818,32.542094,281.19291,281.19291,281.19291,232.937,232.937,80.830623,80.830623,70.506747,70.506747,70.506747
375,5400.0013,90.00002167,366.89663,696.08043,993.17958,103.47251,223.25666,51.593217,36.357402,32.664823,282.60336,282.60336,282.60336,234.07626,234.07626,81.22998,81.22998,70.79981,70.79981,70.79981
376,5414.4,90.24,368.03104,697.50864,993.55494,103.69378,225.0112,51.806081,36.506513,32.788395,284.01517,284.01517,284.01517,235.21653,235.21653,81.625757,81.625757,71.08831,71.08831,71.08831
377,5428.8067,90.48011167,369.16672,698.94,993.94464,103.91401,226.81847,52.019435,36.656175,32.912834,285.42895,285.42895,285.42895,236.35771,236.35771,82.017847,82.017847,71.377938,71.377938,71.377938
378,5443.2153,90.720255,370.30121,700.37396,994.33782,104.13287,228.6951,52.230487,36.806388,33.03813,286.84434,286.84434,286.84434,237.50034,237.50034,82.405849,82.405849,71.65559,71.65559,71.65559
379,5457.6087,90.960145,371.43138,701.80879,994.7335,104.35123,230.64796,52.438927,36.957004,33.164054,288.25835,288.25835,288.25835,238.64448,238.64448,82.789088,82.789088,71.926835,71.926835,71.926835
380,5472.0052,91.20008667,372.5368,703.244,995.12649,104.5691,232.68473,52.645779,37.108034,33.290761,289.64756,289.64756,289.64756,239.80223,239.80223,83.16705,83.16705,72.191047,72.191047,72.191047
381,5486.4048,91.44008,373.64404,704.68002,995.50793,104.78674,234.8874,52.853567,37.259543,33.418392,291.03075,291.03075,291.03075,240.96829,240.96829,83.541752,83.541752,72.454263,72.454263,72.454263
382,5500.8053,91.68008833,374.76044,706.11616,995.88731,105.00484,237.13198,53.059186,37.411494,33.546779,292.41348,292.41348,292.41348,242.13165,242.13165,83.91193,83.91193,72.712992,72.712992,72.712992
383,5515.2107,91.92017833,375.88139,707.55191,996.26756,105.22299,239.16364,53.26672,37.563901,33.67593,293.79584,293.79584,293.79584,243.29358,243.29358,84.277095,84.277095,72.974887,72.974887,72.974887
