,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.445448999999998,0.2407574833333333,19.997277,20.000024,23.733747,19.999773,20.0,20.0,19.99979,19.99979,19.99979,19.999129999999997,19.999129999999997,19.999047,19.999047,20.000460999999998,20.000460999999998,20.000460999999998
2,28.836181,0.48060301666666666,20.012362,20.001532,36.724575,20.010105,19.999999,20.0,20.010893,20.010893,20.010893,20.010832999999998,20.010832999999998,20.010281,20.010281,20.009470999999998,20.009470999999998,20.009470999999998
3,43.226912,0.7204485333333334,20.025595000000003,20.014064,57.237576000000004,20.016448,20.000004999999998,20.0,20.025843,20.025843,20.025843,20.026791,20.026791,20.025842,20.025842,20.020402999999998,20.020402999999998,20.020402999999998
4,57.61764399999999,0.9602940666666665,20.035385,20.060376,86.272671,20.020919,20.000034,20.0,20.040503,20.040503,20.040503,20.042776999999997,20.042776999999997,20.04145,20.04145,20.031088,20.031088,20.031088
5,72.008375,1.2001395833333333,20.042545,20.175783,119.5432,20.023773000000002,20.000098,20.0,20.053824,20.053824,20.053824,20.057582999999997,20.057582999999997,20.055870000000002,20.055870000000002,20.040689,20.040689,20.040689
6,86.453825,1.4408970833333332,20.045039000000003,20.404405,141.07842,20.023214000000003,20.000204999999998,20.000001,20.062522,20.062522,20.062522,20.067609,20.067609,20.065509,20.065509,20.046541,20.046541,20.046541
7,100.84456,1.6807426666666667,20.047895999999998,20.78135,159.34226,20.022519,20.000352,20.000003,20.068139000000002,20.068139000000002,20.068139000000002,20.074423,20.074423,20.071968,20.071968,20.050276,20.050276,20.050276
8,115.23528999999999,1.9205881666666664,20.05526,21.317944,179.07593,20.022308,20.000535,20.000006,20.072754999999997,20.072754999999997,20.072754999999997,20.080094,20.080094,20.077298000000003,20.077298000000003,20.053268,20.053268,20.053268
9,129.62601999999998,2.1604336666666666,20.069829000000002,22.008134,209.44261,20.022256,20.000744,20.000011999999998,20.07706,20.07706,20.07706,20.085213,20.085213,20.08207,20.08207,20.055856,20.055856,20.055856
10,144.01675,2.4002791666666665,20.0948,22.836614,231.2635,20.022291,20.000973000000002,20.000022,20.08146,20.08146,20.08146,20.090016000000002,20.090016000000002,20.086498000000002,20.086498000000002,20.058183,20.058183,20.058183
11,158.40748,2.6401246666666665,20.133757,23.786069,257.17658,20.022374,20.001216,20.000037,20.086420999999998,20.086420999999998,20.086420999999998,20.094744,20.094744,20.090779,20.090779,20.060354,20.060354,20.060354
12,172.85293000000001,2.880882166666667,20.190161,24.842778,290.88955,20.022388,20.001469,20.000056,20.092275,20.092275,20.092275,20.099395,20.099395,20.094867999999998,20.094867999999998,20.062333,20.062333,20.062333
13,187.24366,3.120727666666667,20.268513000000002,25.99019,314.43211,20.023236999999998,20.001729,20.000080999999998,20.100429000000002,20.100429000000002,20.100429000000002,20.105089000000003,20.105089000000003,20.099802,20.099802,20.064948,20.064948,20.064948
14,201.63439,3.3605731666666667,20.370395000000002,27.210353,330.99358,20.023622,20.001993,20.000111999999998,20.110869,20.110869,20.110869,20.111421,20.111421,20.105085,20.105085,20.067558,20.067558,20.067558
15,216.02513,3.6004188333333333,20.497753,28.493175,344.94952,20.023312,20.002259,20.00015,20.123492000000002,20.123492000000002,20.123492000000002,20.117661,20.117661,20.110004999999997,20.110004999999997,20.069667000000003,20.069667000000003,20.069667000000003
16,230.41586,3.8402643333333333,20.653239000000003,29.828046999999998,361.49951,20.022989000000003,20.002527,20.000193,20.1394,20.1394,20.1394,20.124356,20.124356,20.115034,20.115034,20.071645,20.071645,20.071645
17,244.80659,4.080109833333333,20.83857,31.204781,386.4867,20.022855,20.002794,20.000242999999998,20.15964,20.15964,20.15964,20.132227,20.132227,20.120798999999998,20.120798999999998,20.073888,20.073888,20.073888
18,259.25203999999997,4.320867333333333,21.055573000000003,32.619593,407.40437000000003,20.023055,20.00306,20.0003,20.185225,20.185225,20.185225,20.142032999999998,20.142032999999998,20.128002,20.128002,20.076836,20.076836,20.076836
19,273.64277000000004,4.560712833333334,21.30473,34.064253,423.72494000000006,20.023398,20.003322,20.000362,20.216898999999998,20.216898999999998,20.216898999999998,20.154295,20.154295,20.137104,20.137104,20.080676,20.080676,20.080676
20,288.0335,4.800558333333333,21.585317,35.528287,437.82427,20.023546,20.00358,20.000429999999998,20.254832,20.254832,20.254832,20.169099,20.169099,20.148124,20.148124,20.085285,20.085285,20.085285
21,302.42422999999997,5.0404038333333325,21.897833,37.005734000000004,450.92534000000006,20.023623,20.003834,20.000504,20.299563,20.299563,20.299563,20.18689,20.18689,20.161402,20.161402,20.090837,20.090837,20.090837
22,316.81496,5.280249333333333,22.242122,38.494051,462.05542,20.023716,20.004082999999998,20.000584,20.351761,20.351761,20.351761,20.20822,20.20822,20.177362,20.177362,20.097572,20.097572,20.097572
23,331.2057,5.5200949999999995,22.617661,39.998377000000005,471.32412999999997,20.023847,20.004329000000002,20.000668,20.411995,20.411995,20.411995,20.233565,20.233565,20.196337,20.196337,20.105667,20.105667,20.105667
24,345.65115,5.7608524999999995,23.024684,41.527739000000004,479.75657,20.024062,20.004571,20.000757999999998,20.481048,20.481048,20.481048,20.263522000000002,20.263522000000002,20.218816,20.218816,20.115289999999998,20.115289999999998,20.115289999999998
