,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.408814999999999,0.24014691666666665,19.998987,20.000024,23.685482999999998,19.998558,20.0,20.0,19.999477,19.999477,19.999477,19.999617999999998,19.999573,19.999617999999998,19.999573,19.999475,19.999475,19.999475
2,28.817628999999997,0.4802938166666666,19.999197,20.001510999999997,36.649378999999996,19.998845000000003,19.999999,20.0,19.999332,19.999332,19.999332,19.999458999999998,19.999405,19.999458999999998,19.999405,19.999315,19.999315,19.999315
3,43.226444,0.7204407333333334,19.99934,20.013964,57.154252,19.999026,19.999995000000002,20.0,19.999285,19.999285,19.999285,19.999379,19.99932,19.999379,19.99932,19.999244,19.999244,19.999244
4,57.635259,0.96058765,19.999493,20.060153,86.24982299999999,19.999137,19.99999,20.0,19.999254999999998,19.999254999999998,19.999254999999998,19.999317,19.999252,19.999317,19.999252,19.99919,19.99919,19.99919
5,72.044073,1.20073455,19.999913,20.17548,119.52248999999999,19.999216,19.999982,20.0,19.999239000000003,19.999239000000003,19.999239000000003,19.999265,19.999197,19.999265,19.999197,19.999146,19.999146,19.999146
6,86.452888,1.4408814666666667,20.00122,20.403631,141.04198,19.999275,19.999973999999998,20.0,19.999247,19.999247,19.999247,19.999221,19.999149,19.999221,19.999149,19.99911,19.99911,19.99911
7,100.8065,1.6801083333333333,20.004635999999998,20.778997,159.24364,19.999321,19.999965,19.999999,19.999314000000002,19.999314000000002,19.999314000000002,19.999184,19.999107000000002,19.999184,19.999107000000002,19.99908,19.99908,19.99908
8,115.21531,1.9202551666666667,20.012192000000002,21.314335,178.92833000000002,19.999356,19.999956,19.999999,19.999519,19.999519,19.999519,19.999156,19.99907,19.999156,19.99907,19.999054,19.999054,19.999054
9,129.62413,2.1604021666666666,20.026734,22.004499,209.28278,19.999384,19.999947,19.999998,20.000007999999998,20.000007999999998,20.000007999999998,19.99914,19.999038,19.99914,19.999038,19.999032,19.999032,19.999032
