,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3-Fire,Pb3-Amb,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.427052,0.24045086666666665,19.999548,20.000032,24.315789000000002,20.00003,19.999301000000003,19.999474,20.0,20.002697,20.0019,20.0019,20.0019,20.001356,20.001356,20.000166,20.000166,20.00177,20.00177,20.00177
2,28.827053999999997,0.48045089999999996,20.006424,20.001807,37.997347,20.004499,20.004694,20.006624,20.0,20.004547,20.007982000000002,20.007982000000002,20.007982000000002,20.005609,20.005609,20.00248,20.00248,20.00839,20.00839,20.00839
3,43.227055,0.7204509166666667,20.011317000000002,20.015731,59.513783,20.007038,20.007867,20.011948999999998,20.00001,20.005392999999998,20.014483,20.014483,20.014483,20.00986,20.00986,20.004855,20.004855,20.015679000000002,20.015679000000002,20.015679000000002
4,57.62705699999999,0.9604509499999999,20.014778,20.065849,89.810766,20.008770000000002,20.010025,20.015722,20.000042999999998,20.0059,20.020673000000002,20.020673000000002,20.020673000000002,20.013786,20.013786,20.007029,20.007029,20.022693,20.022693,20.022693
5,72.027059,1.2004509833333332,20.017187,20.189003,123.04717,20.009677,20.011219,20.017981,20.000110999999997,20.00563,20.025876,20.025876,20.025876,20.016944,20.016944,20.008744,20.008744,20.028625,20.028625,20.028625
6,86.42706,1.440451,20.018235999999998,20.429507,144.27194,20.009373,20.010968,20.017715,20.000220000000002,20.004868,20.028706,20.028706,20.028706,20.018464,20.018464,20.009548000000002,20.009548000000002,20.031933,20.031933,20.031933
7,100.82706,1.6804510000000001,20.021357000000002,20.82121,163.01587,20.009307,20.010862,20.017165,20.000369,20.004607,20.030628,20.030628,20.030628,20.019451,20.019451,20.010106,20.010106,20.034119,20.034119,20.034119
8,115.22706000000001,1.9204510000000001,20.029142,21.374292,184.84627,20.00946,20.010984,20.016893,20.000551,20.004451,20.032314000000003,20.032314000000003,20.032314000000003,20.020259,20.020259,20.010579999999997,20.010579999999997,20.03595,20.03595,20.03595
9,129.62707,2.160451166666667,20.044385000000002,22.080842,215.48212,20.009729,20.011228,20.016796,20.000757,20.004357000000002,20.033960999999998,20.033960999999998,20.033960999999998,20.020972,20.020972,20.011006,20.011006,20.037607,20.037607,20.037607
10,144.02707,2.400451166666667,20.070501999999998,22.924948,236.61434,20.010059,20.011534,20.016802,20.00098,20.004273,20.035714000000002,20.035714000000002,20.035714000000002,20.021623,20.021623,20.011395999999998,20.011395999999998,20.039148,20.039148,20.039148
11,158.42707,2.6404511666666663,20.111003,23.889395,266.74242999999996,20.010297,20.011733,20.016665,20.001215,20.004117,20.03755,20.03755,20.03755,20.022103,20.022103,20.011679,20.011679,20.040395,20.040395,20.040395
12,172.82707,2.8804511666666666,20.169916,24.958522,298.15837,20.010710999999997,20.012103,20.01669,20.001457000000002,20.004223,20.039952,20.039952,20.039952,20.022653,20.022653,20.011998000000002,20.011998000000002,20.041632999999997,20.041632999999997,20.041632999999997
13,187.22707,3.1204511666666668,20.250969,26.117272,319.43471,20.011267,20.012655,20.017083,20.001703,20.004269,20.043422,20.043422,20.043422,20.023415,20.023415,20.012399,20.012399,20.043120000000002,20.043120000000002,20.043120000000002
14,201.62707,3.3604511666666665,20.356548,27.350171999999997,334.83715,20.011521,20.012883,20.017082000000002,20.001951000000002,20.004081,20.047716,20.047716,20.047716,20.02402,20.02402,20.012635,20.012635,20.044218,20.044218,20.044218
15,216.02707,3.6004511666666668,20.489479,28.645346000000004,348.54762,20.011719,20.013021,20.016847,20.002198999999997,20.00398,20.053247,20.053247,20.053247,20.02463,20.02463,20.012777,20.012777,20.044988,20.044988,20.044988
16,230.42708,3.840451333333333,20.652241,29.991707,367.35932,20.011981,20.013226,20.016676,20.002446,20.003951999999998,20.060627,20.060627,20.060627,20.025485,20.025485,20.012908,20.012908,20.045665,20.045665,20.045665
17,244.82708,4.080451333333333,20.846669,31.37939,392.6224,20.012358,20.013568,20.016695000000002,20.002689,20.004046,20.070557,20.070557,20.070557,20.026835000000002,20.026835000000002,20.013082999999998,20.013082999999998,20.046409,20.046409,20.046409
18,259.22708,4.320451333333334,21.074061999999998,32.802238,412.40952999999996,20.012839000000003,20.014051000000002,20.016973,20.002928,20.004154999999997,20.083834,20.083834,20.083834,20.028939,20.028939,20.013333,20.013333,20.047349,20.047349,20.047349
19,273.62708,4.560451333333333,21.334898000000003,34.253953,427.9163,20.013208,20.014436,20.01716,20.003162,20.00416,20.1009,20.1009,20.1009,20.031809,20.031809,20.013543,20.013543,20.048211,20.048211,20.048211
20,288.02707999999996,4.800451333333332,21.629579,35.726147,441.61177999999995,20.01352,20.014767000000003,20.017224,20.003391,20.004171,20.122462,20.122462,20.122462,20.035621,20.035621,20.013713,20.013713,20.048941,20.048941,20.048941
21,302.42708,5.040451333333333,21.958281,37.21062,454.31615,20.013835999999998,20.015117,20.017272,20.003616,20.004210999999998,20.149444,20.149444,20.149444,20.040635,20.040635,20.013872,20.013872,20.049607,20.049607,20.049607
22,316.82709,5.2804515,22.320721,38.707099,464.95802000000003,20.014143,20.015487,20.01732,20.003836,20.004241,20.182795000000002,20.182795000000002,20.182795000000002,20.047099,20.047099,20.014019,20.014019,20.050224,20.050224,20.050224
