,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3-Fire,Pb3-Amb,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.427052,0.24045086666666665,19.996371,20.000032,24.315687,19.994708,19.994418,19.996717999999998,20.0,20.002564000000003,20.000884,20.000884,20.000884,20.000483,20.000483,19.999603,19.999603,20.000774,20.000774,20.000774
2,28.827053999999997,0.48045089999999996,20.004170000000002,20.001804,37.99736,20.00296,20.002801,20.004489000000003,19.999998,20.004422,20.005805,20.005805,20.005805,20.003883,20.003883,20.001493,20.001493,20.006137,20.006137,20.006137
3,43.227055,0.7204509166666667,20.009739,20.015721,59.515584999999994,20.007299,20.007178,20.010070000000002,20.000001,20.00517,20.012004,20.012004,20.012004,20.00798,20.00798,20.003799,20.003799,20.012925,20.012925,20.012925
4,57.62705699999999,0.9604509499999999,20.013320999999998,20.065828,89.808976,20.009898,20.009783,20.013586,20.000022,20.005615,20.01812,20.01812,20.01812,20.011946,20.011946,20.00599,20.00599,20.01951,20.01951,20.01951
5,72.027059,1.2004509833333332,20.015654,20.18897,123.04358,20.011289,20.011169,20.01549,20.000075,20.005319,20.023312,20.023312,20.023312,20.015166,20.015166,20.007754000000002,20.007754000000002,20.025087,20.025087,20.025087
6,86.42706,1.440451,20.016582999999997,20.429457,144.27038000000002,20.010952,20.010861,20.014997,20.000166,20.004567,20.026294,20.026294,20.026294,20.016881,20.016881,20.00868,20.00868,20.02831,20.02831,20.02831
7,100.82706,1.6804510000000001,20.019539,20.821139000000002,163.01538,20.010704999999998,20.010691,20.014295999999998,20.000292,20.004333,20.02816,20.02816,20.02816,20.017941,20.017941,20.009284,20.009284,20.030310999999998,20.030310999999998,20.030310999999998
8,115.22706000000001,1.9204510000000001,20.027197,21.374199,184.84638,20.010793,20.010943,20.013946,20.000448000000002,20.004196,20.029725,20.029725,20.029725,20.0188,20.0188,20.009785,20.009785,20.031939,20.031939,20.031939
9,129.62707,2.160451166666667,20.042299,22.080726000000002,215.48082000000002,20.01106,20.011541,20.013802,20.000624,20.00411,20.031229,20.031229,20.031229,20.019579999999998,20.019579999999998,20.010237,20.010237,20.033410999999997,20.033410999999997,20.033410999999997
10,144.02707,2.400451166666667,20.068192,22.924811,236.61445,20.011416,20.012512,20.013771,20.000816,20.004029,20.032801,20.032801,20.032801,20.020332,20.020332,20.010657000000002,20.010657000000002,20.034785999999997,20.034785999999997,20.034785999999997
11,158.42707,2.6404511666666663,20.108332,23.889232,266.74159,20.011664,20.013809,20.013610999999997,20.001017,20.003876,20.03442,20.03442,20.03442,20.020991,20.020991,20.010985,20.010985,20.035923,20.035923,20.035923
12,172.82707,2.8804511666666666,20.166660999999998,24.958332000000002,298.15816,20.012076999999998,20.015885,20.013614,20.001223,20.003982,20.036448999999998,20.036448999999998,20.036448999999998,20.021763,20.021763,20.011329999999997,20.011329999999997,20.037034,20.037034,20.037034
13,187.22707,3.1204511666666668,20.246743,26.117054,319.4347,20.012728,20.019034,20.013968,20.001433,20.004026,20.039302,20.039302,20.039302,20.022854000000002,20.022854000000002,20.011748,20.011748,20.038353,20.038353,20.038353
14,201.62707,3.3604511666666665,20.350717000000003,27.349921999999996,334.83697,20.013061999999998,20.022916,20.013948000000003,20.001642999999998,20.003835000000002,20.042763,20.042763,20.042763,20.024003,20.024003,20.012039,20.012039,20.039386999999998,20.039386999999998,20.039386999999998
15,216.02707,3.6004511666666668,20.481070000000003,28.645061,348.54795,20.013269,20.028001,20.013713,20.001853,20.003735,20.047007999999998,20.047007999999998,20.047007999999998,20.025243,20.025243,20.012239,20.012239,20.040136999999998,20.040136999999998,20.040136999999998
