,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.408814999999999,0.24014691666666665,19.998988,20.000024,23.685482999999998,19.998559,20.0,20.0,19.999585999999997,19.999585999999997,19.999585999999997,19.999699,19.999664000000003,19.999699,19.999664000000003,19.999585999999997,19.999585999999997,19.999585999999997
2,28.817628999999997,0.4802938166666666,19.9992,20.001510999999997,36.649378999999996,19.99885,19.999999,20.0,19.999471,19.999471,19.999471,19.999576,19.999534,19.999576,19.999534,19.999462,19.999462,19.999462
3,43.226444,0.7204407333333334,19.999344,20.013964,57.154252,19.999033999999998,19.999995000000002,20.0,19.999432000000002,19.999432000000002,19.999432000000002,19.999516,19.999470000000002,19.999516,19.999470000000002,19.999407,19.999407,19.999407
4,57.635259,0.96058765,19.999499,20.060153,86.24982299999999,19.999147,19.99999,20.0,19.999408,19.999408,19.999408,19.999469,19.999419,19.999469,19.999419,19.999366000000002,19.999366000000002,19.999366000000002
5,72.044073,1.20073455,19.99992,20.17548,119.52248999999999,19.999228,19.999982,20.0,19.999394,19.999394,19.999394,19.99943,19.999378,19.99943,19.999378,19.999333,19.999333,19.999333
6,86.452888,1.4408814666666667,20.001227,20.403631,141.04202,19.999289,19.999973999999998,20.0,19.999398,19.999398,19.999398,19.999397000000002,19.999341,19.999397000000002,19.999341,19.999305,19.999305,19.999305
7,100.8065,1.6801083333333333,20.004644,20.778998,159.2437,19.999335000000002,19.999965,19.999999,19.99945,19.99945,19.99945,19.999369,19.99931,19.999369,19.99931,19.99928,19.99928,19.99928
8,115.21531,1.9202551666666667,20.012201,21.314335,178.9263,19.999372,19.999956,19.999999,19.999610999999998,19.999610999999998,19.999610999999998,19.999346,19.999281,19.999346,19.999281,19.999259,19.999259,19.999259
9,129.62413,2.1604021666666666,20.026742000000002,22.004499,209.27835,19.999401000000002,19.999947,19.999998,20.000001,20.000001,20.000001,19.999333,19.999254999999998,19.999333,19.999254999999998,19.99924,19.99924,19.99924
10,144.03294,2.400549,20.051673,22.83325,231.14934,19.999423999999998,19.999938,19.999998,20.000803,20.000803,20.000803,19.999335000000002,19.999232,19.999335000000002,19.999232,19.999223,19.999223,19.999223
11,158.44175,2.6406958333333335,20.090697,23.78331,257.04128,19.999444,19.99993,19.999997,20.002282,20.002282,20.002282,19.999360999999997,19.99921,19.999360999999997,19.99921,19.999209,19.999209,19.999209
12,172.85057,2.8808428333333334,20.147491,24.838683,290.65156,19.99946,19.999922,19.999995000000002,20.004788,20.004788,20.004788,19.999426,19.999191,19.999426,19.999191,19.999195,19.999195,19.999195
13,187.20418,3.1200696666666667,20.22539,25.982397,314.05792,19.999474,19.999914,19.999994,20.00875,20.00875,20.00875,19.999554,19.999174,19.999554,19.999174,19.999184,19.999184,19.999184
14,201.61299,3.3602165,20.327624,27.200929,330.61767000000003,19.999485999999997,19.999907,19.999993,20.014705,20.014705,20.014705,19.999785,19.999159,19.999785,19.999159,19.999174,19.999174,19.999174
15,216.02181000000002,3.6003635000000003,20.457082,28.484461,344.64857,19.999496,19.9999,19.999991,20.023283,20.023283,20.023283,20.000187,19.999146,20.000187,19.999146,19.999164999999998,19.999164999999998,19.999164999999998
16,230.43062,3.8405103333333335,20.615858,29.820254,361.21898,19.999505,19.999894,19.999989000000003,20.03516,20.03516,20.03516,20.000854999999998,19.999137,20.000854999999998,19.999137,19.999157999999998,19.999157999999998,19.999157999999998
17,244.83944,4.080657333333333,20.805678,31.197937,386.22476,19.999513,19.999888000000002,19.999987,20.051060999999997,20.051060999999997,20.051060999999997,20.001909,19.999133999999998,20.001909,19.999133999999998,19.999153,19.999153,19.999153
18,259.24825,4.320804166666666,21.02785,32.611096,407.17682,19.999520999999998,19.999882,19.999985000000002,20.071735,20.071735,20.071735,20.003487,19.999143,20.003487,19.999143,19.999152,19.999152,19.999152
19,273.60186,4.5600309999999995,21.282707000000002,34.051264,423.4834,19.999528,19.999876999999998,19.999983,20.097891,20.097891,20.097891,20.005736,19.999173000000003,20.005736,19.999173000000003,19.999156,19.999156,19.999156
20,288.01067,4.800177833333334,21.571106,35.51355,437.60549000000003,19.999534,19.999872,19.999981,20.130329,20.130329,20.130329,20.008833,19.999243,20.008833,19.999243,19.99917,19.99917,19.99917
21,302.41949,5.040324833333333,21.893629,36.99224,450.7303,19.99954,19.999868,19.999979,20.169885,20.169885,20.169885,20.013002,19.999391,20.013002,19.999391,19.999199,19.999199,19.999199
22,316.8283,5.280471666666667,22.249385,38.481749,461.90128,19.999546,19.999863,19.999976999999998,20.217266,20.217266,20.217266,20.018487,19.999682999999997,20.018487,19.999682999999997,19.999254,19.999254,19.999254
23,331.23712,5.520618666666667,22.638066000000002,39.987381,471.19364,19.999553,19.999859,19.999973999999998,20.273153,20.273153,20.273153,20.02554,20.000208999999998,20.02554,20.000208999999998,19.99935,19.99935,19.99935
24,345.64592999999996,5.7607655,23.059255,41.515105,479.63496,19.999561,19.999855,19.999972,20.33821,20.33821,20.33821,20.034422,20.001071,20.034422,20.001071,19.999512,19.999512,19.999512
25,360.05475,6.0009125,23.512535,43.069089,487.6381,19.999571,19.999852,19.99997,20.413079,20.413079,20.413079,20.045399,20.002367,20.045399,20.002367,19.999773,19.999773,19.999773
