Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm-O,Displacement in mm
4778.144531,79.635742,0.069588,-69.587633,69.529546
4778.144531,79.635742,0.069588,-69.587633,69.529546
4778.14502,79.63575,0.069727,-69.727406,69.669319
4778.14502,79.63575,0.069727,-69.727406,69.669319
4778.145508,79.635758,0.069948,-69.947965,69.889878
4778.145508,79.635758,0.069948,-69.947965,69.889878
4778.145996,79.635767,0.070298,-70.297576,70.239489
4778.145996,79.635767,0.070298,-70.297576,70.239489
4778.146973,79.635783,0.070851,-70.850715,70.792628
4778.146973,79.635783,0.070851,-70.850715,70.792628
4778.147461,79.635791,0.071424,-71.423717,71.36563
4778.147461,79.635791,0.071424,-71.423717,71.36563
4778.148438,79.635807,0.072011,-72.010778,71.952691
4778.148438,79.635807,0.072011,-72.010778,71.952691
4778.149902,79.635832,0.072915,-72.91472,72.856633
4778.149902,79.635832,0.072915,-72.91472,72.856633
4778.151367,79.635856,0.073845,-73.845379,73.787292
4778.151367,79.635856,0.073845,-73.845379,73.787292
4778.151367,79.635856,0.07408,-74.080169,74.022082
4778.151367,79.635856,0.07408,-74.080169,74.022082
4778.151855,79.635864,0.074319,-74.319094,74.261007
4778.151855,79.635864,0.074319,-74.319094,74.261007
4778.151855,79.635864,0.074409,-74.409202,74.351115
4778.151855,79.635864,0.074409,-74.409202,74.351115
4778.151855,79.635864,0.074443,-74.443012,74.384925
4778.151855,79.635864,0.074443,-74.443012,74.384925
4778.151855,79.635864,0.074494,-74.493967,74.43588
4778.151855,79.635864,0.074494,-74.493967,74.43588
4778.152344,79.635872,0.074571,-74.571349,74.513262
4778.152344,79.635872,0.074571,-74.571349,74.513262
4778.152344,79.635872,0.0746,-74.600466,74.542379
4778.152344,79.635872,0.0746,-74.600466,74.542379
4778.152344,79.635872,0.074645,-74.644618,74.586531
4778.152344,79.635872,0.074645,-74.644618,74.586531
4778.152344,79.635872,0.074713,-74.713483,74.655396
4778.152344,79.635872,0.074713,-74.713483,74.655396
4778.152344,79.635872,0.074731,-74.730828,74.672741
4778.152344,79.635872,0.074731,-74.730828,74.672741
4778.152344,79.635872,0.074748,-74.748367,74.69028
4778.152344,79.635872,0.074748,-74.748367,74.69028
4778.152344,79.635872,0.074775,-74.775197,74.71711
4778.152344,79.635872,0.074775,-74.775197,74.71711
4778.152344,79.635872,0.074817,-74.816801,74.758714
4778.152344,79.635872,0.074817,-74.816801,74.758714
4778.152344,79.635872,0.074882,-74.882314,74.824227
4778.152344,79.635872,0.074882,-74.882314,74.824227
4778.152344,79.635872,0.074951,-74.950553,74.892466
4778.152344,79.635872,0.074951,-74.950553,74.892466
4778.152832,79.635881,0.075021,-75.021036,74.962949
4778.152832,79.635881,0.075021,-75.021036,74.962949
4778.152832,79.635881,0.075093,-75.093225,75.035138
4778.152832,79.635881,0.075093,-75.093225,75.035138
4778.152832,79.635881,0.075204,-75.204015,75.145928
4778.152832,79.635881,0.075204,-75.204015,75.145928
4778.152832,79.635881,0.075373,-75.372614,75.314527
4778.152832,79.635881,0.075373,-75.372614,75.314527
4778.15332,79.635889,0.075625,-75.625271,75.567184
4778.15332,79.635889,0.075625,-75.625271,75.567184
4778.153809,79.635897,0.075998,-75.998276,75.940189
4778.153809,79.635897,0.075998,-75.998276,75.940189
4778.154297,79.635905,0.076545,-76.545499,76.487412
4778.154297,79.635905,0.076545,-76.545499,76.487412
4778.154785,79.635913,0.077356,-77.356316,77.298229
4778.154785,79.635913,0.077356,-77.356316,77.298229
4778.155762,79.635929,0.078173,-78.172959,78.114872
4778.155762,79.635929,0.078173,-78.172959,78.114872
4778.156738,79.635946,0.079008,-79.007633,78.949546
4778.156738,79.635946,0.079008,-79.007633,78.949546
4778.156738,79.635946,0.079217,-79.217218,79.159131
4778.156738,79.635946,0.079217,-79.217218,79.159131
4778.156738,79.635946,0.07927,-79.269551,79.211464
4778.156738,79.635946,0.07927,-79.269551,79.211464
4778.157227,79.635954,0.079348,-79.348229,79.290142
4778.157227,79.635954,0.079348,-79.348229,79.290142
4778.157227,79.635954,0.079473,-79.472691,79.414604
4778.157227,79.635954,0.079473,-79.472691,79.414604
4778.157227,79.635954,0.079611,-79.611033,79.552946
4778.157227,79.635954,0.079611,-79.611033,79.552946
4778.157227,79.635954,0.079764,-79.763561,79.705474
4778.157227,79.635954,0.079764,-79.763561,79.705474
4778.157715,79.635962,0.080021,-80.021337,79.96325
4778.157715,79.635962,0.080021,-80.021337,79.96325
4778.157715,79.635962,0.080307,-80.307499,80.249412
4778.157715,79.635962,0.080307,-80.307499,80.249412
4778.157715,79.635962,0.080616,-80.615744,80.557657
4778.157715,79.635962,0.080616,-80.615744,80.557657
4778.158203,79.63597,0.080937,-80.937311,80.879224
4778.158203,79.63597,0.080937,-80.937311,80.879224
4778.158203,79.63597,0.081265,-81.265114,81.207027
4778.158203,79.63597,0.081265,-81.265114,81.207027
4778.158203,79.63597,0.081594,-81.593677,81.53559
4778.158203,79.63597,0.081594,-81.593677,81.53559
4778.158691,79.635978,0.08192,-81.92002,81.861933
4778.158691,79.635978,0.08192,-81.92002,81.861933
4778.158691,79.635978,0.082042,-82.041904,81.983817
4778.158691,79.635978,0.082042,-82.041904,81.983817
4778.158691,79.635978,0.082088,-82.087681,82.029594
4778.158691,79.635978,0.082088,-82.087681,82.029594
4778.158691,79.635978,0.082105,-82.104884,82.046797
4778.158691,79.635978,0.082105,-82.104884,82.046797
4778.158691,79.635978,0.082131,-82.131013,82.072926
4778.158691,79.635978,0.082131,-82.131013,82.072926
4778.158691,79.635978,0.082141,-82.140863,82.082776
4778.158691,79.635978,0.082141,-82.140863,82.082776
4778.158691,79.635978,0.082156,-82.155891,82.097804
4778.158691,79.635978,0.082156,-82.155891,82.097804
4778.158691,79.635978,0.08218,-82.180068,82.121981
4778.158691,79.635978,0.08218,-82.180068,82.121981
4778.158691,79.635978,0.082249,-82.24912,82.191033
4778.158691,79.635978,0.082249,-82.24912,82.191033
4778.158691,79.635978,0.082354,-82.353853,82.295766
4778.158691,79.635978,0.082354,-82.353853,82.295766
4778.158691,79.635978,0.082479,-82.478821,82.420734
4778.158691,79.635978,0.082479,-82.478821,82.420734
4778.158691,79.635978,0.082633,-82.63281,82.574723
4778.158691,79.635978,0.082633,-82.63281,82.574723
4778.15918,79.635986,0.082848,-82.848139,82.790052
4778.15918,79.635986,0.082848,-82.848139,82.790052
4778.15918,79.635986,0.083051,-83.051316,82.993229
4778.15918,79.635986,0.083051,-83.051316,82.993229
4778.15918,79.635986,0.083243,-83.243281,83.185194
4778.15918,79.635986,0.083243,-83.243281,83.185194
4778.15918,79.635986,0.083429,-83.428763,83.370676
4778.15918,79.635986,0.083429,-83.428763,83.370676
4778.15918,79.635986,0.083611,-83.610676,83.552589
4778.15918,79.635986,0.083611,-83.610676,83.552589
4778.15918,79.635986,0.083789,-83.789431,83.731344
4778.15918,79.635986,0.083789,-83.789431,83.731344
4778.159668,79.635994,0.084051,-84.051058,83.992971
4778.159668,79.635994,0.084051,-84.051058,83.992971
4778.159668,79.635994,0.084244,-84.243558,84.185471
4778.159668,79.635994,0.084244,-84.243558,84.185471
4778.159668,79.635994,0.084523,-84.523462,84.465375
4778.159668,79.635994,0.084523,-84.523462,84.465375
4778.160156,79.636003,0.084938,-84.938437,84.88035
4778.160156,79.636003,0.084938,-84.938437,84.88035
4778.160156,79.636003,0.085355,-85.355237,85.29715
4778.160156,79.636003,0.085355,-85.355237,85.29715
4778.160645,79.636011,0.085793,-85.79281,85.734723
4778.160645,79.636011,0.085793,-85.79281,85.734723
4778.160645,79.636011,0.085959,-85.959204,85.901117
4778.160645,79.636011,0.085959,-85.959204,85.901117
4778.160645,79.636011,0.086235,-86.234875,86.176788
4778.160645,79.636011,0.086235,-86.234875,86.176788
4778.160645,79.636011,0.086352,-86.352266,86.294179
4778.160645,79.636011,0.086352,-86.352266,86.294179
4778.160645,79.636011,0.086398,-86.398415,86.340328
4778.160645,79.636011,0.086398,-86.398415,86.340328
4778.160645,79.636011,0.086476,-86.475611,86.417524
4778.160645,79.636011,0.086476,-86.475611,86.417524
4778.160645,79.636011,0.086507,-86.506784,86.448697
4778.160645,79.636011,0.086507,-86.506784,86.448697
4778.160645,79.636011,0.086519,-86.519025,86.460938
4778.160645,79.636011,0.086519,-86.519025,86.460938
4778.160645,79.636011,0.086539,-86.539,86.480913
4778.160645,79.636011,0.086539,-86.539,86.480913
4778.160645,79.636011,0.086578,-86.57781,86.519723
4778.160645,79.636011,0.086578,-86.57781,86.519723
4778.160645,79.636011,0.086594,-86.593986,86.535899
4778.160645,79.636011,0.086594,-86.593986,86.535899
4778.160645,79.636011,0.086623,-86.62343,86.565343
4778.160645,79.636011,0.086623,-86.62343,86.565343
4778.160645,79.636011,0.086716,-86.716004,86.657917
4778.160645,79.636011,0.086716,-86.716004,86.657917
4778.160645,79.636011,0.086757,-86.757317,86.69923
4778.160645,79.636011,0.086757,-86.757317,86.69923
4778.160645,79.636011,0.086833,-86.833231,86.775144
4778.160645,79.636011,0.086833,-86.833231,86.775144
4778.160645,79.636011,0.086971,-86.970672,86.912585
4778.160645,79.636011,0.086971,-86.970672,86.912585
4778.160645,79.636011,0.087184,-87.184466,87.126379
4778.160645,79.636011,0.087184,-87.184466,87.126379
4778.160645,79.636011,0.08738,-87.380283,87.322196
4778.160645,79.636011,0.08738,-87.380283,87.322196
4778.160645,79.636011,0.087555,-87.554589,87.496502
4778.160645,79.636011,0.087555,-87.554589,87.496502
4778.160645,79.636011,0.087776,-87.775774,87.717687
4778.160645,79.636011,0.087776,-87.775774,87.717687
4778.161133,79.636019,0.088041,-88.040777,87.98269
4778.161133,79.636019,0.088041,-88.040777,87.98269
4778.161133,79.636019,0.088352,-88.352419,88.294332
4778.161133,79.636019,0.088352,-88.352419,88.294332
4778.161133,79.636019,0.088714,-88.713765,88.655678
4778.161133,79.636019,0.088714,-88.713765,88.655678
4778.161133,79.636019,0.089152,-89.151651,89.093564
4778.161133,79.636019,0.089152,-89.151651,89.093564
4778.161133,79.636019,0.089708,-89.708485,89.650398
4778.161133,79.636019,0.089708,-89.708485,89.650398
4778.161133,79.636019,0.09042,-90.420403,90.362316
4778.161133,79.636019,0.09042,-90.420403,90.362316
4778.161621,79.636027,0.09133,-91.330275,91.272188
4778.161621,79.636027,0.09133,-91.330275,91.272188
4778.162109,79.636035,0.092505,-92.505336,92.447249
4778.162109,79.636035,0.092505,-92.505336,92.447249
4778.162109,79.636035,0.093563,-93.562789,93.504702
4778.162109,79.636035,0.093563,-93.562789,93.504702
4778.162598,79.636043,0.094545,-94.545022,94.486935
4778.162598,79.636043,0.094545,-94.545022,94.486935
4778.163086,79.636051,0.095925,-95.924772,95.866685
4778.163086,79.636051,0.095925,-95.924772,95.866685
4778.163086,79.636051,0.096428,-96.428052,96.369965
4778.163086,79.636051,0.096428,-96.428052,96.369965
4778.163574,79.63606,0.097165,-97.165234,97.107147
4778.163574,79.63606,0.097165,-97.165234,97.107147
4778.163574,79.63606,0.097439,-97.438566,97.380479
4778.163574,79.63606,0.097439,-97.438566,97.380479
4778.164062,79.636068,0.097844,-97.844437,97.78635
4778.164062,79.636068,0.097844,-97.844437,97.78635
4778.164062,79.636068,0.097996,-97.995669,97.937582
4778.164062,79.636068,0.097996,-97.995669,97.937582
4778.164062,79.636068,0.098221,-98.221369,98.163282
4778.164062,79.636068,0.098221,-98.221369,98.163282
4778.164062,79.636068,0.098559,-98.558918,98.500831
4778.164062,79.636068,0.098559,-98.558918,98.500831
4778.164062,79.636068,0.098643,-98.64299,98.584903
4778.164062,79.636068,0.098643,-98.64299,98.584903
4778.164062,79.636068,0.098727,-98.726936,98.668849
4778.164062,79.636068,0.098727,-98.726936,98.668849
4778.164062,79.636068,0.098853,-98.853,98.794913
4778.164062,79.636068,0.098853,-98.853,98.794913
4778.164551,79.636076,0.099044,-99.04398,98.985893
4778.164551,79.636076,0.099044,-99.04398,98.985893
4778.164551,79.636076,0.099092,-99.091694,99.033607
4778.164551,79.636076,0.099092,-99.091694,99.033607
4778.164551,79.636076,0.099139,-99.139459,99.081372
4778.164551,79.636076,0.099139,-99.139459,99.081372
4778.164551,79.636076,0.099211,-99.211335,99.153248
4778.164551,79.636076,0.099211,-99.211335,99.153248
4778.164551,79.636076,0.09932,-99.319771,99.261684
4778.164551,79.636076,0.09932,-99.319771,99.261684
4778.164551,79.636076,0.099484,-99.483766,99.425679
4778.164551,79.636076,0.099484,-99.483766,99.425679
4778.164551,79.636076,0.099733,-99.732526,99.674439
4778.164551,79.636076,0.099733,-99.732526,99.674439
4778.164551,79.636076,0.100111,-100.110568,100.052481
4778.164551,79.636076,0.100111,-100.110568,100.052481
4778.165039,79.636084,0.100687,-100.686699,100.628612
4778.165039,79.636084,0.100687,-100.686699,100.628612
4778.165039,79.636084,0.10127,-101.270169,101.212082
4778.165039,79.636084,0.10127,-101.270169,101.212082
4778.165527,79.636092,0.10186,-101.860367,101.80228
4778.165527,79.636092,0.10186,-101.860367,101.80228
4778.165527,79.636092,0.102457,-102.457337,102.39925
4778.165527,79.636092,0.102457,-102.457337,102.39925
4778.166016,79.6361,0.103369,-103.369094,103.311007
4778.166016,79.6361,0.103369,-103.369094,103.311007
4778.166504,79.636108,0.104771,-104.771003,104.712916
4778.166504,79.636108,0.104771,-104.771003,104.712916
4778.166504,79.636108,0.105122,-105.121575,105.063488
4778.166504,79.636108,0.105122,-105.121575,105.063488
4778.166992,79.636117,0.105473,-105.473168,105.415081
4778.166992,79.636117,0.105473,-105.473168,105.415081
4778.166992,79.636117,0.106004,-106.003791,105.945704
4778.166992,79.636117,0.106004,-106.003791,105.945704
4778.166992,79.636117,0.106808,-106.807694,106.749607
4778.166992,79.636117,0.106808,-106.807694,106.749607
4778.16748,79.636125,0.108031,-108.031094,107.973007
4778.16748,79.636125,0.108031,-108.031094,107.973007
4778.168457,79.636141,0.109905,-109.90534,109.847253
4778.168457,79.636141,0.109905,-109.90534,109.847253
4778.168945,79.636149,0.111814,-111.814059,111.755972
4778.168945,79.636149,0.111814,-111.814059,111.755972
4778.169434,79.636157,0.113756,-113.755956,113.697869
4778.169434,79.636157,0.113756,-113.755956,113.697869
4778.17041,79.636174,0.115731,-115.731277,115.67319
4778.17041,79.636174,0.115731,-115.731277,115.67319
4778.170898,79.636182,0.117741,-117.741235,117.683148
4778.170898,79.636182,0.117741,-117.741235,117.683148
4778.171387,79.63619,0.119788,-119.788371,119.730284
4778.171387,79.63619,0.119788,-119.788371,119.730284
4778.171875,79.636198,0.121876,-121.876232,121.818145
4778.171875,79.636198,0.121876,-121.876232,121.818145
4778.172852,79.636214,0.124012,-124.011517,123.95343
4778.172852,79.636214,0.124012,-124.011517,123.95343
4778.17334,79.636222,0.1262,-126.200095,126.142008
4778.17334,79.636222,0.1262,-126.200095,126.142008
4778.173828,79.63623,0.12845,-128.449991,128.391904
4778.173828,79.63623,0.12845,-128.449991,128.391904
4778.174316,79.636239,0.129013,-129.012734,128.954647
4778.174316,79.636239,0.129013,-129.012734,128.954647
4778.174316,79.636239,0.129579,-129.578501,129.520414
4778.174316,79.636239,0.129579,-129.578501,129.520414
4778.174805,79.636247,0.130437,-130.436569,130.378482
4778.174805,79.636247,0.130437,-130.436569,130.378482
4778.174805,79.636247,0.131749,-131.749183,131.691096
4778.174805,79.636247,0.131749,-131.749183,131.691096
4778.175293,79.636255,0.132243,-132.243142,132.185055
4778.175293,79.636255,0.132243,-132.243142,132.185055
4778.175293,79.636255,0.132991,-132.991433,132.933346
4778.175293,79.636255,0.132991,-132.991433,132.933346
4778.175781,79.636263,0.134134,-134.134114,134.076027
4778.175781,79.636263,0.134134,-134.134114,134.076027
4778.175781,79.636263,0.135297,-135.297254,135.239167
4778.175781,79.636263,0.135297,-135.297254,135.239167
4778.17627,79.636271,0.136482,-136.481673,136.423586
4778.17627,79.636271,0.136482,-136.481673,136.423586
4778.17627,79.636271,0.137688,-137.687951,137.629864
4778.17627,79.636271,0.137688,-137.687951,137.629864
4778.176758,79.636279,0.138916,-138.916254,138.858167
4778.176758,79.636279,0.138916,-138.916254,138.858167
4778.177246,79.636287,0.140167,-140.16667,140.108583
4778.177246,79.636287,0.140167,-140.16667,140.108583
4778.177246,79.636287,0.141439,-141.438618,141.380531
4778.177246,79.636287,0.141439,-141.438618,141.380531
4778.177734,79.636296,0.142732,-142.731786,142.673699
4778.177734,79.636296,0.142732,-142.731786,142.673699
4778.177734,79.636296,0.144045,-144.045353,143.987266
4778.177734,79.636296,0.144045,-144.045353,143.987266
4778.178223,79.636304,0.145379,-145.378634,145.320547
4778.178223,79.636304,0.145379,-145.378634,145.320547
4778.178711,79.636312,0.146731,-146.730766,146.672679
4778.178711,79.636312,0.146731,-146.730766,146.672679
4778.178711,79.636312,0.1481,-148.100168,148.042081
4778.178711,79.636312,0.1481,-148.100168,148.042081
4778.179199,79.63632,0.149485,-149.484769,149.426682
4778.179199,79.63632,0.149485,-149.484769,149.426682
4778.179688,79.636328,0.150882,-150.882393,150.824306
4778.179688,79.636328,0.150882,-150.882393,150.824306
4778.179688,79.636328,0.152291,-152.291402,152.233315
4778.179688,79.636328,0.152291,-152.291402,152.233315
4778.180176,79.636336,0.153711,-153.710648,153.652561
4778.180176,79.636336,0.153711,-153.710648,153.652561
4778.180176,79.636336,0.155139,-155.138612,155.080525
4778.180176,79.636336,0.155139,-155.138612,155.080525
4778.180664,79.636344,0.156576,-156.575575,156.517488
4778.180664,79.636344,0.156576,-156.575575,156.517488
4778.181152,79.636353,0.158021,-158.021033,157.962946
4778.181152,79.636353,0.158021,-158.021033,157.962946
4778.181152,79.636353,0.159475,-159.47473,159.416643
4778.181152,79.636353,0.159475,-159.47473,159.416643
4778.181641,79.636361,0.160936,-160.935983,160.877896
4778.181641,79.636361,0.160936,-160.935983,160.877896
4778.182129,79.636369,0.162406,-162.405878,162.347791
4778.182129,79.636369,0.162406,-162.405878,162.347791
4778.182129,79.636369,0.163885,-163.885221,163.827134
4778.182129,79.636369,0.163885,-163.885221,163.827134
4778.182129,79.636369,0.164254,-164.253756,164.195669
4778.182129,79.636369,0.164254,-164.253756,164.195669
4778.182129,79.636369,0.164622,-164.622277,164.56419
4778.182129,79.636369,0.164622,-164.622277,164.56419
4778.182617,79.636377,0.165177,-165.176988,165.118901
4778.182617,79.636377,0.165177,-165.176988,165.118901
4778.182617,79.636377,0.165315,-165.315256,165.257169
4778.182617,79.636377,0.165315,-165.315256,165.257169
4778.182617,79.636377,0.165453,-165.453479,165.395392
4778.182617,79.636377,0.165453,-165.453479,165.395392
4778.182617,79.636377,0.165661,-165.660918,165.602831
4778.182617,79.636377,0.165661,-165.660918,165.602831
4778.182617,79.636377,0.165973,-165.972546,165.914459
4778.182617,79.636377,0.165973,-165.972546,165.914459
4778.182617,79.636377,0.166441,-166.441172,166.383085
4778.182617,79.636377,0.166441,-166.441172,166.383085
4778.182617,79.636377,0.167147,-167.147011,167.088924
4778.182617,79.636377,0.167147,-167.147011,167.088924
4778.183105,79.636385,0.168213,-168.212846,168.154759
4778.183105,79.636385,0.168213,-168.212846,168.154759
4778.183594,79.636393,0.16983,-169.829831,169.771744
4778.183594,79.636393,0.16983,-169.829831,169.771744
4778.183594,79.636393,0.170436,-170.436263,170.378176
4778.183594,79.636393,0.170436,-170.436263,170.378176
4778.183594,79.636393,0.171351,-171.350569,171.292482
4778.183594,79.636393,0.171351,-171.350569,171.292482
4778.184082,79.636401,0.172736,-172.735974,172.677887
4778.184082,79.636401,0.172736,-172.735974,172.677887
4778.184082,79.636401,0.173256,-173.255548,173.197461
4778.184082,79.636401,0.173256,-173.255548,173.197461
4778.184082,79.636401,0.174039,-174.03917,173.981083
4778.184082,79.636401,0.174039,-174.03917,173.981083
4778.18457,79.63641,0.174827,-174.826711,174.768624
4778.18457,79.63641,0.174827,-174.826711,174.768624
4778.18457,79.63641,0.175619,-175.618723,175.560636
4778.18457,79.63641,0.175619,-175.618723,175.560636
4778.18457,79.63641,0.17682,-176.819846,176.761759
4778.18457,79.63641,0.17682,-176.819846,176.761759
4778.185059,79.636418,0.177271,-177.270532,177.212445
4778.185059,79.636418,0.177271,-177.270532,177.212445
4778.185059,79.636418,0.17795,-177.950069,177.891982
4778.185059,79.636418,0.17795,-177.950069,177.891982
4778.185059,79.636418,0.178979,-178.97889,178.920803
4778.185059,79.636418,0.178979,-178.97889,178.920803
4778.185547,79.636426,0.180546,-180.545673,180.487586
4778.185547,79.636426,0.180546,-180.545673,180.487586
4778.185547,79.636426,0.180937,-180.936962,180.878875
4778.185547,79.636426,0.180937,-180.936962,180.878875
4778.185547,79.636426,0.181329,-181.328833,181.270746
4778.185547,79.636426,0.181329,-181.328833,181.270746
4778.185547,79.636426,0.181919,-181.9188,181.860713
4778.185547,79.636426,0.181919,-181.9188,181.860713
4778.186035,79.636434,0.182511,-182.510585,182.452498
4778.186035,79.636434,0.182511,-182.510585,182.452498
4778.186035,79.636434,0.183104,-183.104187,183.0461
4778.186035,79.636434,0.183104,-183.104187,183.0461
4778.186035,79.636434,0.184,-183.999777,183.94169
4778.186035,79.636434,0.184,-183.999777,183.94169
4778.186523,79.636442,0.185355,-185.355246,185.297159
4778.186523,79.636442,0.185355,-185.355246,185.297159
4778.186523,79.636442,0.187414,-187.414035,187.355948
4778.186523,79.636442,0.187414,-187.414035,187.355948
4778.187012,79.63645,0.189492,-189.491734,189.433647
4778.187012,79.63645,0.189492,-189.491734,189.433647
4778.1875,79.636458,0.191585,-191.58487,191.526783
4778.1875,79.636458,0.191585,-191.58487,191.526783
4778.187988,79.636466,0.193691,-193.690628,193.632541
4778.187988,79.636466,0.193691,-193.690628,193.632541
4778.187988,79.636466,0.195807,-195.806727,195.74864
4778.187988,79.636466,0.195807,-195.806727,195.74864
4778.188477,79.636475,0.197932,-197.931543,197.873456
4778.188477,79.636475,0.197932,-197.931543,197.873456
4778.188477,79.636475,0.198726,-198.726013,198.667926
4778.188477,79.636475,0.198726,-198.726013,198.667926
4778.188965,79.636483,0.199919,-199.918985,199.860898
4778.188965,79.636483,0.199919,-199.918985,199.860898
4778.188965,79.636483,0.201713,-201.713279,201.655192
4778.188965,79.636483,0.201713,-201.713279,201.655192
4778.189453,79.636491,0.20351,-203.50951,203.451423
4778.189453,79.636491,0.20351,-203.50951,203.451423
4778.189941,79.636499,0.205306,-205.305517,205.24743
4778.189941,79.636499,0.205306,-205.305517,205.24743
4778.189941,79.636499,0.207102,-207.101837,207.04375
4778.189941,79.636499,0.207102,-207.101837,207.04375
4778.19043,79.636507,0.208898,-208.898261,208.840174
4778.19043,79.636507,0.208898,-208.898261,208.840174
4778.190918,79.636515,0.211599,-211.598679,211.540592
4778.190918,79.636515,0.211599,-211.598679,211.540592
4778.191406,79.636523,0.214299,-214.298785,214.240698
4778.191406,79.636523,0.214299,-214.298785,214.240698
4778.191895,79.636532,0.216996,-216.996044,216.937957
4778.191895,79.636532,0.216996,-216.996044,216.937957
4778.192383,79.63654,0.219688,-219.688058,219.629971
4778.192383,79.63654,0.219688,-219.688058,219.629971
4778.192871,79.636548,0.222372,-222.372308,222.314221
4778.192871,79.636548,0.222372,-222.372308,222.314221
4778.193359,79.636556,0.225046,-225.046068,224.987981
4778.193359,79.636556,0.225046,-225.046068,224.987981
4778.193848,79.636564,0.227706,-227.705985,227.647898
4778.193848,79.636564,0.227706,-227.705985,227.647898
4778.194336,79.636572,0.230352,-230.352044,230.293957
4778.194336,79.636572,0.230352,-230.352044,230.293957
4778.194824,79.63658,0.232982,-232.981756,232.923669
4778.194824,79.63658,0.232982,-232.981756,232.923669
4778.195312,79.636589,0.235593,-235.593081,235.534994
4778.195312,79.636589,0.235593,-235.593081,235.534994
4778.195312,79.636589,0.238184,-238.18399,238.125903
4778.195312,79.636589,0.238184,-238.18399,238.125903
4778.195801,79.636597,0.240753,-240.753353,240.695266
4778.195801,79.636597,0.240753,-240.753353,240.695266
4778.196289,79.636605,0.2433,-243.30008,243.241993
4778.196289,79.636605,0.2433,-243.30008,243.241993
4778.196777,79.636613,0.245823,-245.823249,245.765162
4778.196777,79.636613,0.245823,-245.823249,245.765162
4778.197266,79.636621,0.248322,-248.322085,248.263998
4778.197266,79.636621,0.248322,-248.322085,248.263998
4778.197754,79.636629,0.250795,-250.795215,250.737128
4778.197754,79.636629,0.250795,-250.795215,250.737128
4778.198242,79.636637,0.253241,-253.241032,253.182945
4778.198242,79.636637,0.253241,-253.241032,253.182945
4778.19873,79.636646,0.255658,-255.658388,255.600301
4778.19873,79.636646,0.255658,-255.658388,255.600301
4778.199219,79.636654,0.258046,-258.046359,257.988272
4778.199219,79.636654,0.258046,-258.046359,257.988272
4778.199707,79.636662,0.260405,-260.405421,260.347334
4778.199707,79.636662,0.260405,-260.405421,260.347334
4778.200195,79.63667,0.262735,-262.734622,262.676535
4778.200195,79.63667,0.262735,-262.734622,262.676535
4778.200684,79.636678,0.265033,-265.032858,264.974771
4778.200684,79.636678,0.265033,-265.032858,264.974771
4778.201172,79.636686,0.267299,-267.298758,267.240671
4778.201172,79.636686,0.267299,-267.298758,267.240671
4778.20166,79.636694,0.26953,-269.530118,269.472031
4778.20166,79.636694,0.26953,-269.530118,269.472031
4778.202148,79.636702,0.271725,-271.725178,271.667091
4778.202148,79.636702,0.271725,-271.725178,271.667091
4778.202637,79.636711,0.273881,-273.881465,273.823378
4778.202637,79.636711,0.273881,-273.881465,273.823378
4778.203125,79.636719,0.275995,-275.994897,275.93681
4778.203125,79.636719,0.275995,-275.994897,275.93681
4778.203613,79.636727,0.278064,-278.063506,278.005419
4778.203613,79.636727,0.278064,-278.063506,278.005419
4778.204102,79.636735,0.280086,-280.086368,280.028281
4778.204102,79.636735,0.280086,-280.086368,280.028281
4778.20459,79.636743,0.282062,-282.061994,282.003907
4778.20459,79.636743,0.282062,-282.061994,282.003907
4778.205078,79.636751,0.283989,-283.989191,283.931104
4778.205078,79.636751,0.283989,-283.989191,283.931104
4778.205078,79.636751,0.285867,-285.867363,285.809276
4778.205078,79.636751,0.285867,-285.867363,285.809276
4778.205566,79.636759,0.287696,-287.696093,287.638006
4778.205566,79.636759,0.287696,-287.696093,287.638006
4778.206055,79.636768,0.289476,-289.476395,289.418308
4778.206055,79.636768,0.289476,-289.476395,289.418308
4778.206543,79.636776,0.29121,-291.210055,291.151968
4778.206543,79.636776,0.29121,-291.210055,291.151968
4778.207031,79.636784,0.291638,-291.638404,291.580317
4778.207031,79.636784,0.291638,-291.638404,291.580317
4778.207031,79.636784,0.292063,-292.063147,292.00506
4778.207031,79.636784,0.292063,-292.063147,292.00506
4778.207031,79.636784,0.292484,-292.484254,292.426167
4778.207031,79.636784,0.292484,-292.484254,292.426167
4778.207031,79.636784,0.292902,-292.901933,292.843846
4778.207031,79.636784,0.292902,-292.901933,292.843846
4778.20752,79.636792,0.293316,-293.316066,293.257979
4778.20752,79.636792,0.293316,-293.316066,293.257979
4778.20752,79.636792,0.293727,-293.726802,293.668715
4778.20752,79.636792,0.293727,-293.726802,293.668715
4778.20752,79.636792,0.294134,-294.13417,294.076083
4778.20752,79.636792,0.294134,-294.13417,294.076083
4778.20752,79.636792,0.294538,-294.53823,294.480143
4778.20752,79.636792,0.294538,-294.53823,294.480143
4778.20752,79.636792,0.294939,-294.939041,294.880954
4778.20752,79.636792,0.294939,-294.939041,294.880954
4778.208008,79.6368,0.295336,-295.336366,295.278279
4778.208008,79.6368,0.295336,-295.336366,295.278279
4778.208008,79.6368,0.29573,-295.730472,295.672385
4778.208008,79.6368,0.29573,-295.730472,295.672385
4778.208008,79.6368,0.296121,-296.121418,296.063331
4778.208008,79.6368,0.296121,-296.121418,296.063331
4778.208008,79.6368,0.296509,-296.509296,296.451209
