Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
10701.64356,178.360726,28261.51758,28.261518,0.003535,3.535022,-5.067653
10701.64356,178.360726,28261.1582,28.261158,0.003535,3.535022,-5.067653
10701.64356,178.360726,28260.77344,28.260773,0.003535,3.535022,-5.067653
10701.64356,178.360726,28260.12891,28.260129,0.003535,3.535022,-5.067653
10701.64356,178.360726,28259.38086,28.259381,0.003535,3.535022,-5.067653
10701.64356,178.360726,28258.4375,28.258437,0.003535,3.535022,-5.067653
10701.64356,178.360726,28257.17383,28.257174,0.003535,3.535022,-5.067653
10701.64356,178.360726,28263.73438,28.263734,0.003529,3.529196,-5.061827
10701.64356,178.360726,28262.92969,28.26293,0.003529,3.529196,-5.061827
10701.64356,178.360726,28261.51758,28.261518,0.003529,3.529196,-5.061827
10701.64356,178.360726,28261.1582,28.261158,0.003529,3.529196,-5.061827
10701.64356,178.360726,28260.77344,28.260773,0.003529,3.529196,-5.061827
10701.64356,178.360726,28260.12891,28.260129,0.003529,3.529196,-5.061827
10701.64356,178.360726,28259.38086,28.259381,0.003529,3.529196,-5.061827
10701.64356,178.360726,28258.4375,28.258437,0.003529,3.529196,-5.061827
10701.64356,178.360726,28257.17383,28.257174,0.003529,3.529196,-5.061827
10701.64356,178.360726,28263.73438,28.263734,0.003519,3.519005,-5.051636
10701.64356,178.360726,28262.92969,28.26293,0.003519,3.519005,-5.051636
10701.64356,178.360726,28261.51758,28.261518,0.003519,3.519005,-5.051636
10701.64356,178.360726,28261.1582,28.261158,0.003519,3.519005,-5.051636
10701.64356,178.360726,28260.77344,28.260773,0.003519,3.519005,-5.051636
10701.64356,178.360726,28260.12891,28.260129,0.003519,3.519005,-5.051636
10701.64356,178.360726,28259.38086,28.259381,0.003519,3.519005,-5.051636
10701.64356,178.360726,28258.4375,28.258437,0.003519,3.519005,-5.051636
10701.64356,178.360726,28257.17383,28.257174,0.003519,3.519005,-5.051636
10701.64356,178.360726,28263.73438,28.263734,0.003504,3.504167,-5.036798
10701.64356,178.360726,28262.92969,28.26293,0.003504,3.504167,-5.036798
10701.64356,178.360726,28261.51758,28.261518,0.003504,3.504167,-5.036798
10701.64356,178.360726,28261.1582,28.261158,0.003504,3.504167,-5.036798
10701.64356,178.360726,28260.77344,28.260773,0.003504,3.504167,-5.036798
10701.64356,178.360726,28260.12891,28.260129,0.003504,3.504167,-5.036798
10701.64356,178.360726,28259.38086,28.259381,0.003504,3.504167,-5.036798
10701.64356,178.360726,28258.4375,28.258437,0.003504,3.504167,-5.036798
10701.64356,178.360726,28257.17383,28.257174,0.003504,3.504167,-5.036798
10701.64356,178.360726,28263.73438,28.263734,0.003487,3.487189,-5.01982
10701.64356,178.360726,28262.92969,28.26293,0.003487,3.487189,-5.01982
10701.64356,178.360726,28261.51758,28.261518,0.003487,3.487189,-5.01982
10701.64356,178.360726,28261.1582,28.261158,0.003487,3.487189,-5.01982
10701.64356,178.360726,28260.77344,28.260773,0.003487,3.487189,-5.01982
10701.64356,178.360726,28260.12891,28.260129,0.003487,3.487189,-5.01982
10701.64356,178.360726,28259.38086,28.259381,0.003487,3.487189,-5.01982
10701.64356,178.360726,28258.4375,28.258437,0.003487,3.487189,-5.01982
10701.64356,178.360726,28257.17383,28.257174,0.003487,3.487189,-5.01982
10701.64453,178.360742,28255.43945,28.255439,0.00347,3.46957,-5.002201
10701.64453,178.360742,28251.32617,28.251326,0.00347,3.46957,-5.002201
10701.64453,178.360742,28241.07227,28.241072,0.00347,3.46957,-5.002201
10701.64453,178.360742,28226.82227,28.226822,0.00347,3.46957,-5.002201
10701.64453,178.360742,28209.01953,28.20902,0.00347,3.46957,-5.002201
10701.64453,178.360742,28255.43945,28.255439,0.003443,3.442561,-4.975192
10701.64453,178.360742,28251.32617,28.251326,0.003443,3.442561,-4.975192
10701.64453,178.360742,28241.07227,28.241072,0.003443,3.442561,-4.975192
10701.64453,178.360742,28226.82227,28.226822,0.003443,3.442561,-4.975192
10701.64453,178.360742,28209.01953,28.20902,0.003443,3.442561,-4.975192
10701.64453,178.360742,28255.43945,28.255439,0.003402,3.401884,-4.934515
10701.64453,178.360742,28251.32617,28.251326,0.003402,3.401884,-4.934515
10701.64453,178.360742,28241.07227,28.241072,0.003402,3.401884,-4.934515
10701.64453,178.360742,28226.82227,28.226822,0.003402,3.401884,-4.934515
10701.64453,178.360742,28209.01953,28.20902,0.003402,3.401884,-4.934515
10701.64453,178.360742,28255.43945,28.255439,0.003361,3.36112,-4.893751
10701.64453,178.360742,28251.32617,28.251326,0.003361,3.36112,-4.893751
10701.64453,178.360742,28241.07227,28.241072,0.003361,3.36112,-4.893751
10701.64453,178.360742,28226.82227,28.226822,0.003361,3.36112,-4.893751
10701.64453,178.360742,28209.01953,28.20902,0.003361,3.36112,-4.893751
10701.64453,178.360742,28255.43945,28.255439,0.00332,3.319785,-4.852416
10701.64453,178.360742,28251.32617,28.251326,0.00332,3.319785,-4.852416
10701.64453,178.360742,28241.07227,28.241072,0.00332,3.319785,-4.852416
10701.64453,178.360742,28226.82227,28.226822,0.00332,3.319785,-4.852416
10701.64453,178.360742,28209.01953,28.20902,0.00332,3.319785,-4.852416
10701.64551,178.360758,28175.99219,28.175992,0.003255,3.255054,-4.787685
10701.64551,178.360758,28138.06641,28.138066,0.003255,3.255054,-4.787685
10701.64551,178.360758,28096.02539,28.096025,0.003255,3.255054,-4.787685
10701.64551,178.360758,28175.99219,28.175992,0.003186,3.186381,-4.719012
10701.64551,178.360758,28138.06641,28.138066,0.003186,3.186381,-4.719012
10701.64551,178.360758,28096.02539,28.096025,0.003186,3.186381,-4.719012
10701.64551,178.360758,28175.99219,28.175992,0.003112,3.111879,-4.64451
10701.64551,178.360758,28138.06641,28.138066,0.003112,3.111879,-4.64451
10701.64551,178.360758,28096.02539,28.096025,0.003112,3.111879,-4.64451
10701.64648,178.360775,28050.1582,28.050158,0.00303,3.030434,-4.563065
10701.64648,178.360775,28000.41211,28.000412,0.00303,3.030434,-4.563065
10701.64648,178.360775,27946.44727,27.946447,0.00303,3.030434,-4.563065
10701.64648,178.360775,28050.1582,28.050158,0.002941,2.94083,-4.473461
10701.64648,178.360775,28000.41211,28.000412,0.002941,2.94083,-4.473461
10701.64648,178.360775,27946.44727,27.946447,0.002941,2.94083,-4.473461
10701.64648,178.360775,28050.1582,28.050158,0.002843,2.842769,-4.3754
10701.64648,178.360775,28000.41211,28.000412,0.002843,2.842769,-4.3754
10701.64648,178.360775,27946.44727,27.946447,0.002843,2.842769,-4.3754
10701.64746,178.360791,27887.92969,27.88793,0.002737,2.737394,-4.270025
10701.64746,178.360791,27825.14453,27.825145,0.002737,2.737394,-4.270025
10701.64746,178.360791,27758.55859,27.758559,0.002737,2.737394,-4.270025
10701.64746,178.360791,27887.92969,27.88793,0.002626,2.626471,-4.159102
10701.64746,178.360791,27825.14453,27.825145,0.002626,2.626471,-4.159102
10701.64746,178.360791,27758.55859,27.758559,0.002626,2.626471,-4.159102
10701.64746,178.360791,27887.92969,27.88793,0.002511,2.510923,-4.043554
10701.64746,178.360791,27825.14453,27.825145,0.002511,2.510923,-4.043554
10701.64746,178.360791,27758.55859,27.758559,0.002511,2.510923,-4.043554
10701.64844,178.360807,27688.7832,27.688783,0.00239,2.390464,-3.923095
10701.64844,178.360807,27615.95313,27.615953,0.00239,2.390464,-3.923095
10701.64844,178.360807,27540.70117,27.540701,0.00239,2.390464,-3.923095
10701.64844,178.360807,27688.7832,27.688783,0.002262,2.262057,-3.794688
10701.64844,178.360807,27615.95313,27.615953,0.002262,2.262057,-3.794688
10701.64844,178.360807,27540.70117,27.540701,0.002262,2.262057,-3.794688
10701.64844,178.360807,27688.7832,27.688783,0.002122,2.121753,-3.654384
10701.64844,178.360807,27615.95313,27.615953,0.002122,2.121753,-3.654384
10701.64844,178.360807,27540.70117,27.540701,0.002122,2.121753,-3.654384
10701.64941,178.360824,27462.88281,27.462883,0.001961,1.960799,-3.49343
10701.64941,178.360824,27381.54688,27.381547,0.001961,1.960799,-3.49343
10701.64941,178.360824,27294.63867,27.294639,0.001961,1.960799,-3.49343
10701.64941,178.360824,27462.88281,27.462883,0.001755,1.75453,-3.287161
10701.64941,178.360824,27381.54688,27.381547,0.001755,1.75453,-3.287161
10701.64941,178.360824,27294.63867,27.294639,0.001755,1.75453,-3.287161
10701.64941,178.360824,27462.88281,27.462883,0.00147,1.469677,-3.002308
10701.64941,178.360824,27381.54688,27.381547,0.00147,1.469677,-3.002308
10701.64941,178.360824,27294.63867,27.294639,0.00147,1.469677,-3.002308
10701.65039,178.36084,27198.29883,27.198299,0.001054,1.054062,-2.586693
10701.65039,178.36084,27173.52148,27.173521,0.001054,1.054062,-2.586693
10701.65039,178.36084,27148.05859,27.148059,0.001054,1.054062,-2.586693
10701.65039,178.36084,27121.83008,27.12183,0.001054,1.054062,-2.586693
10701.65039,178.36084,27094.74414,27.094744,0.001054,1.054062,-2.586693
10701.65039,178.36084,27066.70117,27.066701,0.001054,1.054062,-2.586693
10701.65039,178.36084,27037.59766,27.037598,0.001054,1.054062,-2.586693
10701.65039,178.36084,27007.33789,27.007338,0.001054,1.054062,-2.586693
10701.65039,178.36084,26975.81445,26.975814,0.001054,1.054062,-2.586693
10701.65039,178.36084,27198.29883,27.198299,0.00094,0.939543,-2.472174
10701.65039,178.36084,27173.52148,27.173521,0.00094,0.939543,-2.472174
10701.65039,178.36084,27148.05859,27.148059,0.00094,0.939543,-2.472174
10701.65039,178.36084,27121.83008,27.12183,0.00094,0.939543,-2.472174
10701.65039,178.36084,27094.74414,27.094744,0.00094,0.939543,-2.472174
10701.65039,178.36084,27066.70117,27.066701,0.00094,0.939543,-2.472174
10701.65039,178.36084,27037.59766,27.037598,0.00094,0.939543,-2.472174
10701.65039,178.36084,27007.33789,27.007338,0.00094,0.939543,-2.472174
10701.65039,178.36084,26975.81445,26.975814,0.00094,0.939543,-2.472174
10701.65039,178.36084,27198.29883,27.198299,0.000814,0.814269,-2.3469
10701.65039,178.36084,27173.52148,27.173521,0.000814,0.814269,-2.3469
10701.65039,178.36084,27148.05859,27.148059,0.000814,0.814269,-2.3469
10701.65039,178.36084,27121.83008,27.12183,0.000814,0.814269,-2.3469
10701.65039,178.36084,27094.74414,27.094744,0.000814,0.814269,-2.3469
10701.65039,178.36084,27066.70117,27.066701,0.000814,0.814269,-2.3469
10701.65039,178.36084,27037.59766,27.037598,0.000814,0.814269,-2.3469
10701.65039,178.36084,27007.33789,27.007338,0.000814,0.814269,-2.3469
10701.65039,178.36084,26975.81445,26.975814,0.000814,0.814269,-2.3469
10701.65039,178.36084,27198.29883,27.198299,0.000677,0.67741,-2.210041
10701.65039,178.36084,27173.52148,27.173521,0.000677,0.67741,-2.210041
10701.65039,178.36084,27148.05859,27.148059,0.000677,0.67741,-2.210041
10701.65039,178.36084,27121.83008,27.12183,0.000677,0.67741,-2.210041
10701.65039,178.36084,27094.74414,27.094744,0.000677,0.67741,-2.210041
10701.65039,178.36084,27066.70117,27.066701,0.000677,0.67741,-2.210041
10701.65039,178.36084,27037.59766,27.037598,0.000677,0.67741,-2.210041
10701.65039,178.36084,27007.33789,27.007338,0.000677,0.67741,-2.210041
10701.65039,178.36084,26975.81445,26.975814,0.000677,0.67741,-2.210041
10701.65039,178.36084,27198.29883,27.198299,0.000528,0.528296,-2.060927
10701.65039,178.36084,27173.52148,27.173521,0.000528,0.528296,-2.060927
10701.65039,178.36084,27148.05859,27.148059,0.000528,0.528296,-2.060927
10701.65039,178.36084,27121.83008,27.12183,0.000528,0.528296,-2.060927
10701.65039,178.36084,27094.74414,27.094744,0.000528,0.528296,-2.060927
10701.65039,178.36084,27066.70117,27.066701,0.000528,0.528296,-2.060927
10701.65039,178.36084,27037.59766,27.037598,0.000528,0.528296,-2.060927
10701.65039,178.36084,27007.33789,27.007338,0.000528,0.528296,-2.060927
10701.65039,178.36084,26975.81445,26.975814,0.000528,0.528296,-2.060927
10701.65039,178.36084,27198.29883,27.198299,0.000366,0.36611,-1.898741
10701.65039,178.36084,27173.52148,27.173521,0.000366,0.36611,-1.898741
10701.65039,178.36084,27148.05859,27.148059,0.000366,0.36611,-1.898741
10701.65039,178.36084,27121.83008,27.12183,0.000366,0.36611,-1.898741
10701.65039,178.36084,27094.74414,27.094744,0.000366,0.36611,-1.898741
10701.65039,178.36084,27066.70117,27.066701,0.000366,0.36611,-1.898741
10701.65039,178.36084,27037.59766,27.037598,0.000366,0.36611,-1.898741
10701.65039,178.36084,27007.33789,27.007338,0.000366,0.36611,-1.898741
10701.65039,178.36084,26975.81445,26.975814,0.000366,0.36611,-1.898741
10701.65039,178.36084,27198.29883,27.198299,0.00019,0.190237,-1.722868
10701.65039,178.36084,27173.52148,27.173521,0.00019,0.190237,-1.722868
10701.65039,178.36084,27148.05859,27.148059,0.00019,0.190237,-1.722868
10701.65039,178.36084,27121.83008,27.12183,0.00019,0.190237,-1.722868
10701.65039,178.36084,27094.74414,27.094744,0.00019,0.190237,-1.722868
10701.65039,178.36084,27066.70117,27.066701,0.00019,0.190237,-1.722868
10701.65039,178.36084,27037.59766,27.037598,0.00019,0.190237,-1.722868
10701.65039,178.36084,27007.33789,27.007338,0.00019,0.190237,-1.722868
10701.65039,178.36084,26975.81445,26.975814,0.00019,0.190237,-1.722868
10701.65039,178.36084,27198.29883,27.198299,0,-0.000169,-1.532462
10701.65039,178.36084,27173.52148,27.173521,0,-0.000169,-1.532462
10701.65039,178.36084,27148.05859,27.148059,0,-0.000169,-1.532462
10701.65039,178.36084,27121.83008,27.12183,0,-0.000169,-1.532462
10701.65039,178.36084,27094.74414,27.094744,0,-0.000169,-1.532462
10701.65039,178.36084,27066.70117,27.066701,0,-0.000169,-1.532462
10701.65039,178.36084,27037.59766,27.037598,0,-0.000169,-1.532462
10701.65039,178.36084,27007.33789,27.007338,0,-0.000169,-1.532462
10701.65039,178.36084,26975.81445,26.975814,0,-0.000169,-1.532462
10701.65039,178.36084,27198.29883,27.198299,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27173.52148,27.173521,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27148.05859,27.148059,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27121.83008,27.12183,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27094.74414,27.094744,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27066.70117,27.066701,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27037.59766,27.037598,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,27007.33789,27.007338,-0.000206,-0.205875,-1.326756
10701.65039,178.36084,26975.81445,26.975814,-0.000206,-0.205875,-1.326756
10701.65137,178.360856,26942.91602,26.942916,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26908.56055,26.908561,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26872.60938,26.872609,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26834.96484,26.834965,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26795.52344,26.795523,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26754.17578,26.754176,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26710.79492,26.710795,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26665.25391,26.665254,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26617.41992,26.61742,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26567.14844,26.567148,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26514.28906,26.514289,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26458.70898,26.458709,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26444.69531,26.444695,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26430.5332,26.430533,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26416.23438,26.416234,-0.000428,-0.427754,-1.104877
10701.65137,178.360856,26942.91602,26.942916,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26908.56055,26.908561,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26872.60938,26.872609,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26834.96484,26.834965,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26795.52344,26.795523,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26754.17578,26.754176,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26710.79492,26.710795,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26665.25391,26.665254,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26617.41992,26.61742,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26567.14844,26.567148,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26514.28906,26.514289,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26458.70898,26.458709,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26444.69531,26.444695,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26430.5332,26.430533,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26416.23438,26.416234,-0.000667,-0.666645,-0.865986
10701.65137,178.360856,26942.91602,26.942916,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26908.56055,26.908561,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26872.60938,26.872609,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26834.96484,26.834965,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26795.52344,26.795523,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26754.17578,26.754176,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26710.79492,26.710795,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26665.25391,26.665254,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26617.41992,26.61742,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26567.14844,26.567148,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26514.28906,26.514289,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26458.70898,26.458709,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26444.69531,26.444695,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26430.5332,26.430533,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26416.23438,26.416234,-0.000923,-0.923158,-0.609473
10701.65137,178.360856,26942.91602,26.942916,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26908.56055,26.908561,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26872.60938,26.872609,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26834.96484,26.834965,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26795.52344,26.795523,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26754.17578,26.754176,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26710.79492,26.710795,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26665.25391,26.665254,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26617.41992,26.61742,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26567.14844,26.567148,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26514.28906,26.514289,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26458.70898,26.458709,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26444.69531,26.444695,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26430.5332,26.430533,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26416.23438,26.416234,-0.001198,-1.198118,-0.334513
10701.65137,178.360856,26942.91602,26.942916,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26908.56055,26.908561,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26872.60938,26.872609,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26834.96484,26.834965,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26795.52344,26.795523,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26754.17578,26.754176,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26710.79492,26.710795,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26665.25391,26.665254,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26617.41992,26.61742,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26567.14844,26.567148,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26514.28906,26.514289,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26458.70898,26.458709,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26444.69531,26.444695,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26430.5332,26.430533,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26416.23438,26.416234,-0.001493,-1.492653,-0.039978
10701.65137,178.360856,26942.91602,26.942916,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26908.56055,26.908561,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26872.60938,26.872609,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26834.96484,26.834965,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26795.52344,26.795523,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26754.17578,26.754176,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26710.79492,26.710795,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26665.25391,26.665254,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26617.41992,26.61742,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26567.14844,26.567148,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26514.28906,26.514289,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26458.70898,26.458709,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26444.69531,26.444695,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26430.5332,26.430533,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26416.23438,26.416234,-0.001808,-1.807893,0.275262
10701.65137,178.360856,26942.91602,26.942916,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26908.56055,26.908561,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26872.60938,26.872609,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26834.96484,26.834965,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26795.52344,26.795523,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26754.17578,26.754176,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26710.79492,26.710795,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26665.25391,26.665254,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26617.41992,26.61742,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26567.14844,26.567148,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26514.28906,26.514289,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26458.70898,26.458709,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26444.69531,26.444695,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26430.5332,26.430533,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26416.23438,26.416234,-0.002145,-2.144651,0.61202
10701.65137,178.360856,26942.91602,26.942916,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26908.56055,26.908561,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26872.60938,26.872609,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26834.96484,26.834965,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26795.52344,26.795523,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26754.17578,26.754176,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26710.79492,26.710795,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26665.25391,26.665254,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26617.41992,26.61742,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26567.14844,26.567148,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26514.28906,26.514289,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26458.70898,26.458709,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26444.69531,26.444695,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26430.5332,26.430533,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26416.23438,26.416234,-0.002503,-2.503356,0.970725
10701.65137,178.360856,26942.91602,26.942916,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26908.56055,26.908561,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26872.60938,26.872609,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26834.96484,26.834965,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26795.52344,26.795523,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26754.17578,26.754176,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26710.79492,26.710795,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26665.25391,26.665254,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26617.41992,26.61742,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26567.14844,26.567148,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26514.28906,26.514289,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26458.70898,26.458709,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26444.69531,26.444695,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26430.5332,26.430533,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26416.23438,26.416234,-0.002884,-2.884374,1.351743
10701.65137,178.360856,26942.91602,26.942916,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26908.56055,26.908561,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26872.60938,26.872609,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26834.96484,26.834965,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26795.52344,26.795523,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26754.17578,26.754176,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26710.79492,26.710795,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26665.25391,26.665254,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26617.41992,26.61742,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26567.14844,26.567148,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26514.28906,26.514289,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26458.70898,26.458709,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26444.69531,26.444695,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26430.5332,26.430533,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26416.23438,26.416234,-0.003288,-3.288242,1.755611
10701.65137,178.360856,26942.91602,26.942916,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26908.56055,26.908561,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26872.60938,26.872609,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26834.96484,26.834965,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26795.52344,26.795523,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26754.17578,26.754176,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26710.79492,26.710795,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26665.25391,26.665254,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26617.41992,26.61742,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26567.14844,26.567148,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26514.28906,26.514289,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26458.70898,26.458709,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26444.69531,26.444695,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26430.5332,26.430533,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26416.23438,26.416234,-0.003716,-3.715649,2.183018
10701.65137,178.360856,26942.91602,26.942916,-0.004167,-4.166938,2.634307
