Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
1386.314819,23.105247,28790.01758,28.790018,-0.000765,-0.765212,-0.574563
1446.314819,24.105247,28790.01953,28.79002,-0.000701,-0.700549,-0.639226
1506.314819,25.105247,28790.02148,28.790021,-0.000628,-0.628013,-0.711762
1566.314819,26.105247,28790.01563,28.790016,-0.000576,-0.576201,-0.763574
1626.314819,27.105247,28790.01758,28.790018,-0.000515,-0.51513,-0.824645
1686.314819,28.105247,28790.01563,28.790016,-0.000459,-0.45908,-0.880695
1746.314819,29.105247,28790.01563,28.790016,-0.000408,-0.407573,-0.932202
1806.314819,30.105247,28790.01758,28.790018,-0.000348,-0.348419,-0.991356
1866.314819,31.105247,28790.01953,28.79002,-0.000283,-0.282613,-1.057162
1926.314819,32.105247,28790.01367,28.790014,-0.000235,-0.234742,-1.105033
1986.314819,33.105247,28790.01367,28.790014,-0.000184,-0.18388,-1.155895
2046.314819,34.105247,28790.01367,28.790014,-0.000136,-0.135726,-1.204049
2106.314697,35.105245,28790.01367,28.790014,-0.00009,-0.090115,-1.24966
2166.314697,36.105245,28790.01367,28.790014,-0.000043,-0.04264,-1.297135
2226.314697,37.105245,28790.01563,28.790016,0.000015,0.015082,-1.354857
2286.314697,38.105245,28790.01172,28.790012,0.000058,0.058355,-1.39813
2346.314697,39.105245,28790.00977,28.79001,0.000095,0.095228,-1.435003
2406.314697,40.105245,28790.00977,28.79001,0.000133,0.132874,-1.472649
2466.314697,41.105245,28790.00977,28.79001,0.000171,0.170517,-1.510292
2526.314697,42.105245,28790.00977,28.79001,0.000209,0.208767,-1.548542
2586.314697,43.105245,28790.01172,28.790012,0.000254,0.253587,-1.593362
2646.314697,44.105245,28790.01172,28.790012,0.000295,0.294675,-1.63445
2706.314697,45.105245,28790.00977,28.79001,0.000334,0.334352,-1.674127
2766.314697,46.105245,28790.00977,28.79001,0.00037,0.370086,-1.709861
2826.314697,47.105245,28790.00977,28.79001,0.000405,0.404715,-1.74449
2886.314697,48.105245,28790.00781,28.790008,0.000432,0.432333,-1.772108
2946.314697,49.105245,28790.01172,28.790012,0.000477,0.477022,-1.816797
3006.314697,50.105245,28790.00977,28.79001,0.000512,0.512244,-1.852019
3066.314697,51.105245,28790.00781,28.790008,0.000543,0.542869,-1.882644
3126.314697,52.105245,28790.00977,28.79001,0.000577,0.576858,-1.916633
3186.314697,53.105245,28790.00781,28.790008,0.000607,0.606561,-1.946336
3246.314697,54.105245,28790.00977,28.79001,0.000641,0.640832,-1.980607
3306.314697,55.105245,28790.00977,28.79001,0.000679,0.679289,-2.019064
3366.314697,56.105245,28790.00781,28.790008,0.000713,0.713002,-2.052777
3426.314697,57.105245,28790.00781,28.790008,0.000744,0.744112,-2.083887
3486.314697,58.105245,28790.00977,28.79001,0.000782,0.781508,-2.121283
3546.314697,59.105245,28790.00781,28.790008,0.000816,0.816059,-2.155834
3606.314697,60.105245,28790.00977,28.79001,0.000855,0.854875,-2.19465
3666.314697,61.105245,28790.01172,28.790012,0.000903,0.902756,-2.242531
3726.314697,62.105245,28790.01172,28.790012,0.000948,0.948231,-2.288006
3786.314697,63.105245,28790.01172,28.790012,0.000998,0.997525,-2.3373
3846.314697,64.105245,28790.01172,28.790012,0.001044,1.044315,-2.38409
3906.314697,65.105245,28790.01367,28.790014,0.001098,1.097628,-2.437403
3966.314697,66.105245,28790.01563,28.790016,0.001159,1.158869,-2.498644
4026.314697,67.105245,28790.02148,28.790021,0.001245,1.244834,-2.584609
4086.314697,68.105245,28790.02344,28.790023,0.001339,1.338603,-2.678378
4146.314941,69.105249,28790.02539,28.790025,0.00144,1.439763,-2.779538
4206.314941,70.105249,28790.0332,28.790033,0.001578,1.577775,-2.91755
4266.314941,71.105249,28790.04102,28.790041,0.001751,1.751469,-3.091244
4326.314941,72.105249,28790.05273,28.790053,0.001977,1.976693,-3.316468
4386.314941,73.105249,28790.07227,28.790072,0.00228,2.280015,-3.61979
4446.314941,74.105249,28790.06445,28.790064,0.002549,2.549295,-3.88907
4506.314941,75.105249,28790.06055,28.790061,0.002808,2.807733,-4.147508
4566.314941,76.105249,28790.0625,28.790063,0.003075,3.074675,-4.41445
4626.314941,77.105249,28790.0625,28.790063,0.003343,3.343335,-4.68311
4686.314941,78.105249,28790.05859,28.790059,0.003598,3.597807,-4.937582
4746.314941,79.105249,28790.07031,28.79007,0.003906,3.906416,-5.246191
4806.314941,80.105249,28790.05664,28.790057,0.004149,4.14853,-5.488305
4866.314941,81.105249,28790.05078,28.790051,0.00437,4.369927,-5.709702
4926.314941,82.105249,28790.05078,28.790051,0.004596,4.596259,-5.936034
4986.314941,83.105249,28790.04688,28.790047,0.004806,4.805624,-6.145399
5046.314941,84.105249,28790.04688,28.790047,0.005013,5.012772,-6.352547
5106.314941,85.105249,28790.05273,28.790053,0.005245,5.24488,-6.584655
5166.314941,86.105249,28790.04102,28.790041,0.005428,5.428269,-6.768044
5226.314941,87.105249,28790.03906,28.790039,0.0056,5.599508,-6.939283
5286.314941,88.105249,28790.03906,28.790039,0.005771,5.770933,-7.110708
5346.314941,89.105249,28790.03516,28.790035,0.005927,5.926845,-7.26662
5406.314941,90.105249,28790.0332,28.790033,0.006078,6.077599,-7.417374
5466.314941,91.105249,28790.03906,28.790039,0.006253,6.252512,-7.592287
5526.314941,92.105249,28790.0293,28.790029,0.006388,6.388223,-7.727998
5586.314941,93.105249,28790.02734,28.790027,0.006513,6.513162,-7.852937
5646.314941,94.105249,28790.02734,28.790027,0.006644,6.643662,-7.983437
5706.314941,95.105249,28790.02539,28.790025,0.006762,6.762029,-8.101804
5766.314941,96.105249,28790.02539,28.790025,0.006882,6.881777,-8.221552
5826.314941,97.105249,28790.0293,28.790029,0.007022,7.022154,-8.361929
5886.314941,98.105249,28790.02344,28.790023,0.007132,7.132373,-8.472148
5946.314941,99.105249,28790.02148,28.790021,0.007235,7.234621,-8.574396
6006.314941,100.105249,28790.02344,28.790023,0.007349,7.349145,-8.68892
6066.314941,101.105249,28790.02148,28.790021,0.007453,7.452893,-8.792668
6126.314941,102.105249,28790.02148,28.790021,0.007554,7.553692,-8.893467
6186.314941,103.105249,28790.02344,28.790023,0.007666,7.665758,-9.005533
6246.314941,104.105249,28790.01953,28.79002,0.007761,7.760524,-9.100299
6306.314941,105.105249,28790.01953,28.79002,0.007859,7.858756,-9.198531
6366.314941,106.105249,28790.01953,28.79002,0.007952,7.951762,-9.291537
6426.314941,107.105249,28790.01953,28.79002,0.008043,8.042528,-9.382303
6486.314941,108.105249,28790.01953,28.79002,0.008134,8.134238,-9.474013
6546.314941,109.105249,28790.02344,28.790023,0.008248,8.247836,-9.587611
6606.314941,110.105249,28790.01758,28.790018,0.008335,8.334612,-9.674387
6666.314941,111.105249,28790.01758,28.790018,0.008424,8.423825,-9.7636
6726.314941,112.105249,28790.01758,28.790018,0.00851,8.510417,-9.850192
6786.314941,113.105249,28790.01563,28.790016,0.008591,8.590605,-9.93038
6846.314941,114.105249,28790.01758,28.790018,0.008677,8.677108,-10.016883
6906.314941,115.105249,28790.01953,28.79002,0.008778,8.778242,-10.118017
6966.314941,116.105249,28790.01563,28.790016,0.008856,8.856344,-10.196119
7026.314941,117.105249,28790.01563,28.790016,0.008935,8.935009,-10.274784
7086.314941,118.105249,28790.01563,28.790016,0.009015,9.01506,-10.354835
7146.314941,119.105249,28790.01563,28.790016,0.009095,9.095021,-10.434796
7206.314941,120.105249,28790.01563,28.790016,0.009175,9.174595,-10.51437
7266.314941,121.105249,28790.01758,28.790018,0.009263,9.262969,-10.602744
7326.314941,122.105249,28790.01367,28.790014,0.009334,9.33373,-10.673505
7386.314941,123.105249,28790.01367,28.790014,0.009402,9.401699,-10.741474
7446.314941,124.105249,28790.01367,28.790014,0.009469,9.468579,-10.808354
7506.314941,125.105249,28790.01367,28.790014,0.009539,9.538551,-10.878326
7566.314941,126.105249,28790.01172,28.790012,0.009602,9.602396,-10.942171
7626.314941,127.105249,28790.01367,28.790014,0.009679,9.678835,-11.01861
7686.314941,128.105249,28790.01172,28.790012,0.00974,9.739874,-11.079649
7746.314941,129.105249,28790.01367,28.790014,0.00981,9.810172,-11.149947
7806.314941,130.105249,28790.01172,28.790012,0.009874,9.873864,-11.213639
7866.314941,131.105249,28790.01367,28.790014,0.009943,9.943188,-11.282963
7926.314941,132.105249,28790.01172,28.790012,0.010004,10.003586,-11.343361
7986.314941,133.105249,28790.01563,28.790016,0.010084,10.08358,-11.423355
8046.314941,134.105249,28790.01172,28.790012,0.01015,10.150395,-11.49017
8106.314941,135.105249,28790.01172,28.790012,0.01021,10.210396,-11.550171
8166.314941,136.105249,28790.00977,28.79001,0.010267,10.266795,-11.60657
8226.314453,137.105241,28790.00977,28.79001,0.010321,10.321341,-11.661116
8286.314453,138.105241,28790.00977,28.79001,0.010379,10.378793,-11.718568
8346.314453,139.105241,28790.01172,28.790012,0.010441,10.441467,-11.781242
8406.314453,140.105241,28790.00977,28.79001,0.010496,10.496321,-11.836096
8466.314453,141.105241,28790.00977,28.79001,0.010546,10.546132,-11.885907
8526.314453,142.105241,28790.00781,28.790008,0.01059,10.589552,-11.929327
8586.314453,143.105241,28790.00781,28.790008,0.010639,10.638883,-11.978658
8646.314453,144.105241,28790.00977,28.79001,0.010699,10.698637,-12.038412
8706.314453,145.105241,28790.00781,28.790008,0.010747,10.746587,-12.086362
8766.314453,146.105241,28790.00781,28.790008,0.010796,10.795805,-12.13558
8826.314453,147.105241,28790.00781,28.790008,0.010839,10.838609,-12.178384
8886.314453,148.105241,28790.00781,28.790008,0.01088,10.879964,-12.219739
8946.314453,149.105241,28790.00781,28.790008,0.010921,10.921247,-12.261022
9006.314453,150.105241,28790.00781,28.790008,0.010969,10.969311,-12.309086
9066.314453,151.105241,28790.00977,28.79001,0.011026,11.026019,-12.365794
9126.314453,152.105241,28790.00586,28.790006,0.011062,11.06193,-12.401705
9186.314453,153.105241,28790.00781,28.790008,0.011103,11.102539,-12.442314
9246.314453,154.105241,28790.00586,28.790006,0.011138,11.138477,-12.478252
9306.314453,155.105241,28790.00586,28.790006,0.011173,11.173008,-12.512783
9366.314453,156.105241,28790.00586,28.790006,0.011214,11.213851,-12.553626
9426.314453,157.105241,28790.00781,28.790008,0.011261,11.260508,-12.600283
9486.314453,158.105241,28790.00586,28.790006,0.011298,11.298386,-12.638161
9546.314453,159.105241,28790.00586,28.790006,0.011337,11.336531,-12.676306
9606.314453,160.105241,28790.00586,28.790006,0.011374,11.374111,-12.713886
9666.314453,161.105241,28790.00586,28.790006,0.011407,11.40699,-12.746765
9726.314453,162.105241,28790.00586,28.790006,0.011445,11.444983,-12.784758
9786.314453,163.105241,28790.00781,28.790008,0.011492,11.492113,-12.831888
9846.314453,164.105241,28790.00586,28.790006,0.011529,11.529455,-12.86923
9906.314453,165.105241,28790.00586,28.790006,0.011568,11.567607,-12.907382
9966.314453,166.105241,28790.00586,28.790006,0.011608,11.608464,-12.948239
10026.31445,167.105241,28790.00586,28.790006,0.011651,11.650601,-12.990376
10086.31445,168.105241,28790.00781,28.790008,0.011703,11.703308,-13.043083
10146.31445,169.105241,28790.00977,28.79001,0.011763,11.763461,-13.103236
10206.31445,170.105241,28790.00781,28.790008,0.011816,11.81647,-13.156245
10266.31445,171.105241,28790.00977,28.79001,0.011883,11.882987,-13.222762
10326.31445,172.105241,28790.00781,28.790008,0.011939,11.938524,-13.278299
10386.31445,173.105241,28790.00977,28.79001,0.012007,12.00729,-13.347065
10446.31445,174.105241,28790.04102,28.790041,0.012276,12.275637,-13.615412
10450.06445,174.167741,28790.2832,28.790283,0.012391,12.390688,-13.730463
10453.81445,174.230241,28790.28516,28.790285,0.012507,12.507484,-13.847259
10457.56445,174.292741,28790.2832,28.790283,0.012624,12.623837,-13.963612
10461.31445,174.355241,28790.24609,28.790246,0.012726,12.725527,-14.065302
10461.54883,174.359147,28790.27539,28.790275,0.012733,12.73263,-14.072405
10461.7832,174.363053,28790.27148,28.790271,0.01274,12.739706,-14.079481
10462.01758,174.36696,28790.27148,28.790271,0.012747,12.746777,-14.086552
10462.10547,174.368424,28790.26563,28.790266,0.012749,12.749397,-14.089172
10462.23731,174.370622,28790.26367,28.790264,0.012753,12.753306,-14.093081
10462.27051,174.371175,28790.26367,28.790264,0.012754,12.754277,-14.094052
10462.30371,174.371729,28790.26172,28.790262,0.012755,12.755244,-14.095019
10462.31641,174.37194,28790.26172,28.790262,0.012756,12.755605,-14.09538
10462.32031,174.372005,28790.26172,28.790262,0.012756,12.75574,-14.095515
10462.3252,174.372087,28790.26172,28.790262,0.012756,12.755876,-14.095651
10462.32617,174.372103,28790.26367,28.790264,0.012756,12.75591,-14.095685
10462.32715,174.372119,28790.26367,28.790264,0.012756,12.755944,-14.095719
10462.32813,174.372135,28790.26563,28.790266,0.012756,12.755953,-14.095728
10462.32813,174.372135,28790.26563,28.790266,0.012756,12.755953,-14.095728
10462.32813,174.372135,28790.26758,28.790268,0.012756,12.755953,-14.095728
10462.32813,174.372135,28790.26563,28.790266,0.012756,12.755961,-14.095736
10462.32813,174.372135,28790.26563,28.790266,0.012756,12.755961,-14.095736
10462.32813,174.372135,28790.26758,28.790268,0.012756,12.755961,-14.095736
10462.32813,174.372135,28790.26563,28.790266,0.012756,12.755973,-14.095748
10462.32813,174.372135,28790.26563,28.790266,0.012756,12.755973,-14.095748
10462.32813,174.372135,28790.26758,28.790268,0.012756,12.755973,-14.095748
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755977,-14.095752
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.75598,-14.095755
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755984,-14.095759
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755989,-14.095764
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755991,-14.095766
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755993,-14.095768
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755995,-14.09577
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26367,28.790264,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26563,28.790266,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26758,28.790268,0.012756,12.755999,-14.095774
10462.3291,174.372152,28790.26953,28.79027,0.012756,12.755999,-14.095774
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756005,-14.09578
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756007,-14.095782
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756008,-14.095783
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756011,-14.095786
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27344,28.790273,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27539,28.790275,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27734,28.790277,0.012756,12.756013,-14.095788
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756019,-14.095794
10462.33008,174.372168,28790.27148,28.790271,0.012756,12.756019,-14.095794
