Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
5570.193359,92.836556,24392.87891,24.392879,0.006362,6.361701,-7.426607
5570.700684,92.845011,24392.87109,24.392871,0.006361,6.361234,-7.42614
5571.461426,92.85769,24392.85938,24.392859,0.00636,6.360429,-7.425335
5572.603027,92.876717,24392.83398,24.392834,0.006359,6.358919,-7.423825
5573.03125,92.883854,24392.82227,24.392822,0.006358,6.358293,-7.423199
5573.67334,92.894556,24392.79883,24.392799,0.006357,6.357204,-7.42211
5573.914551,92.898576,24392.78906,24.392789,0.006357,6.356769,-7.421675
5574.275391,92.90459,24392.76758,24.392768,0.006356,6.356047,-7.420953
5574.817383,92.913623,24392.70313,24.392703,0.006355,6.354732,-7.419638
5574.952637,92.915877,24392.67969,24.39268,0.006354,6.354382,-7.419288
5575.088379,92.91814,24392.64258,24.392643,0.006354,6.354007,-7.418913
5575.223633,92.920394,24392.58594,24.392586,0.006354,6.353599,-7.418505
5575.359375,92.922656,24392.4668,24.392467,0.006353,6.353131,-7.418037
5575.393066,92.923218,24392.41406,24.392414,0.006353,6.353004,-7.41791
5575.426758,92.923779,24392.36914,24.392369,0.006353,6.352872,-7.417778
5575.460938,92.924349,24392.30273,24.392303,0.006353,6.352731,-7.417637
5575.494629,92.92491,24392.22656,24.392227,0.006353,6.352576,-7.417482
5575.528809,92.92548,24392.12109,24.392121,0.006352,6.352403,-7.417309
5575.5625,92.926042,24391.98828,24.391988,0.006352,6.352205,-7.417111
5575.570801,92.92618,24391.9043,24.391904,0.006352,6.352152,-7.417058
5575.57959,92.926326,24391.88086,24.391881,0.006352,6.352097,-7.417003
5575.587891,92.926465,24391.85156,24.391852,0.006352,6.35204,-7.416946
5575.596191,92.926603,24391.8125,24.391813,0.006352,6.351982,-7.416888
5575.60498,92.92675,24391.76367,24.391764,0.006352,6.351921,-7.416827
5575.613281,92.926888,24391.69531,24.391695,0.006352,6.351858,-7.416764
5575.625977,92.9271,24391.63867,24.391639,0.006352,6.351757,-7.416663
5575.64502,92.927417,24391.53711,24.391537,0.006352,6.351593,-7.416499
5575.67334,92.927889,24391.36719,24.391367,0.006351,6.35131,-7.416216
5575.702148,92.928369,24391.17188,24.391172,0.006351,6.350983,-7.415889
5575.730469,92.928841,24390.99219,24.390992,0.006351,6.350615,-7.415521
5575.759277,92.929321,24390.83984,24.39084,0.00635,6.350211,-7.415117
5575.788086,92.929801,24390.74805,24.390748,0.00635,6.349783,-7.414689
5575.830566,92.930509,24390.73828,24.390738,0.006349,6.349123,-7.414029
5575.89502,92.931584,24390.85156,24.390852,0.006348,6.348155,-7.413061
5575.991211,92.933187,24391.12305,24.391123,0.006347,6.346861,-7.411767
5576.087891,92.934798,24391.375,24.391375,0.006346,6.345742,-7.410648
5576.184082,92.936401,24391.59766,24.391598,0.006345,6.344788,-7.409694
5576.208496,92.936808,24391.625,24.391625,0.006345,6.344556,-7.409462
5576.232422,92.937207,24391.69727,24.391697,0.006344,6.344338,-7.409244
5576.256836,92.937614,24391.74805,24.391748,0.006344,6.34413,-7.409036
5576.280762,92.938013,24391.79688,24.391797,0.006344,6.343932,-7.408838
5576.286621,92.93811,24391.81445,24.391814,0.006344,6.343883,-7.408789
5576.288086,92.938135,24391.81836,24.391818,0.006344,6.343871,-7.408777
5576.290527,92.938175,24391.82422,24.391824,0.006344,6.343853,-7.408759
5576.293945,92.938232,24391.83594,24.391836,0.006344,6.343826,-7.408732
5576.297363,92.938289,24391.8457,24.391846,0.006344,6.3438,-7.408706
5576.300781,92.938346,24391.85156,24.391852,0.006344,6.343774,-7.40868
5576.305664,92.938428,24391.85938,24.391859,0.006344,6.343734,-7.40864
5576.307617,92.93846,24391.85742,24.391857,0.006344,6.34372,-7.408626
5576.310547,92.938509,24391.86523,24.391865,0.006344,6.343698,-7.408604
5576.314941,92.938582,24391.86914,24.391869,0.006344,6.343666,-7.408572
5576.321289,92.938688,24391.83398,24.391834,0.006344,6.343617,-7.408523
5576.327637,92.938794,24391.88086,24.391881,0.006344,6.34357,-7.408476
5576.333984,92.9389,24391.89844,24.391898,0.006344,6.343523,-7.408429
5576.34375,92.939063,24391.91406,24.391914,0.006343,6.343455,-7.408361
5576.358398,92.939307,24391.91211,24.391912,0.006343,6.343354,-7.40826
5576.372559,92.939543,24391.94336,24.391943,0.006343,6.343256,-7.408162
5576.387207,92.939787,24391.9668,24.391967,0.006343,6.343161,-7.408067
5576.401855,92.940031,24391.98438,24.391984,0.006343,6.343068,-7.407974
5576.42334,92.940389,24392.00781,24.392008,0.006343,6.342934,-7.40784
5576.431641,92.940527,24392.03711,24.392037,0.006343,6.342884,-7.40779
5576.443848,92.940731,24392.05859,24.392059,0.006343,6.342812,-7.407718
5576.461914,92.941032,24392.05469,24.392055,0.006343,6.342705,-7.407611
5576.480469,92.941341,24392.07813,24.392078,0.006343,6.342601,-7.407507
5576.499023,92.94165,24392.10547,24.392105,0.006343,6.342501,-7.407407
5576.51709,92.941951,24392.12695,24.392127,0.006342,6.342404,-7.40731
5576.535645,92.942261,24392.14648,24.392146,0.006342,6.34231,-7.407216
5576.553711,92.942562,24392.16602,24.392166,0.006342,6.342217,-7.407123
5576.572266,92.942871,24392.17969,24.39218,0.006342,6.342127,-7.407033
5576.590332,92.943172,24392.20117,24.392201,0.006342,6.34204,-7.406946
5576.608887,92.943481,24392.2168,24.392217,0.006342,6.341955,-7.406861
5576.626953,92.943783,24392.23633,24.392236,0.006342,6.341872,-7.406778
5576.654785,92.944246,24392.25195,24.392252,0.006342,6.34175,-7.406656
5576.695801,92.94493,24392.2832,24.392283,0.006342,6.341575,-7.406481
5576.757812,92.945964,24392.32617,24.392326,0.006341,6.341327,-7.406233
5576.850586,92.94751,24392.37695,24.392377,0.006341,6.340981,-7.405887
5576.943359,92.949056,24392.41992,24.39242,0.006341,6.340656,-7.405562
5577.036133,92.950602,24392.45703,24.392457,0.00634,6.340347,-7.405253
5577.128906,92.952148,24392.48828,24.392488,0.00634,6.340051,-7.404957
5577.22168,92.953695,24392.51758,24.392518,0.00634,6.339766,-7.404672
5577.314453,92.955241,24392.54102,24.392541,0.006339,6.339489,-7.404395
5577.407227,92.956787,24392.56055,24.392561,0.006339,6.339219,-7.404125
5577.5,92.958333,24392.57813,24.392578,0.006339,6.338953,-7.403859
5577.592773,92.95988,24392.5918,24.392592,0.006339,6.33869,-7.403596
5577.685547,92.961426,24392.60547,24.392605,0.006338,6.338431,-7.403337
5577.77832,92.962972,24392.61719,24.392617,0.006338,6.338173,-7.403079
5577.871094,92.964518,24392.625,24.392625,0.006338,6.337916,-7.402822
5577.963867,92.966064,24392.63281,24.392633,0.006338,6.33766,-7.402566
5577.987305,92.966455,24392.64258,24.392643,0.006338,6.337597,-7.402503
5577.992676,92.966545,24392.66016,24.39266,0.006338,6.337582,-7.402488
5577.998535,92.966642,24392.66602,24.392666,0.006338,6.337567,-7.402473
5578.007324,92.966789,24392.66797,24.392668,0.006338,6.337544,-7.40245
5578.020508,92.967008,24392.66602,24.392666,0.006338,6.337509,-7.402415
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337508,-7.402414
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66406,24.392664,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.66016,24.39266,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64063,24.392641,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63086,24.392631,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63477,24.392635,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.63867,24.392639,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64258,24.392643,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64648,24.392646,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.64844,24.392648,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.65039,24.39265,0.006338,6.337507,-7.402413
5578.021484,92.967025,24392.6543,24.392654,0.006338,6.337507,-7.402413
5578.021973,92.967033,24392.65625,24.392656,0.006338,6.337506,-7.402412
5578.021973,92.967033,24392.66016,24.39266,0.006338,6.337506,-7.402412
5578.021973,92.967033,24392.65625,24.392656,0.006338,6.337506,-7.402412
5578.021973,92.967033,24392.66016,24.39266,0.006338,6.337506,-7.402412
5578.022461,92.967041,24392.66211,24.392662,0.006338,6.337505,-7.402411
5578.022949,92.967049,24392.66602,24.392666,0.006338,6.337503,-7.402409
5578.023438,92.967057,24392.66602,24.392666,0.006338,6.337502,-7.402408
5578.023926,92.967065,24392.6582,24.392658,0.006338,6.337502,-7.402408
