Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm-O,Displacement in mm
10462.33496,174.372249,0.018596,18.596116,-18.596116
10462.33496,174.372249,0.018596,18.59618,-18.59618
10462.33496,174.372249,0.018596,18.59618,-18.59618
10462.33496,174.372249,0.018596,18.596243,-18.596243
10462.33496,174.372249,0.018596,18.596243,-18.596243
10462.33496,174.372249,0.018596,18.59626,-18.59626
10462.33496,174.372249,0.018596,18.59626,-18.59626
10462.33496,174.372249,0.018596,18.596265,-18.596265
10462.33496,174.372249,0.018596,18.596265,-18.596265
10462.33594,174.372266,0.018596,18.596277,-18.596277
10462.33594,174.372266,0.018596,18.596277,-18.596277
10462.33594,174.372266,0.018596,18.596299,-18.596299
10462.33594,174.372266,0.018596,18.596299,-18.596299
10462.33594,174.372266,0.018596,18.596347,-18.596347
10462.33594,174.372266,0.018596,18.596347,-18.596347
10462.33594,174.372266,0.018596,18.596416,-18.596416
10462.33594,174.372266,0.018596,18.596416,-18.596416
10462.33594,174.372266,0.018596,18.596487,-18.596487
10462.33594,174.372266,0.018596,18.596487,-18.596487
10462.33594,174.372266,0.018597,18.596504,-18.596504
10462.33594,174.372266,0.018597,18.596504,-18.596504
10462.33594,174.372266,0.018597,18.59653,-18.59653
10462.33594,174.372266,0.018597,18.59653,-18.59653
10462.33594,174.372266,0.018597,18.596569,-18.596569
10462.33594,174.372266,0.018597,18.596569,-18.596569
10462.33691,174.372282,0.018597,18.596629,-18.596629
10462.33691,174.372282,0.018597,18.596629,-18.596629
10462.33691,174.372282,0.018597,18.596686,-18.596686
10462.33691,174.372282,0.018597,18.596686,-18.596686
10462.33691,174.372282,0.018597,18.596744,-18.596744
10462.33691,174.372282,0.018597,18.596744,-18.596744
10462.33691,174.372282,0.018597,18.596804,-18.596804
10462.33691,174.372282,0.018597,18.596804,-18.596804
10462.33691,174.372282,0.018597,18.596889,-18.596889
10462.33691,174.372282,0.018597,18.596889,-18.596889
10462.33789,174.372298,0.018597,18.596912,-18.596912
10462.33789,174.372298,0.018597,18.596912,-18.596912
10462.33789,174.372298,0.018597,18.596917,-18.596917
10462.33789,174.372298,0.018597,18.596917,-18.596917
10462.33789,174.372298,0.018597,18.596929,-18.596929
10462.33789,174.372298,0.018597,18.596929,-18.596929
10462.33789,174.372298,0.018597,18.596932,-18.596932
10462.33789,174.372298,0.018597,18.596932,-18.596932
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596934,-18.596934
10462.33789,174.372298,0.018597,18.596936,-18.596936
10462.33789,174.372298,0.018597,18.596936,-18.596936
10462.33789,174.372298,0.018597,18.596936,-18.596936
10462.33789,174.372298,0.018597,18.596936,-18.596936
10462.33789,174.372298,0.018597,18.596938,-18.596938
10462.33789,174.372298,0.018597,18.596938,-18.596938
10462.33789,174.372298,0.018597,18.596942,-18.596942
10462.33789,174.372298,0.018597,18.596942,-18.596942
10462.33789,174.372298,0.018597,18.596949,-18.596949
10462.33789,174.372298,0.018597,18.596949,-18.596949
10462.33789,174.372298,0.018597,18.59696,-18.59696
10462.33789,174.372298,0.018597,18.59696,-18.59696
10462.33789,174.372298,0.018597,18.596977,-18.596977
10462.33789,174.372298,0.018597,18.596977,-18.596977
10462.33789,174.372298,0.018597,18.597003,-18.597003
10462.33789,174.372298,0.018597,18.597003,-18.597003
10462.33789,174.372298,0.018597,18.59704,-18.59704
10462.33789,174.372298,0.018597,18.59704,-18.59704
10462.33789,174.372298,0.018597,18.597078,-18.597078
10462.33789,174.372298,0.018597,18.597078,-18.597078
10462.33789,174.372298,0.018597,18.597087,-18.597087
10462.33789,174.372298,0.018597,18.597087,-18.597087
10462.33789,174.372298,0.018597,18.597106,-18.597106
10462.33789,174.372298,0.018597,18.597106,-18.597106
10462.33789,174.372298,0.018597,18.597133,-18.597133
10462.33789,174.372298,0.018597,18.597133,-18.597133
10462.33789,174.372298,0.018597,18.597161,-18.597161
10462.33789,174.372298,0.018597,18.597161,-18.597161
10462.33789,174.372298,0.018597,18.597189,-18.597189
10462.33789,174.372298,0.018597,18.597189,-18.597189
10462.33887,174.372314,0.018597,18.597217,-18.597217
10462.33887,174.372314,0.018597,18.597217,-18.597217
10462.33887,174.372314,0.018597,18.597245,-18.597245
10462.33887,174.372314,0.018597,18.597245,-18.597245
10462.33887,174.372314,0.018597,18.597286,-18.597286
10462.33887,174.372314,0.018597,18.597286,-18.597286
10462.33887,174.372314,0.018597,18.597301,-18.597301
10462.33887,174.372314,0.018597,18.597301,-18.597301
10462.33887,174.372314,0.018597,18.597325,-18.597325
10462.33887,174.372314,0.018597,18.597325,-18.597325
10462.33887,174.372314,0.018597,18.597336,-18.597336
10462.33887,174.372314,0.018597,18.597336,-18.597336
10462.33887,174.372314,0.018597,18.597342,-18.597342
10462.33887,174.372314,0.018597,18.597342,-18.597342
10462.33887,174.372314,0.018597,18.597351,-18.597351
10462.33887,174.372314,0.018597,18.597351,-18.597351
10462.33887,174.372314,0.018597,18.597359,-18.597359
10462.33887,174.372314,0.018597,18.597359,-18.597359
10462.33887,174.372314,0.018597,18.597368,-18.597368
10462.33887,174.372314,0.018597,18.597368,-18.597368
10462.33887,174.372314,0.018597,18.597376,-18.597376
10462.33887,174.372314,0.018597,18.597376,-18.597376
10462.33887,174.372314,0.018597,18.597385,-18.597385
10462.33887,174.372314,0.018597,18.597385,-18.597385
10462.33887,174.372314,0.018597,18.597402,-18.597402
10462.33887,174.372314,0.018597,18.597402,-18.597402
10462.33887,174.372314,0.018597,18.597428,-18.597428
10462.33887,174.372314,0.018597,18.597428,-18.597428
10462.33887,174.372314,0.018597,18.597478,-18.597478
10462.33887,174.372314,0.018597,18.597478,-18.597478
10462.33984,174.372331,0.018598,18.59753,-18.59753
10462.33984,174.372331,0.018598,18.59753,-18.59753
10462.33984,174.372331,0.018598,18.59758,-18.59758
10462.33984,174.372331,0.018598,18.59758,-18.59758
10462.33984,174.372331,0.018598,18.597594,-18.597594
10462.33984,174.372331,0.018598,18.597594,-18.597594
10462.33984,174.372331,0.018598,18.597612,-18.597612
10462.33984,174.372331,0.018598,18.597612,-18.597612
10462.33984,174.372331,0.018598,18.59762,-18.59762
10462.33984,174.372331,0.018598,18.59762,-18.59762
10462.33984,174.372331,0.018598,18.597635,-18.597635
10462.33984,174.372331,0.018598,18.597635,-18.597635
10462.33984,174.372331,0.018598,18.597662,-18.597662
10462.33984,174.372331,0.018598,18.597662,-18.597662
10462.33984,174.372331,0.018598,18.597674,-18.597674
10462.33984,174.372331,0.018598,18.597674,-18.597674
10462.33984,174.372331,0.018598,18.597674,-18.597674
10462.33984,174.372331,0.018598,18.597674,-18.597674
10462.33984,174.372331,0.018598,18.597677,-18.597677
10462.33984,174.372331,0.018598,18.597677,-18.597677
10462.33984,174.372331,0.018598,18.597677,-18.597677
10462.33984,174.372331,0.018598,18.597677,-18.597677
10462.33984,174.372331,0.018598,18.597679,-18.597679
10462.33984,174.372331,0.018598,18.597679,-18.597679
10462.33984,174.372331,0.018598,18.597681,-18.597681
10462.33984,174.372331,0.018598,18.597681,-18.597681
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597683,-18.597683
10462.33984,174.372331,0.018598,18.597685,-18.597685
10462.33984,174.372331,0.018598,18.597685,-18.597685
10462.33984,174.372331,0.018598,18.597685,-18.597685
10462.33984,174.372331,0.018598,18.597685,-18.597685
10462.33984,174.372331,0.018598,18.597689,-18.597689
10462.33984,174.372331,0.018598,18.597689,-18.597689
10462.33984,174.372331,0.018598,18.597692,-18.597692
10462.33984,174.372331,0.018598,18.597692,-18.597692
10462.33984,174.372331,0.018598,18.597698,-18.597698
10462.33984,174.372331,0.018598,18.597698,-18.597698
10462.33984,174.372331,0.018598,18.597702,-18.597702
10462.33984,174.372331,0.018598,18.597702,-18.597702
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597705,-18.597705
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597707,-18.597707
10462.33984,174.372331,0.018598,18.597709,-18.597709
10462.33984,174.372331,0.018598,18.597709,-18.597709
10462.33984,174.372331,0.018598,18.597709,-18.597709
10462.33984,174.372331,0.018598,18.597709,-18.597709
10462.33984,174.372331,0.018598,18.597713,-18.597713
10462.33984,174.372331,0.018598,18.597713,-18.597713
10462.33984,174.372331,0.018598,18.597713,-18.597713
10462.33984,174.372331,0.018598,18.597713,-18.597713
10462.33984,174.372331,0.018598,18.597715,-18.597715
10462.33984,174.372331,0.018598,18.597715,-18.597715
10462.33984,174.372331,0.018598,18.597718,-18.597718
10462.33984,174.372331,0.018598,18.597718,-18.597718
10462.33984,174.372331,0.018598,18.597722,-18.597722
10462.33984,174.372331,0.018598,18.597722,-18.597722
10462.33984,174.372331,0.018598,18.59773,-18.59773
10462.33984,174.372331,0.018598,18.59773,-18.59773
10462.33984,174.372331,0.018598,18.597743,-18.597743
10462.33984,174.372331,0.018598,18.597743,-18.597743
10462.33984,174.372331,0.018598,18.597756,-18.597756
10462.33984,174.372331,0.018598,18.597756,-18.597756
10462.33984,174.372331,0.018598,18.59777,-18.59777
10462.33984,174.372331,0.018598,18.59777,-18.59777
10462.33984,174.372331,0.018598,18.597784,-18.597784
10462.33984,174.372331,0.018598,18.597784,-18.597784
10462.34082,174.372347,0.018598,18.597797,-18.597797
10462.34082,174.372347,0.018598,18.597797,-18.597797
10462.34082,174.372347,0.018598,18.59781,-18.59781
10462.34082,174.372347,0.018598,18.59781,-18.59781
10462.34082,174.372347,0.018598,18.59781,-18.59781
10462.34082,174.372347,0.018598,18.59781,-18.59781
10462.34082,174.372347,0.018598,18.597811,-18.597811
10462.34082,174.372347,0.018598,18.597811,-18.597811
10462.34082,174.372347,0.018598,18.597813,-18.597813
10462.34082,174.372347,0.018598,18.597813,-18.597813
10462.34082,174.372347,0.018598,18.597815,-18.597815
10462.34082,174.372347,0.018598,18.597815,-18.597815
10462.34082,174.372347,0.018598,18.597819,-18.597819
10462.34082,174.372347,0.018598,18.597819,-18.597819
10462.34082,174.372347,0.018598,18.597824,-18.597824
10462.34082,174.372347,0.018598,18.597824,-18.597824
10462.34082,174.372347,0.018598,18.597826,-18.597826
10462.34082,174.372347,0.018598,18.597826,-18.597826
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.597828,-18.597828
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.59783,-18.59783
10462.34082,174.372347,0.018598,18.597832,-18.597832
10462.34082,174.372347,0.018598,18.597832,-18.597832
10462.34082,174.372347,0.018598,18.597832,-18.597832
10462.34082,174.372347,0.018598,18.597832,-18.597832
10462.34082,174.372347,0.018598,18.597834,-18.597834
10462.34082,174.372347,0.018598,18.597834,-18.597834
10462.34082,174.372347,0.018598,18.597836,-18.597836
10462.34082,174.372347,0.018598,18.597836,-18.597836
10462.34082,174.372347,0.018598,18.597839,-18.597839
10462.34082,174.372347,0.018598,18.597839,-18.597839
10462.34082,174.372347,0.018598,18.597847,-18.597847
10462.34082,174.372347,0.018598,18.597847,-18.597847
10462.34082,174.372347,0.018598,18.597858,-18.597858
10462.34082,174.372347,0.018598,18.597858,-18.597858
10462.34082,174.372347,0.018598,18.59788,-18.59788
10462.34082,174.372347,0.018598,18.59788,-18.59788
10462.34082,174.372347,0.018598,18.597914,-18.597914
10462.34082,174.372347,0.018598,18.597914,-18.597914
10462.34082,174.372347,0.018598,18.597964,-18.597964
10462.34082,174.372347,0.018598,18.597964,-18.597964
10462.3418,174.372363,0.018598,18.598041,-18.598041
10462.3418,174.372363,0.018598,18.598041,-18.598041
10462.3418,174.372363,0.018598,18.598048,-18.598048
10462.3418,174.372363,0.018598,18.598048,-18.598048
10462.3418,174.372363,0.018598,18.598059,-18.598059
10462.3418,174.372363,0.018598,18.598059,-18.598059
10462.3418,174.372363,0.018598,18.598063,-18.598063
10462.3418,174.372363,0.018598,18.598063,-18.598063
10462.3418,174.372363,0.018598,18.598069,-18.598069
10462.3418,174.372363,0.018598,18.598069,-18.598069
10462.3418,174.372363,0.018598,18.598078,-18.598078
10462.3418,174.372363,0.018598,18.598078,-18.598078
10462.3418,174.372363,0.018598,18.598082,-18.598082
10462.3418,174.372363,0.018598,18.598082,-18.598082
10462.3418,174.372363,0.018598,18.598087,-18.598087
10462.3418,174.372363,0.018598,18.598087,-18.598087
10462.3418,174.372363,0.018598,18.5981,-18.5981
10462.3418,174.372363,0.018598,18.5981,-18.5981
10462.3418,174.372363,0.018598,18.598128,-18.598128
10462.3418,174.372363,0.018598,18.598128,-18.598128
10462.3418,174.372363,0.018598,18.598167,-18.598167
10462.3418,174.372363,0.018598,18.598167,-18.598167
10462.3418,174.372363,0.018598,18.598206,-18.598206
10462.3418,174.372363,0.018598,18.598206,-18.598206
10462.3418,174.372363,0.018598,18.598247,-18.598247
10462.3418,174.372363,0.018598,18.598247,-18.598247
10462.34277,174.37238,0.018598,18.598307,-18.598307
10462.34277,174.37238,0.018598,18.598307,-18.598307
10462.34277,174.37238,0.018598,18.598394,-18.598394
10462.34277,174.37238,0.018598,18.598394,-18.598394
10462.34277,174.37238,0.018598,18.598428,-18.598428
10462.34277,174.37238,0.018598,18.598428,-18.598428
10462.34277,174.37238,0.018598,18.598437,-18.598437
10462.34277,174.37238,0.018598,18.598437,-18.598437
10462.34277,174.37238,0.018598,18.598445,-18.598445
10462.34277,174.37238,0.018598,18.598445,-18.598445
10462.34277,174.37238,0.018598,18.598454,-18.598454
10462.34277,174.37238,0.018598,18.598454,-18.598454
10462.34277,174.37238,0.018598,18.598462,-18.598462
10462.34277,174.37238,0.018598,18.598462,-18.598462
10462.34277,174.37238,0.018598,18.598475,-18.598475
10462.34277,174.37238,0.018598,18.598475,-18.598475
10462.34277,174.37238,0.018598,18.598493,-18.598493
10462.34277,174.37238,0.018598,18.598493,-18.598493
10462.34277,174.37238,0.018599,18.59851,-18.59851
10462.34277,174.37238,0.018599,18.59851,-18.59851
10462.34375,174.372396,0.018599,18.598529,-18.598529
10462.34375,174.372396,0.018599,18.598529,-18.598529
10462.34375,174.372396,0.018599,18.598557,-18.598557
10462.34375,174.372396,0.018599,18.598557,-18.598557
10462.34375,174.372396,0.018599,18.598568,-18.598568
10462.34375,174.372396,0.018599,18.598568,-18.598568
10462.34375,174.372396,0.018599,18.598583,-18.598583
10462.34375,174.372396,0.018599,18.598583,-18.598583
10462.34375,174.372396,0.018599,18.598605,-18.598605
10462.34375,174.372396,0.018599,18.598605,-18.598605
10462.34375,174.372396,0.018599,18.598614,-18.598614
10462.34375,174.372396,0.018599,18.598614,-18.598614
10462.34375,174.372396,0.018599,18.598627,-18.598627
10462.34375,174.372396,0.018599,18.598627,-18.598627
10462.34375,174.372396,0.018599,18.598633,-18.598633
10462.34375,174.372396,0.018599,18.598633,-18.598633
10462.34375,174.372396,0.018599,18.598635,-18.598635
10462.34375,174.372396,0.018599,18.598635,-18.598635
10462.34375,174.372396,0.018599,18.598635,-18.598635
10462.34375,174.372396,0.018599,18.598635,-18.598635
10462.34375,174.372396,0.018599,18.598637,-18.598637
10462.34375,174.372396,0.018599,18.598637,-18.598637
10462.34375,174.372396,0.018599,18.598638,-18.598638
10462.34375,174.372396,0.018599,18.598638,-18.598638
10462.34375,174.372396,0.018599,18.598642,-18.598642
10462.34375,174.372396,0.018599,18.598642,-18.598642
10462.34375,174.372396,0.018599,18.598646,-18.598646
10462.34375,174.372396,0.018599,18.598646,-18.598646
10462.34375,174.372396,0.018599,18.598653,-18.598653
10462.34375,174.372396,0.018599,18.598653,-18.598653
10462.34375,174.372396,0.018599,18.598663,-18.598663
10462.34375,174.372396,0.018599,18.598663,-18.598663
10462.34375,174.372396,0.018599,18.598678,-18.598678
10462.34375,174.372396,0.018599,18.598678,-18.598678
10462.34375,174.372396,0.018599,18.598702,-18.598702
10462.34375,174.372396,0.018599,18.598702,-18.598702
10462.34375,174.372396,0.018599,18.598735,-18.598735
10462.34375,174.372396,0.018599,18.598735,-18.598735
10462.34473,174.372412,0.018599,18.598786,-18.598786
10462.34473,174.372412,0.018599,18.598786,-18.598786
10462.34473,174.372412,0.018599,18.598864,-18.598864
10462.34473,174.372412,0.018599,18.598864,-18.598864
10462.34473,174.372412,0.018599,18.598882,-18.598882
10462.34473,174.372412,0.018599,18.598882,-18.598882
10462.34473,174.372412,0.018599,18.598888,-18.598888
10462.34473,174.372412,0.018599,18.598888,-18.598888
10462.34473,174.372412,0.018599,18.598894,-18.598894
10462.34473,174.372412,0.018599,18.598894,-18.598894
10462.34473,174.372412,0.018599,18.598905,-18.598905
10462.34473,174.372412,0.018599,18.598905,-18.598905
10462.34473,174.372412,0.018599,18.598922,-18.598922
10462.34473,174.372412,0.018599,18.598922,-18.598922
10462.34473,174.372412,0.018599,18.598927,-18.598927
10462.34473,174.372412,0.018599,18.598927,-18.598927
10462.34473,174.372412,0.018599,18.598936,-18.598936
10462.34473,174.372412,0.018599,18.598936,-18.598936
10462.34473,174.372412,0.018599,18.598946,-18.598946
10462.34473,174.372412,0.018599,18.598946,-18.598946
10462.34473,174.372412,0.018599,18.598953,-18.598953
10462.34473,174.372412,0.018599,18.598953,-18.598953
10462.34473,174.372412,0.018599,18.598966,-18.598966
10462.34473,174.372412,0.018599,18.598966,-18.598966
10462.3457,174.372428,0.018599,18.598987,-18.598987
10462.3457,174.372428,0.018599,18.598987,-18.598987
10462.3457,174.372428,0.018599,18.599017,-18.599017
10462.3457,174.372428,0.018599,18.599017,-18.599017
10462.3457,174.372428,0.018599,18.599061,-18.599061
10462.3457,174.372428,0.018599,18.599061,-18.599061
10462.3457,174.372428,0.018599,18.59913,-18.59913
10462.3457,174.372428,0.018599,18.59913,-18.59913
10462.3457,174.372428,0.018599,18.599154,-18.599154
10462.3457,174.372428,0.018599,18.599154,-18.599154
10462.34668,174.372445,0.018599,18.599192,-18.599192
10462.34668,174.372445,0.018599,18.599192,-18.599192
10462.34668,174.372445,0.018599,18.599249,-18.599249
10462.34668,174.372445,0.018599,18.599249,-18.599249
10462.34668,174.372445,0.018599,18.599262,-18.599262
10462.34668,174.372445,0.018599,18.599262,-18.599262
10462.34668,174.372445,0.018599,18.599277,-18.599277
10462.34668,174.372445,0.018599,18.599277,-18.599277
10462.34668,174.372445,0.018599,18.59929,-18.59929
10462.34668,174.372445,0.018599,18.59929,-18.59929
10462.34668,174.372445,0.018599,18.599318,-18.599318
10462.34668,174.372445,0.018599,18.599318,-18.599318
10462.34668,174.372445,0.018599,18.599361,-18.599361
10462.34668,174.372445,0.018599,18.599361,-18.599361
10462.34766,174.372461,0.018599,18.599425,-18.599425
10462.34766,174.372461,0.018599,18.599425,-18.599425
10462.34766,174.372461,0.018599,18.599486,-18.599486
10462.34766,174.372461,0.018599,18.599486,-18.599486
10462.34766,174.372461,0.0186,18.599549,-18.599549
10462.34766,174.372461,0.0186,18.599549,-18.599549
10462.34766,174.372461,0.0186,18.599564,-18.599564
10462.34766,174.372461,0.0186,18.599564,-18.599564
10462.34766,174.372461,0.0186,18.599581,-18.599581
10462.34766,174.372461,0.0186,18.599581,-18.599581
10462.34766,174.372461,0.0186,18.599603,-18.599603
10462.34766,174.372461,0.0186,18.599603,-18.599603
10462.34863,174.372477,0.0186,18.599628,-18.599628
10462.34863,174.372477,0.0186,18.599628,-18.599628
10462.34863,174.372477,0.0186,18.59965,-18.59965
10462.34863,174.372477,0.0186,18.59965,-18.59965
10462.34863,174.372477,0.0186,18.599674,-18.599674
10462.34863,174.372477,0.0186,18.599674,-18.599674
10462.34863,174.372477,0.0186,18.599696,-18.599696
10462.34863,174.372477,0.0186,18.599696,-18.599696
10462.34863,174.372477,0.0186,18.599721,-18.599721
10462.34863,174.372477,0.0186,18.599721,-18.599721
10462.34863,174.372477,0.0186,18.599743,-18.599743
10462.34863,174.372477,0.0186,18.599743,-18.599743
10462.34863,174.372477,0.0186,18.599777,-18.599777
10462.34863,174.372477,0.0186,18.599777,-18.599777
10462.34863,174.372477,0.0186,18.599812,-18.599812
10462.34863,174.372477,0.0186,18.599812,-18.599812
10462.34961,174.372493,0.0186,18.599847,-18.599847
10462.34961,174.372493,0.0186,18.599847,-18.599847
10462.34961,174.372493,0.0186,18.599898,-18.599898
10462.34961,174.372493,0.0186,18.599898,-18.599898
10462.34961,174.372493,0.0186,18.59995,-18.59995
10462.34961,174.372493,0.0186,18.59995,-18.59995
10462.34961,174.372493,0.0186,18.600002,-18.600002
10462.34961,174.372493,0.0186,18.600002,-18.600002
10462.35059,174.37251,0.0186,18.600078,-18.600078
10462.35059,174.37251,0.0186,18.600078,-18.600078
10462.35059,174.37251,0.0186,18.600106,-18.600106
10462.35059,174.37251,0.0186,18.600106,-18.600106
10462.35059,174.37251,0.0186,18.600151,-18.600151
10462.35059,174.37251,0.0186,18.600151,-18.600151
10462.35059,174.37251,0.0186,18.600214,-18.600214
10462.35059,174.37251,0.0186,18.600214,-18.600214
10462.35156,174.372526,0.0186,18.600279,-18.600279
10462.35156,174.372526,0.0186,18.600279,-18.600279
10462.35156,174.372526,0.0186,18.600345,-18.600345
10462.35156,174.372526,0.0186,18.600345,-18.600345
10462.35156,174.372526,0.0186,18.600408,-18.600408
10462.35156,174.372526,0.0186,18.600408,-18.600408
10462.35254,174.372542,0.0186,18.600473,-18.600473
10462.35254,174.372542,0.0186,18.600473,-18.600473
10462.35254,174.372542,0.018601,18.600538,-18.600538
10462.35254,174.372542,0.018601,18.600538,-18.600538
10462.35254,174.372542,0.018601,18.600602,-18.600602
10462.35254,174.372542,0.018601,18.600602,-18.600602
10462.35254,174.372542,0.018601,18.600618,-18.600618
10462.35254,174.372542,0.018601,18.600618,-18.600618
10462.35254,174.372542,0.018601,18.600643,-18.600643
10462.35254,174.372542,0.018601,18.600643,-18.600643
10462.35254,174.372542,0.018601,18.600665,-18.600665
10462.35254,174.372542,0.018601,18.600665,-18.600665
10462.35352,174.372559,0.018601,18.600689,-18.600689
10462.35352,174.372559,0.018601,18.600689,-18.600689
