Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm
4896.707520,81.611792,0.060976,60.975514
4896.707520,81.611792,0.060976,60.975514
4896.707520,81.611792,0.060976,60.975514
4896.707520,81.611792,0.060976,60.975514
4896.707520,81.611792,0.060976,60.975518
4896.707520,81.611792,0.060976,60.975518
4896.707520,81.611792,0.060976,60.975522
4896.707520,81.611792,0.060976,60.975522
4896.707520,81.611792,0.060976,60.975529
4896.707520,81.611792,0.060976,60.975529
4896.707520,81.611792,0.060976,60.975537
4896.707520,81.611792,0.060976,60.975537
4896.707520,81.611792,0.060976,60.975544
4896.707520,81.611792,0.060976,60.975544
4896.707520,81.611792,0.060976,60.975548
4896.707520,81.611792,0.060976,60.975548
4896.707520,81.611792,0.060976,60.975552
4896.707520,81.611792,0.060976,60.975552
4896.707520,81.611792,0.060976,60.975552
4896.707520,81.611792,0.060976,60.975552
4896.707520,81.611792,0.060976,60.975555
4896.707520,81.611792,0.060976,60.975555
4896.707520,81.611792,0.060976,60.975555
4896.707520,81.611792,0.060976,60.975555
4896.707520,81.611792,0.060976,60.975559
4896.707520,81.611792,0.060976,60.975559
4896.707520,81.611792,0.060976,60.975559
4896.707520,81.611792,0.060976,60.975559
4896.707520,81.611792,0.060976,60.975567
4896.707520,81.611792,0.060976,60.975567
4896.707520,81.611792,0.060976,60.975570
4896.707520,81.611792,0.060976,60.975570
4896.707520,81.611792,0.060976,60.975578
4896.707520,81.611792,0.060976,60.975578
4896.707520,81.611792,0.060976,60.975585
4896.707520,81.611792,0.060976,60.975585
4896.707520,81.611792,0.060976,60.975593
4896.707520,81.611792,0.060976,60.975593
4896.707520,81.611792,0.060976,60.975596
4896.707520,81.611792,0.060976,60.975596
4896.707520,81.611792,0.060976,60.975604
4896.707520,81.611792,0.060976,60.975604
4896.707520,81.611792,0.060976,60.975611
4896.707520,81.611792,0.060976,60.975611
4896.707520,81.611792,0.060976,60.975611
4896.707520,81.611792,0.060976,60.975611
4896.707520,81.611792,0.060976,60.975615
4896.707520,81.611792,0.060976,60.975615
4896.707520,81.611792,0.060976,60.975619
4896.707520,81.611792,0.060976,60.975619
4896.707520,81.611792,0.060976,60.975619
4896.707520,81.611792,0.060976,60.975619
4896.707520,81.611792,0.060976,60.975626
4896.707520,81.611792,0.060976,60.975626
4896.707520,81.611792,0.060976,60.975630
4896.707520,81.611792,0.060976,60.975630
4896.707520,81.611792,0.060976,60.975637
4896.707520,81.611792,0.060976,60.975637
4896.707520,81.611792,0.060976,60.975645
4896.707520,81.611792,0.060976,60.975645
4896.707520,81.611792,0.060976,60.975652
4896.707520,81.611792,0.060976,60.975652
4896.707520,81.611792,0.060976,60.975656
4896.707520,81.611792,0.060976,60.975656
4896.707520,81.611792,0.060976,60.975656
4896.707520,81.611792,0.060976,60.975656
4896.707520,81.611792,0.060976,60.975660
4896.707520,81.611792,0.060976,60.975660
4896.707520,81.611792,0.060976,60.975663
4896.707520,81.611792,0.060976,60.975663
4896.707520,81.611792,0.060976,60.975671
4896.707520,81.611792,0.060976,60.975671
4896.707520,81.611792,0.060976,60.975675
4896.707520,81.611792,0.060976,60.975675
4896.707520,81.611792,0.060976,60.975682
4896.707520,81.611792,0.060976,60.975682
4896.707520,81.611792,0.060976,60.975686
4896.707520,81.611792,0.060976,60.975686
4896.707520,81.611792,0.060976,60.975693
4896.707520,81.611792,0.060976,60.975693
4896.707520,81.611792,0.060976,60.975701
4896.707520,81.611792,0.060976,60.975701
4896.707520,81.611792,0.060976,60.975704
4896.707520,81.611792,0.060976,60.975704
4896.707520,81.611792,0.060976,60.975704
4896.707520,81.611792,0.060976,60.975704
4896.707520,81.611792,0.060976,60.975708
4896.707520,81.611792,0.060976,60.975708
4896.707520,81.611792,0.060976,60.975712
4896.707520,81.611792,0.060976,60.975712
4896.707520,81.611792,0.060976,60.975716
4896.707520,81.611792,0.060976,60.975716
4896.707520,81.611792,0.060976,60.975719
4896.707520,81.611792,0.060976,60.975719
4896.707520,81.611792,0.060976,60.975723
4896.707520,81.611792,0.060976,60.975723
4896.707520,81.611792,0.060976,60.975727
4896.707520,81.611792,0.060976,60.975727
4896.707520,81.611792,0.060976,60.975734
4896.707520,81.611792,0.060976,60.975734
4896.707520,81.611792,0.060976,60.975738
4896.707520,81.611792,0.060976,60.975738
4896.707520,81.611792,0.060976,60.975745
4896.707520,81.611792,0.060976,60.975745
4896.707520,81.611792,0.060976,60.975753
4896.707520,81.611792,0.060976,60.975753
4896.707520,81.611792,0.060976,60.975760
4896.707520,81.611792,0.060976,60.975760
4896.707520,81.611792,0.060976,60.975768
4896.707520,81.611792,0.060976,60.975768
4896.707520,81.611792,0.060976,60.975779
4896.707520,81.611792,0.060976,60.975779
4896.707520,81.611792,0.060976,60.975786
4896.707520,81.611792,0.060976,60.975786
4896.707520,81.611792,0.060976,60.975786
4896.707520,81.611792,0.060976,60.975786
4896.707520,81.611792,0.060976,60.975790
4896.707520,81.611792,0.060976,60.975790
4896.707520,81.611792,0.060976,60.975790
4896.707520,81.611792,0.060976,60.975790
4896.707520,81.611792,0.060976,60.975794
4896.707520,81.611792,0.060976,60.975794
4896.707520,81.611792,0.060976,60.975797
4896.707520,81.611792,0.060976,60.975797
4896.707520,81.611792,0.060976,60.975797
4896.707520,81.611792,0.060976,60.975797
4896.707520,81.611792,0.060976,60.975801
4896.707520,81.611792,0.060976,60.975801
4896.707520,81.611792,0.060976,60.975805
4896.707520,81.611792,0.060976,60.975805
4896.707520,81.611792,0.060976,60.975805
4896.707520,81.611792,0.060976,60.975805
4896.707520,81.611792,0.060976,60.975809
4896.707520,81.611792,0.060976,60.975809
4896.707520,81.611792,0.060976,60.975812
4896.707520,81.611792,0.060976,60.975812
4896.708008,81.611800,0.060976,60.975816
4896.708008,81.611800,0.060976,60.975816
4896.708008,81.611800,0.060976,60.975820
4896.708008,81.611800,0.060976,60.975820
4896.708008,81.611800,0.060976,60.975827
4896.708008,81.611800,0.060976,60.975827
4896.708008,81.611800,0.060976,60.975831
4896.708008,81.611800,0.060976,60.975831
4896.708008,81.611800,0.060976,60.975831
4896.708008,81.611800,0.060976,60.975831
4896.708008,81.611800,0.060976,60.975835
4896.708008,81.611800,0.060976,60.975835
4896.708008,81.611800,0.060976,60.975838
4896.708008,81.611800,0.060976,60.975838
4896.708008,81.611800,0.060976,60.975842
4896.708008,81.611800,0.060976,60.975842
4896.708008,81.611800,0.060976,60.975846
4896.708008,81.611800,0.060976,60.975846
4896.708008,81.611800,0.060976,60.975850
4896.708008,81.611800,0.060976,60.975850
4896.708008,81.611800,0.060976,60.975857
4896.708008,81.611800,0.060976,60.975857
4896.708008,81.611800,0.060976,60.975857
4896.708008,81.611800,0.060976,60.975857
4896.708008,81.611800,0.060976,60.975857
4896.708008,81.611800,0.060976,60.975857
4896.708008,81.611800,0.060976,60.975861
4896.708008,81.611800,0.060976,60.975861
4896.708008,81.611800,0.060976,60.975861
4896.708008,81.611800,0.060976,60.975861
4896.708008,81.611800,0.060976,60.975865
4896.708008,81.611800,0.060976,60.975865
4896.708008,81.611800,0.060976,60.975872
4896.708008,81.611800,0.060976,60.975872
4896.708008,81.611800,0.060976,60.975879
4896.708008,81.611800,0.060976,60.975879
4896.708008,81.611800,0.060976,60.975883
4896.708008,81.611800,0.060976,60.975883
4896.708008,81.611800,0.060976,60.975891
4896.708008,81.611800,0.060976,60.975891
4896.708008,81.611800,0.060976,60.975894
4896.708008,81.611800,0.060976,60.975894
4896.708008,81.611800,0.060976,60.975902
4896.708008,81.611800,0.060976,60.975902
4896.708008,81.611800,0.060976,60.975913
4896.708008,81.611800,0.060976,60.975913
4896.708008,81.611800,0.060976,60.975920
4896.708008,81.611800,0.060976,60.975920
4896.708008,81.611800,0.060976,60.975928
4896.708008,81.611800,0.060976,60.975928
4896.708008,81.611800,0.060976,60.975932
4896.708008,81.611800,0.060976,60.975932
4896.708008,81.611800,0.060976,60.975932
4896.708008,81.611800,0.060976,60.975932
4896.708008,81.611800,0.060976,60.975935
4896.708008,81.611800,0.060976,60.975935
4896.708008,81.611800,0.060976,60.975935
4896.708008,81.611800,0.060976,60.975935
4896.708008,81.611800,0.060976,60.975939
4896.708008,81.611800,0.060976,60.975939
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975943
4896.708008,81.611800,0.060976,60.975946
4896.708008,81.611800,0.060976,60.975946
4896.708008,81.611800,0.060976,60.975946
4896.708008,81.611800,0.060976,60.975946
4896.708008,81.611800,0.060976,60.975950
4896.708008,81.611800,0.060976,60.975950
4896.708008,81.611800,0.060976,60.975954
4896.708008,81.611800,0.060976,60.975954
4896.708008,81.611800,0.060976,60.975961
4896.708008,81.611800,0.060976,60.975961
4896.708008,81.611800,0.060976,60.975965
4896.708008,81.611800,0.060976,60.975965
4896.708008,81.611800,0.060976,60.975969
4896.708008,81.611800,0.060976,60.975969
4896.708008,81.611800,0.060976,60.975976
4896.708008,81.611800,0.060976,60.975976
4896.708008,81.611800,0.060976,60.975987
4896.708008,81.611800,0.060976,60.975987
4896.708008,81.611800,0.060976,60.976006
4896.708008,81.611800,0.060976,60.976006
4896.708008,81.611800,0.060976,60.976021
4896.708008,81.611800,0.060976,60.976021
4896.708008,81.611800,0.060976,60.976036
4896.708008,81.611800,0.060976,60.976036
4896.708008,81.611800,0.060976,60.976055
4896.708008,81.611800,0.060976,60.976055
4896.708008,81.611800,0.060976,60.976069
4896.708008,81.611800,0.060976,60.976069
4896.708008,81.611800,0.060976,60.976084
4896.708008,81.611800,0.060976,60.976084
4896.708008,81.611800,0.060976,60.976099
4896.708008,81.611800,0.060976,60.976099
4896.708008,81.611800,0.060976,60.976107
4896.708008,81.611800,0.060976,60.976107
4896.708008,81.611800,0.060976,60.976110
4896.708008,81.611800,0.060976,60.976110
4896.708008,81.611800,0.060976,60.976114
4896.708008,81.611800,0.060976,60.976114
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976125
4896.708008,81.611800,0.060976,60.976129
4896.708008,81.611800,0.060976,60.976129
4896.708008,81.611800,0.060976,60.976129
4896.708008,81.611800,0.060976,60.976129
4896.708008,81.611800,0.060976,60.976129
4896.708008,81.611800,0.060976,60.976129
4896.708008,81.611800,0.060976,60.976133
4896.708008,81.611800,0.060976,60.976133
4896.708008,81.611800,0.060976,60.976133
4896.708008,81.611800,0.060976,60.976133
4896.708008,81.611800,0.060976,60.976136
4896.708008,81.611800,0.060976,60.976136
4896.708008,81.611800,0.060976,60.976140
4896.708008,81.611800,0.060976,60.976140
4896.708008,81.611800,0.060976,60.976144
4896.708008,81.611800,0.060976,60.976144
4896.708008,81.611800,0.060976,60.976151
4896.708008,81.611800,0.060976,60.976151
4896.708008,81.611800,0.060976,60.976151
4896.708008,81.611800,0.060976,60.976151
4896.708008,81.611800,0.060976,60.976155
4896.708008,81.611800,0.060976,60.976155
4896.708008,81.611800,0.060976,60.976155
4896.708008,81.611800,0.060976,60.976155
4896.708008,81.611800,0.060976,60.976159
4896.708008,81.611800,0.060976,60.976159
4896.708008,81.611800,0.060976,60.976159
4896.708008,81.611800,0.060976,60.976159
4896.708008,81.611800,0.060976,60.976163
4896.708008,81.611800,0.060976,60.976163
4896.708008,81.611800,0.060976,60.976170
4896.708008,81.611800,0.060976,60.976170
4896.708008,81.611800,0.060976,60.976174
4896.708008,81.611800,0.060976,60.976174
4896.708008,81.611800,0.060976,60.976177
4896.708008,81.611800,0.060976,60.976177
4896.708008,81.611800,0.060976,60.976185
4896.708008,81.611800,0.060976,60.976185
4896.708008,81.611800,0.060976,60.976189
4896.708008,81.611800,0.060976,60.976189
4896.708008,81.611800,0.060976,60.976192
4896.708008,81.611800,0.060976,60.976192
4896.708008,81.611800,0.060976,60.976192
4896.708008,81.611800,0.060976,60.976192
4896.708008,81.611800,0.060976,60.976196
4896.708008,81.611800,0.060976,60.976196
4896.708008,81.611800,0.060976,60.976204
4896.708008,81.611800,0.060976,60.976204
4896.708008,81.611800,0.060976,60.976207
4896.708008,81.611800,0.060976,60.976207
4896.708008,81.611800,0.060976,60.976211
4896.708008,81.611800,0.060976,60.976211
4896.708008,81.611800,0.060976,60.976215
4896.708008,81.611800,0.060976,60.976215
4896.708008,81.611800,0.060976,60.976218
4896.708008,81.611800,0.060976,60.976218
4896.708008,81.611800,0.060976,60.976222
4896.708008,81.611800,0.060976,60.976222
4896.708008,81.611800,0.060976,60.976226
4896.708008,81.611800,0.060976,60.976226
4896.708008,81.611800,0.060976,60.976226
4896.708008,81.611800,0.060976,60.976226
4896.708008,81.611800,0.060976,60.976230
4896.708008,81.611800,0.060976,60.976230
4896.708008,81.611800,0.060976,60.976230
4896.708008,81.611800,0.060976,60.976230
4896.708008,81.611800,0.060976,60.976233
4896.708008,81.611800,0.060976,60.976233
4896.708008,81.611800,0.060976,60.976237
4896.708008,81.611800,0.060976,60.976237
4896.708008,81.611800,0.060976,60.976241
4896.708008,81.611800,0.060976,60.976241
4896.708008,81.611800,0.060976,60.976241
4896.708008,81.611800,0.060976,60.976241
4896.708008,81.611800,0.060976,60.976245
4896.708008,81.611800,0.060976,60.976245
4896.708008,81.611800,0.060976,60.976245
4896.708008,81.611800,0.060976,60.976245
4896.708008,81.611800,0.060976,60.976245
4896.708008,81.611800,0.060976,60.976245
4896.708008,81.611800,0.060976,60.976248
4896.708008,81.611800,0.060976,60.976248
4896.708008,81.611800,0.060976,60.976248
4896.708008,81.611800,0.060976,60.976248
4896.708008,81.611800,0.060976,60.976248
4896.708008,81.611800,0.060976,60.976248
4896.708008,81.611800,0.060976,60.976252
4896.708008,81.611800,0.060976,60.976252
4896.708008,81.611800,0.060976,60.976252
4896.708008,81.611800,0.060976,60.976252
4896.708008,81.611800,0.060976,60.976256
4896.708008,81.611800,0.060976,60.976256
4896.708008,81.611800,0.060976,60.976259
4896.708008,81.611800,0.060976,60.976259
4896.708008,81.611800,0.060976,60.976263
4896.708008,81.611800,0.060976,60.976263
4896.708008,81.611800,0.060976,60.976267
4896.708008,81.611800,0.060976,60.976267
4896.708008,81.611800,0.060976,60.976271
4896.708008,81.611800,0.060976,60.976271
4896.708008,81.611800,0.060976,60.976278
4896.708008,81.611800,0.060976,60.976278
4896.708008,81.611800,0.060976,60.976282
4896.708008,81.611800,0.060976,60.976282
4896.708008,81.611800,0.060976,60.976285
4896.708008,81.611800,0.060976,60.976285
4896.708008,81.611800,0.060976,60.976293
4896.708008,81.611800,0.060976,60.976293
4896.708008,81.611800,0.060976,60.976297
4896.708008,81.611800,0.060976,60.976297
4896.708008,81.611800,0.060976,60.976300
4896.708008,81.611800,0.060976,60.976300
4896.708008,81.611800,0.060976,60.976304
4896.708008,81.611800,0.060976,60.976304
4896.708008,81.611800,0.060976,60.976308
4896.708008,81.611800,0.060976,60.976308
4896.708008,81.611800,0.060976,60.976312
4896.708008,81.611800,0.060976,60.976312
4896.708008,81.611800,0.060976,60.976315
4896.708008,81.611800,0.060976,60.976315
4896.708008,81.611800,0.060976,60.976319
4896.708008,81.611800,0.060976,60.976319
4896.708008,81.611800,0.060976,60.976323
4896.708008,81.611800,0.060976,60.976323
4896.708008,81.611800,0.060976,60.976330
4896.708008,81.611800,0.060976,60.976330
4896.708008,81.611800,0.060976,60.976334
4896.708008,81.611800,0.060976,60.976334
4896.708008,81.611800,0.060976,60.976338
4896.708008,81.611800,0.060976,60.976338
4896.708008,81.611800,0.060976,60.976341
4896.708008,81.611800,0.060976,60.976341
4896.708008,81.611800,0.060976,60.976345
4896.708008,81.611800,0.060976,60.976345
4896.708008,81.611800,0.060976,60.976349
4896.708008,81.611800,0.060976,60.976349
4896.708008,81.611800,0.060976,60.976353
4896.708008,81.611800,0.060976,60.976353
4896.708008,81.611800,0.060976,60.976360
4896.708008,81.611800,0.060976,60.976360
4896.708008,81.611800,0.060976,60.976364
4896.708008,81.611800,0.060976,60.976364
4896.708008,81.611800,0.060976,60.976367
4896.708008,81.611800,0.060976,60.976367
4896.708008,81.611800,0.060976,60.976367
4896.708008,81.611800,0.060976,60.976367
4896.708008,81.611800,0.060976,60.976371
4896.708008,81.611800,0.060976,60.976371
4896.708008,81.611800,0.060976,60.976371
4896.708008,81.611800,0.060976,60.976371
4896.708008,81.611800,0.060976,60.976371
4896.708008,81.611800,0.060976,60.976371
4896.708008,81.611800,0.060976,60.976375
4896.708008,81.611800,0.060976,60.976375
4896.708008,81.611800,0.060976,60.976379
4896.708008,81.611800,0.060976,60.976379
4896.708008,81.611800,0.060976,60.976379
4896.708008,81.611800,0.060976,60.976379
4896.708008,81.611800,0.060976,60.976382
4896.708008,81.611800,0.060976,60.976382
4896.708008,81.611800,0.060976,60.976386
4896.708008,81.611800,0.060976,60.976386
4896.708008,81.611800,0.060976,60.976390
4896.708008,81.611800,0.060976,60.976390
4896.708008,81.611800,0.060976,60.976394
4896.708008,81.611800,0.060976,60.976394
4896.708008,81.611800,0.060976,60.976397
4896.708008,81.611800,0.060976,60.976397
4896.708008,81.611800,0.060976,60.976401
4896.708008,81.611800,0.060976,60.976401
4896.708008,81.611800,0.060976,60.976408
4896.708008,81.611800,0.060976,60.976408
4896.708008,81.611800,0.060976,60.976412
4896.708008,81.611800,0.060976,60.976412
4896.708008,81.611800,0.060976,60.976416
4896.708008,81.611800,0.060976,60.976416
4896.708008,81.611800,0.060976,60.976423
4896.708008,81.611800,0.060976,60.976423
4896.708008,81.611800,0.060976,60.976427
4896.708008,81.611800,0.060976,60.976427
4896.708008,81.611800,0.060976,60.976434
4896.708008,81.611800,0.060976,60.976434
4896.708008,81.611800,0.060976,60.976438
4896.708008,81.611800,0.060976,60.976438
4896.708008,81.611800,0.060976,60.976442
4896.708008,81.611800,0.060976,60.976442
4896.708008,81.611800,0.060976,60.976446
4896.708008,81.611800,0.060976,60.976446
4896.708008,81.611800,0.060976,60.976446
4896.708008,81.611800,0.060976,60.976446
4896.708008,81.611800,0.060976,60.976446
4896.708008,81.611800,0.060976,60.976446
4896.708008,81.611800,0.060976,60.976449
4896.708008,81.611800,0.060976,60.976449
4896.708008,81.611800,0.060976,60.976453
4896.708008,81.611800,0.060976,60.976453
4896.708008,81.611800,0.060976,60.976453
4896.708008,81.611800,0.060976,60.976453
4896.708008,81.611800,0.060976,60.976457
4896.708008,81.611800,0.060976,60.976457
4896.708008,81.611800,0.060976,60.976461
4896.708008,81.611800,0.060976,60.976461
4896.708008,81.611800,0.060976,60.976464
4896.708008,81.611800,0.060976,60.976464
4896.708008,81.611800,0.060976,60.976468
4896.708008,81.611800,0.060976,60.976468
4896.708008,81.611800,0.060976,60.976475
4896.708008,81.611800,0.060976,60.976475
4896.708008,81.611800,0.060976,60.976479
4896.708008,81.611800,0.060976,60.976479
4896.708008,81.611800,0.060976,60.976487
4896.708008,81.611800,0.060976,60.976487
4896.708008,81.611800,0.060976,60.976494
4896.708008,81.611800,0.060976,60.976494
4896.708008,81.611800,0.060977,60.976505
4896.708008,81.611800,0.060977,60.976505
4896.708008,81.611800,0.060977,60.976516
4896.708008,81.611800,0.060977,60.976516
4896.708008,81.611800,0.060977,60.976528
4896.708008,81.611800,0.060977,60.976528
4896.708008,81.611800,0.060977,60.976531
4896.708008,81.611800,0.060977,60.976531
4896.708008,81.611800,0.060977,60.976535
4896.708008,81.611800,0.060977,60.976535
4896.708008,81.611800,0.060977,60.976535
4896.708008,81.611800,0.060977,60.976535
4896.708008,81.611800,0.060977,60.976539
4896.708008,81.611800,0.060977,60.976539
4896.708008,81.611800,0.060977,60.976543
4896.708008,81.611800,0.060977,60.976543
4896.708008,81.611800,0.060977,60.976546
4896.708008,81.611800,0.060977,60.976546
4896.708008,81.611800,0.060977,60.976550
4896.708008,81.611800,0.060977,60.976550
4896.708008,81.611800,0.060977,60.976557
4896.708008,81.611800,0.060977,60.976557
4896.708008,81.611800,0.060977,60.976561
4896.708008,81.611800,0.060977,60.976561
4896.708008,81.611800,0.060977,60.976565
4896.708008,81.611800,0.060977,60.976565
4896.708008,81.611800,0.060977,60.976565
4896.708008,81.611800,0.060977,60.976565
4896.708008,81.611800,0.060977,60.976569
4896.708008,81.611800,0.060977,60.976569
4896.708008,81.611800,0.060977,60.976572
4896.708008,81.611800,0.060977,60.976572
4896.708008,81.611800,0.060977,60.976576
4896.708008,81.611800,0.060977,60.976576
4896.708008,81.611800,0.060977,60.976584
4896.708008,81.611800,0.060977,60.976584
4896.708008,81.611800,0.060977,60.976587
4896.708008,81.611800,0.060977,60.976587
4896.708008,81.611800,0.060977,60.976591
4896.708008,81.611800,0.060977,60.976591
4896.708008,81.611800,0.060977,60.976595
4896.708008,81.611800,0.060977,60.976595
4896.708008,81.611800,0.060977,60.976595
4896.708008,81.611800,0.060977,60.976595
4896.708008,81.611800,0.060977,60.976595
4896.708008,81.611800,0.060977,60.976595
4896.708008,81.611800,0.060977,60.976598
4896.708008,81.611800,0.060977,60.976598
4896.708008,81.611800,0.060977,60.976598
4896.708008,81.611800,0.060977,60.976598
4896.708008,81.611800,0.060977,60.976598
4896.708008,81.611800,0.060977,60.976598
4896.708008,81.611800,0.060977,60.976602
4896.708008,81.611800,0.060977,60.976602
4896.708008,81.611800,0.060977,60.976602
4896.708008,81.611800,0.060977,60.976602
4896.708008,81.611800,0.060977,60.976606
4896.708008,81.611800,0.060977,60.976606
4896.708008,81.611800,0.060977,60.976610
4896.708008,81.611800,0.060977,60.976610
4896.708008,81.611800,0.060977,60.976613
4896.708008,81.611800,0.060977,60.976613
4896.708008,81.611800,0.060977,60.976617
4896.708008,81.611800,0.060977,60.976617
4896.708008,81.611800,0.060977,60.976621
4896.708008,81.611800,0.060977,60.976621
4896.708008,81.611800,0.060977,60.976624
4896.708008,81.611800,0.060977,60.976624
4896.708008,81.611800,0.060977,60.976628
4896.708008,81.611800,0.060977,60.976628
4896.708008,81.611800,0.060977,60.976632
4896.708008,81.611800,0.060977,60.976632
4896.708008,81.611800,0.060977,60.976636
4896.708008,81.611800,0.060977,60.976636
4896.708008,81.611800,0.060977,60.976639
4896.708008,81.611800,0.060977,60.976639
4896.708008,81.611800,0.060977,60.976643
4896.708008,81.611800,0.060977,60.976643
4896.708008,81.611800,0.060977,60.976643
4896.708008,81.611800,0.060977,60.976643
4896.708008,81.611800,0.060977,60.976643
4896.708008,81.611800,0.060977,60.976643
4896.708008,81.611800,0.060977,60.976647
4896.708008,81.611800,0.060977,60.976647
4896.708008,81.611800,0.060977,60.976647
4896.708008,81.611800,0.060977,60.976647
4896.708008,81.611800,0.060977,60.976651
4896.708008,81.611800,0.060977,60.976651
4896.708008,81.611800,0.060977,60.976654
4896.708008,81.611800,0.060977,60.976654
4896.708008,81.611800,0.060977,60.976658
4896.708008,81.611800,0.060977,60.976658
4896.708008,81.611800,0.060977,60.976665
4896.708008,81.611800,0.060977,60.976665
4896.708008,81.611800,0.060977,60.976677
4896.708008,81.611800,0.060977,60.976677
4896.708008,81.611800,0.060977,60.976684
4896.708008,81.611800,0.060977,60.976684
4896.708008,81.611800,0.060977,60.976695
4896.708008,81.611800,0.060977,60.976695
4896.708008,81.611800,0.060977,60.976699
4896.708008,81.611800,0.060977,60.976699
4896.708008,81.611800,0.060977,60.976703
4896.708008,81.611800,0.060977,60.976703
4896.708008,81.611800,0.060977,60.976710
4896.708008,81.611800,0.060977,60.976710
4896.708008,81.611800,0.060977,60.976714
4896.708008,81.611800,0.060977,60.976714
4896.708008,81.611800,0.060977,60.976721
4896.708008,81.611800,0.060977,60.976721
4896.708008,81.611800,0.060977,60.976725
4896.708008,81.611800,0.060977,60.976725
4896.708008,81.611800,0.060977,60.976733
4896.708008,81.611800,0.060977,60.976733
4896.708008,81.611800,0.060977,60.976740
4896.708008,81.611800,0.060977,60.976740
4896.708008,81.611800,0.060977,60.976744
4896.708008,81.611800,0.060977,60.976744
4896.708008,81.611800,0.060977,60.976751
4896.708008,81.611800,0.060977,60.976751
4896.708008,81.611800,0.060977,60.976755
4896.708008,81.611800,0.060977,60.976755
4896.708008,81.611800,0.060977,60.976762
4896.708008,81.611800,0.060977,60.976762
4896.708008,81.611800,0.060977,60.976766
4896.708008,81.611800,0.060977,60.976766
4896.708008,81.611800,0.060977,60.976770
4896.708008,81.611800,0.060977,60.976770
4896.708008,81.611800,0.060977,60.976770
4896.708008,81.611800,0.060977,60.976770
4896.708008,81.611800,0.060977,60.976774
4896.708008,81.611800,0.060977,60.976774
4896.708008,81.611800,0.060977,60.976774
4896.708008,81.611800,0.060977,60.976774
4896.708008,81.611800,0.060977,60.976774
4896.708008,81.611800,0.060977,60.976774
4896.708008,81.611800,0.060977,60.976777
4896.708008,81.611800,0.060977,60.976777
4896.708008,81.611800,0.060977,60.976777
4896.708008,81.611800,0.060977,60.976777
4896.708008,81.611800,0.060977,60.976781
4896.708008,81.611800,0.060977,60.976781
4896.708008,81.611800,0.060977,60.976781
4896.708008,81.611800,0.060977,60.976781
4896.708008,81.611800,0.060977,60.976785
4896.708008,81.611800,0.060977,60.976785
4896.708008,81.611800,0.060977,60.976788
4896.708008,81.611800,0.060977,60.976788
4896.708008,81.611800,0.060977,60.976796
4896.708008,81.611800,0.060977,60.976796
4896.708008,81.611800,0.060977,60.976800
4896.708008,81.611800,0.060977,60.976800
4896.708008,81.611800,0.060977,60.976811
4896.708008,81.611800,0.060977,60.976811
4896.708008,81.611800,0.060977,60.976818
4896.708008,81.611800,0.060977,60.976818
4896.708008,81.611800,0.060977,60.976826
4896.708008,81.611800,0.060977,60.976826
4896.708008,81.611800,0.060977,60.976837
4896.708008,81.611800,0.060977,60.976837
4896.708008,81.611800,0.060977,60.976837
4896.708008,81.611800,0.060977,60.976837
4896.708008,81.611800,0.060977,60.976841
4896.708008,81.611800,0.060977,60.976841
4896.708008,81.611800,0.060977,60.976844
4896.708008,81.611800,0.060977,60.976844
4896.708008,81.611800,0.060977,60.976848
4896.708008,81.611800,0.060977,60.976848
4896.708008,81.611800,0.060977,60.976848
4896.708008,81.611800,0.060977,60.976848
4896.708008,81.611800,0.060977,60.976852
4896.708008,81.611800,0.060977,60.976852
4896.708008,81.611800,0.060977,60.976859
4896.708008,81.611800,0.060977,60.976859
4896.708008,81.611800,0.060977,60.976859
4896.708008,81.611800,0.060977,60.976859
4896.708008,81.611800,0.060977,60.976859
4896.708008,81.611800,0.060977,60.976859
4896.708496,81.611808,0.060977,60.976863
4896.708496,81.611808,0.060977,60.976863
4896.708496,81.611808,0.060977,60.976863
4896.708496,81.611808,0.060977,60.976863
4896.708496,81.611808,0.060977,60.976863
4896.708496,81.611808,0.060977,60.976863
4896.708496,81.611808,0.060977,60.976867
4896.708496,81.611808,0.060977,60.976867
4896.708496,81.611808,0.060977,60.976867
4896.708496,81.611808,0.060977,60.976867
4896.708496,81.611808,0.060977,60.976870
4896.708496,81.611808,0.060977,60.976870
4896.708496,81.611808,0.060977,60.976874
4896.708496,81.611808,0.060977,60.976874
4896.708496,81.611808,0.060977,60.976874
4896.708496,81.611808,0.060977,60.976874
4896.708496,81.611808,0.060977,60.976874
4896.708496,81.611808,0.060977,60.976874
4896.708496,81.611808,0.060977,60.976878
4896.708496,81.611808,0.060977,60.976878
4896.708496,81.611808,0.060977,60.976878
