Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm
186.194595,3.103243,0.000789,0.788704
186.476166,3.107936,0.000789,0.788704
186.476166,3.107936,0.000789,0.788704
187.039291,3.117322,0.000789,0.788704
187.039291,3.117322,0.000789,0.788704
187.250473,3.120841,0.000789,0.788704
187.250473,3.120841,0.000789,0.788704
187.356064,3.122601,0.000789,0.788704
187.356064,3.122601,0.000789,0.788704
187.567230,3.126121,0.000789,0.788704
187.567230,3.126121,0.000789,0.788704
187.989578,3.133160,0.000789,0.788704
187.989578,3.133160,0.000789,0.788704
188.147964,3.135799,0.000789,0.788704
188.147964,3.135799,0.000789,0.788704
188.227158,3.137119,0.000789,0.788704
188.227158,3.137119,0.000789,0.788704
188.385544,3.139759,0.000789,0.788704
188.385544,3.139759,0.000789,0.788704
188.702301,3.145038,0.000789,0.788704
188.702301,3.145038,0.000789,0.788704
188.821091,3.147018,0.000789,0.788704
188.821091,3.147018,0.000789,0.788704
188.880478,3.148008,0.000789,0.788704
188.880478,3.148008,0.000789,0.788704
188.999268,3.149988,0.000789,0.788704
188.999268,3.149988,0.000789,0.788704
189.236847,3.153947,0.000789,0.788704
189.236847,3.153947,0.000789,0.788704
189.711990,3.161867,0.000789,0.788704
189.711990,3.161867,0.000789,0.788704
190.424698,3.173745,0.000789,0.788704
190.424698,3.173745,0.000789,0.788704
191.493774,3.191563,0.000789,0.788704
191.493774,3.191563,0.000789,0.788704
193.097397,3.218290,0.000789,0.788704
193.097397,3.218290,0.000789,0.788704
195.502823,3.258380,0.000789,0.788704
195.502823,3.258380,0.000789,0.788704
195.728333,3.262139,0.000789,0.788704
195.728333,3.262139,0.000789,0.788704
196.179352,3.269656,0.000789,0.788704
196.179352,3.269656,0.000789,0.788704
196.348480,3.272475,0.000789,0.788704
196.348480,3.272475,0.000789,0.788704
196.686737,3.278112,0.000789,0.788704
196.686737,3.278112,0.000789,0.788704
197.363266,3.289388,0.000789,0.788704
197.363266,3.289388,0.000789,0.788704
197.616959,3.293616,0.000789,0.788704
197.616959,3.293616,0.000789,0.788704
197.743805,3.295730,0.000789,0.788704
197.743805,3.295730,0.000789,0.788704
197.997513,3.299959,0.000789,0.788704
197.997513,3.299959,0.000789,0.788704
198.124359,3.302073,0.000789,0.788704
198.124359,3.302073,0.000789,0.788704
198.378052,3.306301,0.000789,0.788704
198.378052,3.306301,0.000789,0.788704
198.504898,3.308415,0.000789,0.788704
198.504898,3.308415,0.000789,0.788704
198.758591,3.312643,0.000789,0.788704
198.758591,3.312643,0.000789,0.788704
199.265991,3.321100,0.000789,0.788704
199.265991,3.321100,0.000789,0.788704
199.456268,3.324271,0.000789,0.788704
199.456268,3.324271,0.000789,0.788704
199.551407,3.325857,0.000789,0.788704
199.551407,3.325857,0.000789,0.788704
199.741669,3.329028,0.000789,0.788704
199.741669,3.329028,0.000789,0.788704
200.122223,3.335370,0.000789,0.788704
200.122223,3.335370,0.000789,0.788704
200.312485,3.338541,0.000789,0.788704
200.312485,3.338541,0.000789,0.788704
200.693039,3.344884,0.000789,0.788704
200.693039,3.344884,0.000789,0.788704
200.835739,3.347262,0.000789,0.788704
200.835739,3.347262,0.000789,0.788704
200.907089,3.348451,0.000789,0.788704
200.907089,3.348451,0.000789,0.788704
201.049805,3.350830,0.000789,0.788704
201.049805,3.350830,0.000789,0.788704
201.121155,3.352019,0.000789,0.788704
201.121155,3.352019,0.000789,0.788704
201.263855,3.354398,0.000789,0.788704
201.263855,3.354398,0.000789,0.788704
201.549271,3.359155,0.000789,0.788704
201.549271,3.359155,0.000789,0.788704
201.977371,3.366290,0.000789,0.788704
201.977371,3.366290,0.000789,0.788704
202.619553,3.376993,0.000789,0.788703
202.619553,3.376993,0.000789,0.788703
203.582809,3.393047,0.000789,0.788703
203.582809,3.393047,0.000789,0.788703
205.027679,3.417128,0.000789,0.788703
205.027679,3.417128,0.000789,0.788703
205.388901,3.423148,0.000789,0.788703
205.388901,3.423148,0.000789,0.788703
205.750122,3.429169,0.000789,0.788703
205.750122,3.429169,0.000789,0.788703
205.930740,3.432179,0.000789,0.788703
205.930740,3.432179,0.000789,0.788703
206.291962,3.438199,0.000789,0.788703
206.291962,3.438199,0.000789,0.788703
206.472565,3.441209,0.000789,0.788703
206.472565,3.441209,0.000789,0.788703
206.833786,3.447230,0.000789,0.788703
206.833786,3.447230,0.000789,0.788703
207.556229,3.459270,0.000789,0.788703
207.556229,3.459270,0.000789,0.788703
207.827148,3.463786,0.000789,0.788703
207.827148,3.463786,0.000789,0.788703
207.962601,3.466043,0.000789,0.788703
207.962601,3.466043,0.000789,0.788703
208.233521,3.470559,0.000789,0.788703
208.233521,3.470559,0.000789,0.788703
208.368973,3.472816,0.000789,0.788703
208.368973,3.472816,0.000789,0.788703
208.639893,3.477332,0.000789,0.788703
208.639893,3.477332,0.000789,0.788703
208.775360,3.479589,0.000789,0.788703
208.775360,3.479589,0.000789,0.788703
209.046265,3.484104,0.000789,0.788703
209.046265,3.484104,0.000789,0.788703
209.588104,3.493135,0.000789,0.788703
209.588104,3.493135,0.000789,0.788703
209.859009,3.497650,0.000789,0.788703
209.859009,3.497650,0.000789,0.788703
210.400848,3.506681,0.000789,0.788703
210.400848,3.506681,0.000789,0.788703
210.604034,3.510067,0.000789,0.788703
210.604034,3.510067,0.000789,0.788703
210.705627,3.511760,0.000789,0.788703
210.705627,3.511760,0.000789,0.788703
210.908813,3.515147,0.000789,0.788703
210.908813,3.515147,0.000789,0.788703
211.315186,3.521920,0.000789,0.788703
211.315186,3.521920,0.000789,0.788703
211.924744,3.532079,0.000789,0.788703
211.924744,3.532079,0.000789,0.788703
212.534302,3.542238,0.000789,0.788703
212.534302,3.542238,0.000789,0.788703
212.686691,3.544778,0.000789,0.788703
212.686691,3.544778,0.000789,0.788703
212.991470,3.549858,0.000789,0.788703
212.991470,3.549858,0.000789,0.788703
213.601044,3.560017,0.000789,0.788703
213.601044,3.560017,0.000789,0.788703
213.829620,3.563827,0.000789,0.788703
213.829620,3.563827,0.000789,0.788703
213.943909,3.565732,0.000789,0.788703
213.943909,3.565732,0.000789,0.788703
214.172501,3.569542,0.000789,0.788703
214.172501,3.569542,0.000789,0.788703
214.286789,3.571446,0.000789,0.788703
214.286789,3.571446,0.000789,0.788703
214.515381,3.575256,0.000789,0.788703
214.515381,3.575256,0.000789,0.788703
214.629669,3.577161,0.000789,0.788703
214.629669,3.577161,0.000789,0.788703
214.858261,3.580971,0.000789,0.788703
214.858261,3.580971,0.000789,0.788703
215.315430,3.588590,0.000789,0.788703
215.315430,3.588590,0.000789,0.788703
215.486862,3.591448,0.000789,0.788703
215.486862,3.591448,0.000789,0.788703
215.572586,3.592876,0.000789,0.788703
215.572586,3.592876,0.000789,0.788703
215.744019,3.595734,0.000789,0.788703
215.744019,3.595734,0.000789,0.788703
216.086899,3.601448,0.000789,0.788703
216.086899,3.601448,0.000789,0.788703
216.215485,3.603591,0.000789,0.788703
216.215485,3.603591,0.000789,0.788703
216.279770,3.604663,0.000789,0.788703
216.279770,3.604663,0.000789,0.788703
216.408356,3.606806,0.000789,0.788703
216.408356,3.606806,0.000789,0.788703
216.665512,3.611092,0.000789,0.788703
216.665512,3.611092,0.000789,0.788703
216.761948,3.612699,0.000789,0.788703
216.761948,3.612699,0.000789,0.788703
216.810165,3.613503,0.000789,0.788703
216.810165,3.613503,0.000789,0.788703
216.906586,3.615110,0.000789,0.788703
216.906586,3.615110,0.000789,0.788703
217.099457,3.618324,0.000789,0.788703
217.099457,3.618324,0.000789,0.788703
217.292328,3.621539,0.000789,0.788703
217.292328,3.621539,0.000789,0.788703
217.485199,3.624753,0.000789,0.788703
217.485199,3.624753,0.000789,0.788703
217.774506,3.629575,0.000789,0.788703
217.774506,3.629575,0.000789,0.788703
218.208450,3.636808,0.000789,0.788703
218.208450,3.636808,0.000789,0.788703
218.859390,3.647657,0.000789,0.788703
218.859390,3.647657,0.000789,0.788703
219.835785,3.663930,0.000789,0.788703
219.835785,3.663930,0.000789,0.788703
221.300385,3.688340,0.000789,0.788703
221.300385,3.688340,0.000789,0.788703
221.437683,3.690628,0.000789,0.788703
221.437683,3.690628,0.000789,0.788703
221.712296,3.695205,0.000789,0.788703
221.712296,3.695205,0.000789,0.788703
222.124222,3.702070,0.000789,0.788703
222.124222,3.702070,0.000789,0.788703
222.278687,3.704645,0.000789,0.788703
222.278687,3.704645,0.000789,0.788703
222.587631,3.709794,0.000789,0.788703
222.587631,3.709794,0.000789,0.788703
223.205505,3.720092,0.000789,0.788703
223.205505,3.720092,0.000789,0.788703
223.437210,3.723954,0.000789,0.788703
223.437210,3.723954,0.000789,0.788703
223.553055,3.725884,0.000789,0.788703
223.553055,3.725884,0.000789,0.788703
223.784760,3.729746,0.000789,0.788703
223.784760,3.729746,0.000789,0.788703
223.900620,3.731677,0.000789,0.788703
223.900620,3.731677,0.000789,0.788703
224.132309,3.735538,0.000789,0.788703
224.132309,3.735538,0.000789,0.788703
224.595718,3.743262,0.000789,0.788703
224.595718,3.743262,0.000789,0.788703
224.769501,3.746158,0.000789,0.788703
224.769501,3.746158,0.000789,0.788703
224.856384,3.747606,0.000789,0.788703
224.856384,3.747606,0.000789,0.788703
225.030167,3.750503,0.000789,0.788703
225.030167,3.750503,0.000789,0.788703
225.377716,3.756295,0.000789,0.788703
225.377716,3.756295,0.000789,0.788703
226.072830,3.767881,0.000789,0.788703
226.072830,3.767881,0.000789,0.788703
227.115494,3.785258,0.000789,0.788703
227.115494,3.785258,0.000789,0.788703
228.679504,3.811325,0.000789,0.788703
228.679504,3.811325,0.000789,0.788703
228.826126,3.813769,0.000789,0.788703
228.826126,3.813769,0.000789,0.788703
229.119370,3.818656,0.000789,0.788703
229.119370,3.818656,0.000789,0.788703
229.559250,3.825987,0.000789,0.788703
229.559250,3.825987,0.000789,0.788703
229.724197,3.828737,0.000789,0.788703
229.724197,3.828737,0.000789,0.788703
230.054108,3.834235,0.000789,0.788703
230.054108,3.834235,0.000789,0.788703
230.713928,3.845232,0.000789,0.788703
230.713928,3.845232,0.000789,0.788703
230.961349,3.849356,0.000789,0.788703
230.961349,3.849356,0.000789,0.788703
231.085068,3.851418,0.000789,0.788703
231.085068,3.851418,0.000789,0.788703
231.332504,3.855542,0.000789,0.788703
231.332504,3.855542,0.000789,0.788703
231.456207,3.857603,0.000789,0.788703
231.456207,3.857603,0.000789,0.788703
231.703644,3.861727,0.000789,0.788703
231.703644,3.861727,0.000789,0.788703
232.198502,3.869975,0.000789,0.788703
232.198502,3.869975,0.000789,0.788703
232.384079,3.873068,0.000789,0.788703
232.384079,3.873068,0.000789,0.788703
232.476868,3.874614,0.000789,0.788703
232.476868,3.874614,0.000789,0.788703
232.662430,3.877707,0.000789,0.788703
232.662430,3.877707,0.000789,0.788703
232.755219,3.879254,0.000789,0.788703
232.755219,3.879254,0.000789,0.788703
232.940796,3.882347,0.000789,0.788703
232.940796,3.882347,0.000789,0.788703
233.311935,3.888532,0.000789,0.788703
233.311935,3.888532,0.000789,0.788703
233.868652,3.897811,0.000789,0.788703
233.868652,3.897811,0.000789,0.788703
234.703720,3.911729,0.000789,0.788703
234.703720,3.911729,0.000789,0.788703
235.956345,3.932606,0.000789,0.788703
235.956345,3.932606,0.000789,0.788703
236.426071,3.940435,0.000789,0.788703
236.426071,3.940435,0.000789,0.788703
237.130661,3.952178,0.000789,0.788703
237.130661,3.952178,0.000789,0.788703
237.394882,3.956581,0.000789,0.788703
237.394882,3.956581,0.000789,0.788703
237.923340,3.965389,0.000789,0.788703
237.923340,3.965389,0.000789,0.788703
238.980225,3.983004,0.000789,0.788703
238.980225,3.983004,0.000789,0.788703
239.376556,3.989609,0.000789,0.788703
239.376556,3.989609,0.000789,0.788703
239.574722,3.992912,0.000789,0.788703
239.574722,3.992912,0.000789,0.788703
239.971069,3.999518,0.000789,0.788703
239.971069,3.999518,0.000789,0.788703
240.763733,4.012729,0.000789,0.788703
240.763733,4.012729,0.000789,0.788703
241.060989,4.017683,0.000789,0.788703
241.060989,4.017683,0.000789,0.788703
241.209610,4.020160,0.000789,0.788703
241.209610,4.020160,0.000789,0.788703
241.506866,4.025114,0.000789,0.788703
241.506866,4.025114,0.000789,0.788703
241.655487,4.027591,0.000789,0.788703
241.655487,4.027591,0.000789,0.788703
241.952728,4.032545,0.000789,0.788703
241.952728,4.032545,0.000789,0.788703
242.101364,4.035023,0.000789,0.788703
242.101364,4.035023,0.000789,0.788703
242.398605,4.039977,0.000789,0.788703
242.398605,4.039977,0.000789,0.788703
242.993118,4.049885,0.000789,0.788703
242.993118,4.049885,0.000789,0.788703
243.884872,4.064748,0.000789,0.788703
243.884872,4.064748,0.000789,0.788703
244.776611,4.079610,0.000789,0.788703
244.776611,4.079610,0.000789,0.788703
244.999557,4.083326,0.000789,0.788703
244.999557,4.083326,0.000789,0.788703
245.445435,4.090757,0.000789,0.788703
245.445435,4.090757,0.000789,0.788703
246.337189,4.105620,0.000789,0.788703
246.337189,4.105620,0.000789,0.788703
246.671600,4.111193,0.000789,0.788703
246.671600,4.111193,0.000789,0.788703
246.838791,4.113980,0.000789,0.788703
246.838791,4.113980,0.000789,0.788703
247.173203,4.119553,0.000789,0.788703
247.173203,4.119553,0.000789,0.788703
247.340408,4.122340,0.000789,0.788703
247.340408,4.122340,0.000789,0.788703
247.674820,4.127914,0.000789,0.788703
247.674820,4.127914,0.000789,0.788703
247.842026,4.130700,0.000789,0.788703
247.842026,4.130700,0.000789,0.788703
248.176422,4.136274,0.000789,0.788703
248.176422,4.136274,0.000789,0.788703
248.845245,4.147421,0.000789,0.788703
248.845245,4.147421,0.000789,0.788703
249.848465,4.164141,0.000789,0.788703
249.848465,4.164141,0.000789,0.788703
250.224670,4.170411,0.000789,0.788703
250.224670,4.170411,0.000789,0.788703
250.412781,4.173546,0.000789,0.788703
250.412781,4.173546,0.000789,0.788703
250.788986,4.179816,0.000789,0.788703
250.788986,4.179816,0.000789,0.788703
250.977081,4.182951,0.000789,0.788703
250.977081,4.182951,0.000789,0.788703
251.353302,4.189222,0.000789,0.788703
251.353302,4.189222,0.000789,0.788703
251.541397,4.192357,0.000789,0.788703
251.541397,4.192357,0.000789,0.788703
251.917603,4.198627,0.000789,0.788703
251.917603,4.198627,0.000789,0.788703
252.670029,4.211167,0.000789,0.788703
252.670029,4.211167,0.000789,0.788703
252.952179,4.215870,0.000789,0.788703
252.952179,4.215870,0.000789,0.788703
253.093262,4.218221,0.000789,0.788703
253.093262,4.218221,0.000789,0.788703
253.375412,4.222924,0.000789,0.788703
253.375412,4.222924,0.000789,0.788703
253.939728,4.232329,0.000789,0.788703
253.939728,4.232329,0.000789,0.788703
254.151337,4.235856,0.000789,0.788703
254.151337,4.235856,0.000789,0.788703
254.257156,4.237619,0.000789,0.788703
254.257156,4.237619,0.000789,0.788703
254.468765,4.241146,0.000789,0.788703
254.468765,4.241146,0.000789,0.788703
254.574585,4.242910,0.000789,0.788703
254.574585,4.242910,0.000789,0.788703
254.786194,4.246437,0.000789,0.788703
254.786194,4.246437,0.000789,0.788703
255.209427,4.253490,0.000789,0.788703
255.209427,4.253490,0.000789,0.788703
255.368149,4.256136,0.000789,0.788703
255.368149,4.256136,0.000789,0.788703
255.447495,4.257458,0.000789,0.788703
255.447495,4.257458,0.000789,0.788703
255.606216,4.260104,0.000789,0.788703
255.606216,4.260104,0.000789,0.788703
255.923630,4.265394,0.000789,0.788703
255.923630,4.265394,0.000789,0.788703
256.042664,4.267378,0.000789,0.788703
256.042664,4.267378,0.000789,0.788703
256.102203,4.268370,0.000789,0.788703
256.102203,4.268370,0.000789,0.788703
256.221222,4.270354,0.000789,0.788703
256.221222,4.270354,0.000789,0.788703
256.459290,4.274321,0.000789,0.788703
256.459290,4.274321,0.000789,0.788703
256.816406,4.280273,0.000789,0.788703
256.816406,4.280273,0.000789,0.788703
257.352051,4.289201,0.000789,0.788703
257.352051,4.289201,0.000789,0.788703
258.155548,4.302592,0.000789,0.788703
258.155548,4.302592,0.000789,0.788703
259.360748,4.322679,0.000789,0.788703
259.360748,4.322679,0.000789,0.788703
261.168610,4.352810,0.000789,0.788703
261.168610,4.352810,0.000789,0.788703
263.880371,4.398006,0.000789,0.788703
263.880371,4.398006,0.000789,0.788703
264.897278,4.414955,0.000789,0.788703
264.897278,4.414955,0.000789,0.788703
266.422638,4.440377,0.000789,0.788703
266.422638,4.440377,0.000789,0.788703
266.994629,4.449910,0.000789,0.788703
266.994629,4.449910,0.000789,0.788703
268.138672,4.468978,0.000789,0.788703
268.138672,4.468978,0.000789,0.788703
268.710663,4.478511,0.000789,0.788703
268.710663,4.478511,0.000789,0.788703
269.854706,4.497578,0.000789,0.788703
269.854706,4.497578,0.000789,0.788703
270.426697,4.507112,0.000789,0.788703
270.426697,4.507112,0.000789,0.788703
271.570740,4.526179,0.000789,0.788703
271.570740,4.526179,0.000789,0.788703
272.142731,4.535712,0.000789,0.788703
272.142731,4.535712,0.000789,0.788703
273.286774,4.554780,0.000789,0.788703
273.286774,4.554780,0.000789,0.788703
273.858765,4.564313,0.000789,0.788703
273.858765,4.564313,0.000789,0.788703
274.073273,4.567888,0.000789,0.788703
274.073273,4.567888,0.000789,0.788703
274.502289,4.575038,0.000789,0.788703
274.502289,4.575038,0.000789,0.788703
275.360321,4.589339,0.000789,0.788703
275.360321,4.589339,0.000789,0.788703
275.682068,4.594701,0.000789,0.788703
275.682068,4.594701,0.000789,0.788703
276.325562,4.605426,0.000789,0.788703
276.325562,4.605426,0.000789,0.788703
277.612610,4.626877,0.000789,0.788703
277.612610,4.626877,0.000789,0.788703
278.095245,4.634921,0.000789,0.788703
278.095245,4.634921,0.000789,0.788703
278.336548,4.638942,0.000789,0.788703
278.336548,4.638942,0.000789,0.788703
278.819183,4.646986,0.000789,0.788703
278.819183,4.646986,0.000789,0.788703
279.784454,4.663074,0.000789,0.788703
279.784454,4.663074,0.000789,0.788703
280.267090,4.671118,0.000789,0.788703
280.267090,4.671118,0.000789,0.788703
280.508423,4.675140,0.000789,0.788703
280.508423,4.675140,0.000789,0.788703
280.991058,4.683184,0.000789,0.788703
280.991058,4.683184,0.000789,0.788703
281.956299,4.699272,0.000789,0.788703
281.956299,4.699272,0.000789,0.788703
282.318298,4.705305,0.000789,0.788703
282.318298,4.705305,0.000789,0.788703
282.499268,4.708321,0.000789,0.788703
282.499268,4.708321,0.000789,0.788703
282.861267,4.714354,0.000789,0.788703
282.861267,4.714354,0.000789,0.788703
283.042236,4.717371,0.000789,0.788703
283.042236,4.717371,0.000789,0.788703
283.404205,4.723403,0.000789,0.788703
283.404205,4.723403,0.000789,0.788703
283.585205,4.726420,0.000789,0.788703
283.585205,4.726420,0.000789,0.788703
283.947174,4.732453,0.000789,0.788703
283.947174,4.732453,0.000789,0.788703
284.671143,4.744519,0.000789,0.788703
284.671143,4.744519,0.000789,0.788703
284.942627,4.749044,0.000789,0.788703
284.942627,4.749044,0.000789,0.788703
285.078369,4.751306,0.000789,0.788703
285.078369,4.751306,0.000789,0.788703
285.349823,4.755830,0.000789,0.788703
285.349823,4.755830,0.000789,0.788703
285.892792,4.764880,0.000789,0.788703
285.892792,4.764880,0.000789,0.788703
286.096405,4.768273,0.000789,0.788703
286.096405,4.768273,0.000789,0.788703
286.198212,4.769970,0.000789,0.788703
286.198212,4.769970,0.000789,0.788703
286.401825,4.773364,0.000789,0.788703
286.401825,4.773364,0.000789,0.788703
286.809052,4.780151,0.000789,0.788703
286.809052,4.780151,0.000789,0.788703
286.961761,4.782696,0.000789,0.788703
286.961761,4.782696,0.000789,0.788703
287.038116,4.783969,0.000789,0.788703
287.038116,4.783969,0.000789,0.788703
287.190826,4.786514,0.000789,0.788703
287.190826,4.786514,0.000789,0.788703
287.496246,4.791604,0.000789,0.788703
287.496246,4.791604,0.000789,0.788703
287.610779,4.793513,0.000789,0.788703
287.610779,4.793513,0.000789,0.788703
287.668030,4.794467,0.000789,0.788703
287.668030,4.794467,0.000789,0.788703
287.782562,4.796376,0.000789,0.788703
287.782562,4.796376,0.000789,0.788703
287.839844,4.797331,0.000789,0.788703
287.839844,4.797331,0.000789,0.788703
287.954376,4.799240,0.000789,0.788703
287.954376,4.799240,0.000789,0.788703
288.011627,4.800194,0.000789,0.788703
288.011627,4.800194,0.000789,0.788703
288.126160,4.802103,0.000789,0.788703
288.126160,4.802103,0.000789,0.788703
288.355225,4.805920,0.000789,0.788703
288.355225,4.805920,0.000789,0.788703
288.698822,4.811647,0.000789,0.788703
288.698822,4.811647,0.000789,0.788703
289.214203,4.820237,0.000789,0.788703
289.214203,4.820237,0.000789,0.788703
289.987305,4.833122,0.000789,0.788703
289.987305,4.833122,0.000789,0.788703
291.146942,4.852449,0.000789,0.788703
291.146942,4.852449,0.000789,0.788703
292.886383,4.881440,0.000789,0.788703
292.886383,4.881440,0.000789,0.788703
293.049438,4.884157,0.000789,0.788703
293.049438,4.884157,0.000789,0.788703
293.375610,4.889594,0.000789,0.788703
293.375610,4.889594,0.000789,0.788703
293.497894,4.891632,0.000789,0.788703
293.497894,4.891632,0.000789,0.788703
293.742523,4.895709,0.000789,0.788703
293.742523,4.895709,0.000789,0.788703
294.231720,4.903862,0.000789,0.788703
294.231720,4.903862,0.000789,0.788703
294.415192,4.906920,0.000789,0.788703
294.415192,4.906920,0.000789,0.788703
294.506927,4.908449,0.000789,0.788703
294.506927,4.908449,0.000789,0.788703
294.690369,4.911506,0.000789,0.788703
294.690369,4.911506,0.000789,0.788703
295.057281,4.917621,0.000789,0.788703
295.057281,4.917621,0.000789,0.788703
295.791107,4.929852,0.000789,0.788703
295.791107,4.929852,0.000789,0.788703
296.891846,4.948197,0.000789,0.788703
296.891846,4.948197,0.000789,0.788703
298.542969,4.975716,0.000789,0.788703
298.542969,4.975716,0.000789,0.788703
299.162140,4.986036,0.000789,0.788703
299.162140,4.986036,0.000789,0.788703
